 -0.885000000000000     
  2.609883E-28  2.229595E-28  1.895606E-28  1.613015E-28  1.386067E-28  1.192534E-28  1.014087E-28  8.572602E-29
  7.435335E-29  6.398646E-29  5.508300E-29  4.678317E-29  4.043395E-29  3.518030E-29  2.989361E-29  2.577222E-29
  2.210683E-29  1.921395E-29  1.658207E-29  1.417686E-29  1.229924E-29  1.067192E-29  9.168825E-30  7.904060E-30
  6.867805E-30  5.939333E-30  5.106896E-30  4.446774E-30  3.831678E-30  3.354500E-30  2.870508E-30  2.526891E-30
  2.179860E-30  1.890770E-30  1.655922E-30  1.418655E-30  1.241211E-30  1.080850E-30  9.505975E-31  8.193553E-31
  7.184673E-31  6.268581E-31  5.485608E-31  4.742799E-31  4.152601E-31  3.649683E-31  3.161484E-31  2.770980E-31
  2.413022E-31  2.125050E-31  1.847390E-31  1.623561E-31  1.421206E-31  1.243661E-31  1.076678E-31  9.517401E-32
  8.273914E-32  7.258102E-32  6.388272E-32  5.597214E-32  4.925967E-32  4.309378E-32  3.788122E-32  3.297804E-32
  2.903013E-32  2.551051E-32  2.245405E-32  1.962837E-32  1.728043E-32  1.523161E-32  1.330299E-32  1.174658E-32
  1.034437E-32  9.163389E-33  8.012133E-33  7.086304E-33  6.240124E-33  5.536407E-33  4.860161E-33  4.300663E-33
  3.829558E-33  3.412250E-33  3.002777E-33  2.680159E-33  2.369499E-33  2.127029E-33  1.880216E-33  1.684414E-33
  1.503539E-33  1.367123E-33  1.220630E-33  1.093490E-33  9.913223E-34  8.950995E-34  8.112729E-34  7.334007E-34
  6.740223E-34  6.156206E-34  5.631324E-34  5.087973E-34  4.751078E-34  4.340364E-34  4.024531E-34  3.727913E-34
  3.456803E-34  3.216888E-34  2.994476E-34  2.779992E-34  2.617030E-34  2.444695E-34  2.293310E-34  2.138282E-34
  2.020189E-34  1.898271E-34  1.777320E-34  1.680941E-34  1.587150E-34  1.495593E-34  1.402164E-34  1.314079E-34
 -0.865000000000000     
  0.000000E+00  1.434084E-30  1.041896E-29  3.820839E-29  4.024958E-29  1.527661E-28  3.219069E-28  3.565557E-28
  5.503359E-28  7.879928E-28  9.451722E-28  1.361777E-27  1.902540E-27  2.467607E-27  3.176239E-27  3.456707E-27
  4.390501E-27  5.283638E-27  6.238476E-27  6.982515E-27  8.010379E-27  9.980914E-27  1.097508E-26  1.254852E-26
  1.405283E-26  1.674868E-26  1.845857E-26  1.997929E-26  2.268100E-26  2.486679E-26  2.719819E-26  2.976823E-26
  3.170178E-26  3.569751E-26  3.867231E-26  4.000185E-26  4.419246E-26  4.732897E-26  5.187546E-26  5.406002E-26
  6.082849E-26  6.421922E-26  6.755541E-26  7.114834E-26  7.572546E-26  8.246615E-26  8.390341E-26  8.961156E-26
  9.572733E-26  1.020229E-25  1.050828E-25  1.085870E-25  1.159251E-25  1.200707E-25  1.240804E-25  1.298449E-25
  1.338047E-25  1.442185E-25  1.459839E-25  1.530084E-25  1.578154E-25  1.594046E-25  1.651035E-25  1.672963E-25
  1.747601E-25  1.815117E-25  1.825950E-25  1.866208E-25  1.879284E-25  1.976124E-25  1.983883E-25  1.986564E-25
  2.028564E-25  2.036998E-25  2.103977E-25  2.057558E-25  2.086461E-25  2.131793E-25  2.107278E-25  2.126578E-25
  2.108387E-25  2.132504E-25  2.130974E-25  2.118551E-25  2.082541E-25  2.094051E-25  2.049795E-25  2.007802E-25
  2.001461E-25  1.961684E-25  1.939561E-25  1.876136E-25  1.854657E-25  1.812708E-25  1.744542E-25  1.701385E-25
  1.657695E-25  1.590691E-25  1.551368E-25  1.468981E-25  1.416857E-25  1.363151E-25  1.300583E-25  1.229334E-25
  1.143545E-25  1.106626E-25  1.022005E-25  9.473809E-26  8.849558E-26  8.163698E-26  7.443801E-26  6.821070E-26
  6.187638E-26  5.644194E-26  5.047350E-26  4.480273E-26  4.061648E-26  3.525769E-26  3.064778E-26  2.681362E-26
  2.357175E-26  2.044750E-26  1.768823E-26  1.508956E-26  1.291582E-26  1.111605E-26  9.448921E-27  8.018205E-27
  6.809948E-27  5.862294E-27  4.920807E-27  4.159973E-27  3.578105E-27  2.989332E-27  2.535690E-27  2.144094E-27
  1.842858E-27  1.557758E-27  1.310997E-27  1.104009E-27  9.375778E-28  7.975631E-28  6.705827E-28  5.597680E-28
  4.794676E-28  4.070935E-28  3.460804E-28  2.899882E-28  2.472328E-28  2.118808E-28  1.773558E-28  1.505246E-28
  1.272144E-28  1.087744E-28  9.232894E-29  7.758428E-29  6.615477E-29  5.639123E-29  4.758893E-29  4.024185E-29
  3.427025E-29  2.908849E-29  2.451901E-29  2.090241E-29  1.760911E-29  1.508947E-29  1.262364E-29  1.086888E-29
  9.162124E-30  7.759577E-30  6.626434E-30  5.531657E-30  4.714008E-30  3.994460E-30  3.425472E-30  2.870462E-30
  2.443892E-30  2.075557E-30  1.760247E-30  1.478249E-30  1.251854E-30  1.069175E-30  8.966110E-31  7.610592E-31
  6.427938E-31  5.470602E-31  4.597817E-31  3.903865E-31  3.301425E-31  2.792295E-31  2.335115E-31  1.998844E-31
  1.676096E-31  1.425513E-31  1.212133E-31  1.024795E-31  8.725758E-32  7.424985E-32  6.360552E-32  5.399096E-32
  4.640974E-32  3.988800E-32  3.446814E-32  2.974797E-32  2.594368E-32  2.268932E-32  1.970214E-32  1.754107E-32
  1.558351E-32  1.385439E-32  1.238187E-32  1.110097E-32  1.007336E-32  9.212721E-33  8.422483E-33  7.684832E-33
  7.121041E-33  6.610559E-33  6.076107E-33  5.700327E-33  5.264165E-33  4.980764E-33  4.619492E-33  4.347707E-33
  4.059549E-33  3.850660E-33  3.617087E-33  3.374303E-33  3.187897E-33  3.008878E-33  2.807566E-33  2.640624E-33
  2.492488E-33  2.341018E-33  2.198049E-33  2.049843E-33  1.926853E-33  1.799859E-33  1.687737E-33  1.581813E-33
  1.482410E-33  1.383847E-33  1.285333E-33  1.199879E-33  1.125050E-33  1.041702E-33  9.674287E-34  8.955992E-34
  8.361880E-34  7.747634E-34  7.127349E-34  6.615063E-34  6.127509E-34  5.627318E-34  5.140087E-34  4.720220E-34
 -0.855000000000000     
  0.000000E+00  1.097778E-29  7.120176E-29  2.622037E-28  2.650133E-28  1.042091E-27  2.233584E-27  2.429357E-27
  3.759240E-27  5.447709E-27  6.460207E-27  9.414831E-27  1.304677E-26  1.699633E-26  2.189522E-26  2.389304E-26
  3.029824E-26  3.645945E-26  4.310669E-26  4.836973E-26  5.536574E-26  6.903978E-26  7.610345E-26  8.709241E-26
  9.755606E-26  1.160454E-25  1.280809E-25  1.390314E-25  1.575622E-25  1.730852E-25  1.892787E-25  2.072374E-25
  2.204256E-25  2.484501E-25  2.695325E-25  2.785661E-25  3.079434E-25  3.301517E-25  3.618084E-25  3.772142E-25
  4.246749E-25  4.484714E-25  4.718477E-25  4.973498E-25  5.294394E-25  5.766735E-25  5.869383E-25  6.268440E-25
  6.695083E-25  7.142014E-25  7.353559E-25  7.601174E-25  8.122142E-25  8.413130E-25  8.696269E-25  9.101595E-25
  9.384876E-25  1.011749E-24  1.024182E-24  1.074014E-24  1.108522E-24  1.120325E-24  1.160788E-24  1.176976E-24
  1.230249E-24  1.279282E-24  1.287132E-24  1.316756E-24  1.327357E-24  1.396832E-24  1.403157E-24  1.406201E-24
  1.436683E-24  1.443429E-24  1.492854E-24  1.460447E-24  1.481715E-24  1.514905E-24  1.497898E-24  1.512451E-24
  1.499737E-24  1.517414E-24  1.516559E-24  1.507958E-24  1.481746E-24  1.490137E-24  1.458361E-24  1.427995E-24
  1.422983E-24  1.393927E-24  1.377566E-24  1.331549E-24  1.314921E-24  1.284238E-24  1.234445E-24  1.202658E-24
  1.170095E-24  1.121119E-24  1.091979E-24  1.032342E-24  9.938251E-25  9.540629E-25  9.082528E-25  8.567303E-25
  7.949003E-25  7.673825E-25  7.065002E-25  6.529299E-25  6.079786E-25  5.590490E-25  5.078307E-25  4.635633E-25
  4.188236E-25  3.802796E-25  3.385973E-25  2.991837E-25  2.697167E-25  2.328409E-25  2.012077E-25  1.749665E-25
  1.528364E-25  1.316371E-25  1.130820E-25  9.577290E-26  8.131757E-26  6.944561E-26  5.851360E-26  4.921036E-26
  4.143658E-26  3.532679E-26  2.935571E-26  2.456534E-26  2.091660E-26  1.728962E-26  1.449823E-26  1.211329E-26
  1.029447E-26  8.591531E-27  7.141267E-27  5.938055E-27  4.972542E-27  4.171642E-27  3.459849E-27  2.844629E-27
  2.399650E-27  2.004878E-27  1.678604E-27  1.383721E-27  1.160419E-27  9.763552E-28  8.027514E-28  6.685607E-28
  5.551305E-28  4.652858E-28  3.871006E-28  3.186620E-28  2.661903E-28  2.219899E-28  1.833094E-28  1.514589E-28
  1.259866E-28  1.045422E-28  8.598131E-29  7.149844E-29  5.859407E-29  4.896079E-29  3.985912E-29  3.341845E-29
  2.742020E-29  2.257894E-29  1.871007E-29  1.515408E-29  1.251848E-29  1.027393E-29  8.551382E-30  6.942742E-30
  5.728062E-30  4.719288E-30  3.871119E-30  3.156661E-30  2.582573E-30  2.143829E-30  1.745524E-30  1.441087E-30
  1.187687E-30  9.855134E-31  8.110759E-31  6.743349E-31  5.624791E-31  4.683154E-31  3.898552E-31  3.325951E-31
  2.802177E-31  2.403390E-31  2.071534E-31  1.785644E-31  1.565371E-31  1.366467E-31  1.215226E-31  1.076937E-31
  9.605299E-32  8.673937E-32  7.819027E-32  7.074251E-32  6.475983E-32  5.902165E-32  5.337124E-32  4.940252E-32
  4.533302E-32  4.161446E-32  3.808815E-32  3.490887E-32  3.215848E-32  2.951722E-32  2.706669E-32  2.465514E-32
  2.274674E-32  2.082725E-32  1.894060E-32  1.738907E-32  1.576425E-32  1.448864E-32  1.310360E-32  1.197096E-32
  1.083747E-32  9.960359E-33  9.021815E-33  8.087148E-33  7.383760E-33  6.681603E-33  6.036666E-33  5.446739E-33
  5.002039E-33  4.523034E-33  4.105633E-33  3.682901E-33  3.383521E-33  3.062645E-33  2.790852E-33  2.541382E-33
  2.324085E-33  2.132266E-33  1.951132E-33  1.790046E-33  1.657459E-33  1.531803E-33  1.414394E-33  1.304473E-33
  1.217425E-33  1.130710E-33  1.055011E-33  9.876193E-34  9.265598E-34  8.683980E-34  8.120268E-34  7.610182E-34
 -0.845000000000000     
  0.000000E+00  7.352019E-29  4.373164E-28  1.570854E-27  1.564390E-27  6.303398E-27  1.363215E-26  1.458973E-26
  2.250144E-26  3.307073E-26  3.886517E-26  5.703226E-26  7.862641E-26  1.027374E-25  1.322036E-25  1.448079E-25
  1.831378E-25  2.204704E-25  2.608264E-25  2.934063E-25  3.348621E-25  4.178100E-25  4.614672E-25  5.282029E-25
  5.919188E-25  7.026118E-25  7.766130E-25  8.448173E-25  9.555274E-25  1.051330E-24  1.149548E-24  1.259030E-24
  1.337625E-24  1.508635E-24  1.638354E-24  1.691467E-24  1.870986E-24  2.007141E-24  2.199144E-24  2.293324E-24
  2.582401E-24  2.727153E-24  2.868981E-24  3.026556E-24  3.221360E-24  3.508355E-24  3.571996E-24  3.813184E-24
  4.071947E-24  4.347073E-24  4.473403E-24  4.624568E-24  4.943030E-24  5.120529E-24  5.292719E-24  5.539252E-24
  5.713676E-24  6.158655E-24  6.233050E-24  6.538298E-24  6.749749E-24  6.823080E-24  7.069493E-24  7.168988E-24
  7.497277E-24  7.800018E-24  7.845860E-24  8.030014E-24  8.098720E-24  8.524018E-24  8.564676E-24  8.585119E-24
  8.770513E-24  8.810240E-24  9.120299E-24  8.920536E-24  9.049064E-24  9.252453E-24  9.144452E-24  9.233128E-24
  9.151305E-24  9.256448E-24  9.246355E-24  9.189334E-24  9.020102E-24  9.066089E-24  8.864863E-24  8.671281E-24
  8.631147E-24  8.444318E-24  8.335254E-24  8.044981E-24  7.929554E-24  7.733404E-24  7.418286E-24  7.214393E-24
  7.002785E-24  6.694116E-24  6.506409E-24  6.135815E-24  5.890683E-24  5.637226E-24  5.349892E-24  5.031259E-24
  4.651567E-24  4.475619E-24  4.103277E-24  3.776882E-24  3.502069E-24  3.206411E-24  2.898395E-24  2.632555E-24
  2.366312E-24  2.135964E-24  1.891265E-24  1.661479E-24  1.487468E-24  1.275252E-24  1.093995E-24  9.441598E-25
  8.183133E-25  6.987222E-25  5.950834E-25  4.995813E-25  4.200521E-25  3.553711E-25  2.962624E-25  2.465111E-25
  2.054029E-25  1.730999E-25  1.421236E-25  1.174917E-25  9.883939E-26  8.066667E-26  6.672787E-26  5.496280E-26
  4.608451E-26  3.788689E-26  3.102907E-26  2.541744E-26  2.093735E-26  1.727754E-26  1.410017E-26  1.138906E-26
  9.435264E-27  7.736351E-27  6.360589E-27  5.143474E-27  4.230509E-27  3.483034E-27  2.804308E-27  2.284514E-27
  1.858253E-27  1.521232E-27  1.236321E-27  9.939080E-28  8.106934E-28  6.587894E-28  5.304309E-28  4.267144E-28
  3.457116E-28  2.795354E-28  2.233901E-28  1.807436E-28  1.435385E-28  1.167154E-28  9.220957E-29  7.510257E-29
  5.992469E-29  4.791813E-29  3.852436E-29  3.030424E-29  2.429617E-29  1.939146E-29  1.569024E-29  1.244185E-29
  1.005556E-29  8.117423E-30  6.551180E-30  5.284297E-30  4.275480E-30  3.514962E-30  2.870270E-30  2.381137E-30
  1.986340E-30  1.675705E-30  1.407260E-30  1.198792E-30  1.029819E-30  8.827480E-31  7.634081E-31  6.718355E-31
  5.843975E-31  5.160268E-31  4.585667E-31  4.068525E-31  3.638158E-31  3.206818E-31  2.869503E-31  2.543521E-31
  2.262210E-31  2.025365E-31  1.803192E-31  1.597441E-31  1.434521E-31  1.270022E-31  1.120217E-31  9.982815E-32
  8.879319E-32  7.907701E-32  6.972691E-32  6.184844E-32  5.492558E-32  4.894773E-32  4.338990E-32  3.856115E-32
  3.462014E-32  3.104442E-32  2.766081E-32  2.506718E-32  2.258528E-32  2.065499E-32  1.861773E-32  1.709602E-32
  1.565028E-32  1.455987E-32  1.346943E-32  1.244903E-32  1.171062E-32  1.100334E-32  1.026155E-32  9.635124E-33
  9.154041E-33  8.615058E-33  8.177196E-33  7.642629E-33  7.281606E-33  6.900497E-33  6.508272E-33  6.186642E-33
  5.843839E-33  5.525748E-33  5.194950E-33  4.898145E-33  4.636398E-33  4.334937E-33  4.060637E-33  3.796313E-33
  3.565134E-33  3.326355E-33  3.077748E-33  2.875757E-33  2.673953E-33  2.470098E-33  2.262320E-33  2.084494E-33
 -0.835000000000000     
  0.000000E+00  4.401325E-28  2.418901E-27  8.302699E-27  8.348074E-27  3.405550E-26  7.384740E-26  7.788554E-26
  1.191345E-25  1.777713E-25  2.076413E-25  3.056008E-25  4.204170E-25  5.503928E-25  7.062755E-25  7.774131E-25
  9.795345E-25  1.180482E-24  1.396961E-24  1.575343E-24  1.791525E-24  2.236923E-24  2.474442E-24  2.831428E-24
  3.175397E-24  3.760635E-24  4.162977E-24  4.536210E-24  5.119397E-24  5.639859E-24  6.166613E-24  6.756935E-24
  7.171461E-24  8.091981E-24  8.793885E-24  9.067992E-24  1.003706E-23  1.077042E-23  1.179831E-23  1.230463E-23
  1.385506E-23  1.462862E-23  1.538424E-23  1.624390E-23  1.728219E-23  1.881529E-23  1.916305E-23  2.044135E-23
  2.182488E-23  2.331437E-23  2.397586E-23  2.478453E-23  2.648380E-23  2.743826E-23  2.835337E-23  2.966858E-23
  3.060616E-23  3.297315E-23  3.335606E-23  3.499392E-23  3.611644E-23  3.650439E-23  3.780957E-23  3.832668E-23
  4.009840E-23  4.171096E-23  4.192851E-23  4.291179E-23  4.327773E-23  4.553086E-23  4.574328E-23  4.583492E-23
  4.679353E-23  4.696424E-23  4.864335E-23  4.754228E-23  4.818681E-23  4.924519E-23  4.861232E-23  4.905436E-23
  4.856707E-23  4.907864E-23  4.896422E-23  4.860546E-23  4.762742E-23  4.780915E-23  4.667230E-23  4.557304E-23
  4.527491E-23  4.420700E-23  4.355079E-23  4.193967E-23  4.122383E-23  4.011730E-23  3.836893E-23  3.721864E-23
  3.601001E-23  3.431280E-23  3.325223E-23  3.125083E-23  2.989344E-23  2.848824E-23  2.692706E-23  2.522173E-23
  2.321121E-23  2.223738E-23  2.027899E-23  1.857088E-23  1.712814E-23  1.559729E-23  1.401318E-23  1.264864E-23
  1.129824E-23  1.012520E-23  8.903504E-24  7.766567E-24  6.895004E-24  5.862102E-24  4.984991E-24  4.263203E-24
  3.660446E-24  3.093402E-24  2.607407E-24  2.166113E-24  1.800293E-24  1.506177E-24  1.239880E-24  1.018818E-24
  8.383323E-25  6.969168E-25  5.641833E-25  4.597533E-25  3.812960E-25  3.065530E-25  2.495720E-25  2.021507E-25
  1.668199E-25  1.347542E-25  1.084531E-25  8.729168E-26  7.054366E-26  5.709122E-26  4.571916E-26  3.617583E-26
  2.934006E-26  2.353846E-26  1.893967E-26  1.497667E-26  1.204164E-26  9.665856E-27  7.594560E-27  6.031047E-27
  4.790036E-27  3.815337E-27  3.018658E-27  2.362317E-27  1.875095E-27  1.479016E-27  1.157738E-27  9.043325E-28
  7.122450E-28  5.600688E-28  4.337034E-28  3.413979E-28  2.626343E-28  2.081172E-28  1.598596E-28  1.268406E-28
  9.895944E-29  7.734314E-29  6.097899E-29  4.718009E-29  3.728098E-29  2.954598E-29  2.360613E-29  1.876606E-29
  1.524803E-29  1.239099E-29  1.017338E-29  8.354179E-30  6.906219E-30  5.748183E-30  4.824177E-30  4.084779E-30
  3.489071E-30  2.995970E-30  2.547623E-30  2.194724E-30  1.885305E-30  1.629689E-30  1.399249E-30  1.220572E-30
  1.041745E-30  9.036774E-31  7.870927E-31  6.787500E-31  5.883672E-31  5.063616E-31  4.392279E-31  3.804280E-31
  3.314624E-31  2.894386E-31  2.531195E-31  2.217726E-31  1.970655E-31  1.749930E-31  1.546568E-31  1.402369E-31
  1.275293E-31  1.153150E-31  1.053346E-31  9.650319E-32  8.917189E-32  8.324737E-32  7.744701E-32  7.191906E-32
  6.746543E-32  6.333921E-32  5.888912E-32  5.562271E-32  5.173782E-32  4.901369E-32  4.539482E-32  4.261129E-32
  3.954524E-32  3.724936E-32  3.459436E-32  3.179000E-32  2.963580E-32  2.742443E-32  2.521491E-32  2.311647E-32
  2.158514E-32  1.975378E-32  1.817582E-32  1.647593E-32  1.523230E-32  1.390607E-32  1.271828E-32  1.163465E-32
  1.064467E-32  9.777646E-33  8.951181E-33  8.200884E-33  7.571800E-33  6.991163E-33  6.426950E-33  5.921005E-33
  5.499156E-33  5.082886E-33  4.732430E-33  4.408278E-33  4.125828E-33  3.855722E-33  3.593622E-33  3.361500E-33
 -0.825000000000000     
  0.000000E+00  2.384403E-27  1.209500E-26  3.912377E-26  4.060942E-26  1.655251E-25  3.582198E-25  3.728212E-25
  5.634659E-25  8.539407E-25  9.940575E-25  1.462352E-24  2.013335E-24  2.638613E-24  3.371087E-24  3.733046E-24
  4.681841E-24  5.652162E-24  6.690643E-24  7.562454E-24  8.564999E-24  1.070506E-23  1.185493E-23  1.355635E-23
  1.522062E-23  1.798206E-23  1.993700E-23  2.175488E-23  2.449339E-23  2.701001E-23  2.953469E-23  3.238299E-23
  3.434017E-23  3.876334E-23  4.214060E-23  4.339795E-23  4.807086E-23  5.158452E-23  5.649685E-23  5.891998E-23
  6.632965E-23  7.000311E-23  7.357966E-23  7.777076E-23  8.268539E-23  8.997317E-23  9.166792E-23  9.768098E-23
  1.042786E-22  1.114561E-22  1.145330E-22  1.183679E-22  1.263755E-22  1.309528E-22  1.352549E-22  1.414798E-22
  1.459326E-22  1.570950E-22  1.588025E-22  1.665904E-22  1.718167E-22  1.735866E-22  1.796685E-22  1.819591E-22
  1.904303E-22  1.979276E-22  1.987517E-22  2.033187E-22  2.049380E-22  2.153846E-22  2.162922E-22  2.165112E-22
  2.207663E-22  2.212137E-22  2.291606E-22  2.236839E-22  2.263625E-22  2.310838E-22  2.276702E-22  2.294651E-22
  2.267938E-22  2.288110E-22  2.278224E-22  2.257339E-22  2.206469E-22  2.210442E-22  2.152727E-22  2.096763E-22
  2.077313E-22  2.022723E-22  1.987198E-22  1.907811E-22  1.868339E-22  1.812899E-22  1.727104E-22  1.669629E-22
  1.608632E-22  1.526484E-22  1.473603E-22  1.378769E-22  1.312859E-22  1.244592E-22  1.170480E-22  1.090762E-22
  9.981007E-23  9.511275E-23  8.617149E-23  7.842194E-23  7.185944E-23  6.500508E-23  5.797343E-23  5.193219E-23
  4.604056E-23  4.090567E-23  3.567095E-23  3.085295E-23  2.711913E-23  2.282963E-23  1.921370E-23  1.625497E-23
  1.380287E-23  1.152407E-23  9.595183E-24  7.873275E-24  6.455350E-24  5.330385E-24  4.323145E-24  3.500906E-24
  2.838272E-24  2.322155E-24  1.849152E-24  1.481740E-24  1.208517E-24  9.546563E-25  7.629157E-25  6.059103E-25
  4.907330E-25  3.883451E-25  3.061892E-25  2.414170E-25  1.908148E-25  1.509310E-25  1.182197E-25  9.133387E-26
  7.225700E-26  5.651857E-26  4.433013E-26  3.415486E-26  2.674329E-26  2.084417E-26  1.592146E-26  1.228104E-26
  9.490317E-27  7.327036E-27  5.626918E-27  4.274053E-27  3.292358E-27  2.514013E-27  1.911752E-27  1.450341E-27
  1.112002E-27  8.519570E-28  6.407160E-28  4.938727E-28  3.714041E-28  2.895768E-28  2.190577E-28  1.717554E-28
  1.331543E-28  1.037622E-28  8.223678E-29  6.407970E-29  5.130612E-29  4.134560E-29  3.338636E-29  2.703312E-29
