 -0.885000000000000     
  0.000000E+00  8.340322-101 -7.020142-101 -3.556446-101 -4.780314-100  3.991812-100  1.854698-100  7.405457-100
  6.242084E-08  7.588468E-08  5.529276E-08  3.866101E-08  4.158063E-08  3.099417E-08  1.542478E-08  9.930267E-09
  6.748699E-09  2.931559E-09  8.815239E-10  4.634365E-10  1.495417E-10  2.327733E-11  5.483599E-12  1.332080E-12
  2.316958E-13  4.437451E-14  1.373372E-14  3.981801E-15  8.089060E-16  2.059850E-16  7.259299E-17  2.353514E-17
  6.429822E-18  1.915524E-18  8.049239E-19  2.643120E-19  8.210242E-20  3.086435E-20  1.401669E-20  5.165413E-21
  1.827767E-21  8.127962E-22  3.780204E-22  1.436924E-22  5.673139E-23  2.780299E-23  1.370247E-23  5.407650E-24
  2.415417E-24  1.318509E-24  6.322763E-25  2.693502E-25  1.305826E-25  7.566691E-26  3.555598E-26  1.635115E-26
  9.132563E-27  5.103461E-27  2.578642E-27  1.200860E-27  7.171544E-28  4.141391E-28  2.017296E-28  1.082319E-28
  6.580191E-29  3.756388E-29  1.937679E-29  1.085925E-29  6.862725E-30  3.866981E-30  2.063149E-30  1.236032E-30
  7.808069E-31  4.521043E-31  2.524621E-31  1.590805E-31  9.999803E-32  5.641466E-32  3.335630E-32  2.196336E-32
  1.398068E-32  8.039253E-33  5.050396E-33  3.316168E-33  2.092371E-33  1.226531E-33  8.135736E-34  5.502873E-34
  3.332613E-34  2.086281E-34  1.404873E-34  9.450318E-35  5.869732E-35  3.749534E-35  2.637140E-35  1.737343E-35
  1.099482E-35  7.259657E-36  5.205817E-36  3.382260E-36  2.196646E-36  1.514348E-36  1.072135E-36  7.101722E-37
  4.670828E-37  3.306333E-37  2.365201E-37  1.544287E-37  1.029789E-37  7.609218E-38  5.202693E-38  3.445820E-38
   4.99499999999995     
  0.000000E+00  5.989996E-08  4.501513E-08  4.932799E-08  1.188179E-07  1.012209E-07  1.127663E-07  1.356990E-07
  1.105982E-07  9.194187E-08  1.208409E-07  1.044244E-07  8.217024E-08  1.058891E-07  1.186706E-07  8.808801E-08
  6.722677E-08  9.424984E-08  9.028876E-08  6.762427E-08  7.049294E-08  8.784205E-08  7.537023E-08  5.485836E-08
  6.851959E-08  7.401767E-08  4.953113E-08  4.101034E-08  4.379428E-08  2.825340E-08  1.523037E-08  1.134251E-08
  6.661424E-09  2.533819E-09  9.545165E-10  4.975018E-10  1.312486E-10  2.302539E-11  6.676571E-12  1.292132E-12
  1.982675E-13  4.553969E-14  1.551742E-14  3.678836E-15  7.204589E-16  2.351176E-16  7.775458E-17  2.140843E-17
  5.862536E-18  2.187328E-18  8.368171E-19  2.340968E-19  8.053211E-20  3.487364E-20  1.363258E-20  4.570496E-21
  1.878399E-21  9.099095E-22  3.582763E-22  1.302537E-22  6.097912E-23  3.010964E-23  1.232684E-23  5.070934E-24
  2.666741E-24  1.377504E-24  5.695035E-25  2.670583E-25  1.449686E-25  7.402518E-26  3.205038E-26  1.693667E-26
  1.006447E-26  4.887426E-27  2.344123E-27  1.300398E-27  7.528732E-28  3.786933E-28  1.952044E-28  1.186487E-28
  6.670798E-29  3.430446E-29  1.934538E-29  1.195479E-29  6.730256E-30  3.541467E-30  2.154407E-30  1.322831E-30
  7.370520E-31  4.210268E-31  2.710055E-31  1.651983E-31  9.210366E-32  5.524165E-32  3.671532E-32  2.223668E-32
  1.281247E-32  8.107446E-33  5.485950E-33  3.226009E-33  1.940140E-33  1.275627E-33  8.587990E-34  5.159576E-34
  3.194131E-34  2.251329E-34  1.440721E-34  8.866976E-35  5.818763E-35  4.093374E-35  2.599750E-35  1.609074E-35
  1.119065E-35  7.796883E-36  5.013518E-36  3.197943E-36  2.297133E-36  1.583421E-36  1.005339E-36  6.827164E-37
  5.008761E-37  3.366486E-37  2.189306E-37  1.529663E-37  1.110303E-37  7.541056E-38  4.898698E-38  3.558301E-38
   5.00499999999995     
  0.000000E+00  5.899786E-08  4.468076E-08  4.987323E-08  1.180278E-07  9.925197E-08  1.141763E-07  1.357149E-07
  1.066649E-07  9.775030E-08  1.212930E-07  1.008526E-07  7.882647E-08  1.096435E-07  1.171310E-07  8.479707E-08
  7.117460E-08  9.824452E-08  8.566750E-08  6.460847E-08  7.491637E-08  8.692492E-08  7.125512E-08  5.733919E-08
  7.404269E-08  6.997360E-08  4.553958E-08  4.486637E-08  4.396874E-08  2.511359E-08  1.608837E-08  1.267048E-08
  6.208681E-09  2.264102E-09  1.111334E-09  4.904499E-10  1.102891E-10  2.591850E-11  7.494965E-12  1.145127E-12
  1.808429E-13  5.243760E-14  1.590556E-14  3.140122E-15  7.162465E-16  2.761312E-16  7.499618E-17  1.888457E-17
  6.181876E-18  2.441874E-18  7.760052E-19  2.151409E-19  9.055620E-20  3.747211E-20  1.216162E-20  4.385667E-21
  2.108397E-21  9.149530E-22  3.175036E-22  1.337294E-22  6.826011E-23  2.877798E-23  1.110655E-23  5.363323E-24
  2.899029E-24  1.254876E-24  5.416107E-25  2.977880E-25  1.472493E-25  6.649845E-26  3.258110E-26  1.880291E-26
  9.756535E-27  4.509470E-27  2.499122E-27  1.406477E-27  6.964772E-28  3.569460E-28  2.119969E-28  1.225973E-28
  6.051210E-29  3.411170E-29  2.117930E-29  1.173674E-29  6.079390E-30  3.692545E-30  2.307304E-30  1.259224E-30
  6.999271E-31  4.528700E-31  2.765436E-31  1.507752E-31  9.162704E-32  6.009639E-32  3.636558E-32  2.058930E-32
  1.322421E-32  8.773225E-33  5.200015E-33  3.048668E-33  2.074415E-33  1.339188E-33  8.018800E-34  5.050774E-34
  3.437987E-34  2.256037E-34  1.342711E-34  9.012603E-35  6.228301E-35  3.923540E-35  2.457497E-35  1.700215E-35
  1.171143E-35  7.369473E-36  4.898942E-36  3.426733E-36  2.317366E-36  1.488304E-36  1.022210E-36  7.274179E-37
  4.847107E-37  3.160113E-37  2.301924E-37  1.613994E-37  1.040985E-37  7.267259E-38  5.212377E-38  3.586466E-38
   5.01499999999995     
  0.000000E+00  5.809923E-08  4.440841E-08  5.049572E-08  1.170023E-07  9.727198E-08  1.154291E-07  1.352886E-07
  1.026671E-07  1.045413E-07  1.212920E-07  9.727722E-08  7.689010E-08  1.130493E-07  1.139711E-07  8.133604E-08
  7.704179E-08  1.009056E-07  8.058482E-08  6.309400E-08  7.959428E-08  8.352183E-08  6.766309E-08  6.241447E-08
  7.772472E-08  6.472480E-08  4.439973E-08  4.914696E-08  4.202664E-08  2.259762E-08  1.771296E-08  1.342041E-08
  5.563785E-09  2.236019E-09  1.283531E-09  4.453332E-10  9.689454E-11  3.048129E-11  7.495939E-12  9.739456E-13
  1.898777E-13  6.077154E-14  1.463834E-14  2.733724E-15  7.997826E-16  2.983877E-16  6.640632E-17  1.800910E-17
  7.123172E-18  2.455747E-18  6.773011E-19  2.254301E-19  1.024278E-19  3.600651E-20  1.114013E-20  4.815796E-21
  2.261188E-21  8.214545E-22  3.042422E-22  1.499895E-22  6.935516E-23  2.552093E-23  1.168506E-23  5.887356E-24
  2.781789E-24  1.128544E-24  5.907845E-25  3.145074E-25  1.337087E-25  6.521581E-26  3.630279E-26  1.879361E-26
  8.731800E-27  4.639629E-27  2.765315E-27  1.321605E-27  6.540894E-28  3.911839E-28  2.191701E-28  1.120315E-28
  5.989706E-29  3.742225E-29  2.097336E-29  1.066708E-29  6.350196E-30  3.983103E-30  2.170727E-30  1.192500E-30
  7.579231E-31  4.712160E-31  2.553395E-31  1.516353E-31  9.985304E-32  5.853875E-32  3.318336E-32  2.137232E-32
  1.412449E-32  8.225628E-33  4.976617E-33  3.281131E-33  2.116779E-33  1.234323E-33  8.074895E-34  5.499556E-34
  3.341018E-34  2.084688E-34  1.408713E-34  9.445489E-35  5.825083E-35  3.770745E-35  2.662858E-35  1.719751E-35
  1.086591E-35  7.371297E-36  5.243109E-36  3.308117E-36  2.188027E-36  1.551152E-36  1.065767E-36  6.902642E-37
  4.744257E-37  3.409882E-37  2.307064E-37  1.497325E-37  1.069193E-37  7.776670E-38  5.007915E-38  3.426126E-38
   5.02499999999995     
  0.000000E+00  5.720491E-08  4.419853E-08  5.119183E-08  1.157471E-07  9.530179E-08  1.164996E-07  1.344222E-07
  9.871166E-08  1.120941E-07  1.208298E-07  9.387357E-08  7.648710E-08  1.158706E-07  1.094292E-07  7.802864E-08
  8.424541E-08  1.019176E-07  7.570446E-08  6.333073E-08  8.378027E-08  7.820845E-08  6.529526E-08  6.904104E-08
  7.870098E-08  5.954688E-08  4.644363E-08  5.263484E-08  3.854093E-08  2.153571E-08  1.954798E-08  1.330839E-08
  4.977804E-09  2.463500E-09  1.395502E-09  3.828569E-10  9.764181E-11  3.437871E-11  6.677223E-12  8.755768E-13
  2.200925E-13  6.532354E-14  1.253832E-14  2.738644E-15  9.117541E-16  2.851677E-16  5.862486E-17  1.950502E-17
  7.895872E-18  2.215472E-18  6.305458E-19  2.554787E-19  1.045274E-19  3.193138E-20  1.164603E-20  5.399169E-21
  2.164664E-21  7.370624E-22  3.345890E-22  1.591181E-22  6.282011E-23  2.458716E-23  1.329667E-23  5.919727E-24
  2.478648E-24  1.183046E-24  6.439589E-25  2.913495E-25  1.255865E-25  7.230213E-26  3.706992E-26  1.690639E-26
  8.764786E-27  5.051978E-27  2.659875E-27  1.201758E-27  7.062336E-28  4.155496E-28  2.024299E-28  1.081451E-28
  6.618421E-29  3.731955E-29  1.914699E-29  1.107076E-29  6.949726E-30  3.757500E-30  2.056080E-30  1.279048E-30
  7.740042E-31  4.315076E-31  2.592064E-31  1.657985E-31  9.599715E-32  5.450360E-32  3.546072E-32  2.253798E-32
  1.309624E-32  7.946811E-33  5.434133E-33  3.275803E-33  1.945823E-33  1.260972E-33  8.599639E-34  5.187964E-34
  3.188603E-34  2.252748E-34  1.439033E-34  8.831336E-35  5.858886E-35  4.117379E-35  2.564637E-35  1.603645E-35
  1.139074E-35  7.800966E-36  4.909999E-36  3.234757E-36  2.344243E-36  1.559758E-36  9.867401E-37  6.989826E-37
  5.059937E-37  3.242567E-37  2.185456E-37  1.593926E-37  1.094678E-37  7.234121E-38  5.024327E-38  3.662834E-38
   5.03499999999995     
  0.000000E+00  5.631574E-08  4.405140E-08  5.195762E-08  1.142698E-07  9.336218E-08  1.173648E-07  1.331271E-07
  9.490527E-08  1.201634E-07  1.199189E-07  9.081259E-08  7.765430E-08  1.179085E-07  1.038554E-07  7.518915E-08
  9.206135E-08  1.011530E-07  7.166927E-08  6.531277E-08  8.679653E-08  7.190254E-08  6.462693E-08  7.583690E-08
  7.671064E-08  5.570799E-08  5.115791E-08  5.432442E-08  3.456588E-08  2.229109E-08  2.095746E-08  1.236794E-08
  4.681726E-09  2.854035E-09  1.397704E-09  3.318781E-10  1.122207E-10  3.561115E-11  5.479390E-12  9.061502E-13
  2.535525E-13  6.322271E-14  1.097664E-14  3.153187E-15  9.721296E-16  2.462382E-16  5.771046E-17  2.217521E-17
  7.847597E-18  1.930534E-18  6.788113E-19  2.770647E-19  9.473887E-20  2.936648E-20  1.316092E-20  5.503069E-21
  1.925123E-21  7.595925E-22  3.726527E-22  1.498105E-22  5.688922E-23  2.721777E-23  1.377963E-23  5.409861E-24
  2.419060E-24  1.339922E-24  6.213845E-25  2.636413E-25  1.357581E-25  7.635807E-26  3.358607E-26  1.632785E-26
  9.808150E-27  5.016570E-27  2.371357E-27  1.269736E-27  7.548361E-28  3.827262E-28  1.946134E-28  1.188563E-28
  6.649864E-29  3.398567E-29  1.959215E-29  1.208181E-29  6.550176E-30  3.521170E-30  2.227247E-30  1.317772E-30
  7.094169E-31  4.292718E-31  2.788914E-31  1.580065E-31  8.972525E-32  5.836339E-32  3.729711E-32  2.099450E-32
  1.288652E-32  8.700284E-33  5.313496E-33  3.044648E-33  2.045065E-33  1.343969E-33  8.069694E-34  5.027669E-34
  3.434872E-34  2.256135E-34  1.340602E-34  9.056197E-35  6.228764E-35  3.874520E-35  2.472951E-35  1.724660E-35
  1.159265E-35  7.251395E-36  4.996413E-36  3.452667E-36  2.261678E-36  1.484075E-36  1.055128E-36  7.239319E-37
  4.697057E-37  3.242008E-37  2.366545E-37  1.561272E-37  1.025846E-37  7.591772E-38  5.204330E-38  3.433448E-38
   5.04499999999995     
  0.000000E+00  5.543259E-08  4.396716E-08  5.278889E-08  1.125796E-07  9.147359E-08  1.180049E-07  1.314237E-07
  9.135178E-08  1.284865E-07  1.185915E-07  8.825199E-08  8.033642E-08  1.190150E-07  9.768401E-08  7.309253E-08
  9.969738E-08  9.868852E-08  6.901620E-08  6.877550E-08  8.814387E-08  6.570496E-08  6.581222E-08  8.136998E-08
  7.216486E-08  5.415759E-08  5.731260E-08  5.371211E-08  3.131778E-08  2.463589E-08  2.144637E-08  1.094055E-08
  4.795293E-09  3.246290E-09  1.288602E-09  3.160708E-10  1.335571E-10  3.354086E-11  4.548789E-12  1.048885E-12
  2.703125E-13  5.575731E-14  1.097768E-14  3.694898E-15  9.373793E-16  2.106407E-16  6.442146E-17  2.386007E-17
  7.015171E-18  1.850732E-18  7.787003E-19  2.697392E-19  8.258323E-20  3.093097E-20  1.410074E-20  5.010195E-21
  1.810260E-21  8.636176E-22  3.730013E-22  1.333779E-22  5.909891E-23  2.999635E-23  1.247627E-23  5.057994E-24
  2.689799E-24  1.370638E-24  5.562608E-25  2.740119E-25  1.483199E-25  7.079940E-26  3.159494E-26  1.805234E-26
  1.005752E-26  4.591804E-27  2.422579E-27  1.400914E-27  7.076876E-28  3.558380E-28  2.112732E-28  1.226735E-28
  6.013681E-29  3.438968E-29  2.137878E-29  1.150069E-29  6.029905E-30  3.808238E-30  2.293140E-30  1.217366E-30
  7.170777E-31  4.702946E-31  2.662006E-31  1.475019E-31  9.692476E-32  6.026351E-32  3.388754E-32  2.080730E-32
  1.406727E-32  8.440048E-33  4.943266E-33  3.233949E-33  2.135335E-33  1.245003E-33  8.017531E-34  5.492523E-34
  3.349524E-34  2.083211E-34  1.412655E-34  9.434225E-35  5.783954E-35  3.802801E-35  2.680106E-35  1.695550E-35
  1.081151E-35  7.517872E-36  5.220578E-36  3.236203E-36  2.216495E-36  1.581040E-36  1.037717E-36  6.788602E-37
  4.914529E-37  3.411815E-37  2.211929E-37  1.514571E-37  1.108950E-37  7.564905E-38  4.893969E-38  3.573567E-38
   5.05499999999995     
  0.000000E+00  5.455629E-08  4.394582E-08  5.368114E-08  1.106873E-07  8.965590E-08  1.184032E-07  1.293411E-07
  8.814931E-08  1.367927E-07  1.168989E-07  8.632814E-08  8.438868E-08  1.191038E-07  9.139975E-08  7.194786E-08
  1.063737E-07  9.479683E-08  6.810467E-08  7.323088E-08  8.758431E-08  6.070697E-08  6.864969E-08  8.446053E-08
  6.606235E-08  5.529105E-08  6.328262E-08  5.094638E-08  2.980224E-08  2.781948E-08  2.083472E-08  9.551648E-09
  5.278517E-09  3.476801E-09  1.115597E-09  3.429233E-10  1.512451E-10  2.922256E-11  4.388716E-12  1.223265E-12
  2.603107E-13  4.758585E-14  1.254678E-14  3.993008E-15  8.318837E-16  2.050227E-16  7.358735E-17  2.318461E-17
  6.096996E-18  2.047115E-18  8.393542E-19  2.402071E-19  7.995741E-20  3.506776E-20  1.347241E-20  4.451043E-21
  1.949940E-21  9.291335E-22  3.349026E-22  1.300035E-22  6.670863E-23  2.928626E-23  1.112886E-23  5.353374E-24
  2.908605E-24  1.229566E-24  5.459303E-25  3.067944E-25  1.434553E-25  6.454819E-26  3.440996E-26  1.917277E-26
  9.072303E-27  4.528726E-27  2.723111E-27  1.351696E-27  6.534136E-28  3.870473E-28  2.197273E-28  1.118208E-28
  6.013147E-29  3.771813E-29  2.069699E-29  1.057990E-29  6.542489E-30  3.974224E-30  2.101320E-30  1.211612E-30
  7.795037E-31  4.557114E-31  2.520003E-31  1.605104E-31  9.945648E-32  5.528286E-32  3.409584E-32  2.249051E-32
  1.347575E-32  7.866632E-33  5.344907E-33  3.317272E-33  1.960085E-33  1.246918E-33  8.599777E-34  5.217751E-34
  3.183578E-34  2.254164E-34  1.437005E-34  8.799458E-35  5.904273E-35  4.130082E-35  2.528659E-35  1.608267E-35
  1.157852E-35  7.733220E-36  4.840792E-36  3.304537E-36  2.361653E-36  1.522272E-36  9.933851E-37  7.190897E-37
  4.959750E-37  3.156935E-37  2.265986E-37  1.620309E-37  1.047083E-37  7.246781E-38  5.218482E-38  3.573612E-38
   5.06499999999995     
  0.000000E+00  5.368768E-08  4.398726E-08  5.462965E-08  1.086054E-07  8.792822E-08  1.185467E-07  1.269165E-07
  8.538749E-08  1.448121E-07  1.149092E-07  8.514877E-08  8.958468E-08  1.181572E-07  8.549951E-08  7.187771E-08
  1.114031E-07  8.991671E-08  6.906785E-08  7.803661E-08  8.518273E-08  5.779763E-08  7.261632E-08  8.443301E-08
  5.976975E-08  5.884876E-08  6.747753E-08  4.679267E-08  3.050239E-08  3.080897E-08  1.932383E-08  8.716981E-09
  5.945542E-09  3.448155E-09  9.544338E-10  4.001839E-10  1.566247E-10  2.486643E-11  5.087094E-12  1.330453E-12
  2.294144E-13  4.382961E-14  1.466251E-14  3.842269E-15  7.308491E-16  2.336821E-16  7.809144E-17  2.068120E-17
  5.867045E-18  2.348681E-18  8.051187E-19  2.162012E-19  8.948741E-20  3.759246E-20  1.192365E-20  4.432897E-21
  2.189310E-21  8.800203E-22  3.035838E-22  1.439474E-22  7.009760E-23  2.599152E-23  1.155050E-23  5.893813E-24
  2.763956E-24  1.121774E-24  6.063536E-25  3.116851E-25  1.287021E-25  6.771164E-26  3.739924E-26  1.778168E-26
  8.554131E-27  4.942889E-27  2.728784E-27  1.211931E-27  6.948843E-28  4.163466E-28  2.031753E-28  1.080794E-28
  6.655062E-29  3.700987E-29  1.898231E-29  1.132453E-29  6.958690E-30  3.643007E-30  2.090685E-30  1.315008E-30
  7.486394E-31  4.202880E-31  2.711468E-31  1.647606E-31  9.085816E-32  5.617941E-32  3.741036E-32  2.159662E-32
  1.268669E-32  8.541498E-33  5.414401E-33  3.059475E-33  2.014536E-33  1.345320E-33  8.127364E-34  5.006992E-34
  3.431177E-34  2.256119E-34  1.338750E-34  9.102188E-35  6.219768E-35  3.827556E-35  2.497993E-35  1.743574E-35
  1.141387E-35  7.189788E-36  5.109585E-36  3.432269E-36  2.209100E-36  1.506191E-36  1.074021E-36  7.062470E-37
  4.673123E-37  3.368933E-37  2.339185E-37  1.502735E-37  1.060955E-37  7.785373E-38  5.002604E-38  3.432037E-38
   5.07499999999995     
  0.000000E+00  5.282759E-08  4.409119E-08  5.562949E-08  1.063475E-07  8.630870E-08  1.184264E-07  1.241947E-07
  8.314498E-08  1.522841E-07  1.127045E-07  8.478703E-08  9.562910E-08  1.162276E-07  8.045270E-08  7.290538E-08
  1.142615E-07  8.460311E-08  7.179343E-08  8.248899E-08  8.130019E-08  5.750527E-08  7.696427E-08  8.126362E-08
  5.471499E-08  6.397548E-08  6.876589E-08  4.242129E-08  3.322484E-08  3.262481E-08  1.743024E-08  8.750873E-09
  6.536133E-09  3.170197E-09  8.760104E-10  4.614469E-10  1.470243E-10  2.270688E-11  6.268100E-12  1.309321E-12
  1.959829E-13  4.686160E-14  1.594148E-14  3.344360E-15  7.066880E-16  2.752749E-16  7.439779E-17  1.837075E-17
  6.522221E-18  2.491266E-18  7.066353E-19  2.204364E-19  1.019006E-19  3.592688E-20  1.107567E-20  4.980077E-21
  2.260458E-21  7.725146E-22  3.165367E-22  1.581674E-22  6.493027E-23  2.440698E-23  1.318481E-23  5.933205E-24
  2.458700E-24  1.204897E-24  6.474578E-25  2.809449E-25  1.272765E-25  7.523710E-26  3.560729E-26  1.621916E-26
  9.407594E-27  5.102777E-27  2.427125E-27  1.240930E-27  7.542050E-28  3.869422E-28  1.940907E-28  1.190697E-28
  6.623951E-29  3.371624E-29  1.989362E-29  1.212553E-29  6.354281E-30  3.559197E-30  2.287165E-30  1.286421E-30
  6.970293E-31  4.495492E-31  2.769183E-31  1.495454E-31  9.284043E-32  6.070884E-32  3.519579E-32  2.046885E-32
  1.382020E-32  8.634785E-33  4.957050E-33  3.180282E-33  2.146219E-33  1.258028E-33  7.965685E-34  5.481837E-34
  3.358085E-34  2.081850E-34  1.416664E-34  9.416547E-35  5.748087E-35  3.843904E-35  2.686884E-35  1.667892E-35
  1.084437E-35  7.664873E-36  5.142784E-36  3.192844E-36  2.270748E-36  1.588084E-36  1.004118E-36  6.842201E-37
  5.051204E-37  3.307264E-37  2.172589E-37  1.579153E-37  1.101510E-37  7.240778E-38  5.026989E-38  3.666016E-38
   5.08499999999995     
  0.000000E+00  5.197685E-08  4.425722E-08  5.667551E-08  1.039289E-07  8.481431E-08  1.180374E-07  1.212274E-07
  8.148721E-08  1.589662E-07  1.103778E-07  8.527710E-08  1.021747E-07  1.134352E-07  7.666382E-08  7.495140E-08
  1.146431E-07  7.946376E-08  7.593671E-08  8.592622E-08  7.653950E-08  5.990156E-08  8.086238E-08  7.559144E-08
  5.206264E-08  6.942626E-08  6.678064E-08  3.907716E-08  3.715253E-08  3.266210E-08  1.580901E-08  9.647745E-09
  6.817296E-09  2.756815E-09  9.151668E-10  4.983325E-10  1.270897E-10  2.385597E-11  7.294375E-12  1.171339E-12
  1.799573E-13  5.480608E-14  1.554310E-14  2.839367E-15  7.770965E-16  2.987116E-16  6.532898E-17  1.813105E-17
  7.513603E-18  2.349009E-18  6.334333E-19  2.491078E-19  1.050483E-19  3.173289E-20  1.182580E-20  5.502403E-21
  2.082350E-21  7.308258E-22  3.586225E-22  1.551492E-22  5.770446E-23  2.661880E-23  1.383972E-23  5.411788E-24
  2.425627E-24  1.358559E-24  6.074221E-25  2.616430E-25  1.415334E-25  7.498100E-26  3.197158E-26  1.713625E-26
  1.016079E-26  4.721990E-27  2.363982E-27  1.386298E-27  7.190223E-28  3.553584E-28  2.105075E-28  1.227286E-28
  5.978110E-29  3.472869E-29  2.150476E-29  1.123673E-29  6.062617E-30  3.914053E-30  2.240691E-30  1.191491E-30
  7.473192E-31  4.732741E-31  2.550310E-31  1.526956E-31  1.004642E-31  5.723868E-32  3.319209E-32  2.209892E-32
  1.384489E-32  7.887059E-33  5.232875E-33  3.344835E-33  1.981863E-33  1.234305E-33  8.588183E-34  5.248491E-34
  3.179078E-34  2.255574E-34  1.434646E-34  8.772156E-35  5.953343E-35  4.130291E-35  2.495375E-35  1.622701E-35
  1.171814E-35  7.607897E-36  4.827948E-36  3.383052E-36  2.340649E-36  1.490055E-36  1.022110E-36  7.291862E-37
  4.781768E-37  3.186146E-37  2.353836E-37  1.578768E-37  1.023381E-37  7.572465E-38  5.205211E-38  3.422179E-38
   5.09499999999995     
  0.000000E+00  5.113629E-08  4.448480E-08  5.776240E-08  1.013660E-07  8.346073E-08  1.173792E-07  1.180716E-07
  8.046452E-08  1.646423E-07  1.080284E-07  8.661175E-08  1.088422E-07  1.099604E-07  7.443984E-08  7.783961E-08
  1.124929E-07  7.508931E-08  8.096438E-08  8.782687E-08  7.165129E-08  6.458533E-08  8.355559E-08  6.858940E-08
  5.244527E-08  7.386944E-08  6.202323E-08  3.772460E-08  4.109017E-08  3.089233E-08  1.502678E-08  1.108157E-08
  6.675312E-09  2.379262E-09  1.055189E-09  4.936419E-10  1.065364E-10  2.773016E-11  7.611051E-12  9.943817E-13
  1.909619E-13  6.269836E-14  1.372237E-14  2.673472E-15  8.920782E-16  2.864021E-16  5.791118E-17  2.016996E-17
  8.006335E-18  2.045511E-18  6.525229E-19  2.752947E-19  9.579871E-20  2.925488E-20  1.339750E-20  5.431818E-21
  1.853159E-21  8.035970E-22  3.797534E-22  1.384841E-22  5.758033E-23  2.975707E-23  1.262809E-23  5.046197E-24
  2.713748E-24  1.358700E-24  5.456785E-25  2.835769E-25  1.490816E-25  6.730774E-26  3.250760E-26  1.899631E-26
  9.503953E-27  4.472358E-27  2.655714E-27  1.378526E-27  6.553530E-28  3.827769E-28  2.202148E-28  1.116050E-28
  6.041482E-29  3.795778E-29  2.037550E-29  1.058189E-29  6.733037E-30  3.909009E-30  2.056237E-30  1.251953E-30
  7.807735E-31  4.340173E-31  2.589930E-31  1.665127E-31  9.444390E-32  5.462486E-32  3.663692E-32  2.219011E-32
  1.268518E-32  8.330550E-33  5.485022E-33  3.091835E-33  1.985534E-33  1.343066E-33  8.189965E-34  4.989091E-34
  3.426925E-34  2.255995E-34  1.337183E-34  9.149664E-35  6.201327E-35  3.785837E-35  2.530428E-35  1.754049E-35
  1.120695E-35  7.201280E-36  5.204980E-36  3.371300E-36  2.182993E-36  1.544064E-36  1.067081E-36  6.861594E-37
  4.798291E-37  3.430477E-37  2.244314E-37  1.502282E-37  1.105958E-37  7.588964E-38  4.889910E-38  3.589070E-38
   5.10499999999995     
  0.000000E+00  5.030671E-08  4.477324E-08  5.888473E-08  9.867629E-08  8.226213E-08  1.164559E-07  1.147890E-07
  8.011068E-08  1.691290E-07  1.057582E-07  8.874189E-08  1.152428E-07  1.060316E-07  7.396529E-08  8.131250E-08
  1.080143E-07  7.198524E-08  8.622347E-08  8.788887E-08  6.741528E-08  7.074990E-08  8.451157E-08  6.172117E-08
  5.581276E-08  7.621268E-08  5.573695E-08  3.876890E-08  4.382848E-08  2.787802E-08  1.536347E-08  1.252445E-08
  6.161782E-09  2.195156E-09  1.234935E-09  4.493849E-10  9.541340E-11  3.234626E-11  7.045860E-12  8.787848E-13
  2.225189E-13  6.558808E-14  1.166699E-14  2.961553E-15  9.694391E-16  2.474650E-16  5.792996E-17  2.284536E-17
  7.582861E-18  1.846469E-18  7.470263E-19  2.742395E-19  8.315464E-20  3.102330E-20  1.414399E-20  4.840372E-21
  1.829755E-21  9.071233E-22  3.545142E-22  1.286029E-22  6.476545E-23  2.971974E-23  1.116978E-23  5.344397E-24
  2.915738E-24  1.204342E-24  5.546881E-25  3.132617E-25  1.379546E-25  6.458197E-26  3.635432E-26  1.864951E-26
  8.567448E-27  4.798513E-27  2.774759E-27  1.230714E-27  6.837177E-28  4.165040E-28  2.039598E-28  1.080349E-28
  6.689382E-29  3.664429E-29  1.889822E-29  1.159062E-29  6.885086E-30  3.552908E-30  2.156769E-30  1.327664E-30
  7.176196E-31  4.262131E-31  2.792839E-31  1.565747E-31  8.993728E-32  5.961111E-32  3.657352E-32  2.048357E-32
  1.344924E-32  8.765494E-33  5.016575E-33  3.126790E-33  2.148274E-33  1.272702E-33  7.921220E-34  5.467624E-34
  3.366654E-34  2.080608E-34  1.420705E-34  9.392632E-35  5.719062E-35  3.891583E-35  2.682199E-35  1.640562E-35
  1.096091E-35  7.776647E-36  5.031231E-36  3.194862E-36  2.327624E-36  1.567771E-36  9.849894E-37  7.031963E-37
  5.045848E-37  3.185211E-37  2.229302E-37  1.621768E-37  1.054274E-37  7.227824E-38  5.224245E-38  3.559255E-38
   5.11499999999995     
  0.000000E+00  4.948892E-08  4.512175E-08  6.003690E-08  9.587842E-08  8.123104E-08  1.152760E-07  1.114447E-07
  8.044176E-08  1.722822E-07  1.036669E-07  9.157819E-08  1.210006E-07  1.019107E-07  7.528692E-08  8.505432E-08
  1.016491E-07  7.051316E-08  9.102651E-08  8.607702E-08  6.451547E-08  7.732232E-08  8.352597E-08  5.643465E-08
  6.143541E-08  7.587210E-08  4.958143E-08  4.193504E-08  4.451614E-08  2.459382E-08  1.671195E-08  1.344115E-08
  5.475017E-09  2.282623E-09  1.375547E-09  3.859307E-10  9.918678E-11  3.533657E-11  5.902940E-12  8.904409E-13
  2.558575E-13  6.164573E-14  1.072259E-14  3.507559E-15  9.535598E-16  2.109761E-16  6.541588E-17  2.398770E-17
  6.596982E-18  1.927019E-18  8.310750E-19  2.467627E-19  7.949066E-20  3.526969E-20  1.327404E-20  4.367063E-21
