#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms---
  570   1.0464  7.36E-05 2.167E-03 0.000E+00 7.676E-11 1.133E-07 6.595E-02 4.264E+01 0.000E+00 1.994E-01 0.000E+00 2.067E+00 4.61E-10  2.18E+00  3.01E+00
  575   1.0468  7.37E-05 2.179E-03 0.000E+00 7.785E-11 1.136E-07 6.615E-02 4.276E+01 0.000E+00 1.985E-01 0.000E+00 2.088E+00 4.67E-10  2.19E+00  3.03E+00
  580   1.0471  7.41E-05 2.188E-03 0.000E+00 7.908E-11 1.139E-07 6.628E-02 4.284E+01 0.000E+00 1.945E-01 0.000E+00 2.109E+00 4.74E-10  2.19E+00  3.03E+00
  585   1.0475  7.37E-05 2.206E-03 0.000E+00 8.041E-11 1.142E-07 6.655E-02 4.303E+01 0.000E+00 1.996E-01 0.000E+00 2.134E+00 4.82E-10  2.21E+00  3.05E+00
  590   1.0479  7.39E-05 2.226E-03 0.000E+00 8.178E-11 1.144E-07 6.686E-02 4.321E+01 0.000E+00 1.984E-01 0.000E+00 2.162E+00 4.91E-10  2.23E+00  3.08E+00
  595   1.0483  7.42E-05 2.247E-03 0.000E+00 8.326E-11 1.146E-07 6.717E-02 4.339E+01 0.000E+00 2.011E-01 0.000E+00 2.196E+00 5.00E-10  2.25E+00  3.10E+00
  600   1.0486  7.36E-05 2.267E-03 0.000E+00 8.496E-11 1.149E-07 6.747E-02 4.360E+01 0.000E+00 1.990E-01 0.000E+00 2.233E+00 5.10E-10  2.27E+00  3.13E+00
  605   1.0490  7.34E-05 2.279E-03 0.000E+00 8.699E-11 1.151E-07 6.765E-02 4.371E+01 0.000E+00 1.996E-01 0.000E+00 2.273E+00 5.22E-10  2.27E+00  3.14E+00
  610   1.0494  7.34E-05 2.305E-03 0.000E+00 8.929E-11 1.154E-07 6.804E-02 4.394E+01 0.000E+00 1.995E-01 0.000E+00 2.317E+00 5.36E-10  2.30E+00  3.17E+00
  615   1.0497  7.32E-05 2.321E-03 0.000E+00 9.154E-11 1.156E-07 6.827E-02 4.413E+01 0.000E+00 2.017E-01 0.000E+00 2.364E+00 5.49E-10  2.32E+00  3.20E+00
  620   1.0501  7.35E-05 2.318E-03 0.000E+00 9.343E-11 1.160E-07 6.823E-02 4.417E+01 0.000E+00 1.988E-01 0.000E+00 2.414E+00 5.61E-10  2.31E+00  3.20E+00
  625   1.0505  7.37E-05 2.313E-03 0.000E+00 9.491E-11 1.163E-07 6.816E-02 4.416E+01 0.000E+00 2.029E-01 0.000E+00 2.465E+00 5.69E-10  2.30E+00  3.19E+00
  630   1.0508  7.37E-05 2.334E-03 0.000E+00 9.614E-11 1.168E-07 6.847E-02 4.441E+01 0.000E+00 2.014E-01 0.000E+00 2.517E+00 5.77E-10  2.32E+00  3.22E+00
  635   1.0512  7.35E-05 2.368E-03 0.000E+00 9.728E-11 1.172E-07 6.897E-02 4.480E+01 0.000E+00 2.027E-01 0.000E+00 2.574E+00 5.84E-10  2.37E+00  3.28E+00
  640   1.0516  7.31E-05 2.391E-03 0.000E+00 9.870E-11 1.177E-07 6.930E-02 4.501E+01 0.000E+00 2.024E-01 0.000E+00 2.628E+00 5.92E-10  2.38E+00  3.32E+00
