,f,Xi
545,1.2333634979137747e-05,1.222397301130666e-05
546,1.2390621569479155e-05,1.1970719723894408e-05
547,1.2447871461879062e-05,1.1722713276239214e-05
548,1.2505385872903913e-05,1.1479844965596445e-05
549,1.2563166024741216e-05,1.1242008341298328e-05
550,1.2621213145225462e-05,1.100909915809618e-05
551,1.267952846786434e-05,1.0781015330468575e-05
552,1.2738113231864785e-05,1.0557801465508593e-05
553,1.2796968682159414e-05,1.0339703222379732e-05
554,1.2856096069432966e-05,1.012611035319744e-05
555,1.2915496650148829e-05,9.916929788003507e-06
556,1.2975171686575869e-05,9.712070379436131e-06
557,1.3035122446815087e-05,9.511442863014387e-06
558,1.3095350204826675e-05,9.314959818242139e-06
559,1.3155856240457053e-05,9.122535630515966e-06
560,1.3216641839466036e-05,8.934086453819953e-06
561,1.3277708293554293e-05,8.749530174190595e-06
562,1.3339056900390587e-05,8.56878637393748e-06
563,1.3400688963639508e-05,8.391776296601996e-06
564,1.346260579298911e-05,8.218422812640536e-06
565,1.352480870417874e-05,8.048650385816448e-06
566,1.3587299019027093e-05,7.882385040285963e-06
567,1.3650078065460134e-05,7.719761070490663e-06
568,1.3713147177539455e-05,7.5607546231685646e-06
569,1.3776507695490549e-05,7.405023283723406e-06
570,1.3840160965731302e-05,7.252499593685563e-06
571,1.3904108340900696e-05,7.103117484049423e-06
572,1.3968351179887397e-05,6.956812246654512e-06
573,1.4032890847858732e-05,6.81352050615547e-06
574,1.4097728716289675e-05,6.673180192569689e-06
575,1.4162866162991973e-05,6.535730514390366e-06
576,1.422830457214352e-05,6.401111932253112e-06
577,1.4294045334317611e-05,6.2692661331455085e-06
578,1.4360089846512603e-05,6.140136005147292e-06
579,1.4426439512181588e-05,6.013665612691101e-06
580,1.4493095741262149e-05,5.88980017233288e-06
581,1.4560059950206486e-05,5.768486029020902e-06
582,1.46273335620113e-05,5.649855106572264e-06
583,1.4694918006248172e-05,5.533823422771452e-06
584,1.4762814719093908e-05,5.420174694177756e-06
585,1.4831025143361027e-05,5.30885998178307e-06
586,1.4899550728528534e-05,5.199831351644842e-06
587,1.4968392930772556e-05,5.0930418542452006e-06
588,1.5037553212997385e-05,4.98844550427356e-06
589,1.5107033044866556e-05,4.885997260824599e-06
590,1.5176833902834037e-05,4.785653008002983e-06
591,1.524695727017573e-05,4.687369535926135e-06
592,1.5317404637020802e-05,4.591104522117638e-06
593,1.5388177500383467e-05,4.496816513282304e-06
594,1.5459277364194785e-05,4.404464907455727e-06
595,1.5530705739334586e-05,4.314009936520459e-06
596,1.5602464143663683e-05,4.225412649081061e-06
597,1.5674554102055952e-05,4.138771712490063e-06
598,1.5746977146430865e-05,4.0540225621447985e-06
599,1.5819734815786014e-05,3.971008810362965e-06
600,1.5892828656229765e-05,3.889694921588649e-06
601,1.5966260221014247e-05,3.810046087923312e-06
602,1.60400310705682e-05,3.732028214225813e-06
603,1.61141427725302e-05,3.6556079035172713e-06
604,1.6188596901781988e-05,3.580752442684879e-06
605,1.6263395040481907e-05,3.5074297884784683e-06
606,1.6338538778098604e-05,3.4356085537937476e-06
607,1.6414029711444665e-05,3.365257994236603e-06
608,1.6489869444710652e-05,3.2963479949623026e-06
609,1.6566059589499148e-05,3.228849057784325e-06
610,1.664260176485902e-05,3.1627322885471037e-06
611,1.6719497597319882e-05,3.097969384757312e-06
612,1.6796748720926532e-05,3.034623047750819e-06
613,1.6874356777273762e-05,2.9726661885546042e-06
