,frequency,MA,MT,MAE,DAE
2478,0.0015227777668004154,0.29931211333452495,2.1296505939945727e-11,-2.776397272882017e-05,0.19952117731746621
2479,0.001525585974411122,0.29930975381218106,2.1533151035935914e-11,-2.77635783502641e-05,0.19951941141930932
2480,0.0015283993607354658,0.2993073855948414,2.1772425393516908e-11,-2.776318252029966e-05,0.19951763901575023
2481,0.00153121793532369,0.29930500865052206,2.201435822051407e-11,-2.776278523360675e-05,0.19951586008287428
2482,0.0015340417077436563,0.2993026229471221,2.225897904917303e-11,-2.7762386484833973e-05,0.1995140745966795
2483,0.0015368706875808645,0.2993002284524227,2.2506317739705903e-11,-2.776198626860831e-05,0.1995122825330761
2484,0.0015397048844384958,0.299297825134087,2.2756404483988575e-11,-2.776158457955566e-05,0.199510483867886
2485,0.0015425443079374412,0.2992954129596597,2.30092698091907e-11,-2.7761181412283295e-05,0.1995086785768427
2486,0.0015453889677163293,0.2992929918965665,2.3264944581538557e-11,-2.776077676136467e-05,0.1995068666355908
2487,0.0015482388734315696,0.2992905619121138,2.3523460010060194e-11,-2.7760370621336537e-05,0.19950504801968594
2488,0.0015510940347573735,0.2992881229734881,2.3784847650380913e-11,-2.7759962986768367e-05,0.19950322270459406
2489,0.0015539544613857972,0.2992856750477557,2.404913940861324e-11,-2.775955385215506e-05,0.19950139066569156
2490,0.0015568201630267705,0.29928321810186237,2.4316367545197533e-11,-2.775914321200356e-05,0.1994995518782646
2491,0.001559691149408125,0.2992807521026325,2.4586564678871268e-11,-2.7758731060784643e-05,0.19949770631750882
2492,0.0015625674302756378,0.299278277016769,2.485976379062968e-11,-2.775831739296442e-05,0.1994958539585293
2493,0.0015654490153930527,0.29927579281085304,2.5135998227756834e-11,-2.7757902202981474e-05,0.19949399477633986
2494,0.0015683359145421236,0.299273299451343,2.5415301707882886e-11,-2.7757485485247112e-05,0.19949212874586303
2495,0.0015712281375226413,0.2992707969045744,2.5697708323114436e-11,-2.7757067234153275e-05,0.1994902558419295
2496,0.0015741256941524712,0.2992682851367598,2.5983252544165258e-11,-2.775664744409677e-05,0.19948837603927785
2497,0.00157702859426758,0.2992657641139876,2.6271969224579103e-11,-2.7756226109412545e-05,0.1994864893125543
2498,0.0015799368477220743,0.299263233802222,2.6563893604973794e-11,-2.7755803224438795e-05,0.1994845956363123
2499,0.0015828504643882351,0.2992606941673026,2.685906131734496e-11,-2.7755378783514816e-05,0.19948269498501217
2500,0.0015857694541565486,0.29925814517494403,2.7157508389403063e-11,-2.7754952780886528e-05,0.19948078733302085
2501,0.0015886938269357414,0.299255586790735,2.7459271248967516e-11,-2.7754525210879652e-05,0.19947887265461164
2502,0.00159162359265281,0.29925301898013845,2.7764386728416086e-11,-2.7754096067708397e-05,0.19947695092396334
2503,0.0015945587612530576,0.2992504417084906,2.8072892069162376e-11,-2.7753665345630716e-05,0.19947502211516066
2504,0.0015974993427001316,0.29924785494100076,2.8384824926213263e-11,-2.7753233038838125e-05,0.1994730862021934
2505,0.0016004453469760512,0.299245258642751,2.870022337275122e-11,-2.7752799141524633e-05,0.1994711431589562
2506,0.001603396784081246,0.29924265277869516,2.9019125904779165e-11,-2.7752363647876234e-05,0.1994691929592484
2507,0.0016063536640345847,0.29924003731365906,2.9341571445811765e-11,-2.775192655201998e-05,0.1994672355767732
2508,0.0016093159968734118,0.2992374122123395,2.966759935162882e-11,-2.7751487848073708e-05,0.19946527098513786
2509,0.001612283792653585,0.299234777439304,2.99972494150677e-11,-2.7751047530176673e-05,0.19946329915785302
2510,0.0016152570614495051,0.2992321329589905,3.033056187087215e-11,-2.7750605592378115e-05,0.1994613200683325
2511,0.0016182358133541533,0.29922947873570643,3.066757740060451e-11,-2.7750162028746733e-05,0.1994593336898929
2512,0.00162122005847912,0.2992268147336287,3.1008337137617296e-11,-2.774971683332934e-05,0.1994573399957532
2513,0.0016242098069546428,0.299224140916803,3.135288267204454e-11,-2.7749270000153835e-05,0.19945533895903453
2514,0.001627205068929644,0.29922145724914334,3.170125605587999e-11,-2.7748821523202685e-05,0.19945333055275968
2515,0.0016302058545717602,0.29921876369443173,3.2053499808118945e-11,-2.7748371396443157e-05,0.19945131474985278
2516,0.0016332121740673807,0.2992160602163174,3.2409656919933676e-11,-2.7747919613839218e-05,0.19944929152313903
2517,0.0016362240376216759,0.2992133467783165,3.276977085991193e-11,-2.7747466169314255e-05,0.19944726084534423
2518,0.0016392414554586363,0.29921062334381165,3.3133885579359724e-11,-2.774701105679496e-05,0.19944522268909448
2519,0.0016422644378211101,0.2992078898760514,3.350204551765043e-11,-2.7746554270148504e-05,0.19944317702691583
2520,0.0016452929949708327,0.29920514633815,3.38742956076643e-11,-2.7746095803244378e-05,0.19944112383123386
2521,0.0016483271371884659,0.299202392693086,3.4250681281248236e-11,-2.7745635649918582e-05,0.19943906307437342
2522,0.001651366874773626,0.2991996289037032,3.4631248474776123e-11,-2.7745173803999617e-05,0.1994369947285581
2523,0.0016544122180449242,0.29919685493270887,3.501604363470768e-11,-2.774471025929323e-05,0.19943491876591007
2524,0.0016574631773400034,0.2991940707426739,3.5405113723298606e-11,-2.7744245009545662e-05,0.19943283515844945
2525,0.0016605197630155694,0.29919127629603226,3.579850622430991e-11,-2.7743778048531725e-05,0.1994307438780942
2526,0.0016635819854474278,0.2991884715550804,3.619626914877921e-11,-2.7743309369971686e-05,0.1994286448966597
2527,0.0016666498550305165,0.2991856564819765,3.659845104089596e-11,-2.774283896757279e-05,0.19942653818585826
2528,0.001669723382178942,0.2991828310387407,3.700510098390715e-11,-2.774236683501761e-05,0.19942442371729874
2529,0.0016728025773260198,0.29917999518725374,3.741626860610848e-11,-2.7741892965968527e-05,0.19942230146248627
2530,0.0016758874509243038,0.299177148889257,3.7832004086892764e-11,-2.774141735406973e-05,0.19942017139282195
2531,0.001678978013445626,0.2991742921063519,3.8252358162875024e-11,-2.7740939992917334e-05,0.1994180334796024
2532,0.0016820742753811259,0.29917142479999914,3.867738213405282e-11,-2.774046087611561e-05,0.19941588769401913
2533,0.0016851762472412906,0.2991685469315186,3.910712787008835e-11,-2.7739979997227943e-05,0.19941373400715864
2534,0.0016882839395559927,0.29916565846208865,3.9541647816633085e-11,-2.7739497349792965e-05,0.19941157239000168
2535,0.0016913973628745224,0.29916275935274517,3.998099500167672e-11,-2.7739012927342427e-05,0.19940940281342287
2536,0.0016945165277656253,0.2991598495643821,4.042522304207491e-11,-2.7738526723369115e-05,0.19940722524819063
2537,0.0016976414448175343,0.2991569290577497,4.0874386150032574e-11,-2.7738038731339043e-05,0.19940503966496648
2538,0.0017007721246380077,0.29915399779345503,4.1328539139760705e-11,-2.7737548944716413e-05,0.1994028460343047
2539,0.00170390857785437,0.29915105573196066,4.178773743410365e-11,-2.7737057356908792e-05,0.1994006443266522
2540,0.0017070508151135419,0.299148102833585,4.225203707134178e-11,-2.773656396133798e-05,0.19939843451234768
2541,0.0017101988470820805,0.29914513905850076,4.27214947120054e-11,-2.7736068751375368e-05,0.1993962165616217
2542,0.0017133526844462098,0.2991421643667353,4.3196167645775633e-11,-2.7735571720359255e-05,0.199393990444596
2543,0.0017165123379118603,0.2991391787181695,4.3676113798471354e-11,-2.773507286164005e-05,0.19939175613128313
2544,0.0017196778182047097,0.29913618207253767,4.4161391739123567e-11,-2.7734572168517053e-05,0.19938951359158633
2545,0.0017228491360702133,0.2991331743894267,4.465206068709054e-11,-2.77340696342758e-05,0.19938726279529864
2546,0.0017260263022736443,0.29913015562827583,4.514818051930575e-11,-2.773356525215488e-05,0.19938500371210302
2547,0.001729209327600125,0.29912712574837574,4.564981177754569e-11,-2.7733059015398945e-05,0.19938273631157152
2548,0.0017323982228546668,0.2991240847088682,4.6157015675829826e-11,-2.7732550917222677e-05,0.19938046056316538
2549,0.0017355929988622106,0.2991210324687457,4.666985410788429e-11,-2.7732040950805604e-05,0.19937817643623384
2550,0.0017387936664676584,0.29911796898685067,4.718838965466484e-11,-2.773152910929956e-05,0.1993758839000147
2551,0.0017420002365359129,0.29911489422187487,4.771268559201623e-11,-2.773101538583877e-05,0.19937358292363322
2552,0.00174521271995191,0.2991118081323593,4.824280589834987e-11,-2.7730499773541227e-05,0.19937127347610192
2553,0.0017484311276206592,0.2991087106766931,4.8778815262481824e-11,-2.7729982265474218e-05,0.19936895552632025
2554,0.001751655470467283,0.29910560181311313,4.9320779091474176e-11,-2.772946285471255e-05,0.1993666290430741
2555,0.0017548857594370502,0.29910248149970403,4.986876351862491e-11,-2.7728941534276762e-05,0.19936429399503522
2556,0.0017581220054954157,0.2990993496943966,5.042283541155791e-11,-2.7728418297189214e-05,0.19936195035076143
2557,0.0017613642196280528,0.29909620635496814,5.098306238033417e-11,-2.7727893136425444e-05,0.1993595980786955
2558,0.0017646124128408937,0.2990930514390414,5.154951278569412e-11,-2.7727366044932735e-05,0.1993572371471648
2559,0.0017678665961601702,0.29908988490408445,5.2122255747428245e-11,-2.7726837015650348e-05,0.1993548675243816
2560,0.001771126780632447,0.2990867067074095,5.2701361152733084e-11,-2.7726306041490315e-05,0.19935248917844162
2561,0.0017743929773246614,0.29908351680617296,5.32868996648171e-11,-2.772577311532269e-05,0.1993501020773246
2562,0.0017776651973241563,0.2990803151573745,5.387894273142527e-11,-2.7725238230011015e-05,0.19934770618889305
2563,0.0017809434517387208,0.29907710171785656,5.44775625936246e-11,-2.7724701378373414e-05,0.19934530148089247
2564,0.001784227751696632,0.29907387644430394,5.508283229451773e-11,-2.7724162553213885e-05,0.19934288792095042
2565,0.0017875181083466876,0.29907063929324296,5.569482568826738e-11,-2.7723621747324465e-05,0.19934046547657663
2566,0.0017908145328582466,0.299067390221041,5.6313617448979456e-11,-2.772307895343369e-05,0.19933803411516188
2567,0.001794117036421262,0.29906412918390624,5.693928307985305e-11,-2.772253416427674e-05,0.1993355938039783
2568,0.0017974256302463235,0.29906085613788647,5.7571898922415705e-11,-2.7721987372545207e-05,0.19933314451017853
2569,0.0018007403255646973,0.29905757103886893,5.821154216575434e-11,-2.7721438570921138e-05,0.19933068620079522
2570,0.0018040611336283601,0.29905427384257977,5.885829085599532e-11,-2.7720887752025895e-05,0.1993282188427409
2571,0.0018073880657100405,0.29905096450458324,5.951222390575231e-11,-2.7720334908510405e-05,0.19932574240280732
2572,0.001810721133103252,0.2990476429802811,6.017342110378916e-11,-2.771978003293297e-05,0.1993232568476652
2573,0.0018140603471223352,0.2990443092249123,6.084196312470696e-11,-2.771922311787668e-05,0.19932076214386343
2574,0.0018174057191024987,0.29904096319355206,6.151793153881989e-11,-2.771866415586877e-05,0.19931825825782917
2575,0.0018207572603998537,0.2990376048411116,6.220140882205266e-11,-2.77181031394226e-05,0.1993157451558669
2576,0.0018241149823914548,0.29903423412233726,6.289247836601549e-11,-2.7717540061023326e-05,0.19931322280415836
2577,0.0018274788964753343,0.29903085099181015,6.35912244881568e-11,-2.7716974913125557e-05,0.19931069116876185
2578,0.0018308490140705438,0.2990274554039452,6.429773244202854e-11,-2.7716407688159826e-05,0.19930815021561202
2579,0.0018342253466171968,0.2990240473129911,6.501208842770557e-11,-2.7715838378507776e-05,0.199305599910519
2580,0.0018376079055765018,0.2990206266730292,6.573437960225939e-11,-2.771526697656967e-05,0.19930304021916856
2581,0.0018409967024308061,0.2990171934379731,6.646469409038713e-11,-2.7714693474675724e-05,0.19930047110712115
2582,0.0018443917486836252,0.2990137475615681,6.720312099516579e-11,-2.7714117865143405e-05,0.19929789253981173
2583,0.001847793055859697,0.2990102889973906,6.794975040886839e-11,-2.7713540140272845e-05,0.19929530448254923
2584,0.0018512006355050046,0.29900681769884724,6.870467342400535e-11,-2.771296029231227e-05,0.19929270690051598
2585,0.0018546144991868293,0.29900333361917464,6.946798214435619e-11,-2.7712378313500953e-05,0.19929009975876755
2586,0.0018580346584937842,0.29899983671143826,7.023976969624893e-11,-2.771179419605147e-05,0.19928748302223195
2587,0.0018614611250358471,0.29899632692853273,7.102013023985914e-11,-2.771120793213054e-05,0.19928485665570947
2588,0.0018648939104444144,0.2989928042231802,7.180915898071703e-11,-2.771061951388684e-05,0.19928222062387202
2589,0.0018683330263723243,0.2989892685479302,7.260695218129058e-11,-2.7710028933455974e-05,0.1992795748912627
2590,0.0018717784844939104,0.29898571985515915,7.341360717274297e-11,-2.7709436182920707e-05,0.19927691942229547
2591,0.0018752302965050355,0.2989821580970694,7.422922236673686e-11,-2.7708841254342425e-05,0.19927425418125433
2592,0.0018786884741231248,0.2989785832256889,7.505389726746396e-11,-2.770824413974665e-05,0.19927157913229357
2593,0.00188215302908722,0.29897499519287013,7.58877324837827e-11,-2.7707644831156544e-05,0.1992688942394364
2594,0.0018856239731580037,0.2989713939502901,7.67308297414145e-11,-2.770704332054426e-05,0.19926619946657517
2595,0.0018891013181178526,0.2989677794494493,7.758329189543181e-11,-2.770643959984423e-05,0.19926349477747057
2596,0.0018925850757708711,0.298964151641671,7.844522294267444e-11,-2.7705833661001847e-05,0.1992607801357512
2597,0.0018960752579429269,0.2989605104781009,7.931672803452706e-11,-2.7705225495877897e-05,0.19925805550491324
2598,0.0018995718764817033,0.2989568559097062,8.019791348966498e-11,-2.7704615096356252e-05,0.19925532084831968
2599,0.001903074943256725,0.2989531878872753,8.108888680700378e-11,-2.7704002454252057e-05,0.1992525761292002
2600,0.0019065844701594112,0.2989495063614168,8.198975667885768e-11,-2.7703387561374004e-05,0.1992498213106506
2601,0.001910100469103111,0.29894581128255904,8.290063300412334e-11,-2.7702770409484607e-05,0.1992470563556319
2602,0.001913622952023137,0.2989421026009495,8.382162690166e-11,-2.7702150990329333e-05,0.19924428122697055
2603,0.00191715193087682,0.29893838026665387,8.4752850723902e-11,-2.770152929562451e-05,0.1992414958873573
2604,0.001920687417643534,0.29893464422955573,8.569441807044444e-11,-2.7700905317055475e-05,0.19923870029934723
2605,0.0019242294243247506,0.29893089443935583,8.664644380195926e-11,-2.7700279046255076e-05,0.19923589442535886
2606,0.0019277779629440735,0.2989271308455711,8.760904405416587e-11,-2.769965047486688e-05,0.19923307822767405
2607,0.0019313330455472736,0.2989233533975344,8.858233625197795e-11,-2.7699019594476293e-05,0.199230251668437
2608,0.001934894684202344,0.2989195620443938,8.95664391237625e-11,-2.7698386396621593e-05,0.19922741470965433
2609,0.0019384628909995245,0.2989157567351115,9.056147271589129e-11,-2.7697750872855486e-05,0.19922456731319402
2610,0.0019420376780513577,0.2989119374184638,9.156755840730611e-11,-2.7697113014687553e-05,0.19922170944078552
2611,0.0019456190574927202,0.2989081040430398,9.258481892428888e-11,-2.7696472813556353e-05,0.19921884105401858
2612,0.0019492070414808696,0.29890425655724123,9.361337835548527e-11,-2.7695830260921807e-05,0.19921596211434348
2613,0.0019528016421954794,0.2989003949092815,9.465336216692332e-11,-2.7695185348176638e-05,0.19921307258306986
2614,0.0019564028718386836,0.2988965190471851,9.570489721736505e-11,-2.7694538066709524e-05,0.19921017242136663
2615,0.0019600107426351225,0.29889262891878693,9.676811177375238e-11,-2.7693888407862634e-05,0.1992072615902612
2616,0.0019636252668319785,0.2988887244717314,9.784313552680374e-11,-2.769323636293387e-05,0.19920434005063933
2617,0.001967246456699022,0.2988848056534723,9.893009960681612e-11,-2.769258192322411e-05,0.1992014077632442
2618,0.0019708743245286453,0.29888087241127137,1.000291365996732e-10,-2.7691925079977776e-05,0.1991984646886762
2619,0.001974508882635911,0.2988769246921983,1.0114038056293106e-10,-2.7691265824406886e-05,0.19919551078739234
2620,0.0019781501433585942,0.2988729624431294,1.0226396704219307e-10,-2.7690604147713286e-05,0.19919254601970568
2621,0.0019817981190572227,0.2988689856107476,1.0340003308762231e-10,-2.7689940041043232e-05,0.19918957034578474
2622,0.0019854528221151203,0.2988649941415411,1.0454871727061623e-10,-2.7689273495521673e-05,0.19918658372565334
2623,0.0019891142649384424,0.29886098798180316,1.0571015970066813e-10,-2.7688604502230218e-05,0.19918358611918954
2624,0.0019927824599562235,0.298856967077631,1.0688450204246559e-10,-2.7687933052223054e-05,0.1991805774861257
2625,0.0019964574196204236,0.2988529313749253,1.0807188753312498e-10,-2.7687259136549978e-05,0.19917755778604734
2626,0.002000139156405962,0.2988488808193897,1.0927246099963748e-10,-2.7686582746201208e-05,0.19917452697839327
2627,0.002003827682810768,0.29884481535652957,1.1048636887651733e-10,-2.7685903872121582e-05,0.1991714850224545
2628,0.0020075230113558128,0.2988407349316518,1.1171375922362493e-10,-2.7685222505255327e-05,0.19916843187737407
2629,0.0020112251545851586,0.29883663948986383,1.1295478174419551e-10,-2.7684538636495322e-05,0.1991653675021463
2630,0.002014934125066004,0.298832528976073,1.1420958780308317e-10,-2.7683852256696455e-05,0.19916229185561649
2631,0.002018649935388722,0.2988284033349856,1.1547833044519034e-10,-2.7683163356699704e-05,0.1991592048964801
2632,0.0020223725981669063,0.2988242625111067,1.1676116441409007e-10,-2.7682471927289626e-05,0.1991561065832824
2633,0.0020261021260374068,0.29882010644873896,1.1805824617089754e-10,-2.7681777959243386e-05,0.19915299687441798
2634,0.0020298385316603767,0.2988159350919818,1.1936973391331428e-10,-2.7681081443295618e-05,0.19914987572813
2635,0.002033581827719323,0.2988117483847312,1.2069578759487494e-10,-2.7680382370128218e-05,0.19914674310250985
2636,0.0020373320269211374,0.2988075462706785,1.2203656894444402e-10,-2.7679680730405354e-05,0.19914359895549658
2637,0.00204108914199615,0.29880332869330994,1.2339224148590406e-10,-2.7678976514768178e-05,0.19914044324487612
2638,0.002044853185698161,0.2987990955959057,1.2476297055807085e-10,-2.76782697138089e-05,0.199137275928281
2639,0.002048624170804491,0.2987948469215392,1.2614892333484548e-10,-2.7677560318086694e-05,0.19913409696318987
2640,0.0020524021101160288,0.29879058261307667,1.275502688455108e-10,-2.767684831813127e-05,0.19913090630692662
2641,0.0020561870164572662,0.29878630261317607,1.28967177995382e-10,-2.767613370444165e-05,0.19912770391666
2642,0.002059978902676348,0.29878200686428613,1.3039982358658264e-10,-2.767541646746364e-05,0.1991244897494032
2643,0.0020637777816451086,0.2987776953086464,1.3184838033907217e-10,-2.7674696597648176e-05,0.19912126376201297
2644,0.002067583666259119,0.29877336788828573,1.3331302491198492e-10,-2.7673974085356013e-05,0.1991180259111894
2645,0.0020713965694377366,0.29876902454502163,1.3479393592505235e-10,-2.7673248920955328e-05,0.19911477615347528
2646,0.0020752165041241413,0.29876466522045997,1.3629129398040883e-10,-2.7672521094764786e-05,0.1991115144452552
2647,0.002079043483285384,0.2987602898559938,1.378052816845496e-10,-2.7671790597085167e-05,0.19910824074275552
2648,0.002082877519912424,0.2987558983928026,1.3933608367061554e-10,-2.7671057418147392e-05,0.19910495500204337
2649,0.002086718627020179,0.2987514907718517,1.4088388662081765e-10,-2.7670321548175707e-05,0.19910165717902628
2650,0.00209056681764757,0.29874706693389136,1.4244887928917315e-10,-2.766958297736133e-05,0.1990983472294517
2651,0.0020944221048575643,0.29874262681945624,1.4403125252451987e-10,-2.7668841695829483e-05,0.1990950251089061
2652,0.0020982845017372184,0.2987381703688641,1.4563119929371753e-10,-2.7668097693720474e-05,0.19909169077281472
2653,0.00210215402139772,0.29873369752221574,1.4724891470517293e-10,-2.7667350961078787e-05,0.1990883441764409
2654,0.0021060306769744366,0.29872920821939347,1.4888459603254681e-10,-2.766660148795274e-05,0.1990849852748854
2655,0.002109914481626962,0.29872470240006116,1.505384427388425e-10,-2.7665849264342868e-05,0.19908161402308602
2656,0.0021138054485391558,0.29872018000366257,1.5221065650060058e-10,-2.7665094280221532e-05,0.1990782303758167
2657,0.0021177035909191936,0.2987156409694212,1.5390144123248294e-10,-2.7664336525512404e-05,0.1990748342876873
2658,0.002121608921999604,0.29871108523633927,1.556110031121853e-10,-2.766357599012245e-05,0.1990714257131428
2659,0.0021255214550373177,0.2987065127431969,1.5733955060539354e-10,-2.7662812663896226e-05,0.1990680046064626
2660,0.0021294412033137176,0.2987019234285513,1.5908729449126088e-10,-2.7662046536661515e-05,0.19906457092176036
2661,0.002133368180134677,0.2986973172307363,1.6085444788800006e-10,-2.7661277598203815e-05,0.1990611246129829
2662,0.00213730239883061,0.2986926940878608,1.6264122627891413e-10,-2.7660505838258493e-05,0.19905766563391003
2663,0.002141243872756508,0.2986880539378089,1.6444784753850305e-10,-2.7659731246548848e-05,0.1990541939381534
2664,0.0021451926152919916,0.29868339671823846,1.6627453195914657e-10,-2.765895381275284e-05,0.1990507094791568
2665,0.00214914863984136,0.2986787223665803,1.681215022777429e-10,-2.7658173526499304e-05,0.1990472122101946
2666,0.002153111959833629,0.29867403082003785,1.6998898370293936e-10,-2.7657390377380456e-05,0.1990437020843717
2667,0.002157082588722581,0.29866932201558577,1.71877203942556e-10,-2.7656604354960954e-05,0.19904017905462285
2668,0.0021610605399868055,0.29866459588996963,1.7378639323117145e-10,-2.7655815448784423e-05,0.1990366430737118
2669,0.0021650458271297484,0.29865985237970455,1.7571678435830656e-10,-2.7655023648305362e-05,0.1990330940942311
2670,0.002169038463679761,0.29865509142107494,1.7766861269667063e-10,-2.7654228943004965e-05,0.1990295320686012
2671,0.0021730384631901425,0.2986503129501333,1.7964211623079833e-10,-2.7653431322280112e-05,0.19902595694906983
2672,0.0021770458392391862,0.2986455169026994,1.8163753558609279e-10,-2.7652630775504036e-05,0.1990223686877115
2673,0.0021810606054302223,0.29864070321435976,1.8365511405799676e-10,-2.765182729199884e-05,0.19901876723642692
2674,0.0021850827753916676,0.2986358718204665,1.8569509764173393e-10,-2.7651020861085893e-05,0.19901515254694205
2675,0.0021891123627770757,0.29863102265613667,1.877577350621437e-10,-2.7650211471997582e-05,0.1990115245708081
2676,0.002193149381265177,0.298626155656251,1.8984327780402337e-10,-2.7649399113968822e-05,0.19900788325940025
2677,0.002197193844559929,0.2986212707554538,1.9195198014269328e-10,-2.76485837761653e-05,0.1990042285639174
2678,0.002201245766390558,0.29861636788815155,1.9408409917494494e-10,-2.764776544774488e-05,0.19900056043538136
2679,0.002205305160511607,0.2986114469885121,1.9623989485033644e-10,-2.7646944117807363e-05,0.19899687882463657
2680,0.00220937204070299,0.2986065079904642,1.984196300028815e-10,-2.7646119775409306e-05,0.19899318368234892
2681,0.002213446420770031,0.2986015508276959,2.006235703828947e-10,-2.76452924095763e-05,0.19898947495900562
2682,0.002217528314543514,0.29859657543365464,2.028519846895186e-10,-2.764446200929163e-05,0.19898575260491416
2683,0.0022216177358797256,0.29859158174154565,2.0510514460325557e-10,-2.7643628563493128e-05,0.19898201657020198
2684,0.002225714698660504,0.2985865696843313,2.0738332481914157e-10,-2.7642792061107736e-05,0.19897826680481576
2685,0.002229819216793293,0.2985815391947304,2.0968680308010936e-10,-2.7641952490971666e-05,0.19897450325852056
2686,0.0022339313042111803,0.29857649020521704,2.1201586021083554e-10,-2.7641109841938908e-05,0.1989707258808994
2687,0.0022380509748729516,0.29857142264802006,2.1437078015181984e-10,-2.7640264102778285e-05,0.19896693462135268
2688,0.002242178242763129,0.29856633645512176,2.167518499941141e-10,-2.763941526222266e-05,0.19896312942909725
2689,0.002246313121892024,0.29856123155825737,2.1915936001404577e-10,-2.7638563309002653e-05,0.19895931025316593
2690,0.0022504556262957897,0.2985561078889141,2.2159360370867272e-10,-2.7637708231771792e-05,0.19895547704240685
2691,0.002254605770036462,0.2985509653783301,2.240548778314585e-10,-2.7636850019143967e-05,0.19895162974548292
2692,0.00225876356720201,0.2985458039574934,2.2654348242837986e-10,-2.7635988659703125e-05,0.1989477683108708
2693,0.0022629290319063785,0.2985406235571419,2.2905972087444985e-10,-2.763512414200499e-05,0.19894389268686055
2694,0.0022671021782895468,0.29853542410776124,2.316038999105861e-10,-2.7634256454545253e-05,0.19894000282155494
2695,0.0022712830205175623,0.2985302055395848,2.341763296810109e-10,-2.7633385585759005e-05,0.19893609866286885
2696,0.0022754715727826033,0.2985249677825926,2.3677732377084193e-10,-2.7632511524090256e-05,0.19893218015852807
2697,0.0022796678493030207,0.29851971076650996,2.394071992444766e-10,-2.7631634257912128e-05,0.1989282472560696
2698,0.0022838718643233787,0.2985144344208072,2.4206627668390923e-10,-2.763075377554279e-05,0.1989242999028399
2699,0.0022880836321145194,0.2985091386746984,2.4475488022793084e-10,-2.7629870065287635e-05,0.1989203380459951
2700,0.0022923031669735937,0.2985038234571407,2.4747333761142247e-10,-2.762898311538889e-05,0.1989163616324998
2701,0.002296530483224124,0.2984984886968328,2.502219802053587e-10,-2.7628092914066032e-05,0.1989123706091265
2702,0.0023007655952160494,0.2984931343222149,2.53001143057016e-10,-2.7627199449470606e-05,0.1989083649224552
2703,0.002305008517325763,0.2984877602614672,2.558111649307777e-10,-2.7626302709740632e-05,0.1989043445188722
2704,0.0023092592639561804,0.29848236644250903,2.5865238834932457e-10,-2.762540268294103e-05,0.19890030934456995
2705,0.0023135178495367684,0.29847695279299813,2.615251596353731e-10,-2.7624499357118398e-05,0.19889625934554592
2706,0.0023177842885236115,0.29847151924032944,2.644298289536603e-10,-2.762359272027693e-05,0.19889219446760217
2707,0.0023220585953994516,0.2984660657116345,2.6736675035370065e-10,-2.762268276034817e-05,0.19888811465634465
2708,0.0023263407846737336,0.2984605921337802,2.703362818127346e-10,-2.762176946525963e-05,0.19888401985718232
2709,0.0023306308708826674,0.298455098433368,2.7333878527936833e-10,-2.7620852822853064e-05,0.1988799100153267
2710,0.0023349288685892617,0.2984495845367329,2.763746267174878e-10,-2.7619932820970154e-05,0.19887578507579098
2711,0.002339234792383387,0.29844405036994265,2.794441761509048e-10,-2.7619009447388494e-05,0.19887164498338936
2712,0.0023435486568818206,0.29843849585879656,2.825478077082379e-10,-2.7618082689839424e-05,0.19886748968273635
2713,0.0023478704767282877,0.2984329209288247,2.856858996685433e-10,-2.761715253601571e-05,0.1988633191182462
2714,0.002352200266593528,0.29842732550528694,2.888588345071798e-10,-2.7616218973546108e-05,0.1988591332341319
2715,0.002356538041175326,0.2984217095131719,2.920669989424835e-10,-2.7615281990064833e-05,0.19885493197440485
2716,0.002360883815198579,0.29841607287719596,2.953107839826933e-10,-2.7614341573099337e-05,0.19885071528287365
2717,0.002365237603415338,0.2984104155218026,2.98590584973549e-10,-2.761339771018396e-05,0.19884648310314404
2718,0.0023695994206048526,0.298404737371161,3.0190680164641487e-10,-2.761245038877382e-05,0.19884223537861734
2719,0.002373969281573636,0.2983990383491653,3.0525983816674396e-10,-2.7611499596307965e-05,0.19883797205249065
2720,0.0023783472011554975,0.29839331837943367,3.0865010318342697e-10,-2.761054532014364e-05,0.19883369306775536
2721,0.002382733194211609,0.29838757738530697,3.1207800987837565e-10,-2.760958754763072e-05,0.1988293983671969
2722,0.0023871272756305463,0.2983818152898484,3.1554397601677465e-10,-2.76086262660405e-05,0.19882508789339381
2723,0.002391529460328344,0.29837603201584173,3.1904842399794375e-10,-2.760766146264356e-05,0.19882076158871687
2724,0.0023959397632485383,0.29837022748579106,3.2259178090667126e-10,-2.7606693124617177e-05,0.1988164193953289
2725,0.0024003581993622242,0.2983644016219193,3.261744785650808e-10,-2.760572123912203e-05,0.1988120612551833
2726,0.0024047847836681105,0.29835855434616737,3.297969535852992e-10,-2.7604745793248954e-05,0.19880768711002392
2727,0.0024092195311925624,0.2983526855801931,3.3345964742240853e-10,-2.7603766774064242e-05,0.19880329690138385
2728,0.0024136624569896584,0.2983467952453706,3.371630064282348e-10,-2.7602784168589107e-05,0.19879889057058514
2729,0.002418113576141234,0.29834088326278857,3.4090748190546644e-10,-2.7601797963774056e-05,0.19879446805873774
2730,0.0024225729037569378,0.2983349495532498,3.446935301627267e-10,-2.7600808146558384e-05,0.19879002930673864
2731,0.0024270404549742875,0.2983289940372701,3.485216125699559e-10,-2.7599814703800948e-05,0.1987855742552716
2732,0.0024315162449587134,0.2983230166350771,3.523921956144695e-10,-2.759881762234069e-05,0.1987811028448058
