,frequency,MA,MT,MAE,DAE
1595,0.0002992920762407822,0.2999162168339987,3.6693603290932526e-15,-2.7865006825550567e-05,0.19997336349188488
1596,0.0002998440112011208,0.2999160853614951,3.710147923938099e-15,-2.786498482378614e-05,0.19997326506699786
1597,0.00030039696400397764,0.29991595340368665,3.751388899324319e-15,-2.7864962740802938e-05,0.19997316627880105
1598,0.0003009509365263908,0.29991582095878216,3.793088294858911e-15,-2.7864940576321594e-05,0.19997306712595356
1599,0.00030150593064886145,0.2999156880249836,3.835251206107426e-15,-2.7864918330027435e-05,0.19997296760710956
1600,0.00030206194825535716,0.29991555460048663,3.877882785304954e-15,-2.786489600161747e-05,0.19997286772091832
1601,0.000302618991233321,0.2999154206834801,3.9209882419555485e-15,-2.7864873590802947e-05,0.19997276746602383
1602,0.0003031770614736764,0.29991528627214625,3.964572843463388e-15,-2.786485109725878e-05,0.19997266684106546
1603,0.00030373616087083334,0.29991515136466046,4.008641915781921e-15,-2.786482852068995e-05,0.1999725658446773
1604,0.0003042962913226963,0.2999150159591915,4.053200844059967e-15,-2.786480586078704e-05,0.19997246447548844
1605,0.0003048574547306686,0.2999148800539013,4.098255073326512e-15,-2.786478311725324e-05,0.19997236273212302
1606,0.00030541965299966104,0.29991474364694526,4.14381010909968e-15,-2.786476028977677e-05,0.19997226061320006
1607,0.00030598288803809716,0.29991460673647163,4.189871518120809e-15,-2.786473737803613e-05,0.19997215811733343
1608,0.0003065471617579191,0.299914469320622,4.236444928978839e-15,-2.786471438173805e-05,0.1999720552431319
1609,0.000307112476074596,0.299914331397531,4.283536032874674e-15,-2.7864691300552104e-05,0.19997195198919912
1610,0.0003076788329071283,0.29991419296532656,4.331150584222227e-15,-2.786466813417457e-05,0.19997184835413365
1611,0.00030824623417805605,0.2999140540221296,4.3792944014311335e-15,-2.78646448822861e-05,0.19997174433652876
1612,0.000308814681813465,0.29991391456605404,4.427973367551673e-15,-2.7864621544584795e-05,0.19997163993497255
1613,0.0003093841777429916,0.2999137745952068,4.477193431062524e-15,-2.786459812073615e-05,0.1999715351480481
1614,0.0003099547238998324,0.29991363410768823,4.52696060652611e-15,-2.786457461042856e-05,0.19997142997433298
1615,0.0003105263222207475,0.299913493101591,4.577280975388306e-15,-2.7864551013350673e-05,0.19997132441239968
1616,0.0003110989746460698,0.29991335157500126,4.628160686696247e-15,-2.7864527329173488e-05,0.19997121846081534
1617,0.0003116726831197102,0.299913209525998,4.679605957800902e-15,-2.7864503557583645e-05,0.19997111211814195
1618,0.0003122474495891637,0.29991306695265296,4.7316230752154154e-15,-2.7864479698253182e-05,0.19997100538293605
1619,0.00031282327600551754,0.29991292385303087,4.784218395287283e-15,-2.78644557508559e-05,0.19997089825374886
1620,0.00031340016432345716,0.2999127802251893,4.83739834506114e-15,-2.7864431715058924e-05,0.1999707907291264
1621,0.0003139781165012717,0.29991263606717866,4.891169422978926e-15,-2.78644075905522e-05,0.19997068280760916
1622,0.0003145571345008629,0.29991249137704223,4.9455381997402666e-15,-2.7864383377002886e-05,0.19997057448773234
1623,0.0003151372202877492,0.299912346152816,5.000511319045185e-15,-2.7864359074094463e-05,0.1999704657680257
1624,0.0003157183758310748,0.2999122003925286,5.056095498508855e-15,-2.7864334681471467e-05,0.19997035664701357
1625,0.0003163006031036151,0.2999120540942017,5.112297530357046e-15,-2.7864310198814527e-05,0.19997024712321482
1626,0.0003168839040817828,0.2999119072558492,5.169124282310726e-15,-2.7864285625797966e-05,0.19997013719514295
1627,0.00031746828074563616,0.2999117598754782,5.2265826984706016e-15,-2.7864260962081567e-05,0.19997002686130588
1628,0.000318053735078885,0.2999116119510881,5.284679800110921e-15,-2.786423620733953e-05,0.199969916120206
1629,0.0003186402690688968,0.299911463480671,5.3434226865076046e-15,-2.7864211361219924e-05,0.1999698049703403
1630,0.0003192278847067039,0.2999113144622116,5.4028185359036725e-15,-2.7864186423397294e-05,0.19996969341020007
1631,0.0003198165839870111,0.2999111648936872,5.462874606309542e-15,-2.7864161393534946e-05,0.19996958143827115
1632,0.00032040636890820126,0.2999110147730675,5.5235982363811665e-15,-2.7864136271280626e-05,0.19996946905303375
1633,0.000320997241472343,0.2999108640983149,5.584996846401732e-15,-2.7864111056305183e-05,0.1999693562529625
1634,0.00032158920368519593,0.29991071286738424,5.647077939090349e-15,-2.786408574826616e-05,0.19996924303652647
1635,0.00032218225755622,0.2999105610782226,5.709849100574974e-15,-2.7864060346817325e-05,0.19996912940218875
1636,0.00032277640509857945,0.29991040872876984,5.773318001310034e-15,-2.7864034851605213e-05,0.19996901534840725
1637,0.000323371648329152,0.29991025581695785,5.8374923970293325e-15,-2.7864009262289008e-05,0.19996890087363375
1638,0.0003239679892685349,0.2999101023407112,5.9023801296170824e-15,-2.786398357853221e-05,0.19996878597631462
1639,0.00032456542994105066,0.29990994829794654,5.967989128162936e-15,-2.7863957799986825e-05,0.19996867065489032
1640,0.0003251639723747561,0.2999097936865731,6.034327409904704e-15,-2.786393192627685e-05,0.19996855490779572
1641,0.0003257636186014468,0.29990963850449215,6.10140308115327e-15,-2.7863905957082236e-05,0.1999684387334597
1642,0.0003263643706566663,0.29990948274959733,6.1692243383354606e-15,-2.786387989203382e-05,0.19996832213030558
1643,0.0003269662305797119,0.29990932641977447,6.237799469047698e-15,-2.786385373078688e-05,0.19996820509675065
1644,0.00032756920041364065,0.2999091695129018,6.307136852890403e-15,-2.7863827472957858e-05,0.19996808763120646
1645,0.0003281732822052786,0.29990901202684933,6.3772449626944335e-15,-2.7863801118239913e-05,0.19996796973207867
1646,0.00032877847800522503,0.2999088539594795,6.44813236544976e-15,-2.786377466623975e-05,0.1999678513977672
1647,0.00032938478986786193,0.29990869530864694,6.519807723352288e-15,-2.7863748116608224e-05,0.19996773262666584
1648,0.00032999221985135975,0.2999085360721979,6.5922797948772784e-15,-2.786372146898552e-05,0.19996761341716257
1649,0.0003306007700176836,0.2999083762479713,6.665557435887788e-15,-2.786369472299966e-05,0.19996749376763948
1650,0.00033121044243260224,0.2999082158337976,6.739649600654937e-15,-2.78636678783124e-05,0.19996737367647255
1651,0.00033182123916569283,0.2999080548274996,6.81456534299445e-15,-2.78636409345326e-05,0.19996725314203184
1652,0.0003324331622903502,0.2999078932268917,6.890313817345184e-15,-2.7863613891314726e-05,0.19996713216268144
1653,0.0003330462138837925,0.29990773102978063,6.966904279884929e-15,-2.7863586748270055e-05,0.19996701073677936
1654,0.00033366039602706786,0.2999075682339647,7.0443460897305615e-15,-2.7863559505061413e-05,0.19996688886267752
1655,0.0003342757108050632,0.29990740483723427,7.122648709972046e-15,-2.7863532161289055e-05,0.19996676653872186
1656,0.0003348921603065092,0.2999072408373715,7.201821708893096e-15,-2.786350471659497e-05,0.19996664376325202
1657,0.00033550974662398925,0.29990707623215046,7.281874761179306e-15,-2.7863477170610307e-05,0.19996652053460176
1658,0.00033612847185394577,0.29990691101933686,7.362817649016499e-15,-2.7863449522955003e-05,0.19996639685109852
1659,0.0003367483380966864,0.2999067451966882,7.444660263293563e-15,-2.7863421773254174e-05,0.1999662727110637
1660,0.00033736934745639315,0.2999065787619537,7.527412604891385e-15,-2.7863393921134933e-05,0.1999661481128123
1661,0.00033799150204112736,0.29990641171287447,7.611084785834558e-15,-2.7863365966217614e-05,0.19996602305465333
1662,0.00033861480396283873,0.2999062440471831,7.695687030550546e-15,-2.786333790811518e-05,0.19996589753488953
1663,0.0003392392553373718,0.29990607576260353,7.781229677066361e-15,-2.78633097464607e-05,0.1999657715518172
1664,0.0003398648582844719,0.2999059068568519,7.867723178406714e-15,-2.7863281480867553e-05,0.19996564510372644
1665,0.0003404916149277949,0.29990573732763576,7.955178103711037e-15,-2.7863253110952557e-05,0.1999655181889012
1666,0.00034111952739491157,0.29990556717265376,8.043605139645512e-15,-2.7863224636315626e-05,0.19996539080561887
1667,0.0003417485978173172,0.29990539638959646,8.133015091612858e-15,-2.7863196056594215e-05,0.1999652629521506
1668,0.00034237882833043794,0.2999052249761459,8.223418885173538e-15,-2.786316737138933e-05,0.19996513462676124
1669,0.0003430102210736368,0.29990505292997544,8.314827567277755e-15,-2.786313858030596e-05,0.199965005827709
1670,0.00034364277819022354,0.2999048802487499,8.407252307712308e-15,-2.786310968296691e-05,0.19996487655324585
1671,0.00034427650182745906,0.29990470693012544,8.500704400382509e-15,-2.7863080678960058e-05,0.19996474680161733
1672,0.0003449113941365652,0.2999045329717496,8.595195264743543e-15,-2.786305156791296e-05,0.19996461657106238
1673,0.0003455474572727307,0.2999043583712614,8.69073644720853e-15,-2.786302234942311e-05,0.19996448585981355
1674,0.00034618469339511816,0.2999041831262907,8.78733962244663e-15,-2.786299302309201e-05,0.19996435466609683
1675,0.00034682310466687283,0.29990400723445926,8.885016594992371e-15,-2.7862963588519484e-05,0.1999642229881316
1676,0.00034746269325512815,0.29990383069337945,8.98377930055044e-15,-2.786293404530582e-05,0.19996409082413083
1677,0.0003481034613310148,0.29990365350065523,9.083639807465728e-15,-2.786290439306755e-05,0.19996395817230067
1678,0.0003487454110696675,0.2999034756538815,9.18461031826087e-15,-2.786287463137596e-05,0.19996382503084087
1679,0.00034938854465023096,0.29990329715064445,9.286703171086431e-15,-2.7862844759846986e-05,0.19996369139794445
1680,0.0003500328642558702,0.2999031179885213,9.389930841251395e-15,-2.7862814778059578e-05,0.1999635572717978
1681,0.00035067837207377467,0.2999029381650803,9.494305942631579e-15,-2.786278468561244e-05,0.19996342265058045
1682,0.00035132507029516844,0.29990275767788066,9.599841229509164e-15,-2.7862754482110687e-05,0.19996328753246545
1683,0.0003519729611153165,0.29990257652447283,9.706549597711529e-15,-2.7862724167124594e-05,0.199963151915619
1684,0.000352622046733531,0.29990239470239793,9.814444086552769e-15,-2.7862693740268687e-05,0.19996301579820044
1685,0.00035327232935318157,0.29990221220918817,9.92353788021291e-15,-2.786266320109958e-05,0.1999628791783626
1686,0.0003539238111816996,0.2999020290423667,1.0033844309486024e-14,-2.786263254922362e-05,0.19996274205425116
1687,0.0003545764944305882,0.29990184519944724,1.0145376853195198e-14,-2.7862601784217444e-05,0.1999626044240052
1688,0.0003552303813154292,0.29990166067793483,1.0258149140171478e-14,-2.7862570905660354e-05,0.19996246628575678
1689,0.0003558854740558888,0.29990147547532486,1.0372174950598506e-14,-2.786253991314302e-05,0.1999623276376312
1690,0.00035654177487572813,0.29990128958910367,1.0487468217896136e-14,-2.7862508806223677e-05,0.19996218847774677
1691,0.00035719928600280786,0.2999011030167483,1.0604043030322344e-14,-2.7862477584510315e-05,0.19996204880421484
1692,0.0003578580096690981,0.2999009157557265,1.0721913632761403e-14,-2.7862446247563257e-05,0.19996190861513985
1693,0.00035851794811068516,0.29990072780349675,1.0841094428387735e-14,-2.7862414794954994e-05,0.19996176790861916
1694,0.0003591791035677778,0.299900539157508,1.0961599980490238e-14,-2.7862383226260267e-05,0.19996162668274328
1695,0.0003598414782847174,0.2999003498151997,1.1083445014255777e-14,-2.7862351541063676e-05,0.19996148493559546
1696,0.00036050507450998293,0.29990015977400214,1.120664441852589e-14,-2.786231973892143e-05,0.19996134266525198
1697,0.00036116989449620096,0.299899969031336,1.1331213247613426e-14,-2.7862287819395645e-05,0.19996119986978209
1698,0.00036183594050015195,0.29989977758461245,1.1457166723197275e-14,-2.7862255782078987e-05,0.19996105654724786
1699,0.0003625032147827774,0.299899585431233,1.1584520236114917e-14,-2.7862223626506695e-05,0.19996091269570415
1700,0.0003631717196091896,0.2998993925685898,1.1713289348311913e-14,-2.78621913522584e-05,0.19996076831319873
1701,0.0003638414572486764,0.2998991989940651,1.1843489794656694e-14,-2.786215895889782e-05,0.19996062339777212
1702,0.0003645124299747119,0.29989900470503167,1.1975137485016786e-14,-2.7862126445985154e-05,0.19996047794745758
1703,0.0003651846400649627,0.29989880969885263,1.2108248505937667e-14,-2.7862093813073136e-05,0.1999603319602813
1704,0.00036585808980129443,0.29989861397288126,1.224283912292473e-14,-2.7862061059722598e-05,0.19996018543426192
1705,0.00036653278146978253,0.29989841752446106,1.2378925782189336e-14,-2.786202818548387e-05,0.19996003836741097
1706,0.00036720871736071667,0.29989822035092595,1.2516525112777358e-14,-2.7861995189914766e-05,0.19995989075773246
1707,0.0003678858997686112,0.2998980224495995,1.2655653928543925e-14,-2.7861962072578507e-05,0.19995974260322336
1708,0.000368564330992212,0.2998978238177961,1.2796329230254491e-14,-2.786192883300766e-05,0.19995959390187285
1709,0.00036924401333450284,0.29989762445281976,1.2938568207642641e-14,-2.7861895470761117e-05,0.19995944465166302
1710,0.0003699249491027161,0.2998974243519646,1.3082388241544036e-14,-2.786186198538616e-05,0.19995929485056824
1711,0.00037060714060833765,0.2998972235125149,1.3227806905872842e-14,-2.7861828376421667e-05,0.19995914449655566
1712,0.00037129059016711687,0.2998970219317447,1.337484196996556e-14,-2.7861794643423582e-05,0.19995899358758482
1713,0.00037197530009907393,0.29989681960691833,1.3523511400637617e-14,-2.7861760785917394e-05,0.19995884212160764
1714,0.0003726612727285062,0.2998966165352897,1.3673833364451033e-14,-2.786172680345532e-05,0.1999586900965686
1715,0.00037334851038399897,0.29989641271410267,1.3825826229847646e-14,-2.7861692695587006e-05,0.19995853751040465
1716,0.0003740370153984301,0.29989620814059104,1.3979508569475729e-14,-2.786165846182703e-05,0.19995838436104502
1717,0.0003747267901089809,0.2998960028119783,1.4134899162377176e-14,-2.786162410171357e-05,0.19995823064641127
1718,0.0003754178368571425,0.2998957967254777,1.4292016996313626e-14,-2.7861589614807604e-05,0.19995807636441743
1719,0.00037611015798872326,0.2998955898782924,1.4450881270157644e-14,-2.786155500061084e-05,0.19995792151296973
1720,0.00037680375585385877,0.2998953822676149,1.461151139614446e-14,-2.7861520258661296e-05,0.19995776608996668
1721,0.00037749863280701716,0.2998951738906276,1.4773927002309693e-14,-2.786148538848988e-05,0.19995761009329913
1722,0.00037819479120700973,0.2998949647445024,1.4938147934775626e-14,-2.7861450389626666e-05,0.19995745352084995
1723,0.0003788922334169977,0.29989475482640077,1.5104194260352162e-14,-2.786141526160824e-05,0.1999572963704945
1724,0.00037959096180449896,0.29989454413347383,1.5272086268833725e-14,-2.7861380003926424e-05,0.19995713864010006
1725,0.0003802909787413992,0.29989433266286203,1.5441844475570383e-14,-2.786134461612203e-05,0.1999569803275261
1726,0.0003809922866039566,0.2998941204116953,1.5613489623893233e-14,-2.786130909772955e-05,0.19995682143062427
1727,0.0003816948877728125,0.299893907377093,1.578704268776989e-14,-2.7861273448238905e-05,0.19995666194723818
1728,0.0003823987846329986,0.299893693556164,1.596252487429438e-14,-2.7861237667177025e-05,0.19995650187520356
1729,0.0003831039795739437,0.29989347894600626,1.613995762613951e-14,-2.7861201754069217e-05,0.1999563412123481
1730,0.00038381047498948465,0.29989326354370716,1.6319362624498547e-14,-2.7861165708399046e-05,0.19995617995649165
1731,0.0003845182732778712,0.29989304734634337,1.6500761791461506e-14,-2.7861129529724325e-05,0.19995601810544575
1732,0.000385227376841777,0.2998928303509808,1.668417729279068e-14,-2.7861093217506603e-05,0.19995585565701401
1733,0.0003859377880883062,0.29989261255467425,1.6869631540625452e-14,-2.7861056771292812e-05,0.19995569260899204
1734,0.0003866495094290023,0.2998923939544681,1.7057147196224017e-14,-2.786102019055716e-05,0.19995552895916704
1735,0.0003873625432798554,0.2998921745473954,1.7246747172720926e-14,-2.786098347482556e-05,0.19995536470531833
1736,0.00038807689206131073,0.29989195433047866,1.7438454637868166e-14,-2.7860946623575842e-05,0.19995519984521692
1737,0.0003887925581982782,0.29989173330072905,1.7632293017141714e-14,-2.7860909636334722e-05,0.19995503437662557
1738,0.000389509544120139,0.2998915114551469,1.782828599610888e-14,-2.7860872512587358e-05,0.1999548682972988
1739,0.0003902278522607549,0.29989128879072147,1.8026457523799057e-14,-2.786083525182763e-05,0.1999547016049829
1740,0.00039094748505847526,0.2998910653044308,1.822683181536233e-14,-2.7860797853543335e-05,0.1999545342974158
1741,0.0003916684449561461,0.2998908409932419,1.8429433355109628e-14,-2.786076031725636e-05,0.19995436637232708
1742,0.0003923907344011191,0.29989061585411064,1.86342868994795e-14,-2.7860722642426182e-05,0.199954197827438
1743,0.0003931143558452588,0.2998903898839814,1.884141748021189e-14,-2.7860684828563213e-05,0.19995402866046139
1744,0.00039383931174495184,0.29989016307978755,1.9050850407025636e-14,-2.7860646875142005e-05,0.1999538588691015
1745,0.0003945656045611138,0.29988993543845105,1.926261127117509e-14,-2.786060878164295e-05,0.19995368845105438
1746,0.0003952932367591985,0.29988970695688255,1.947672594824888e-14,-2.7860570547569453e-05,0.19995351740400744
1747,0.00039602221080920744,0.2998894776319812,1.9693220601508106e-14,-2.78605321723757e-05,0.19995334572563944
1748,0.0003967525291856965,0.2998892474606347,1.9912121684967284e-14,-2.7860493655575877e-05,0.19995317341362084
1749,0.0003974841943677854,0.29988901643971944,2.0133455946714675e-14,-2.7860454996610593e-05,0.19995300046561332
1750,0.00039821720883916463,0.29988878456610024,2.0357250432104977e-14,-2.7860416194973773e-05,0.19995282687926993
1751,0.0003989515750881064,0.2998885518366302,2.0583532487194418e-14,-2.7860377250149926e-05,0.19995265265223516
1752,0.00039968729560747006,0.29988831824815093,2.081232976184923e-14,-2.786033816158395e-05,0.19995247778214476
1753,0.00040042437289471334,0.29988808379749243,2.10436702133519e-14,-2.7860298928764863e-05,0.19995230226662578
1754,0.0004011628094518997,0.2998878484814728,2.1277582109730273e-14,-2.7860259551156925e-05,0.1999521261032965
1755,0.0004019026077857054,0.29988761229689875,2.1514094033251004e-14,-2.7860220028232766e-05,0.19995194928976634
1756,0.000402643770407431,0.2998873752405648,2.1753234883746645e-14,-2.7860180359433813e-05,0.1999517718236361
1757,0.0004033862998330067,0.29988713730925404,2.1995033882348207e-14,-2.786014054424662e-05,0.19995159370249752
1758,0.00040413019858300355,0.2998868984997375,2.223952057497793e-14,-2.7860100582114558e-05,0.19995141492393362
1759,0.00040487546918264094,0.2998866588087741,2.2486724836016313e-14,-2.786006047250479e-05,0.19995123548551838
1760,0.0004056221141617938,0.29988641823311113,2.2736676871753818e-14,-2.78600202148656e-05,0.19995105538481692
1761,0.00040637013605500415,0.29988617676948376,2.2989407224344523e-14,-2.785997980866041e-05,0.19995087461938532
1762,0.0004071195374014865,0.2998859344146152,2.324494677540783e-14,-2.7859939253329635e-05,0.1999506931867707
1763,0.00040787032074513906,0.29988569116521635,2.3503326749715874e-14,-2.785989854833261e-05,0.199950511084511
1764,0.00040862248863455153,0.29988544701798614,2.376457871925677e-14,-2.785985769311765e-05,0.1999503283101353
1765,0.0004093760436230122,0.2998852019696113,2.402873460680831e-14,-2.785981668712861e-05,0.19995014486116333
1766,0.0004101309882685196,0.2998849560167664,2.4295826690003133e-14,-2.7859775529803457e-05,0.19994996073510587
1767,0.0004108873251337881,0.29988470915611365,2.4565887605274717e-14,-2.785973422058054e-05,0.1999497759294645
1768,0.00041164505678625894,0.2998844613843029,2.4838950351766786e-14,-2.785969275891837e-05,0.1999495904417313
1769,0.00041240418579810846,0.2998842126979718,2.511504829544981e-14,-2.785965114423579e-05,0.19994940426938956
1770,0.0004131647147462549,0.29988396309374543,2.5394215173113353e-14,-2.7859609375981938e-05,0.19994921740991292
1771,0.00041392664621237057,0.29988371256823654,2.5676485096525345e-14,-2.7859567453581413e-05,0.1999490298607659
1772,0.0004146899827828868,0.29988346111804537,2.596189255665048e-14,-2.7859525376468406e-05,0.1999488416194035
1773,0.00041545472704900623,0.2998832087397596,2.6250472427813155e-14,-2.78594831440654e-05,0.19994865268327144
1774,0.00041622088160670975,0.29988295542995425,2.654225997193438e-14,-2.785944075580899e-05,0.19994846304980612
1775,0.00041698844905676446,0.2998827011851918,2.6837290842832617e-14,-2.7859398211132734e-05,0.19994827271643428
1776,0.00041775743200473525,0.2998824460020221,2.7135601090665272e-14,-2.7859355509431672e-05,0.19994808168057326
1777,0.00041852783306099044,0.2998821898769821,2.7437227166367475e-14,-2.7859312650148296e-05,0.19994788993963095
1778,0.00041929965484071343,0.29988193280659614,2.774220592585228e-14,-2.7859269632701344e-05,0.19994769749100552
1779,0.00042007289996391027,0.2998816747873756,2.8050574634766358e-14,-2.785922645649823e-05,0.19994750433208572
1780,0.00042084757105541754,0.2998814158158191,2.8362370972971922e-14,-2.7859183120949443e-05,0.1999473104602505
1781,0.00042162367074491397,0.29988115588841235,2.867763303920109e-14,-2.7859139625475182e-05,0.1999471158728693
1782,0.00042240120166692614,0.2998808950016279,2.8996399355415854e-14,-2.785909596948943e-05,0.19994692056730165
1783,0.0004231801664608403,0.29988063315192554,2.93187088720218e-14,-2.7859052152394347e-05,0.19994672454089757
1784,0.00042396056777091,0.299880370335752,2.964460097227103e-14,-2.785900817359976e-05,0.19994652779099728
1785,0.00042474240824626403,0.2998801065495406,2.9974115477021976e-14,-2.785896403249521e-05,0.19994633031493092
1786,0.0004255256905409181,0.2998798417897119,3.030729264990152e-14,-2.7858919728510233e-05,0.19994613211001913
1787,0.0004263104173137807,0.2998795760526729,3.0644173202011137e-14,-2.7858875261008043e-05,0.1999459331735725
1788,0.0004270965912286649,0.29987930933481766,3.098479829684427e-14,-2.7858830629415164e-05,0.1999457335028917
1789,0.00042788421495429624,0.2998790416325267,3.1329209555630784e-14,-2.7858785833109156e-05,0.1999455330952674
1790,0.0004286732911643204,0.2998787729421673,3.167744906208097e-14,-2.78587408714923e-05,0.1999453319479804
1791,0.0004294638225373154,0.29987850326009324,3.202955936759595e-14,-2.7858695743942805e-05,0.1999451300583015
1792,0.00043025581175679714,0.29987823258264507,3.238558349668634e-14,-2.785865044986401e-05,0.1999449274234912
1793,0.0004310492615112317,0.2998779609061496,3.274556495201809e-14,-2.785860498863083e-05,0.1999447240408001
1794,0.000431844174494043,0.2998776882269202,3.310954771964337e-14,-2.7858559359630707e-05,0.19994451990746862
1795,0.00043264055340362054,0.29987741454125666,3.347757627478997e-14,-2.7858513562244783e-05,0.19994431502072701
1796,0.00043343840094333205,0.29987713984544506,3.3849695586797504e-14,-2.785846759584087e-05,0.19994410937779517
1797,0.00043423771982152863,0.29987686413575787,3.4225951124894825e-14,-2.785842145980915e-05,0.199943902975883
1798,0.00043503851275155736,0.2998765874084538,3.460638886368606e-14,-2.7858375153533686e-05,0.1999436958121898
1799,0.0004358407824517691,0.2998763096597775,3.499105528880614e-14,-2.785832867635959e-05,0.19994348788390487
1800,0.0004366445316455264,0.29987603088596015,3.537999740257764e-14,-2.785828202767988e-05,0.19994327918820692
1801,0.00043744976306121585,0.2998757510832189,3.577326272969862e-14,-2.785823520683422e-05,0.19994306972226428
1802,0.0004382564794322537,0.29987547024775674,3.6170899323107154e-14,-2.7858188213219597e-05,0.19994285948323495
1803,0.00043906468349709835,0.299875188375763,3.6572955769874166e-14,-2.7858141046171216e-05,0.19994264846826634
1804,0.00043987437799925834,0.2998749054634127,3.6979481197040405e-14,-2.785809370507233e-05,0.19994243667449532
1805,0.0004406855656873002,0.2998746215068668,3.7390525277784897e-14,-2.7858046189267448e-05,0.19994222409904827
1806,0.000441498249314861,0.2998743365022722,3.780613823729932e-14,-2.7857998498109195e-05,0.19994201073904103
1807,0.00044231243164065414,0.2998740504457614,3.822637085910188e-14,-2.785795063096915e-05,0.1999417965915787
1808,0.00044312811542848176,0.29987376333345284,3.8651274491016394e-14,-2.7857902587176214e-05,0.19994158165375567
1809,0.00044394530344724287,0.2998734751614505,3.908090105182462e-14,-2.785785436608856e-05,0.19994136592265574
1810,0.0004447639984709412,0.2998731859258441,3.951530303711852e-14,-2.7857805967053375e-05,0.19994114939535187
1811,0.0004455842032786982,0.29987289562270897,3.9954533526085103e-14,-2.7857757389416433e-05,0.19994093206890623
1812,0.0004464059206547583,0.2998726042481057,4.039864618797095e-14,-2.7857708632505243e-05,0.19994071394037025
1813,0.000447229153388502,0.2998723117980805,4.084769528831922e-14,-2.7857659695680296e-05,0.1999404950067843
1814,0.00044805390427445367,0.29987201826866516,4.1301735696037663e-14,-2.7857610578249264e-05,0.199940275265178
1815,0.0004488801761122899,0.2998717236558766,4.176082288977229e-14,-2.7857561279577054e-05,0.19994005471257
1816,0.00044970797170685206,0.29987142795571725,4.2225012964823407e-14,-2.785751179897596e-05,0.1999398333459678
1817,0.00045053729386815213,0.29987113116417463,4.269436263999587e-14,-2.785746213577322e-05,0.19993961116236814
1818,0.00045136814541138563,0.29987083327722147,4.316892926448012e-14,-2.7857412289313327e-05,0.1999393881587564
1819,0.0004522005291569395,0.29987053429081567,4.36487708248922e-14,-2.785736225891127e-05,0.19993916433210698
1820,0.0004530344479304006,0.2998702342009004,4.4133945952423067e-14,-2.785731204387294e-05,0.19993893967938314
1821,0.0004538699045625685,0.29986993300340364,4.4624513929744084e-14,-2.7857261643531495e-05,0.19993871419753687
1822,0.000454706901889461,0.29986963069423844,4.5120534698778556e-14,-2.785721105720908e-05,0.19993848788350907
1823,0.00045554544275232755,0.29986932726930265,4.562206886727806e-14,-2.7857160284208487e-05,0.1999382607342292
1824,0.00045638552999765716,0.29986902272447924,4.6129177716898014e-14,-2.785710932384984e-05,0.19993803274661542
1825,0.00045722716647718674,0.29986871705563584,4.6641923210443374e-14,-2.785705817543006e-05,0.1999378039175745
1826,0.00045807035504791407,0.2998684102586247,4.716036799924133e-14,-2.7857006838263846e-05,0.19993757424400196
1827,0.0004589150985721037,0.2998681023292832,4.7684575431122117e-14,-2.7856955311654458e-05,0.1999373437227817
1828,0.0004597613999173001,0.29986779326343277,4.821460955786414e-14,-2.78569035949088e-05,0.1999371123507862
1829,0.0004606092619563358,0.29986748305688005,4.8750535143328875e-14,-2.7856851687301904e-05,0.19993688012487645
1830,0.0004614586875673398,0.29986717170541577,4.9292417671125357e-14,-2.7856799588162495e-05,0.1999366470419018
1831,0.0004623096796337507,0.2998668592048153,4.984032335264144e-14,-2.7856747296769874e-05,0.1999364130987
1832,0.00046316224104432256,0.2998665455508383,5.0394319135252126e-14,-2.785669481241218e-05,0.19993617829209706
1833,0.00046401637469313826,0.29986623073922913,5.0954472710424506e-14,-2.785664213437003e-05,0.19993594261890743
1834,0.0004648720834796176,0.29986591476571617,5.1520852521945604e-14,-2.7856589261948564e-05,0.19993570607593375
1835,0.000465729370308526,0.29986559762601195,5.20935277744837e-14,-2.7856536194418536e-05,0.19993546865996686
1836,0.00046658823808998744,0.2998652793158134,5.267256844169488e-14,-2.785648293105322e-05,0.1999352303677858
1837,0.00046744868973949086,0.29986495983080164,5.325804527504958e-14,-2.785642947114405e-05,0.19993499119615765
1838,0.00046831072817790295,0.29986463916664163,5.385002981239229e-14,-2.785637581396952e-05,0.19993475114183773
1839,0.000469174356331477,0.2998643173189824,5.4448594386824475e-14,-2.7856321958778555e-05,0.19993451020156913
1840,0.0004700395771318613,0.2998639942834571,5.5053812135140006e-14,-2.7856267904867065e-05,0.19993426837208317
1841,0.0004709063935161123,0.2998636700556827,5.566575700717388e-14,-2.7856213651484737e-05,0.19993402565009907
1842,0.00047177480842670096,0.2998633446312598,5.6284503774786565e-14,-2.7856159197900538e-05,0.19993378203232384
1843,0.0004726448248115259,0.2998630180057731,5.691012804058846e-14,-2.78561045433825e-05,0.19993353751545254
1844,0.0004735164456239222,0.29986269017479067,5.754270624792243e-14,-2.7856049687180388e-05,0.19993329209616784
1845,0.0004743896738226697,0.2998623611338646,5.818231568940766e-14,-2.785599462856225e-05,0.19993304577114024
1846,0.0004752645123720067,0.2998620308785304,5.882903451681124e-14,-2.7855939366761558e-05,0.19993279853702808
1847,0.00047614096424163576,0.29986169940430696,5.948294175069717e-14,-2.7855883901046018e-05,0.19993255039047725
1848,0.00047701903240673774,0.29986136670669694,6.014411728969928e-14,-2.7855828230662872e-05,0.19993230132812134
