,f,Xi
1384,0.0002028903784772109,2.0076324208834148e-08
1385,0.00020326453570317064,1.994942210703191e-08
1386,0.0002036393829255252,1.982336138348418e-08
1387,0.0002040149214167214,1.9698136329015376e-08
1388,0.0002043911524515519,1.9573741273446476e-08
1389,0.0002047680773071607,1.9450170585329224e-08
1390,0.0002051456972630472,1.9327418671682793e-08
1391,0.00020552401360106952,1.920547997773237e-08
1392,0.0002059030276054506,1.9084348986648643e-08
1393,0.00020628274056278147,1.8964020219289955e-08
1394,0.00020666315376202524,1.8844488233945937e-08
1395,0.00020704426849452287,1.8725747626082312e-08
1396,0.0002074260860539959,1.860779302808842e-08
1397,0.00020780860773655227,1.8490619109025397e-08
1398,0.0002081918348406901,1.8374220574376764e-08
1399,0.00020857576866730164,1.8258592165800622e-08
1400,0.0002089604105196788,1.8143728660882988e-08
1401,0.00020934576170351612,1.8029624872893623e-08
1402,0.00020973182352691685,1.791627565054259e-08
1403,0.00021011859730039631,1.7803675877739136e-08
1404,0.00021050608433688603,1.7691820473352245e-08
1405,0.00021089428595173973,1.7580704390971852e-08
1406,0.00021128320346273585,1.7470322618673123e-08
1407,0.00021167283819008365,1.7360670178780928e-08
1408,0.00021206319145642696,1.7251742127636836e-08
1409,0.00021245426458684836,1.714353355536737e-08
1410,0.0002128460589088744,1.7036039585653625e-08
1411,0.00021323857575247988,1.692925537550279e-08
1412,0.00021363181645009169,1.6823176115021143e-08
1413,0.0002140257823365947,1.6717797027188106e-08
1414,0.00021442047474933451,1.661311336763275e-08
1415,0.00021481589502812384,1.6509120424410756e-08
1416,0.00021521204451524606,1.640581351778359e-08
1417,0.00021560892455545924,1.630318799999919e-08
1418,0.00021600653649600225,1.6201239255073434e-08
1419,0.0002164048816865976,1.609996269857402e-08
1420,0.00021680396147945747,1.5999353777405026e-08
1421,0.00021720377722928783,1.5899407969593238e-08
1422,0.0002176043302932921,1.5800120784076278e-08
1423,0.00021800562203117758,1.5701156420404818e-08
1424,0.00021840765380515807,1.5602587760458284e-08
1425,0.00021881042697996012,1.5504672701654185e-08
1426,0.0002192139429228272,1.5407406783037253e-08
1427,0.00021961820300352324,1.5311294471854813e-08
1428,0.0002200232085943393,1.5215941308596185e-08
1429,0.0002204289610700961,1.5121215285730907e-08
1430,0.00022083546180815054,1.502711216073809e-08
1431,0.0002212427121883993,1.493362772008323e-08
1432,0.00022165071359328344,1.4840757779020507e-08
1433,0.00022205946740779398,1.474849818139633e-08
1434,0.00022246897501947548,1.4656844799454438e-08
1435,0.0002228792378184317,1.4566138027847842e-08
1436,0.00022329025719733004,1.4476327934813008e-08
1437,0.00022370203455140562,1.4387102884418523e-08
1438,0.00022411457127846732,1.4298458958287493e-08
1439,0.00022452786877890093,1.4210392264514637e-08
1440,0.00022494192845567528,1.412289893748781e-08
1441,0.00022535675171434682,1.4035975137711078e-08
1442,0.0002257723399630629,1.3949617051629303e-08
1443,0.0002261886946125688,1.3863820891452976e-08
1444,0.0002266058170762107,1.377858289498521e-08
1445,0.0002270237087699415,1.369389932544925e-08
1446,0.00022744237111232548,1.3609766471317273e-08
1447,0.00022786180552454232,1.3526180646140586e-08
1448,0.00022828201343039336,1.3443138188380502e-08
1449,0.00022870299625630473,1.3360635461240807e-08
1450,0.00022912475543133384,1.3278668852500908e-08
1451,0.00022954729238717334,1.3197234774350376e-08
1452,0.00022997060855815552,1.3116329663224715e-08
1453,0.0002303947053812587,1.3035949979641632e-08
1454,0.00023081958429611025,1.2956092208039166e-08
1455,0.00023124524674499297,1.2876752856614292e-08
1456,0.00023167169417284965,1.2797928457162834e-08
1457,0.0002320989280272869,1.2719615564920639e-08
1458,0.00023252694975858188,1.2641810758405313e-08
1459,0.00023295576081968535,1.2564510639259577e-08
1460,0.00023338536266622817,1.2487711832095173e-08
1461,0.0002338157567565256,1.241141098433814e-08
1462,0.00023424694455158156,1.2335604766075085e-08
1463,0.00023467892751509502,1.226028986990019e-08
1464,0.00023511170711346346,1.2185463010763752e-08
1465,0.0002355452848157894,1.2111120925821077e-08
1466,0.00023597966209388423,1.2037260374283023e-08
1467,0.0002364148404222732,1.1964945035197987e-08
1468,0.0002368508212782014,1.18931444339731e-08
1469,0.0002372876061416376,1.1821800901667622e-08
1470,0.00023772519649528022,1.1750911440882264e-08
1471,0.00023816359382456212,1.1680473074038537e-08
1472,0.00023860279961765473,1.1610482843248524e-08
1473,0.0002390428153654749,1.1540937810185226e-08
1474,0.00023948364256168788,1.1471835055954198e-08
1475,0.0002399252827027142,1.1403171680965565e-08
1476,0.000240367737287734,1.1334944804807115e-08
1477,0.00024081100781869145,1.1267151566118308e-08
1478,0.00024125509580030132,1.1199789122464765e-08
1479,0.0002417000027400524,1.1132854650213969e-08
1480,0.00024214573014821425,1.1066345344411341e-08
1481,0.0002425922795378415,1.1000258418657514e-08
1482,0.00024303965242477842,1.0934591104986225e-08
1483,0.0002434878503276656,1.0869340653742911e-08
1484,0.0002439368747679432,1.0804504333464357e-08
1485,0.0002443867272698579,1.0740079430758749e-08
1486,0.00024483740936046737,1.0676063250186822e-08
1487,0.0002452889225696447,1.0612453114143758e-08
1488,0.0002457412684300848,1.0549246362741583e-08
1489,0.0002461944484773087,1.0486440353692682e-08
1490,0.0002466484642496695,1.0424032462193735e-08
1491,0.0002471033172883573,1.0362526111796229e-08
1492,0.00024755900913740373,1.0301467147692113e-08
1493,0.00024801554134368855,1.024079132291742e-08
1494,0.0002484729154569437,1.018022554473984e-08
1495,0.00024893113302975917,1.0120006277856818e-08
1496,0.00024939019561758853,1.0060166629241164e-08
1497,0.00024985010477875287,1.0000704124908671e-08
1498,0.00025031086207444824,9.941577560537944e-09
1499,0.0002507724690687485,9.882759082672145e-09
1500,0.0002512349273286128,9.824311746148153e-09
1501,0.0002516982384238899,9.766233128177126e-09
1502,0.00025216240392732285,9.708520821962774e-09
1503,0.0002526274254145558,9.651172436596019e-09
1504,0.00025309330446413855,9.594185596950646e-09
1505,0.0002535600426575313,9.537557943579634e-09
1506,0.0002540276415791116,9.481287132611881e-09
1507,0.000254496102816178,9.425370835649952e-09
1508,0.0002549654279589565,9.369806739668216e-09
1509,0.0002554356186006062,9.314592546911729e-09
1510,0.00025590667633722323,9.259725974795943e-09
1511,0.00025637860276784825,9.205204755806677e-09
1512,0.00025685139949446957,9.151026637401253e-09
1513,0.00025732506812203084,9.097189381909697e-09
1514,0.000257799610258435,9.043690766437102e-09
1515,0.00025827502751454986,8.990528582766365e-09
1516,0.0002587513215042146,8.937700637261412e-09
1517,0.0002592284938442438,8.885204750771521e-09
1518,0.00025970654615443413,8.833038758535717e-09
1519,0.00026018548005756956,8.781200510088148e-09
1520,0.00026066529717942596,8.72968786916405e-09
1521,0.00026114599914877815,8.67849871360607e-09
1522,0.000261627587597404,8.627630935271561e-09
1523,0.00026211006416009084,8.577082439940147e-09
1524,0.0002625934304746412,8.526851147222063e-09
1525,0.00026307768818187706,8.476934990467166e-09
1526,0.00026356283892564695,8.427331916674284e-09
1527,0.0002640488843528309,8.37803988640136e-09
1528,0.0002645358261133455,8.329056873676193e-09
1529,0.0002650236658601507,8.28038086590755e-09
1530,0.00026551240524925383,8.232009863797157e-09
1531,0.0002660020459397169,8.183941881251942e-09
1532,0.0002664925895936615,8.136174945297067e-09
1533,0.00026698403787627346,8.088707095989573e-09
1534,0.00026747639245581085,8.04153638633224e-09
1535,0.00026796965500360665,7.994660882188537e-09
1536,0.0002684638271940772,7.948078662197584e-09
1537,0.0002689589107047264,7.901787817690049e-09
1538,0.0002694549072161513,7.855786452604467e-09
1539,0.00026995181841204895,7.810072683403993e-09
1540,0.00027044964597922034,7.76464463899397e-09
1541,0.0002709483916075778,7.719500460639729e-09
1542,0.00027144805699015053,7.674638301885062e-09
1543,0.0002719486438230887,7.630056328471362e-09
1544,0.00027245015380567163,7.585752718256973e-09
1545,0.00027295258864031127,7.541725661137433e-09
1546,0.0002734559500325598,7.497973358965871e-09
1547,0.0002739602396911148,7.454494025474197e-09
1548,0.00027446545932782387,7.411285886194769e-09
1549,0.00027497161065769286,7.368347178382331e-09
1550,0.00027547869539888903,7.325676150936878e-09
1551,0.00027598671527274895,7.283364350183811e-09
1552,0.0002764956720037838,7.241347713798225e-09
1553,0.000277005567319684,7.1995919985249175e-09
1554,0.00027751640295132715,7.1580955148875e-09
1555,0.00027802818063278183,7.117049590887693e-09
1556,0.00027854090210131517,7.076260326504696e-09
1557,0.0002790545690973983,7.035722783859117e-09
1558,0.0002795691833647108,6.995435343239227e-09
1559,0.00028008474665014926,6.955805415752154e-09
1560,0.0002806012607038305,6.917080675335506e-09
1561,0.0002811187272790998,6.878983344895794e-09
1562,0.00028163714813253564,6.841111984737442e-09
1563,0.0002821565250239551,6.803465199458223e-09
1564,0.00028267685971642185,6.766041602378077e-09
1565,0.0002831981539762495,6.728839815485153e-09
1566,0.00028372040957301017,6.6918584693818385e-09
1567,0.000284243628279539,6.655096203231351e-09
1568,0.0002847678118719398,6.618551664704641e-09
1569,0.0002852929621295928,6.582223509927411e-09
1570,0.0002858190808351585,6.5461104034277736e-09
1571,0.000286346169774586,6.510211018083917e-09
1572,0.0002868742307371174,6.474524035072285e-09
1573,0.00028740326551529414,6.439048143816097e-09
1574,0.00028793327590496384,6.4037820419339855e-09
1575,0.0002884642637052855,6.368724435189155e-09
1576,0.00028899623071873635,6.333874037438695e-09
1577,0.00028952917875111765,6.299229570583325e-09
1578,0.0002900631096115602,6.264789764517407e-09
1579,0.00029059802511253216,6.2305533570791444e-09
1580,0.0002911339270698426,6.196519094001349e-09
1581,0.0002916708173026507,6.1626857288622e-09
1582,0.00029220869763346995,6.129052023036517e-09
1583,0.000292747569888174,6.095616745647313e-09
1584,0.000293287435896005,6.062378673517476e-09
1585,0.00029382829748957713,6.0293365911220115e-09
1586,0.00029437015650488497,5.99648929054031e-09
1587,0.0002949130147813092,5.963835571408866e-09
1588,0.00029545687416162144,5.931374240874319e-09
1589,0.0002960017364919929,5.899104113546578e-09
1590,0.0002965476036219982,5.8670240114525024e-09
1591,0.0002970944774046236,5.835132763989611e-09
1592,0.0002976423596962728,5.803429207880246e-09
1593,0.00029819125235677177,5.771912187126017e-09
1594,0.00029874115724937763,5.7405805529623466e-09
1595,0.0002992920762407822,5.709433163813552e-09
1596,0.0002998440112011208,5.67846888524795e-09
1597,0.00030039696400397764,5.647686589933403e-09
1598,0.0003009509365263908,5.617085157593149e-09
1599,0.00030150593064886145,5.586663474961714e-09
1600,0.00030206194825535716,5.556420435741351e-09
1601,0.000302618991233321,5.5263549405584984e-09
1602,0.00030317706147367637,5.496804858771379e-09
1603,0.0003037361608708333,5.467429171398323e-09
1604,0.0003042962913226963,5.438223957874651e-09
1605,0.0003048574547306686,5.409188180262209e-09
1606,0.00030541965299966104,5.380320807053004e-09
1607,0.0003059828880380972,5.3516208131296216e-09
1608,0.00030654716175791913,5.323087179725828e-09
1609,0.000307112476074596,5.29471889438725e-09
1610,0.00030767883290712834,5.266514950932528e-09
1611,0.00030824623417805605,5.238474349414532e-09
1612,0.000308814681813465,5.210596096081848e-09
1613,0.0003093841777429916,5.182774366953263e-09
1614,0.00030995472389983237,5.15507239892178e-09
1615,0.0003105263222207475,5.127531511380525e-09
1616,0.00031109897464606985,5.1001507195822456e-09
1617,0.0003116726831197102,5.072929044916695e-09
1618,0.0003122474495891637,5.046261490761722e-09
1619,0.0003128232760055176,5.019829185575625e-09
1620,0.00031340016432345716,4.9935476218446294e-09
1621,0.0003139781165012717,4.967415895463933e-09
1622,0.0003145571345008629,4.941433107851553e-09
1623,0.00031513722028774914,4.9155983659148526e-09
1624,0.0003157183758310748,4.8899107820170405e-09
1625,0.00031630060310361516,4.8643694739440416e-09
1626,0.0003168839040817828,4.8389735648714974e-09
1627,0.00031746828074563616,4.81372218333193e-09
1628,0.000318053735078885,4.788614463182165e-09
1629,0.0003186402690688968,4.763649543570944e-09
1630,0.00031922788470670384,4.738826568906694e-09
1631,0.00031981658398701115,4.714144688825466e-09
1632,0.00032040636890820126,4.689603058159186e-09
1633,0.000320997241472343,4.665200836903929e-09
1634,0.00032158920368519593,4.640937190188568e-09
1635,0.00032218225755622,4.616811288243416e-09
1636,0.00032277640509857945,4.5928223063692425e-09
1637,0.000323371648329152,4.5689694249063e-09
1638,0.00032396798926853486,4.545251829203674e-09
1639,0.0003245654299410506,4.521668709588779e-09
1640,0.00032516397237475613,4.498219261336956e-09
1641,0.00032576361860144683,4.474902684641415e-09
1642,0.0003263643706566663,4.451718184583154e-09
1643,0.0003269662305797119,4.428664971101237e-09
1644,0.00032756920041364065,4.405742258963185e-09
1645,0.00032817328220527864,4.382949267735469e-09
1646,0.00032877847800522503,4.360285221754365e-09
1647,0.000329384789867862,4.33774935009672e-09
1648,0.0003299922198513597,4.315340886551168e-09
1649,0.00033060077001768363,4.293059069589342e-09
1650,0.00033121044243260224,4.2709031423372945e-09
1651,0.00033182123916569283,4.248872352547149e-09
1652,0.0003324331622903502,4.227474201838191e-09
1653,0.0003330462138837925,4.20619810043214e-09
1654,0.0003336603960270678,4.185039517376227e-09
1655,0.00033427571080506317,4.163997764525706e-09
1656,0.00033489216030650916,4.143072157861124e-09
1657,0.00033550974662398925,4.1222620174634855e-09
1658,0.00033612847185394577,4.101566667489801e-09
1659,0.0003367483380966864,4.080985436148672e-09
1660,0.00033736934745639315,4.060531595224095e-09
1661,0.00033799150204112736,4.040195740393325e-09
1662,0.0003386148039628388,4.019971819370997e-09
1663,0.0003392392553373718,3.999859177902495e-09
1664,0.00033986485828447187,3.9798571656530835e-09
1665,0.0003404916149277949,3.9599651361843715e-09
1666,0.0003411195273949116,3.940182446931087e-09
1667,0.0003417485978173172,3.920508459177809e-09
1668,0.00034237882833043794,3.900942538035907e-09
1669,0.0003430102210736368,3.881484052420719e-09
1670,0.0003436427781902236,3.862132375028644e-09
1671,0.00034427650182745906,3.842886882314606e-09
1672,0.0003449113941365652,3.823746954469457e-09
1673,0.00034554745727273067,3.80471197539762e-09
1674,0.00034618469339511816,3.785781332694883e-09
1675,0.00034682310466687283,3.766954417626221e-09
1676,0.00034746269325512815,3.7482147258850105e-09
1677,0.0003481034613310148,3.7295061465184835e-09
1678,0.0003487454110696675,3.7109004161029345e-09
1679,0.00034938854465023096,3.692396932477299e-09
1680,0.00035003286425587017,3.6740075232323322e-09
1681,0.00035067837207377467,3.6559771885244782e-09
1682,0.00035132507029516844,3.638044562914722e-09
1683,0.0003519729611153165,3.6202090812049233e-09
1684,0.000352622046733531,3.602470181560339e-09
1685,0.00035327232935318157,3.58482730548952e-09
1686,0.00035392381118169963,3.567279897824453e-09
1687,0.00035457649443058816,3.5498274067007167e-09
1688,0.0003552303813154292,3.5324692835377824e-09
1689,0.0003558854740558888,3.515204983019515e-09
1690,0.00035654177487572813,3.4980339630746237e-09
1691,0.00035719928600280786,3.4809556848573933e-09
1692,0.00035785800966909817,3.4639696127284016e-09
1693,0.0003585179481106852,3.4470752142354266e-09
1694,0.00035917910356777783,3.430271960094476e-09
1695,0.0003598414782847174,3.4135593241708227e-09
1696,0.0003605050745099829,3.396936783460298e-09
1697,0.00036116989449620096,3.3804038180705674e-09
1698,0.000361835940500152,3.3639599112025914e-09
1699,0.0003625032147827774,3.347604549132211e-09
1700,0.00036317171960918964,3.3313372211917214e-09
1701,0.00036384145724867637,3.315157419751741e-09
1702,0.00036451242997471186,3.2990646402029893e-09
1703,0.0003651846400649627,3.283058380938312e-09
1704,0.0003658580898012944,3.2671381433348075e-09
1705,0.0003665327814697825,3.2513034317359203e-09
1706,0.0003672087173607167,3.2355537534338364e-09
1707,0.00036788589976861116,3.2198886186518236e-09
1708,0.00036856433099221204,3.2043075405267373e-09
1709,0.0003692440133345029,3.188810035091685e-09
1710,0.0003699249491027161,3.1733956212586576e-09
1711,0.0003706071406083377,3.1580638208014055e-09
1712,0.00037129059016711687,3.142814158338317e-09
1713,0.00037197530009907393,3.127646161315429e-09
1714,0.0003726612727285062,3.1125593599895865e-09
1715,0.00037334851038399897,3.0975532874115892e-09
1716,0.0003740370153984301,3.0826274794095718e-09
1717,0.0003747267901089809,3.067781474572362e-09
1718,0.00037541783685714246,3.0530148142330092e-09
1719,0.0003761101579887233,3.038327042452411e-09
1720,0.00037680375585385877,3.0237177060029784e-09
1721,0.00037749863280701716,3.0091863543524727e-09
1722,0.0003781947912070097,2.9947571823379317e-09
1723,0.00037889223341699773,2.9804157252010415e-09
1724,0.00037959096180449896,2.9661505771519525e-09
1725,0.00038029097874139916,2.951961300941206e-09
1726,0.00038099228660395663,2.9379478045882694e-09
1727,0.0003816948877728125,2.9240874525594995e-09
1728,0.00038239878463299865,2.9102998841698076e-09
1729,0.0003831039795739437,2.8965846870129167e-09
1730,0.0003838104749894847,2.8829414511061254e-09
1731,0.0003845182732778712,2.8693697688760373e-09
1732,0.000385227376841777,2.855869235144281e-09
1733,0.0003859377880883062,2.842439447113384e-09
1734,0.00038664950942900227,2.829080004352687e-09
1735,0.0003873625432798554,2.815790508784377e-09
1736,0.00038807689206131073,2.8025705646695667e-09
1737,0.0003887925581982782,2.7894197785944604e-09
1738,0.000389509544120139,2.77633775945662e-09
1739,0.0003902278522607549,2.7633241184512955e-09
1740,0.0003909474850584753,2.750378469057853e-09
1741,0.00039166844495614617,2.737610264552141e-09
1742,0.00039239073440111913,2.724920848808534e-09
1743,0.00039311435584525877,2.712297098096854e-09
1744,0.00039383931174495184,2.6998967498065973e-09
1745,0.00039456560456111383,2.6877092503604375e-09
1746,0.00039529323675919847,2.675583480679189e-09
1747,0.0003960222108092074,2.663519100392971e-09
1748,0.0003967525291856965,2.651515771088456e-09
1749,0.00039748419436778535,2.639573156297522e-09
1750,0.00039821720883916463,2.6276909214860105e-09
1751,0.0003989515750881064,2.6158687340424733e-09
1752,0.00039968729560747006,2.604106263267103e-09
1753,0.0004004243728947133,2.592403180360602e-09
1754,0.0004011628094518997,2.580759158413178e-09
1755,0.0004019026077857054,2.5691738723936504e-09
1756,0.000402643770407431,2.5576469991384964e-09
1757,0.00040338629983300667,2.546178217341078e-09
1758,0.0004041301985830036,2.5347672075408538e-09
1759,0.00040487546918264094,2.5234136521126855e-09
1760,0.0004056221141617938,2.5121172352562337e-09
1761,0.00040637013605500415,2.500877642985322e-09
1762,0.00040711953740148654,2.4896945631174907e-09
1763,0.0004078703207451391,2.478567685263483e-09
1764,0.00040862248863455153,2.4674967008168832e-09
1765,0.0004093760436230122,2.4564813029437825e-09
1766,0.0004101309882685196,2.4455211865724797e-09
1767,0.00041088732513378814,2.434616048383301e-09
1768,0.0004116450567862589,2.4237655867984167e-09
1769,0.0004124041857981085,2.4129695019717252e-09
1770,0.0004131647147462549,2.402227495778876e-09
1771,0.00041392664621237057,2.3915392718072073e-09
1772,0.0004146899827828868,2.3809045353458855e-09
1773,0.00041545472704900623,2.370322993375993e-09
1774,0.00041622088160670975,2.359794354560726e-09
1775,0.0004169884490567645,2.349318329235667e-09
1776,0.0004177574320047353,2.3388946293990344e-09
1777,0.0004185278330609904,2.3285229687020928e-09
1778,0.00041929965484071343,2.318203062439514e-09
1779,0.0004200728999639103,2.3079346275398748e-09
1780,0.0004208475710554176,2.297726527411233e-09
1781,0.000421623670744914,2.2875816624274964e-09
1782,0.0004224012016669261,2.277487253413063e-09
1783,0.00042318016646084033,2.2674430249294617e-09
1784,0.00042396056777091,2.2574487031174108e-09
1785,0.00042474240824626403,2.2476693317432816e-09
1786,0.0004255256905409181,2.2380370825934748e-09
1787,0.00042631041731378065,2.2284744371237915e-09
1788,0.0004270965912286649,2.218958132800806e-09
1789,0.00042788421495429613,2.2094879213716956e-09
1790,0.0004286732911643204,2.2000635559850916e-09
1791,0.0004294638225373154,2.190684791183059e-09
1792,0.00043025581175679714,2.1813513828931602e-09
1793,0.0004310492615112317,2.172063088420502e-09
1794,0.00043184417449404304,2.162819666439882e-09
1795,0.00043264055340362043,2.153620876987971e-09
1796,0.0004334384009433321,2.1444664814554902e-09
1797,0.0004342377198215287,2.13535624257952e-09
1798,0.00043503851275155736,2.1262899244357632e-09
1799,0.0004358407824517691,2.117267292430904e-09
1800,0.00043664453164552635,2.1082881132950206e-09
1801,0.0004374497630612159,2.0993521550739735e-09
1802,0.0004382564794322537,2.090459187121943e-09
1803,0.0004390646834970984,2.081608980093888e-09
1804,0.0004398743779992584,2.0728013059381453e-09
1805,0.0004406855656873002,2.0640359378890354e-09
1806,0.00044149824931486104,2.0553126504594774e-09
1807,0.0004423124316406541,2.0466312194337238e-09
1808,0.00044312811542848176,2.0379914218600426e-09
1809,0.00044394530344724287,2.029416413415493e-09
1810,0.0004447639984709412,2.0210903447826243e-09
1811,0.00044558420327869814,2.0128033195228163e-09
1812,0.0004464059206547583,2.004555132879958e-09
1813,0.00044722915338850193,1.9963455812379376e-09
1814,0.0004480539042744537,1.9881744621141977e-09
1815,0.00044888017611228987,1.980041574153356e-09
1816,0.00044970797170685206,1.9719467171207926e-09
1817,0.0004505372938681521,1.963889691896363e-09
1818,0.00045136814541138563,1.955870300468062e-09
1819,0.00045220052915693944,1.9478883459257826e-09
1820,0.00045303444793040056,1.939943632455086e-09
1821,0.00045386990456256843,1.932035965330997e-09
1822,0.00045470690188946104,1.9241651509118695e-09
1823,0.00045554544275232766,1.916330996633243e-09
1824,0.0004563855299976572,1.9085333110017508e-09
1825,0.00045722716647718674,1.900771903589099e-09
1826,0.00045807035504791407,1.8930465850260014e-09
1827,0.0004589150985721037,1.885360684791732e-09
1828,0.0004597613999173001,1.8777150810065233e-09
1829,0.00046060926195633586,1.8701049413475972e-09
1830,0.00046145868756733985,1.8625300810285204e-09
1831,0.0004623096796337507,1.8549903162896578e-09
1832,0.00046316224104432256,1.8474854643924079e-09
1833,0.00046401637469313826,1.8400153436134018e-09
1834,0.0004648720834796176,1.8325797732387795e-09
1835,0.000465729370308526,1.8254558935857933e-09
1836,0.0004665882380899874,1.8183905789067583e-09
1837,0.0004674486897394909,1.8113572035493222e-09
1838,0.00046831072817790295,1.8043556032155993e-09
1839,0.00046917435633147696,1.7973856145116178e-09
1840,0.00047003957713186135,1.7904470749422848e-09
1841,0.0004709063935161123,1.7835398229063217e-09
1842,0.00047177480842670096,1.7766636976912844e-09
1843,0.00047264482481152587,1.7698185394685686e-09
1844,0.00047351644562392215,1.7630041892884593e-09
1845,0.0004743896738226697,1.7562234711199228e-09
1846,0.0004752645123720066,1.749737686841597e-09
1847,0.00047614096424163576,1.7432804106585846e-09
1848,0.0004770190324067378,1.73685149809517e-09
1849,0.0004778987198479796,1.7304508054611163e-09
1850,0.0004787800295515252,1.7240781898473104e-09
1851,0.00047966296450904485,1.7177335091214388e-09
1852,0.00048054752771772537,1.7114166219236975e-09
1853,0.00048143372218028223,1.70512738766249e-09
1854,0.0004823215509049674,1.698865666510194e-09
1855,0.00048321101690558153,1.6926313193989183e-09
1856,0.00048410212320148144,1.686424208016316e-09
1857,0.0004849948728175926,1.6803911301376287e-09
1858,0.0004858892687844196,1.674437392350496e-09
1859,0.0004867853141380552,1.668509205668779e-09
1860,0.0004876830119201916,1.6626064420878355e-09
1861,0.000488582365178129,1.6567289742926144e-09
1862,0.0004894833769647891,1.6508766756538465e-09
1863,0.0004903860503387215,1.6450494202243021e-09
1864,0.0004912903883641177,1.6392470827350193e-09
1865,0.0004921963941108201,1.6334695385916013e-09
1866,0.0004931040706543309,1.6277166638705072e-09
1867,0.0004940134210758255,1.6223068037722786e-09
1868,0.00049492444846216,1.6169333095410791e-09
1869,0.0004958371559058841,1.611582370130024e-09
1870,0.0004967515465052507,1.606253873835493e-09
1871,0.000497667623364225,1.60094770954815e-09
1872,0.0004985853895924981,1.5956637667496774e-09
1873,0.0004995048483054937,1.5904019355095898e-09
1874,0.0005004260026243827,1.58516210648201e-09
1875,0.0005013488556760915,1.5799441709025004e-09
1876,0.0005022734105933115,1.5747480205849015e-09
1877,0.0005031996705145135,1.5695735479181724e-09
1878,0.0005041276385839536,1.5644206458632754e-09
1879,0.0005050573179516878,1.5592892079500548e-09
1880,0.0005059887117735821,1.5541791282741395e-09
1881,0.0005069218232113198,1.5490903014938803e-09
1882,0.0005078566554324174,1.5440226228272662e-09
1883,0.0005087932116102304,1.5389759880489075e-09
1884,0.0005097314949239684,1.5339502934869787e-09
1885,0.0005106715085587028,1.5289454360202266e-09
1886,0.0005116132557053787,1.5239613130749767e-09
1887,0.0005125567395608265,1.518997822622143e-09
1888,0.0005135019633277706,1.514054863174281e-09
1889,0.0005144489302148428,1.5091323337826318e-09
1890,0.0005153976434365924,1.5042301340341905e-09
1891,0.0005163481062134953,1.4993618959977371e-09
1892,0.0005173003217719677,1.4945262203489672e-09
1893,0.0005182542933443749,1.4897104701506133e-09
1894,0.0005192100241690435,1.4849145476898012e-09
1895,0.0005201675174902725,1.4801383557715542e-09
1896,0.0005211267765583424,1.4753817977159871e-09
1897,0.0005220878046295296,1.4706447773554885e-09
1898,0.0005230506049661134,1.4659271990319605e-09
1899,0.000524015180836391,1.4612289675940299e-09
1900,0.0005249815355146861,1.4567470323525159e-09
1901,0.0005259496722813597,1.4523108927537266e-09
1902,0.0005269195944228245,1.4478926940207602e-09
1903,0.0005278913052315511,1.4434923488375673e-09
1904,0.000528864808006084,1.4391097703451105e-09
1905,0.0005298401060510502,1.4347448721389114e-09
1906,0.0005308172026771695,1.4303975682665957e-09
1907,0.0005317961012012691,1.4260677732254427e-09
1908,0.0005327768049462914,1.4218262736380135e-09
1909,0.0005337593172413072,1.417647722498206e-09
1910,0.0005347436414215274,1.4134859007858265e-09
1911,0.0005357297808283117,1.4093407274240553e-09
1912,0.0005367177388091839,1.4052121217568455e-09
1913,0.0005377075187178387,1.4011867592472293e-09
1914,0.0005386991239141573,1.397343311768688e-09
1915,0.0005396925577642167,1.393515388392733e-09
1916,0.0005406878236403003,1.3897029150137297e-09
1917,0.0005416849249209122,1.385905817908007e-09
1918,0.0005426838649907847,1.3821240237318174e-09
1919,0.0005436846472408938,1.3783574595192536e-09
1920,0.0005446872750684692,1.3746060526802272e-09
1921,0.0005456917518770033,1.3708697309984352e-09
1922,0.0005466980810762675,1.3671484226293333e-09
1923,0.0005477062660823194,1.3634420560981296e-09
1924,0.000548716310317517,1.359750560297788e-09
1925,0.0005497282172105309,1.3560738644870353e-09
1926,0.0005507419901963517,1.3524118982883953e-09
1927,0.0005517576327163076,1.3487645916862068e-09
1928,0.0005527751482180704,1.3451318750246842e-09
1929,0.0005537945401556722,1.341513679005956e-09
1930,0.000554815811989514,1.337909934688143e-09
1931,0.0005558389671863769,1.3343205734834322e-09
1932,0.0005568640092194379,1.330745527156149e-09
1933,0.0005578909415682758,1.3271847278208788e-09
1934,0.000558919767718889,1.3236381079405484e-09
1935,0.0005599504911637034,1.3201056003245534e-09
1936,0.0005609831154015847,1.3165871381268925e-09
1937,0.0005620176439378527,1.3130826548442881e-09
1938,0.0005630540802842893,1.309592084314349e-09
1939,0.0005640924279591547,1.3061153607137132e-09
1940,0.0005651326904871966,1.3026524185562258e-09
1941,0.0005661748713996615,1.299203192691112e-09
1942,0.0005672189742343103,1.2957676183011566e-09
1943,0.0005682650025354253,1.2923456309009163e-09
1944,0.0005693129598538273,1.2889371663349049e-09
1945,0.0005703628497468844,1.2855421607758228e-09
1946,0.0005714146757785247,1.2821605507227826e-09
1947,0.0005724684415192495,1.2787922729995334e-09
1948,0.0005735241505461429,1.2754372647527135e-09
1949,0.0005745818064428872,1.2721200062326222e-09
1950,0.0005756414127997739,1.2688879243507185e-09
1951,0.0005767029732137133,1.2657263475514937e-09
1952,0.0005777664912882512,1.2626739968978473e-09
1953,0.0005788319706335768,1.2596340705020685e-09
1954,0.0005798994148665386,1.2566065118959679e-09
