#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms-----oxurms----o2u2m------epsK------epsM---
  435   1.0414  9.02E-05 6.252E-05 1.701E-03 2.364E-11 9.544E-08 1.118E-02 1.011E+01 5.832E-02 5.038E-02 1.539E-01 2.081E+00 1.42E-10  9.38E-04 8.330E-02 9.761E-02 1.647E-02 2.102E-05 2.892E-04
  440   1.0418  9.01E-05 6.498E-05 1.723E-03 2.412E-11 9.663E-08 1.140E-02 1.031E+01 5.871E-02 5.159E-02 1.576E-01 2.118E+00 1.45E-10  9.92E-04 8.647E-02 1.014E-01 1.776E-02 2.184E-05 2.936E-04
  445   1.0423  9.00E-05 6.751E-05 1.740E-03 2.467E-11 9.777E-08 1.162E-02 1.051E+01 5.898E-02 5.287E-02 1.645E-01 2.167E+00 1.48E-10  1.05E-03 8.972E-02 1.054E-01 1.915E-02 2.268E-05 2.959E-04
  450   1.0427  8.99E-05 7.008E-05 1.749E-03 2.516E-11 9.886E-08 1.184E-02 1.071E+01 5.915E-02 5.402E-02 1.640E-01 2.220E+00 1.51E-10  1.12E-03 9.302E-02 1.093E-01 2.061E-02 2.353E-05 2.973E-04
  455   1.0432  8.98E-05 7.269E-05 1.766E-03 2.550E-11 9.990E-08 1.206E-02 1.091E+01 5.942E-02 5.503E-02 1.592E-01 2.269E+00 1.53E-10  1.19E-03 9.637E-02 1.134E-01 2.215E-02 2.441E-05 3.009E-04
  460   1.0436  8.97E-05 7.537E-05 1.790E-03 2.575E-11 1.009E-07 1.228E-02 1.111E+01 5.983E-02 5.609E-02 1.582E-01 2.313E+00 1.54E-10  1.26E-03 9.980E-02 1.176E-01 2.378E-02 2.530E-05 3.060E-04
  465   1.0441  8.97E-05 7.811E-05 1.814E-03 2.606E-11 1.018E-07 1.250E-02 1.131E+01 6.024E-02 5.707E-02 1.622E-01 2.360E+00 1.56E-10  1.33E-03 1.033E-01 1.218E-01 2.551E-02 2.621E-05 3.101E-04
  470   1.0445  8.96E-05 8.093E-05 1.841E-03 2.646E-11 1.027E-07 1.272E-02 1.151E+01 6.067E-02 5.792E-02 1.600E-01 2.411E+00 1.59E-10  1.40E-03 1.069E-01 1.262E-01 2.735E-02 2.715E-05 3.156E-04
  475   1.0450  8.95E-05 8.384E-05 1.866E-03 2.697E-11 1.034E-07 1.295E-02 1.172E+01 6.109E-02 5.872E-02 1.617E-01 2.470E+00 1.62E-10  1.47E-03 1.105E-01 1.307E-01 2.931E-02 2.813E-05 3.204E-04
  480   1.0454  8.94E-05 8.685E-05 1.889E-03 2.755E-11 1.042E-07 1.318E-02 1.193E+01 6.147E-02 5.953E-02 1.593E-01 2.541E+00 1.65E-10  1.55E-03 1.143E-01 1.354E-01 3.142E-02 2.914E-05 3.247E-04
  485   1.0459  8.94E-05 8.994E-05 1.911E-03 2.818E-11 1.048E-07 1.341E-02 1.214E+01 6.181E-02 6.032E-02 1.667E-01 2.617E+00 1.69E-10  1.62E-03 1.182E-01 1.402E-01 3.364E-02 3.017E-05 3.279E-04
  490   1.0463  8.93E-05 9.310E-05 1.930E-03 2.878E-11 1.055E-07 1.365E-02 1.235E+01 6.213E-02 6.105E-02 1.746E-01 2.689E+00 1.73E-10  1.69E-03 1.222E-01 1.451E-01 3.599E-02 3.123E-05 3.319E-04
  495   1.0468  8.92E-05 9.632E-05 1.949E-03 2.943E-11 1.061E-07 1.388E-02 1.256E+01 6.243E-02 6.183E-02 1.742E-01 2.752E+00 1.77E-10  1.76E-03 1.262E-01 1.501E-01 3.847E-02 3.231E-05 3.354E-04
  500   1.0472  8.91E-05 9.960E-05 1.967E-03 3.020E-11 1.066E-07 1.411E-02 1.278E+01 6.272E-02 6.267E-02 1.741E-01 2.802E+00 1.81E-10  1.83E-03 1.303E-01 1.552E-01 4.109E-02 3.341E-05 3.382E-04
  505   1.0476  8.89E-05 1.029E-04 1.972E-03 3.109E-11 1.072E-07 1.435E-02 1.299E+01 6.280E-02 6.361E-02 1.734E-01 2.834E+00 1.87E-10  1.92E-03 1.346E-01 1.604E-01 4.386E-02 3.452E-05 3.390E-04
  510   1.0481  8.88E-05 1.063E-04 1.988E-03 3.194E-11 1.077E-07 1.458E-02 1.321E+01 6.306E-02 6.468E-02 1.733E-01 2.859E+00 1.92E-10  2.03E-03 1.389E-01 1.658E-01 4.677E-02 3.565E-05 3.421E-04
