 -0.885000000000000     
  0.000000E+00  2.467309-100  8.220086-100  1.445752E-99  3.675626E-99  6.087859E-99  8.289683E-99  1.119278E-98
  1.140206E-35  7.569550E-36  5.049998E-36  3.314832E-36  2.273588E-36  1.529696E-36  1.023531E-36  7.016933E-37
  4.826041E-37  3.259086E-37  2.260472E-37  1.557136E-37  1.067778E-37  7.597098E-38  5.232275E-38  3.724682E-38
   4.25499999999997     
  0.000000E+00  1.357790E-07  2.206897E-07  1.629321E-07  2.037057E-07  1.901972E-07  1.523231E-07  1.505472E-07
  1.370645E-07  1.123825E-07  1.240221E-07  1.156546E-07  9.800887E-08  1.098614E-07  9.566310E-08  7.964368E-08
  9.461148E-08  8.907321E-08  8.417012E-08  7.151766E-08  7.633612E-08  7.743303E-08  7.376289E-08  7.376069E-08
  6.630914E-08  6.451673E-08  5.762840E-08  4.541308E-08  3.559903E-08  2.556168E-08  1.744491E-08  1.023570E-08
  5.625729E-09  2.728269E-09  1.123605E-09  4.517268E-10  1.422100E-10  3.530257E-11  7.475470E-12  1.302939E-12
  2.613311E-13  6.236424E-14  1.474392E-14  3.611719E-15  8.643616E-16  2.587640E-16  6.464954E-17  2.008090E-17
  6.589262E-18  2.017069E-18  6.826526E-19  2.228380E-19  8.362837E-20  3.107572E-20  1.168326E-20  4.626462E-21
  1.921776E-21  7.810038E-22  3.292197E-22  1.413933E-22  6.234295E-23  2.715587E-23  1.264283E-23  5.651030E-24
  2.723155E-24  1.296247E-24  6.194756E-25  3.022238E-25  1.433597E-25  7.370910E-26  3.597407E-26  1.833638E-26
  9.638676E-27  4.854689E-27  2.616988E-27  1.315476E-27  6.978959E-28  3.825240E-28  2.016330E-28  1.129860E-28
  6.122962E-29  3.477541E-29  1.965440E-29  1.102456E-29  6.271920E-30  3.657081E-30  2.134354E-30  1.243921E-30
  7.340368E-31  4.424441E-31  2.676134E-31  1.579054E-31  9.610038E-32  5.852426E-32  3.584583E-32  2.185188E-32
  1.369692E-32  8.496767E-33  5.338185E-33  3.237430E-33  2.074301E-33  1.297305E-33  8.309262E-34  5.304231E-34
  3.321745E-34  2.209080E-34  1.387664E-34  9.054220E-35  5.885926E-35  3.892589E-35  2.524224E-35  1.658645E-35
  1.114047E-35  7.420886E-36  4.972262E-36  3.287990E-36  2.253718E-36  1.531253E-36  1.024490E-36  7.030732E-37
  4.878906E-37  3.314433E-37  2.290264E-37  1.578701E-37  1.100326E-37  7.728684E-38  5.324448E-38  3.804051E-38
   4.26499999999997     
  0.000000E+00  1.362932E-07  2.224223E-07  1.669396E-07  2.017989E-07  1.895500E-07  1.524662E-07  1.492447E-07
  1.349876E-07  1.123378E-07  1.226786E-07  1.153780E-07  9.821457E-08  1.101717E-07  9.805633E-08  7.847853E-08
  9.766473E-08  9.073159E-08  8.579795E-08  7.353811E-08  7.716973E-08  7.711784E-08  7.452998E-08  7.298592E-08
  6.552160E-08  6.302167E-08  5.573006E-08  4.491699E-08  3.525393E-08  2.559275E-08  1.805616E-08  1.056011E-08
  5.915862E-09  2.920662E-09  1.230038E-09  4.786720E-10  1.498819E-10  3.454067E-11  7.132420E-12  1.193826E-12
  2.383304E-13  5.767243E-14  1.290681E-14  3.154082E-15  7.751553E-16  2.264791E-16  5.923915E-17  1.880093E-17
  6.101369E-18  1.923510E-18  6.700107E-19  2.289942E-19  8.535735E-20  3.189642E-20  1.249517E-20  4.930298E-21
  2.051287E-21  8.461728E-22  3.547192E-22  1.514074E-22  6.642802E-23  2.873729E-23  1.332099E-23  5.755682E-24
  2.790895E-24  1.325292E-24  6.123211E-25  2.962689E-25  1.388288E-25  7.043570E-26  3.423996E-26  1.741752E-26
  9.129549E-27  4.655258E-27  2.466229E-27  1.264267E-27  6.759080E-28  3.711299E-28  2.019378E-28  1.125203E-28
  6.207783E-29  3.541205E-29  2.013197E-29  1.134301E-29  6.517248E-30  3.790257E-30  2.221094E-30  1.277922E-30
  7.586404E-31  4.569858E-31  2.723610E-31  1.607387E-31  9.690097E-32  5.821783E-32  3.585315E-32  2.153231E-32
  1.343246E-32  8.325155E-33  5.191812E-33  3.164936E-33  2.014350E-33  1.263269E-33  8.087533E-34  5.130656E-34
  3.265146E-34  2.151459E-34  1.384074E-34  9.039880E-35  5.939279E-35  3.897888E-35  2.573427E-35  1.684937E-35
  1.135205E-35  7.529780E-36  5.107218E-36  3.373419E-36  2.298980E-36  1.546822E-36  1.046248E-36  7.093462E-37
  4.919301E-37  3.329015E-37  2.303579E-37  1.579394E-37  1.079875E-37  7.666390E-38  5.241170E-38  3.723379E-38
   4.27499999999997     
  0.000000E+00  1.367911E-07  2.240344E-07  1.708765E-07  1.996436E-07  1.886333E-07  1.524778E-07  1.478166E-07
  1.327839E-07  1.135217E-07  1.214186E-07  1.150219E-07  9.920581E-08  1.104934E-07  1.007178E-07  7.807232E-08
  1.001923E-07  9.206862E-08  8.706369E-08  7.581865E-08  7.781546E-08  7.596080E-08  7.513601E-08  7.132103E-08
  6.457237E-08  6.189874E-08  5.386617E-08  4.467735E-08  3.541169E-08  2.610336E-08  1.874279E-08  1.108454E-08
  6.143028E-09  3.090266E-09  1.301766E-09  4.740689E-10  1.461790E-10  3.107798E-11  6.174962E-12  1.035148E-12
  2.078269E-13  5.113522E-14  1.137516E-14  2.819274E-15  7.306056E-16  2.120011E-16  6.013769E-17  1.920604E-17
  6.285775E-18  2.037614E-18  7.149207E-19  2.509809E-19  9.382166E-20  3.425495E-20  1.341541E-20  5.259352E-21
  2.166934E-21  8.933793E-22  3.641949E-22  1.526909E-22  6.673502E-23  2.852493E-23  1.285629E-23  5.558194E-24
  2.666554E-24  1.250653E-24  5.771038E-25  2.785609E-25  1.317547E-25  6.706057E-26  3.290639E-26  1.693326E-26
  8.979399E-27  4.699692E-27  2.479514E-27  1.282765E-27  7.060561E-28  3.877120E-28  2.120005E-28  1.177103E-28
  6.529963E-29  3.681431E-29  2.079625E-29  1.167937E-29  6.724758E-30  3.845729E-30  2.218667E-30  1.267948E-30
  7.403600E-31  4.485321E-31  2.609862E-31  1.543297E-31  9.312414E-32  5.631951E-32  3.438485E-32  2.115898E-32
  1.308701E-32  8.150080E-33  5.127734E-33  3.173715E-33  2.028687E-33  1.276745E-33  8.285617E-34  5.273174E-34
  3.376657E-34  2.231188E-34  1.418462E-34  9.224026E-35  6.077340E-35  4.003804E-35  2.603648E-35  1.689082E-35
  1.137140E-35  7.552949E-36  5.017762E-36  3.291534E-36  2.259806E-36  1.524990E-36  1.014999E-36  6.990659E-37
  4.806061E-37  3.250306E-37  2.251681E-37  1.555238E-37  1.078353E-37  7.625140E-38  5.278002E-38  3.772551E-38
   4.28499999999997     
  0.000000E+00  1.372721E-07  2.255224E-07  1.747274E-07  1.972530E-07  1.874587E-07  1.523722E-07  1.463062E-07
  1.305293E-07  1.159208E-07  1.203071E-07  1.146205E-07  1.009427E-07  1.108029E-07  1.034224E-07  7.844353E-08
  1.018995E-07  9.288527E-08  8.774902E-08  7.797127E-08  7.811416E-08  7.412326E-08  7.543376E-08  6.910565E-08
  6.367452E-08  6.145202E-08  5.258378E-08  4.482110E-08  3.608474E-08  2.697606E-08  1.929694E-08  1.163361E-08
  6.226083E-09  3.169214E-09  1.307629E-09  4.399244E-10  1.328133E-10  2.666740E-11  5.113024E-12  9.152381E-13
  1.876349E-13  4.674412E-14  1.113038E-14  2.832081E-15  7.616310E-16  2.260266E-16  6.662670E-17  2.097419E-17
  6.991623E-18  2.262187E-18  7.779714E-19  2.685804E-19  1.009478E-19  3.584424E-20  1.350716E-20  5.267580E-21
  2.142845E-21  8.690160E-22  3.465778E-22  1.436811E-22  6.284193E-23  2.676057E-23  1.184946E-23  5.319617E-24
  2.520035E-24  1.177892E-24  5.649520E-25  2.755971E-25  1.330005E-25  6.892317E-26  3.414663E-26  1.769419E-26
  9.450483E-27  4.912603E-27  2.636535E-27  1.339605E-27  7.329005E-28  4.012398E-28  2.125318E-28  1.184166E-28
  6.443337E-29  3.611930E-29  2.026023E-29  1.131224E-29  6.437324E-30  3.696936E-30  2.130465E-30  1.235415E-30
  7.210971E-31  4.364662E-31  2.607334E-31  1.542425E-31  9.409946E-32  5.758254E-32  3.520511E-32  2.168994E-32
  1.357684E-32  8.446703E-33  5.325668E-33  3.242839E-33  2.079895E-33  1.301399E-33  8.344576E-34  5.324176E-34
  3.331619E-34  2.212730E-34  1.388448E-34  9.051269E-35  5.876123E-35  3.878893E-35  2.518446E-35  1.656770E-35
  1.112589E-35  7.406181E-36  4.991640E-36  3.309734E-36  2.264278E-36  1.537387E-36  1.036078E-36  7.068352E-37
  4.928177E-37  3.351888E-37  2.317169E-37  1.592229E-37  1.101629E-37  7.759147E-38  5.306292E-38  3.776136E-38
   4.29499999999997     
  0.000000E+00  1.377357E-07  2.268829E-07  1.784776E-07  1.946424E-07  1.860410E-07  1.521658E-07  1.447595E-07
  1.283018E-07  1.194803E-07  1.193982E-07  1.142034E-07  1.033340E-07  1.110681E-07  1.059315E-07  7.953024E-08
  1.025648E-07  9.303878E-08  8.771814E-08  7.963705E-08  7.797883E-08  7.191276E-08  7.536640E-08  6.683178E-08
  6.307000E-08  6.185087E-08  5.229948E-08  4.537814E-08  3.712464E-08  2.796578E-08  1.954474E-08  1.201249E-08
  6.133747E-09  3.123468E-09  1.243944E-09  3.915016E-10  1.161094E-10  2.353111E-11  4.512167E-12  9.005137E-13
  1.895086E-13  4.719501E-14  1.232591E-14  3.183895E-15  8.464534E-16  2.583580E-16  7.375968E-17  2.271231E-17
  7.638051E-18  2.404945E-18  8.033339E-19  2.656591E-19  9.989657E-20  3.508873E-20  1.267593E-20  4.944489E-21
  2.004211E-21  8.000162E-22  3.221840E-22  1.351193E-22  5.951805E-23  2.567786E-23  1.162464E-23  5.357145E-24
  2.554483E-24  1.211927E-24  5.939250E-25  2.920810E-25  1.407757E-25  7.314498E-26  3.598703E-26  1.845676E-26
  9.752540E-27  4.929074E-27  2.658940E-27  1.331840E-27  7.065947E-28  3.858320E-28  2.025212E-28  1.131533E-28
  6.117760E-29  3.471670E-29  1.962256E-29  1.101019E-29  6.274405E-30  3.670306E-30  2.154288E-30  1.254103E-30
  7.456950E-31  4.495989E-31  2.722476E-31  1.608318E-31  9.749764E-32  5.887168E-32  3.625436E-32  2.177250E-32
  1.361971E-32  8.426573E-33  5.249143E-33  3.183456E-33  2.024874E-33  1.267114E-33  8.091766E-34  5.129496E-34
  3.260278E-34  2.148103E-34  1.382817E-34  9.036327E-35  5.949820E-35  3.908697E-35  2.584817E-35  1.689789E-35
  1.140338E-35  7.567461E-36  5.116566E-36  3.369568E-36  2.299684E-36  1.543926E-36  1.038957E-36  7.068951E-37
  4.868682E-37  3.282519E-37  2.271487E-37  1.560168E-37  1.066989E-37  7.586089E-38  5.221867E-38  3.718937E-38
   4.30499999999997     
  0.000000E+00  1.381814E-07  2.281130E-07  1.821130E-07  1.918292E-07  1.843980E-07  1.518768E-07  1.432236E-07
  1.261788E-07  1.241054E-07  1.187331E-07  1.137934E-07  1.062417E-07  1.112507E-07  1.080133E-07  8.119834E-08
  1.020673E-07  9.246468E-08  8.694125E-08  8.054468E-08  7.741431E-08  6.973118E-08  7.497782E-08  6.503450E-08
  6.296567E-08  6.307335E-08  5.316853E-08  4.625268E-08  3.825002E-08  2.876704E-08  1.940045E-08  1.207604E-08
  5.896463E-09  2.967539E-09  1.136644E-09  3.505174E-10  1.040177E-10  2.324203E-11  4.692530E-12  9.987297E-13
  2.123045E-13  5.223312E-14  1.419097E-14  3.638405E-15  9.258504E-16  2.853018E-16  7.612826E-17  2.305209E-17
  7.691669E-18  2.342999E-18  7.681455E-19  2.449429E-19  9.162519E-20  3.270614E-20  1.176724E-20  4.628406E-21
  1.901170E-21  7.641823E-22  3.193294E-22  1.372640E-22  6.089021E-23  2.667781E-23  1.248878E-23  5.623024E-24
  2.724743E-24  1.305720E-24  6.221533E-25  3.034523E-25  1.431794E-25  7.306591E-26  3.544152E-26  1.795233E-26
  9.366818E-27  4.719315E-27  2.503524E-27  1.271314E-27  6.754273E-28  3.702810E-28  2.011641E-28  1.122133E-28
  6.207063E-29  3.547763E-29  2.022006E-29  1.142541E-29  6.598078E-30  3.829651E-30  2.238961E-30  1.282948E-30
  7.575629E-31  4.573662E-31  2.679216E-31  1.580116E-31  9.487085E-32  5.693525E-32  3.481253E-32  2.118420E-32
  1.308940E-32  8.132356E-33  5.099195E-33  3.154551E-33  2.014723E-33  1.269428E-33  8.246569E-34  5.254193E-34
  3.371492E-34  2.230987E-34  1.419110E-34  9.232117E-35  6.076692E-35  4.006117E-35  2.596626E-35  1.685456E-35
  1.132392E-35  7.520174E-36  4.985680E-36  3.274142E-36  2.247422E-36  1.522108E-36  1.013107E-36  6.983940E-37
  4.827976E-37  3.280464E-37  2.272528E-37  1.570904E-37  1.097070E-37  7.723182E-38  5.328595E-38  3.809190E-38
   4.31499999999997     
  0.000000E+00  1.386088E-07  2.292099E-07  1.856201E-07  1.888327E-07  1.825507E-07  1.515241E-07  1.417461E-07
  1.242351E-07  1.296637E-07  1.183381E-07  1.134055E-07  1.094895E-07  1.113106E-07  1.094646E-07  8.325691E-08
  1.004043E-07  9.118949E-08  8.550251E-08  8.055372E-08  7.651878E-08  6.800132E-08  7.439798E-08  6.416730E-08
  6.347039E-08  6.489294E-08  5.502270E-08  4.723294E-08  3.912189E-08  2.910832E-08  1.889636E-08  1.178458E-08
  5.596834E-09  2.760388E-09  1.030802E-09  3.354208E-10  1.023346E-10  2.593562E-11  5.558246E-12  1.154903E-12
  2.426737E-13  5.879345E-14  1.552690E-14  3.890137E-15  9.444456E-16  2.870182E-16  7.195823E-17  2.172585E-17
  7.106462E-18  2.128642E-18  7.031390E-19  2.254819E-19  8.402429E-20  3.103028E-20  1.170796E-20  4.652844E-21
  1.946464E-21  8.025303E-22  3.414894E-22  1.476069E-22  6.531992E-23  2.851511E-23  1.331212E-23  5.764650E-24
  2.796023E-24  1.325037E-24  6.082468E-25  2.924392E-25  1.363996E-25  6.874557E-26  3.335535E-26  1.699752E-26
  8.937256E-27  4.642725E-27  2.445365E-27  1.267490E-27  6.972922E-28  3.843232E-28  2.110887E-28  1.175576E-28
  6.536626E-29  3.687975E-29  2.082547E-29  1.168513E-29  6.708091E-30  3.823645E-30  2.193686E-30  1.255892E-30
  7.287292E-31  4.408640E-31  2.580574E-31  1.525110E-31  9.265002E-32  5.660595E-32  3.455153E-32  2.143273E-32
  1.338480E-32  8.354863E-33  5.287615E-33  3.238137E-33  2.080182E-33  1.303520E-33  8.374051E-34  5.342596E-34
  3.341350E-34  2.216232E-34  1.388979E-34  9.045371E-35  5.865376E-35  3.864448E-35  2.514480E-35  1.655624E-35
  1.112893E-35  7.407285E-36  5.022440E-36  3.335988E-36  2.280324E-36  1.544443E-36  1.046355E-36  7.105541E-37
  4.949505E-37  3.355426E-37  2.319125E-37  1.588255E-37  1.085724E-37  7.686003E-38  5.244690E-38  3.720436E-38
   4.32499999999997     
  0.000000E+00  1.390175E-07  2.301713E-07  1.889860E-07  1.856743E-07  1.805224E-07  1.511274E-07  1.403733E-07
  1.225399E-07  1.359888E-07  1.182233E-07  1.130466E-07  1.128735E-07  1.112107E-07  1.101295E-07  8.547905E-08
  9.769711E-08  8.933189E-08  8.359095E-08  7.967601E-08  7.546647E-08  6.708543E-08  7.380708E-08  6.449090E-08
  6.455115E-08  6.691644E-08  5.739894E-08  4.804136E-08  3.944618E-08  2.884433E-08  1.817811E-08  1.122471E-08
  5.341416E-09  2.583387E-09  9.717457E-10  3.530943E-10  1.119235E-10  3.024645E-11  6.648232E-12  1.282052E-12
  2.628687E-13  6.286198E-14  1.547687E-14  3.769618E-15  8.892946E-16  2.621287E-16  6.443721E-17  1.977778E-17
  6.363508E-18  1.945356E-18  6.658837E-19  2.251553E-19  8.439868E-20  3.172857E-20  1.256180E-20  4.994857E-21
  2.092115E-21  8.723197E-22  3.630555E-22  1.537924E-22  6.734958E-23  2.884422E-23  1.300371E-23  5.591247E-24
  2.667377E-24  1.240504E-24  5.719704E-25  2.752987E-25  1.307639E-25  6.698030E-26  3.310297E-26  1.717567E-26
  9.197327E-27  4.832932E-27  2.591247E-27  1.329591E-27  7.321727E-28  4.017709E-28  2.132602E-28  1.187244E-28
  6.443705E-29  3.604500E-29  2.016393E-29  1.122382E-29  6.356004E-30  3.660100E-30  2.117894E-30  1.233146E-30
  7.257914E-31  4.388701E-31  2.663628E-31  1.578535E-31  9.641968E-32  5.875057E-32  3.618899E-32  2.189570E-32
  1.374057E-32  8.507532E-33  5.305923E-33  3.206518E-33  2.038881E-33  1.272807E-33  8.105493E-34  5.131823E-34
  3.256159E-34  2.144763E-34  1.381549E-34  9.034082E-35  5.962185E-35  3.923063E-35  2.596891E-35  1.695251E-35
  1.145107E-35  7.602046E-36  5.111165E-36  3.353762E-36  2.291223E-36  1.537545E-36  1.026482E-36  7.022112E-37
  4.814298E-37  3.245759E-37  2.246316E-37  1.549582E-37  1.072515E-37  7.599604E-38  5.268216E-38  3.772317E-38
   4.33499999999997     
  0.000000E+00  1.394070E-07  2.309950E-07  1.921986E-07  1.823766E-07  1.783388E-07  1.507062E-07  1.391491E-07
  1.211549E-07  1.428855E-07  1.183831E-07  1.127155E-07  1.161746E-07  1.109214E-07  1.099151E-07  8.762601E-08
  9.418343E-08  8.709208E-08  8.147527E-08  7.807181E-08  7.447461E-08  6.721123E-08  7.338792E-08  6.600235E-08
  6.602238E-08  6.866797E-08  5.965517E-08  4.841374E-08  3.907255E-08  2.801478E-08  1.746452E-08  1.058522E-08
  5.223263E-09  2.508454E-09  9.856427E-10  3.957099E-10  1.282693E-10  3.399948E-11  7.381541E-12  1.309592E-12
  2.611048E-13  6.192959E-14  1.407513E-14  3.357466E-15  7.989065E-16  2.288266E-16  5.928132E-17  1.874345E-17
  6.076033E-18  1.950918E-18  6.898578E-19  2.442602E-19  9.244863E-20  3.414288E-20  1.346041E-20  5.295860E-21
  2.179982E-21  8.945846E-22  3.588850E-22  1.483606E-22  6.442019E-23  2.721239E-23  1.195697E-23  5.330838E-24
  2.514769E-24  1.172260E-24  5.662587E-25  2.778697E-25  1.350297E-25  7.062005E-26  3.513239E-26  1.821215E-26
  9.717642E-27  4.964529E-27  2.683511E-27  1.345488E-27  7.152657E-28  3.892738E-28  2.034547E-28  1.132914E-28
  6.109673E-29  3.464580E-29  1.959778E-29  1.101507E-29  6.306283E-30  3.701399E-30  2.183366E-30  1.267533E-30
  7.562131E-31  4.567820E-31  2.729886E-31  1.611100E-31  9.687198E-32  5.798790E-32  3.551934E-32  2.137386E-32
  1.320735E-32  8.171100E-33  5.096977E-33  3.142190E-33  2.003346E-33  1.262559E-33  8.205070E-34  5.233546E-34
  3.365754E-34  2.230915E-34  1.420020E-34  9.241696E-35  6.074856E-35  4.004923E-35  2.586760E-35  1.680124E-35
  1.126129E-35  7.473885E-36  4.960128E-36  3.267348E-36  2.241650E-36  1.523015E-36  1.019931E-36  7.011248E-37
  4.885350E-37  3.331753E-37  2.309365E-37  1.591885E-37  1.104858E-37  7.780037E-38  5.318693E-38  3.779589E-38
   4.34499999999997     
  0.000000E+00  1.397770E-07  2.316794E-07  1.952468E-07  1.789642E-07  1.760276E-07  1.502799E-07  1.381138E-07
  1.201322E-07  1.501359E-07  1.187967E-07  1.124043E-07  1.191734E-07  1.104255E-07  1.088017E-07  8.947204E-08
  9.019665E-08  8.472989E-08  7.946605E-08  7.602167E-08  7.376086E-08  6.842024E-08  7.327772E-08  6.842250E-08
  6.757505E-08  6.970142E-08  6.114439E-08  4.818462E-08  3.805626E-08  2.684674E-08  1.698225E-08  1.009397E-08
  5.288173E-09  2.568801E-09  1.067879E-09  4.441775E-10  1.435981E-10  3.530636E-11  7.366847E-12  1.222482E-12
  2.384335E-13  5.653999E-14  1.222392E-14  2.930611E-15  7.364047E-16  2.115945E-16  6.039578E-17  1.944092E-17
  6.483568E-18  2.141610E-18  7.543507E-19  2.652336E-19  1.004941E-19  3.590473E-20  1.348507E-20  5.236970E-21
  2.113246E-21  8.434360E-22  3.336004E-22  1.377441E-22  6.010003E-23  2.568213E-23  1.154981E-23  5.331376E-24
  2.550813E-24  1.219348E-24  6.000251E-25  2.966305E-25  1.427739E-25  7.396412E-26  3.617198E-26  1.839282E-26
  9.612771E-27  4.808916E-27  2.554788E-27  1.284024E-27  6.773477E-28  3.700709E-28  2.004815E-28  1.119051E-28
  6.207211E-29  3.556237E-29  2.032507E-29  1.151877E-29  6.677040E-30  3.861676E-30  2.244880E-30  1.281775E-30
  7.494173E-31  4.521636E-31  2.619288E-31  1.541592E-31  9.277556E-32  5.618430E-32  3.421363E-32  2.119681E-32
  1.318548E-32  8.245150E-33  5.231037E-33  3.223743E-33  2.074900E-33  1.303409E-33  8.396188E-34  5.359062E-34
  3.350883E-34  2.219588E-34  1.389240E-34  9.036439E-35  5.853995E-35  3.850388E-35  2.513197E-35  1.656012E-35
  1.115556E-35  7.429916E-36  5.060833E-36  3.361195E-36  2.297338E-36  1.550278E-36  1.049779E-36  7.117318E-37
  4.922470E-37  3.316996E-37  2.288823E-37  1.566464E-37  1.067808E-37  7.578421E-38  5.211392E-38  3.713223E-38
   4.35499999999997     
  0.000000E+00  1.401272E-07  2.322231E-07  1.981199E-07  1.754627E-07  1.736181E-07  1.498667E-07  1.373031E-07
  1.195125E-07  1.575063E-07  1.194294E-07  1.120995E-07  1.216638E-07  1.097215E-07  1.068474E-07  9.082754E-08
  8.613421E-08  8.253439E-08  7.787051E-08  7.387886E-08  7.349916E-08  7.054968E-08  7.353136E-08  7.124714E-08
  6.884172E-08  6.971459E-08  6.139957E-08  4.735154E-08  3.665935E-08  2.569461E-08  1.689430E-08  9.936680E-09
  5.516844E-09  2.744208E-09  1.184403E-09  4.766769E-10  1.505693E-10  3.351491E-11  6.611276E-12  1.069444E-12
  2.081213E-13  4.997632E-14  1.111341E-14  2.776400E-15  7.454959E-16  2.232127E-16  6.691958E-17  2.132385E-17
  7.252203E-18  2.354379E-18  8.022680E-19  2.687762E-19  1.007941E-19  3.525551E-20  1.260530E-20  4.876695E-21
  1.963121E-21  7.761984E-22  3.165116E-22  1.346681E-22  5.974773E-23  2.622788E-23  1.233161E-23  5.596326E-24
  2.728602E-24  1.315925E-24  6.242482E-25  3.034381E-25  1.420384E-25  7.167933E-26  3.450066E-26  1.739732E-26
  9.047670E-27  4.631397E-27  2.431723E-27  1.255958E-27  6.888688E-28  3.808561E-28  2.101353E-28  1.174339E-28
  6.546083E-29  3.695454E-29  2.084374E-29  1.166763E-29  6.660502E-30  3.783965E-30  2.161913E-30  1.241897E-30
  7.204442E-31  4.352603E-31  2.596869E-31  1.539465E-31  9.431447E-32  5.789910E-32  3.565845E-32  2.184031E-32
  1.374901E-32  8.543275E-33  5.349412E-33  3.229980E-33  2.054705E-33  1.279908E-33  8.128071E-34  5.137601E-34
  3.252796E-34  2.141447E-34  1.380311E-34  9.033796E-35  5.976687E-35  3.940756E-35  2.608850E-35  1.700705E-35
  1.148525E-35  7.622815E-36  5.088844E-36  3.328081E-36  2.274120E-36  1.528436E-36  1.014500E-36  6.974603E-37
  4.793601E-37  3.249828E-37  2.254221E-37  1.561575E-37  1.092561E-37  7.714562E-38  5.333375E-38  3.815454E-38
   4.36499999999997     
  0.000000E+00  1.404572E-07  2.326250E-07  2.008085E-07  1.718988E-07  1.711409E-07  1.494835E-07  1.367470E-07
  1.193236E-07  1.647550E-07  1.202350E-07  1.117848E-07  1.234673E-07  1.088261E-07  1.041856E-07  9.155808E-08
  8.241771E-08  8.078830E-08  7.694653E-08  7.201017E-08  7.378267E-08  7.325274E-08  7.410492E-08  7.385263E-08
  6.948381E-08  6.863574E-08  6.027676E-08  4.609493E-08  3.528512E-08  2.493291E-08  1.724468E-08  1.018650E-08
  5.829912E-09  2.967342E-09  1.285755E-09  4.784697E-10  1.457902E-10  2.953464E-11  5.517136E-12  9.357471E-13
  1.878967E-13  4.626440E-14  1.145706E-14  2.999258E-15  8.199203E-16  2.552749E-16  7.388863E-17  2.290811E-17
  7.747656E-18  2.406092E-18  7.906170E-19  2.515961E-19  9.299299E-20  3.280227E-20  1.171613E-20  4.593514E-21
  1.893142E-21  7.692610E-22  3.276777E-22  1.429095E-22  6.386804E-23  2.818799E-23  1.328143E-23  5.773835E-24
  2.802132E-24  1.323116E-24  6.030587E-25  2.877201E-25  1.337897E-25  6.730659E-26  3.279872E-26  1.686676E-26
  8.981322E-27  4.739744E-27  2.536318E-27  1.314540E-27  7.290944E-28  4.016585E-28  2.138965E-28  1.190323E-28
  6.442879E-29  3.594832E-29  2.005010E-29  1.112716E-29  6.282575E-30  3.635234E-30  2.119732E-30  1.238286E-30
  7.368631E-31  4.464550E-31  2.717989E-31  1.611915E-31  9.777547E-32  5.886042E-32  3.617121E-32  2.164744E-32
  1.340542E-32  8.259130E-33  5.123255E-33  3.139341E-33  1.996148E-33  1.256767E-33  8.163175E-34  5.211691E-34
  3.359489E-34  2.230966E-34  1.421166E-34  9.252128E-35  6.071136E-35  3.999311E-35  2.574094E-35  1.673022E-35
  1.118994E-35  7.422361E-36  4.948338E-36  3.274545E-36  2.246850E-36  1.529266E-36  1.033307E-36  7.068366E-37
  4.944425E-37  3.365768E-37  2.329142E-37  1.596189E-37  1.091924E-37  7.707244E-38  5.247243E-38  3.715588E-38
   4.37499999999997     
  0.000000E+00  1.407667E-07  2.328844E-07  2.033037E-07  1.683003E-07  1.686274E-07  1.491455E-07  1.364690E-07
  1.195798E-07  1.716402E-07  1.211585E-07  1.114426E-07  1.244451E-07  1.077753E-07  1.010157E-07  9.159745E-08
  7.944888E-08  7.973181E-08  7.686260E-08  7.073485E-08  7.460107E-08  7.605523E-08  7.486369E-08  7.563364E-08
  6.928035E-08  6.665813E-08  5.801328E-08  4.474255E-08  3.436162E-08  2.483414E-08  1.793816E-08  1.077126E-08
  6.114946E-09  3.149411E-09  1.328039E-09  4.485850E-10  1.314697E-10  2.537585E-11  4.667922E-12  8.957532E-13
  1.895907E-13  4.770503E-14  1.303340E-14  3.449916E-15  9.077279E-16  2.842541E-16  7.600834E-17  2.293986E-17
  7.558300E-18  2.251107E-18  7.290872E-19  2.294744E-19  8.453345E-20  3.095561E-20  1.172898E-20  4.688830E-21
  1.981190E-21  8.313105E-22  3.543596E-22  1.526538E-22  6.739541E-23  2.906093E-23  1.313972E-23  5.623120E-24
  2.666463E-24  1.228700E-24  5.668684E-25  2.729051E-25  1.307054E-25  6.778572E-26  3.385459E-26  1.770048E-26
  9.539982E-27  4.950751E-27  2.685357E-27  1.354473E-27  7.232915E-28  3.927385E-28  2.044260E-28  1.134007E-28
  6.098912E-29  3.456892E-29  1.958819E-29  1.104695E-29  6.369424E-30  3.748588E-30  2.216004E-30  1.280990E-30
  7.612223E-31  4.597851E-31  2.691540E-31  1.581176E-31  9.448436E-32  5.659643E-32  3.438173E-32  2.109213E-32
  1.304830E-32  8.147570E-33  5.167223E-33  3.201772E-33  2.064448E-33  1.300980E-33  8.409822E-34  5.373185E-34
  3.360170E-34  2.222793E-34  1.389217E-34  9.024534E-35  5.842488E-35  3.838060E-35  2.515425E-35  1.658705E-35
  1.120821E-35  7.474589E-36  5.099594E-36  3.378584E-36  2.308526E-36  1.551581E-36  1.043361E-36  7.085072E-37
  4.856969E-37  3.261639E-37  2.249878E-37  1.546890E-37  1.067378E-37  7.574586E-38  5.259375E-38  3.774138E-38
   4.38499999999997     
  0.000000E+00  1.410555E-07  2.330008E-07  2.055978E-07  1.646956E-07  1.661095E-07  1.488657E-07  1.364854E-07
  1.202808E-07  1.779284E-07  1.221394E-07  1.110571E-07  1.245083E-07  1.066229E-07  9.758823E-08  9.095350E-08
