#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------orms------brms------umax------bmax-----divu2m----gg2m------oum------ourms---
   95   1.0086  8.68E-05 4.199E-04 0.000E+00 2.374E-12 9.407E-09 2.898E-02 1.857E+01 0.000E+00 8.320E-02 0.000E+00 6.294E-02 1.42E-11  2.98E-01  4.60E-01
  100   1.0090  8.59E-05 4.488E-04 0.000E+00 2.667E-12 1.029E-08 2.996E-02 1.928E+01 0.000E+00 9.000E-02 0.000E+00 6.977E-02 1.60E-11  3.15E-01  4.93E-01
  105   1.0094  8.59E-05 4.695E-04 0.000E+00 2.971E-12 1.122E-08 3.065E-02 1.974E+01 0.000E+00 9.736E-02 0.000E+00 7.756E-02 1.78E-11  3.30E-01  5.14E-01
  110   1.0099  8.56E-05 4.902E-04 0.000E+00 3.300E-12 1.219E-08 3.132E-02 2.019E+01 0.000E+00 9.789E-02 0.000E+00 8.577E-02 1.98E-11  3.45E-01  5.35E-01
  115   1.0103  8.60E-05 5.090E-04 0.000E+00 3.638E-12 1.322E-08 3.191E-02 2.059E+01 0.000E+00 9.342E-02 0.000E+00 9.461E-02 2.18E-11  3.59E-01  5.58E-01
  120   1.0107  8.54E-05 5.296E-04 0.000E+00 3.981E-12 1.430E-08 3.255E-02 2.092E+01 0.000E+00 9.369E-02 0.000E+00 1.040E-01 2.39E-11  3.72E-01  5.78E-01
  125   1.0111  8.52E-05 5.500E-04 0.000E+00 4.322E-12 1.543E-08 3.317E-02 2.127E+01 0.000E+00 9.925E-02 0.000E+00 1.135E-01 2.59E-11  3.90E-01  6.06E-01
  130   1.0116  8.49E-05 5.705E-04 0.000E+00 4.682E-12 1.660E-08 3.379E-02 2.167E+01 0.000E+00 9.795E-02 0.000E+00 1.229E-01 2.81E-11  4.05E-01  6.26E-01
  135   1.0120  8.49E-05 5.830E-04 0.000E+00 5.074E-12 1.781E-08 3.415E-02 2.188E+01 0.000E+00 9.822E-02 0.000E+00 1.314E-01 3.04E-11  4.09E-01  6.38E-01
  140   1.0124  8.52E-05 6.042E-04 0.000E+00 5.447E-12 1.905E-08 3.477E-02 2.224E+01 0.000E+00 9.549E-02 0.000E+00 1.385E-01 3.27E-11  4.25E-01  6.60E-01
  145   1.0128  8.50E-05 6.177E-04 0.000E+00 5.844E-12 2.032E-08 3.516E-02 2.249E+01 0.000E+00 9.651E-02 0.000E+00 1.453E-01 3.51E-11  4.33E-01  6.77E-01
  150   1.0133  8.49E-05 6.379E-04 0.000E+00 6.260E-12 2.162E-08 3.573E-02 2.281E+01 0.000E+00 9.733E-02 0.000E+00 1.522E-01 3.76E-11  4.46E-01  6.96E-01
  155   1.0137  8.50E-05 6.542E-04 0.000E+00 6.690E-12 2.295E-08 3.618E-02 2.320E+01 0.000E+00 9.624E-02 0.000E+00 1.605E-01 4.01E-11  4.54E-01  7.11E-01
  160   1.0141  8.49E-05 6.748E-04 0.000E+00 7.105E-12 2.430E-08 3.675E-02 2.355E+01 0.000E+00 9.792E-02 0.000E+00 1.708E-01 4.26E-11  4.60E-01  7.26E-01
  165   1.0145  8.40E-05 6.952E-04 0.000E+00 7.503E-12 2.568E-08 3.730E-02 2.397E+01 0.000E+00 1.064E-01 0.000E+00 1.830E-01 4.50E-11  4.76E-01  7.52E-01
  170   1.0150  8.34E-05 7.225E-04 0.000E+00 7.905E-12 2.706E-08 3.803E-02 2.439E+01 0.000E+00 1.101E-01 0.000E+00 1.971E-01 4.74E-11  4.96E-01  7.82E-01
  175   1.0154  8.37E-05 7.490E-04 0.000E+00 8.301E-12 2.846E-08 3.872E-02 2.490E+01 0.000E+00 1.087E-01 0.000E+00 2.120E-01 4.98E-11  5.21E-01  8.10E-01
  180   1.0158  8.33E-05 7.662E-04 0.000E+00 8.742E-12 2.988E-08 3.916E-02 2.526E+01 0.000E+00 1.129E-01 0.000E+00 2.264E-01 5.24E-11  5.33E-01  8.32E-01
  185   1.0162  8.33E-05 8.065E-04 0.000E+00 9.273E-12 3.131E-08 4.018E-02 2.598E+01 0.000E+00 1.173E-01 0.000E+00 2.408E-01 5.56E-11  5.60E-01  8.72E-01
  190   1.0166  8.33E-05 8.336E-04 0.000E+00 9.949E-12 3.276E-08 4.085E-02 2.644E+01 0.000E+00 1.205E-01 0.000E+00 2.564E-01 5.97E-11  5.96E-01  9.15E-01
  195   1.0170  8.27E-05 8.592E-04 0.000E+00 1.065E-11 3.424E-08 4.147E-02 2.676E+01 0.000E+00 1.230E-01 0.000E+00 2.729E-01 6.39E-11  6.14E-01  9.40E-01
  200   1.0175  8.29E-05 8.657E-04 0.000E+00 1.130E-11 3.576E-08 4.163E-02 2.684E+01 0.000E+00 1.205E-01 0.000E+00 2.894E-01 6.78E-11  6.15E-01  9.47E-01
  205   1.0179  8.30E-05 8.865E-04 0.000E+00 1.187E-11 3.730E-08 4.212E-02 2.713E+01 0.000E+00 1.279E-01 0.000E+00 3.049E-01 7.12E-11  6.35E-01  9.77E-01
  210   1.0183  8.28E-05 9.063E-04 0.000E+00 1.244E-11 3.888E-08 4.259E-02 2.741E+01 0.000E+00 1.249E-01 0.000E+00 3.179E-01 7.46E-11  6.51E-01  9.94E-01
  215   1.0187  8.28E-05 9.263E-04 0.000E+00 1.309E-11 4.048E-08 4.306E-02 2.772E+01 0.000E+00 1.236E-01 0.000E+00 3.285E-01 7.85E-11  6.66E-01  1.02E+00
  220   1.0191  8.23E-05 9.385E-04 0.000E+00 1.384E-11 4.211E-08 4.334E-02 2.784E+01 0.000E+00 1.246E-01 0.000E+00 3.375E-01 8.31E-11  6.72E-01  1.03E+00
  225   1.0195  8.22E-05 9.582E-04 0.000E+00 1.463E-11 4.376E-08 4.380E-02 2.815E+01 0.000E+00 1.247E-01 0.000E+00 3.455E-01 8.78E-11  6.87E-01  1.06E+00
  230   1.0199  8.21E-05 9.706E-04 0.000E+00 1.538E-11 4.544E-08 4.408E-02 2.834E+01 0.000E+00 1.313E-01 0.000E+00 3.533E-01 9.23E-11  6.84E-01  1.06E+00
  235   1.0204  8.22E-05 9.899E-04 0.000E+00 1.609E-11 4.716E-08 4.452E-02 2.854E+01 0.000E+00 1.319E-01 0.000E+00 3.627E-01 9.65E-11  6.96E-01  1.08E+00
  240   1.0208  8.17E-05 1.019E-03 0.000E+00 1.675E-11 4.891E-08 4.516E-02 2.900E+01 0.000E+00 1.338E-01 0.000E+00 3.740E-01 1.00E-10  7.28E-01  1.13E+00
  245   1.0212  8.12E-05 1.042E-03 0.000E+00 1.741E-11 5.069E-08 4.567E-02 2.932E+01 0.000E+00 1.365E-01 0.000E+00 3.893E-01 1.04E-10  7.41E-01  1.15E+00
  250   1.0216  8.15E-05 1.061E-03 0.000E+00 1.805E-11 5.250E-08 4.609E-02 2.958E+01 0.000E+00 1.319E-01 0.000E+00 4.066E-01 1.08E-10  7.56E-01  1.17E+00
  255   1.0220  8.14E-05 1.077E-03 0.000E+00 1.869E-11 5.434E-08 4.643E-02 2.982E+01 0.000E+00 1.322E-01 0.000E+00 4.251E-01 1.12E-10  7.61E-01  1.18E+00
  260   1.0224  8.12E-05 1.096E-03 0.000E+00 1.929E-11 5.619E-08 4.685E-02 3.008E+01 0.000E+00 1.326E-01 0.000E+00 4.448E-01 1.16E-10  7.74E-01  1.20E+00
  265   1.0228  8.13E-05 1.111E-03 0.000E+00 1.986E-11 5.805E-08 4.716E-02 3.024E+01 0.000E+00 1.367E-01 0.000E+00 4.639E-01 1.19E-10  7.79E-01  1.21E+00
  270   1.0232  8.12E-05 1.130E-03 0.000E+00 2.045E-11 5.991E-08 4.757E-02 3.049E+01 0.000E+00 1.338E-01 0.000E+00 4.823E-01 1.23E-10  7.90E-01  1.23E+00
  275   1.0236  8.12E-05 1.147E-03 0.000E+00 2.110E-11 6.176E-08 4.793E-02 3.072E+01 0.000E+00 1.341E-01 0.000E+00 5.009E-01 1.27E-10  7.97E-01  1.24E+00
  280   1.0240  8.13E-05 1.169E-03 0.000E+00 2.188E-11 6.361E-08 4.839E-02 3.103E+01 0.000E+00 1.341E-01 0.000E+00 5.199E-01 1.31E-10  8.18E-01  1.27E+00
  285   1.0244  8.06E-05 1.197E-03 0.000E+00 2.283E-11 6.544E-08 4.896E-02 3.137E+01 0.000E+00 1.371E-01 0.000E+00 5.409E-01 1.37E-10  8.36E-01  1.30E+00
  290   1.0248  8.09E-05 1.210E-03 0.000E+00 2.375E-11 6.727E-08 4.922E-02 3.156E+01 0.000E+00 1.345E-01 0.000E+00 5.632E-01 1.43E-10  8.37E-01  1.31E+00
  295   1.0252  8.01E-05 1.223E-03 0.000E+00 2.455E-11 6.911E-08 4.948E-02 3.174E+01 0.000E+00 1.421E-01 0.000E+00 5.878E-01 1.47E-10  8.52E-01  1.33E+00
  300   1.0256  7.96E-05 1.232E-03 0.000E+00 2.526E-11 7.095E-08 4.968E-02 3.192E+01 0.000E+00 1.436E-01 0.000E+00 6.153E-01 1.52E-10  8.63E-01  1.34E+00
  305   1.0260  7.90E-05 1.251E-03 0.000E+00 2.589E-11 7.276E-08 5.006E-02 3.217E+01 0.000E+00 1.499E-01 0.000E+00 6.448E-01 1.55E-10  8.79E-01  1.37E+00
  310   1.0264  7.93E-05 1.276E-03 0.000E+00 2.644E-11 7.456E-08 5.056E-02 3.249E+01 0.000E+00 1.478E-01 0.000E+00 6.753E-01 1.59E-10  8.94E-01  1.40E+00
  315   1.0268  7.93E-05 1.285E-03 0.000E+00 2.696E-11 7.636E-08 5.074E-02 3.263E+01 0.000E+00 1.472E-01 0.000E+00 7.032E-01 1.62E-10  8.96E-01  1.41E+00
  320   1.0272  7.88E-05 1.305E-03 0.000E+00 2.744E-11 7.812E-08 5.112E-02 3.289E+01 0.000E+00 1.502E-01 0.000E+00 7.246E-01 1.65E-10  9.08E-01  1.43E+00
  325   1.0276  7.85E-05 1.319E-03 0.000E+00 2.794E-11 7.985E-08 5.139E-02 3.309E+01 0.000E+00 1.512E-01 0.000E+00 7.416E-01 1.68E-10  9.18E-01  1.44E+00
  330   1.0280  7.87E-05 1.325E-03 0.000E+00 2.853E-11 8.154E-08 5.152E-02 3.319E+01 0.000E+00 1.517E-01 0.000E+00 7.551E-01 1.71E-10  9.22E-01  1.45E+00
  335   1.0284  7.88E-05 1.354E-03 0.000E+00 2.925E-11 8.318E-08 5.209E-02 3.355E+01 0.000E+00 1.504E-01 0.000E+00 7.680E-01 1.76E-10  9.53E-01  1.49E+00
  340   1.0288  7.82E-05 1.376E-03 0.000E+00 3.000E-11 8.478E-08 5.249E-02 3.376E+01 0.000E+00 1.574E-01 0.000E+00 7.823E-01 1.80E-10  9.62E-01  1.51E+00
  345   1.0292  7.88E-05 1.395E-03 0.000E+00 3.073E-11 8.634E-08 5.285E-02 3.405E+01 0.000E+00 1.519E-01 0.000E+00 7.977E-01 1.84E-10  9.77E-01  1.53E+00
  350   1.0296  7.89E-05 1.416E-03 0.000E+00 3.144E-11 8.787E-08 5.326E-02 3.425E+01 0.000E+00 1.484E-01 0.000E+00 8.149E-01 1.89E-10  9.89E-01  1.55E+00
  355   1.0300  7.84E-05 1.434E-03 0.000E+00 3.211E-11 8.938E-08 5.360E-02 3.447E+01 0.000E+00 1.501E-01 0.000E+00 8.353E-01 1.93E-10  1.00E+00  1.57E+00
  360   1.0304  7.81E-05 1.456E-03 0.000E+00 3.271E-11 9.086E-08 5.401E-02 3.475E+01 0.000E+00 1.507E-01 0.000E+00 8.577E-01 1.96E-10  1.01E+00  1.60E+00
  365   1.0307  7.84E-05 1.474E-03 0.000E+00 3.324E-11 9.231E-08 5.435E-02 3.493E+01 0.000E+00 1.507E-01 0.000E+00 8.823E-01 1.99E-10  1.03E+00  1.62E+00
  370   1.0311  7.89E-05 1.493E-03 0.000E+00 3.389E-11 9.374E-08 5.469E-02 3.521E+01 0.000E+00 1.516E-01 0.000E+00 9.082E-01 2.03E-10  1.05E+00  1.64E+00
  375   1.0315  7.86E-05 1.523E-03 0.000E+00 3.472E-11 9.514E-08 5.524E-02 3.558E+01 0.000E+00 1.557E-01 0.000E+00 9.353E-01 2.08E-10  1.07E+00  1.68E+00
  380   1.0319  7.88E-05 1.543E-03 0.000E+00 3.566E-11 9.651E-08 5.559E-02 3.580E+01 0.000E+00 1.573E-01 0.000E+00 9.623E-01 2.14E-10  1.09E+00  1.69E+00
  385   1.0323  7.83E-05 1.560E-03 0.000E+00 3.656E-11 9.786E-08 5.590E-02 3.601E+01 0.000E+00 1.597E-01 0.000E+00 9.877E-01 2.19E-10  1.10E+00  1.71E+00
  390   1.0327  7.85E-05 1.569E-03 0.000E+00 3.736E-11 9.918E-08 5.607E-02 3.615E+01 0.000E+00 1.578E-01 0.000E+00 1.012E+00 2.24E-10  1.10E+00  1.72E+00
  395   1.0331  7.84E-05 1.582E-03 0.000E+00 3.800E-11 1.005E-07 5.630E-02 3.634E+01 0.000E+00 1.646E-01 0.000E+00 1.036E+00 2.28E-10  1.10E+00  1.72E+00
  400   1.0335  7.81E-05 1.601E-03 0.000E+00 3.857E-11 1.017E-07 5.664E-02 3.657E+01 0.000E+00 1.664E-01 0.000E+00 1.062E+00 2.31E-10  1.12E+00  1.75E+00
  405   1.0339  7.82E-05 1.615E-03 0.000E+00 3.925E-11 1.030E-07 5.689E-02 3.675E+01 0.000E+00 1.635E-01 0.000E+00 1.090E+00 2.35E-10  1.12E+00  1.76E+00
  410   1.0343  7.81E-05 1.618E-03 0.000E+00 4.011E-11 1.042E-07 5.693E-02 3.679E+01 0.000E+00 1.587E-01 0.000E+00 1.120E+00 2.41E-10  1.12E+00  1.77E+00
  415   1.0347  7.86E-05 1.634E-03 0.000E+00 4.115E-11 1.053E-07 5.722E-02 3.700E+01 0.000E+00 1.564E-01 0.000E+00 1.149E+00 2.47E-10  1.12E+00  1.78E+00
  420   1.0351  7.81E-05 1.651E-03 0.000E+00 4.214E-11 1.065E-07 5.751E-02 3.720E+01 0.000E+00 1.627E-01 0.000E+00 1.178E+00 2.53E-10  1.13E+00  1.80E+00
  425   1.0355  7.80E-05 1.667E-03 0.000E+00 4.290E-11 1.076E-07 5.779E-02 3.739E+01 0.000E+00 1.629E-01 0.000E+00 1.205E+00 2.57E-10  1.14E+00  1.82E+00
  430   1.0358  7.80E-05 1.684E-03 0.000E+00 4.342E-11 1.087E-07 5.809E-02 3.758E+01 0.000E+00 1.619E-01 0.000E+00 1.228E+00 2.60E-10  1.15E+00  1.83E+00
  435   1.0362  7.72E-05 1.707E-03 0.000E+00 4.385E-11 1.097E-07 5.849E-02 3.784E+01 0.000E+00 1.697E-01 0.000E+00 1.249E+00 2.63E-10  1.17E+00  1.86E+00
  440   1.0366  7.70E-05 1.718E-03 0.000E+00 4.450E-11 1.107E-07 5.867E-02 3.801E+01 0.000E+00 1.698E-01 0.000E+00 1.268E+00 2.67E-10  1.17E+00  1.86E+00
  445   1.0370  7.73E-05 1.742E-03 0.000E+00 4.545E-11 1.117E-07 5.908E-02 3.833E+01 0.000E+00 1.674E-01 0.000E+00 1.286E+00 2.73E-10  1.19E+00  1.89E+00
  450   1.0374  7.69E-05 1.760E-03 0.000E+00 4.669E-11 1.127E-07 5.938E-02 3.860E+01 0.000E+00 1.722E-01 0.000E+00 1.304E+00 2.80E-10  1.20E+00  1.92E+00
  455   1.0378  7.70E-05 1.775E-03 0.000E+00 4.798E-11 1.136E-07 5.963E-02 3.874E+01 0.000E+00 1.728E-01 0.000E+00 1.325E+00 2.88E-10  1.21E+00  1.94E+00
  460   1.0382  7.67E-05 1.798E-03 0.000E+00 4.906E-11 1.145E-07 6.003E-02 3.903E+01 0.000E+00 1.729E-01 0.000E+00 1.353E+00 2.94E-10  1.23E+00  1.97E+00
  465   1.0385  7.65E-05 1.811E-03 0.000E+00 4.982E-11 1.154E-07 6.024E-02 3.919E+01 0.000E+00 1.749E-01 0.000E+00 1.387E+00 2.99E-10  1.23E+00  1.97E+00
  470   1.0389  7.64E-05 1.824E-03 0.000E+00 5.040E-11 1.162E-07 6.045E-02 3.939E+01 0.000E+00 1.771E-01 0.000E+00 1.427E+00 3.02E-10  1.24E+00  1.99E+00
  475   1.0393  7.64E-05 1.845E-03 0.000E+00 5.120E-11 1.170E-07 6.081E-02 3.954E+01 0.000E+00 1.746E-01 0.000E+00 1.470E+00 3.07E-10  1.24E+00  1.99E+00
  480   1.0397  7.59E-05 1.867E-03 0.000E+00 5.248E-11 1.178E-07 6.116E-02 3.978E+01 0.000E+00 1.806E-01 0.000E+00 1.512E+00 3.15E-10  1.26E+00  2.02E+00
  485   1.0401  7.53E-05 1.867E-03 0.000E+00 5.413E-11 1.186E-07 6.117E-02 3.982E+01 0.000E+00 1.847E-01 0.000E+00 1.548E+00 3.25E-10  1.25E+00  2.01E+00
  490   1.0404  7.53E-05 1.865E-03 0.000E+00 5.592E-11 1.193E-07 6.113E-02 3.980E+01 0.000E+00 1.832E-01 0.000E+00 1.580E+00 3.36E-10  1.25E+00  2.00E+00
  495   1.0408  7.55E-05 1.881E-03 0.000E+00 5.755E-11 1.200E-07 6.139E-02 4.000E+01 0.000E+00 1.829E-01 0.000E+00 1.608E+00 3.45E-10  1.26E+00  2.03E+00
  500   1.0412  7.56E-05 1.900E-03 0.000E+00 5.879E-11 1.207E-07 6.171E-02 4.018E+01 0.000E+00 1.858E-01 0.000E+00 1.630E+00 3.53E-10  1.27E+00  2.05E+00
  505   1.0416  7.57E-05 1.912E-03 0.000E+00 5.962E-11 1.214E-07 6.191E-02 4.035E+01 0.000E+00 1.838E-01 0.000E+00 1.650E+00 3.58E-10  1.27E+00  2.06E+00
  510   1.0420  7.50E-05 1.940E-03 0.000E+00 6.018E-11 1.220E-07 6.235E-02 4.065E+01 0.000E+00 1.889E-01 0.000E+00 1.668E+00 3.61E-10  1.31E+00  2.10E+00
  515   1.0423  7.53E-05 1.965E-03 0.000E+00 6.065E-11 1.227E-07 6.275E-02 4.096E+01 0.000E+00 1.880E-01 0.000E+00 1.689E+00 3.64E-10  1.33E+00  2.13E+00
  520   1.0427  7.51E-05 1.986E-03 0.000E+00 6.120E-11 1.233E-07 6.310E-02 4.124E+01 0.000E+00 1.888E-01 0.000E+00 1.712E+00 3.67E-10  1.35E+00  2.16E+00
  525   1.0431  7.56E-05 2.009E-03 0.000E+00 6.191E-11 1.239E-07 6.346E-02 4.147E+01 0.000E+00 1.859E-01 0.000E+00 1.738E+00 3.71E-10  1.36E+00  2.18E+00
  530   1.0435  7.50E-05 2.018E-03 0.000E+00 6.279E-11 1.245E-07 6.360E-02 4.163E+01 0.000E+00 1.914E-01 0.000E+00 1.767E+00 3.77E-10  1.37E+00  2.20E+00
  535   1.0438  7.49E-05 2.040E-03 0.000E+00 6.385E-11 1.251E-07 6.395E-02 4.191E+01 0.000E+00 1.970E-01 0.000E+00 1.801E+00 3.83E-10  1.39E+00  2.24E+00
  540   1.0442  7.47E-05 2.066E-03 0.000E+00 6.504E-11 1.256E-07 6.436E-02 4.222E+01 0.000E+00 1.997E-01 0.000E+00 1.838E+00 3.90E-10  1.42E+00  2.28E+00
  545   1.0446  7.45E-05 2.090E-03 0.000E+00 6.641E-11 1.261E-07 6.473E-02 4.250E+01 0.000E+00 1.998E-01 0.000E+00 1.879E+00 3.98E-10  1.44E+00  2.31E+00
  550   1.0450  7.40E-05 2.116E-03 0.000E+00 6.775E-11 1.266E-07 6.513E-02 4.279E+01 0.000E+00 2.040E-01 0.000E+00 1.922E+00 4.07E-10  1.46E+00  2.35E+00
  555   1.0453  7.41E-05 2.120E-03 0.000E+00 6.907E-11 1.271E-07 6.519E-02 4.288E+01 0.000E+00 2.049E-01 0.000E+00 1.964E+00 4.14E-10  1.47E+00  2.36E+00
  560   1.0457  7.46E-05 2.138E-03 0.000E+00 7.034E-11 1.275E-07 6.547E-02 4.309E+01 0.000E+00 2.007E-01 0.000E+00 1.999E+00 4.22E-10  1.48E+00  2.39E+00
  565   1.0461  7.46E-05 2.142E-03 0.000E+00 7.156E-11 1.280E-07 6.553E-02 4.310E+01 0.000E+00 2.014E-01 0.000E+00 2.033E+00 4.29E-10  1.47E+00  2.38E+00
  570   1.0464  7.45E-05 2.168E-03 0.000E+00 7.250E-11 1.284E-07 6.592E-02 4.339E+01 0.000E+00 2.015E-01 0.000E+00 2.058E+00 4.35E-10  1.49E+00  2.41E+00
  575   1.0468  7.46E-05 2.182E-03 0.000E+00 7.360E-11 1.288E-07 6.615E-02 4.354E+01 0.000E+00 2.013E-01 0.000E+00 2.080E+00 4.42E-10  1.50E+00  2.42E+00
  580   1.0472  7.48E-05 2.195E-03 0.000E+00 7.485E-11 1.292E-07 6.634E-02 4.368E+01 0.000E+00 1.966E-01 0.000E+00 2.102E+00 4.49E-10  1.50E+00  2.43E+00
  585   1.0476  7.45E-05 2.212E-03 0.000E+00 7.623E-11 1.296E-07 6.660E-02 4.388E+01 0.000E+00 1.996E-01 0.000E+00 2.130E+00 4.57E-10  1.51E+00  2.45E+00
  590   1.0479  7.47E-05 2.232E-03 0.000E+00 7.771E-11 1.300E-07 6.690E-02 4.408E+01 0.000E+00 1.960E-01 0.000E+00 2.160E+00 4.66E-10  1.52E+00  2.46E+00
  595   1.0483  7.50E-05 2.254E-03 0.000E+00 7.934E-11 1.303E-07 6.723E-02 4.429E+01 0.000E+00 1.984E-01 0.000E+00 2.195E+00 4.76E-10  1.53E+00  2.49E+00
  600   1.0487  7.45E-05 2.273E-03 0.000E+00 8.116E-11 1.307E-07 6.752E-02 4.452E+01 0.000E+00 1.955E-01 0.000E+00 2.233E+00 4.87E-10  1.55E+00  2.51E+00
  605   1.0491  7.42E-05 2.287E-03 0.000E+00 8.321E-11 1.311E-07 6.772E-02 4.467E+01 0.000E+00 1.951E-01 0.000E+00 2.275E+00 4.99E-10  1.55E+00  2.52E+00
  610   1.0494  7.41E-05 2.312E-03 0.000E+00 8.541E-11 1.315E-07 6.810E-02 4.492E+01 0.000E+00 1.955E-01 0.000E+00 2.319E+00 5.12E-10  1.57E+00  2.55E+00
  615   1.0498  7.39E-05 2.326E-03 0.000E+00 8.748E-11 1.320E-07 6.830E-02 4.512E+01 0.000E+00 2.030E-01 0.000E+00 2.368E+00 5.25E-10  1.59E+00  2.57E+00
  620   1.0502  7.43E-05 2.327E-03 0.000E+00 8.921E-11 1.324E-07 6.832E-02 4.521E+01 0.000E+00 2.040E-01 0.000E+00 2.418E+00 5.35E-10  1.58E+00  2.57E+00
  625   1.0505  7.44E-05 2.326E-03 0.000E+00 9.059E-11 1.330E-07 6.831E-02 4.528E+01 0.000E+00 2.086E-01 0.000E+00 2.472E+00 5.44E-10  1.56E+00  2.56E+00
  630   1.0509  7.45E-05 2.351E-03 0.000E+00 9.181E-11 1.336E-07 6.867E-02 4.559E+01 0.000E+00 2.077E-01 0.000E+00 2.529E+00 5.51E-10  1.57E+00  2.58E+00
  635   1.0513  7.42E-05 2.379E-03 0.000E+00 9.297E-11 1.342E-07 6.907E-02 4.594E+01 0.000E+00 2.098E-01 0.000E+00 2.589E+00 5.58E-10  1.61E+00  2.64E+00
  640   1.0516  7.39E-05 2.404E-03 0.000E+00 9.440E-11 1.349E-07 6.943E-02 4.620E+01 0.000E+00 2.092E-01 0.000E+00 2.647E+00 5.66E-10  1.62E+00  2.67E+00
  645   1.0520  7.40E-05 2.428E-03 0.000E+00 9.623E-11 1.356E-07 6.978E-02 4.650E+01 0.000E+00 2.070E-01 0.000E+00 2.703E+00 5.77E-10  1.65E+00  2.72E+00
