 -0.885000000000000     
  0.000000E+00 -3.074805-102 -1.562161-102  9.915702-102  2.730447-101  2.027229-101  5.725222-101  6.162590-101
  6.750581-101  1.397682-100  1.504771-100  2.414006-100  2.655278-100  1.826722-100  4.851263-100  5.333902-100
  1.737427E-39  1.141873E-39  7.487549E-40  4.805719E-40  3.218427E-40  2.129889E-40  1.395788E-40  9.345595E-41
  6.326831E-41  4.254296E-41  2.868053E-41  1.936401E-41  1.309485E-41  9.021691E-42  6.043897E-42  4.169793E-42
  2.871837E-42  2.000583E-42  1.377074E-42  9.518036E-43  6.711417E-43  4.633377E-43  3.270621E-43  2.274744E-43
  1.621661E-43  1.152835E-43  8.077033E-44  5.760673E-44  4.125983E-44  2.960223E-44  2.115867E-44  1.497133E-44
  1.085028E-44  7.937019E-45  5.713501E-45  4.133639E-45  3.005130E-45  2.198678E-45  1.603367E-45  1.162289E-45
  8.589193E-46  6.323518E-46  4.669181E-46  3.399160E-46  2.546653E-46  1.868655E-46  1.366204E-46  1.018503E-46
  7.504971E-47  5.539667E-47  3.982526E-47  2.936256E-47  2.101573E-47  1.534633E-47  1.078228E-47  7.668541E-48
  5.333480E-48  3.665403E-48  2.511994E-48  1.652346E-48  1.099396E-48  7.166958E-49  4.627090E-49  2.915985E-49
  1.868094E-49  1.181724E-49  7.462935E-50  4.681050E-50  2.953163E-50  1.847414E-50  1.167292E-50  7.282563E-51
  4.667670E-51  2.926934E-51  1.811576E-51  1.244074E-51  9.353496E-52  6.668184E-52  5.321207E-52  3.515924E-52
  3.363789E-52  3.106347E-52  2.175279E-52  3.278843E-52  5.159684E-52  5.086660E-52  3.395612E-52  2.968360E-52
  3.194451E-52  3.133543E-52  2.347291E-52  3.519093E-52  6.420672E-52  7.664626E-52  6.699308E-52  5.829128E-52
  5.275625E-52  4.903991E-52  5.089548E-52  6.129645E-52  8.854665E-52  1.095807E-51  9.127021E-52  6.430798E-52
  4.699076E-52  4.220714E-52  1.735412E-52 -1.179688E-52 -4.390469E-52 -8.586468E-52 -1.128899E-51 -1.134514E-51
 -1.155732E-51 -8.796918E-52 -9.421864E-52 -1.145575E-51 -1.204927E-51 -1.356485E-51 -1.490177E-51 -1.544888E-51
 -1.540638E-51 -1.435081E-51 -1.288377E-51 -1.178042E-51 -1.052637E-51 -1.158993E-51 -1.123647E-51 -9.509838E-52
 -9.401333E-52 -7.821076E-52 -5.947131E-52 -5.321448E-52 -4.936061E-52 -4.051266E-52 -2.693471E-52 -1.433633E-52
 -1.558056E-52 -1.552641E-52 -9.695466E-53 -6.050755E-53 -4.278947E-53 -4.172017E-53  2.762191E-53  9.019710E-53
  0.549999999999996     
  0.000000E+00  1.111516E-18  2.144305E-18  1.140861E-17  2.642274E-17  5.696827E-17  8.852940E-17  1.335441E-16
  1.387135E-16  2.213310E-16  2.411626E-16  2.800712E-16  2.963900E-16  3.791863E-16  4.077888E-16  3.926808E-16
  4.621269E-16  4.651396E-16  4.944062E-16  4.771766E-16  5.090045E-16  5.279021E-16  5.139502E-16  5.058314E-16
  5.452223E-16  5.496381E-16  5.676157E-16  5.543543E-16  5.586100E-16  5.490635E-16  5.678657E-16  5.418294E-16
  5.188998E-16  5.014247E-16  4.602165E-16  3.932712E-16  3.313079E-16  2.675475E-16  2.040864E-16  1.405620E-16
  9.751175E-17  6.363173E-17  3.563431E-17  2.016070E-17  9.725806E-18  4.593893E-18  1.751992E-18  6.367321E-19
  2.024848E-19  5.692398E-20  1.437431E-20  3.624295E-21  1.040238E-21  3.475265E-22  1.145891E-22  3.605121E-23
  1.184749E-23  4.210839E-24  1.503207E-24  5.490729E-25  2.058032E-25  7.775121E-26  3.192944E-26  1.245651E-26
  5.204832E-27  2.241787E-27  9.166543E-28  4.108933E-28  1.782412E-28  8.460428E-29  3.780940E-29  1.777203E-29
  8.502998E-30  4.136067E-30  2.016856E-30  9.839432E-31  4.924074E-31  2.505345E-31  1.269909E-31  6.671686E-32
  3.491149E-32  1.863059E-32  9.864890E-33  5.281290E-33  2.885502E-33  1.592256E-33  8.796758E-34  4.956230E-34
  2.787153E-34  1.579426E-34  9.056939E-35  5.130144E-35  3.005812E-35  1.753337E-35  1.043073E-35  6.173555E-36
  3.672054E-36  2.228677E-36  1.346182E-36  8.049546E-37  4.913206E-37  3.022762E-37  1.874138E-37  1.151137E-37
  7.100047E-38  4.604925E-38  2.851869E-38  1.815298E-38  1.154235E-38  7.513334E-39  4.754959E-39  3.058574E-39
  1.989140E-39  1.308822E-39  8.542601E-40  5.558628E-40  3.697827E-40  2.428051E-40  1.590276E-40  1.075480E-40
  7.305091E-41  4.896306E-41  3.301743E-41  2.213656E-41  1.498200E-41  1.037499E-41  6.991722E-42  4.778321E-42
  3.303429E-42  2.307774E-42  1.580406E-42  1.093349E-42  7.760956E-43  5.355396E-43  3.750244E-43  2.614865E-43
  1.863500E-43  1.326343E-43  9.318377E-44  6.604601E-44  4.770856E-44  3.397125E-44  2.446381E-44  1.732491E-44
  1.263274E-44  9.172847E-45  6.644878E-45  4.782881E-45  3.470706E-45  2.550185E-45  1.854889E-45  1.353960E-45
  9.985341E-46  7.347933E-46  5.390171E-46  3.962013E-46  2.934279E-46  2.181562E-46  1.604500E-46  1.174615E-46
  8.691084E-47  6.432146E-47  4.627613E-47  3.417091E-47  2.437742E-47  1.771810E-47  1.252819E-47  8.874415E-48
  6.153504E-48  4.235028E-48  2.881359E-48  1.894858E-48  1.249721E-48  8.168844E-49  5.276181E-49  3.347411E-49
  2.128089E-49  1.343882E-49  8.523408E-50  5.308793E-50  3.363098E-50  2.122011E-50  1.340104E-50  8.325322E-51
  5.347435E-51  3.297196E-51  2.088284E-51  1.416119E-51  1.163988E-51  9.047455E-52  7.315207E-52  4.241692E-52
  3.483122E-52  3.769519E-52  3.365502E-52  4.743601E-52  7.116645E-52  6.844473E-52  5.038293E-52  4.506044E-52
  5.079037E-52  4.203505E-52  3.037121E-52  4.671162E-52  9.653448E-52  1.076547E-51  9.838994E-52  8.414248E-52
  7.534868E-52  7.218681E-52  7.580152E-52  8.762443E-52  1.322279E-51  1.484283E-51  1.340865E-51  9.705634E-52
  6.876227E-52  6.162854E-52  3.439653E-52 -8.142953E-53 -6.046369E-52 -1.210941E-51 -1.624204E-51 -1.521179E-51
 -1.517356E-51 -1.288575E-51 -1.288992E-51 -1.775265E-51 -1.782911E-51 -2.063979E-51 -2.282400E-51 -2.293301E-51
 -2.199097E-51 -2.110252E-51 -1.904876E-51 -1.734332E-51 -1.549542E-51 -1.725042E-51 -1.581347E-51 -1.407533E-51
 -1.370401E-51 -1.226603E-51 -8.448304E-52 -7.804066E-52 -6.886089E-52 -6.230466E-52 -3.949389E-52 -2.544682E-52
 -2.696505E-52 -2.111548E-52 -1.804011E-52 -7.682788E-53 -7.345814E-53 -2.520372E-53  3.257237E-53  7.896776E-53
  0.559999999999996     
  0.000000E+00  1.726419E-18  3.401165E-18  1.744056E-17  4.020196E-17  8.619845E-17  1.337480E-16  2.020803E-16
  2.096109E-16  3.318574E-16  3.622163E-16  4.215214E-16  4.465344E-16  5.675877E-16  6.089059E-16  5.874060E-16
  6.920422E-16  6.934676E-16  7.364482E-16  7.113867E-16  7.592844E-16  7.854066E-16  7.644280E-16  7.518108E-16
  8.117257E-16  8.185658E-16  8.438741E-16  8.246544E-16  8.304732E-16  8.140094E-16  8.412706E-16  8.002913E-16
  7.635387E-16  7.330758E-16  6.676553E-16  5.648243E-16  4.708218E-16  3.754368E-16  2.820281E-16  1.911235E-16
  1.301230E-16  8.300695E-17  4.538494E-17  2.500029E-17  1.170973E-17  5.348117E-18  1.960768E-18  6.823254E-19
  2.071960E-19  5.565962E-20  1.371914E-20  3.551565E-21  1.073568E-21  3.630940E-22  1.165909E-22  3.614380E-23
  1.205206E-23  4.449822E-24  1.566252E-24  5.635173E-25  2.157774E-25  8.182668E-26  3.351421E-26  1.320603E-26
  5.529390E-27  2.383175E-27  9.769586E-28  4.406489E-28  1.929476E-28  9.122882E-29  4.058318E-29  1.935038E-29
  9.203099E-30  4.494408E-30  2.210083E-30  1.073337E-30  5.374010E-31  2.754823E-31  1.393472E-31  7.357740E-32
  3.840696E-32  2.060379E-32  1.091157E-32  5.820013E-33  3.180598E-33  1.771411E-33  9.771227E-34  5.483916E-34
  3.107827E-34  1.770381E-34  1.022317E-34  5.757599E-35  3.368091E-35  1.973915E-35  1.168681E-35  6.888514E-36
  4.166548E-36  2.501373E-36  1.513545E-36  9.029147E-37  5.593054E-37  3.440643E-37  2.121327E-37  1.310583E-37
  8.059042E-38  5.256521E-38  3.241342E-38  2.061697E-38  1.310612E-38  8.494564E-39  5.415328E-39  3.462649E-39
  2.278656E-39  1.485529E-39  9.782852E-40  6.361065E-40  4.249403E-40  2.781723E-40  1.820471E-40  1.231234E-40
  8.287790E-41  5.583991E-41  3.777212E-41  2.540765E-41  1.718541E-41  1.185613E-41  8.034768E-42  5.538586E-42
  3.815492E-42  2.671994E-42  1.831373E-42  1.258526E-42  8.962554E-43  6.154705E-43  4.348949E-43  3.040776E-43
  2.156609E-43  1.539633E-43  1.077218E-43  7.667542E-44  5.521540E-44  3.952242E-44  2.822552E-44  1.997639E-44
  1.466586E-44  1.060410E-44  7.684391E-45  5.563019E-45  4.055349E-45  2.967379E-45  2.157034E-45  1.567892E-45
  1.157338E-45  8.550063E-46  6.267594E-46  4.585756E-46  3.422083E-46  2.521218E-46  1.849473E-46  1.375426E-46
  1.010394E-46  7.495360E-47  5.370003E-47  3.956324E-47  2.820444E-47  2.053851E-47  1.442229E-47  1.021335E-47
  7.081375E-48  4.841441E-48  3.317361E-48  2.170221E-48  1.440805E-48  9.319889E-49  6.006840E-49  3.779968E-49
  2.420701E-49  1.531280E-49  9.666270E-50  6.065726E-50  3.811351E-50  2.395003E-50  1.525510E-50  9.291429E-51
  6.093242E-51  3.822148E-51  2.284613E-51  1.557059E-51  1.285311E-51  1.046700E-51  8.642292E-52  4.937127E-52
  6.068814E-52  6.052960E-52  3.609149E-52  7.939709E-52  1.131792E-51  9.562473E-52  7.460317E-52  6.270541E-52
  7.829314E-52  7.123902E-52  4.926816E-52  7.664083E-52  1.417119E-51  1.548757E-51  1.427295E-51  1.179114E-51
  1.137096E-51  1.035143E-51  1.075516E-51  1.322902E-51  1.914483E-51  2.310561E-51  1.907065E-51  1.353991E-51
  9.680981E-52  9.781309E-52  5.676264E-52 -1.756696E-53 -7.526078E-52 -1.750126E-51 -2.211513E-51 -2.050400E-51
 -2.232646E-51 -1.707567E-51 -1.805276E-51 -2.376319E-51 -2.461487E-51 -2.877525E-51 -3.140230E-51 -3.125811E-51
 -3.139060E-51 -3.025914E-51 -2.702810E-51 -2.418941E-51 -2.296865E-51 -2.538213E-51 -2.386474E-51 -2.082778E-51
 -2.007705E-51 -1.719148E-51 -1.229772E-51 -1.174532E-51 -1.010432E-51 -9.288292E-52 -4.973815E-52 -2.903217E-52
 -3.582640E-52 -3.477066E-52 -1.356685E-52 -1.037697E-52 -5.773181E-53 -1.143120E-53  1.412048E-53  1.471537E-52
  0.569999999999996     
  0.000000E+00  2.648945E-18  5.386873E-18  2.657824E-17  6.099297E-17  1.300492E-16  2.015017E-16  3.048634E-16
  3.158841E-16  4.961925E-16  5.424229E-16  6.324336E-16  6.709016E-16  8.470953E-16  9.065061E-16  8.761726E-16
  1.033262E-15  1.031085E-15  1.093810E-15  1.057367E-15  1.129466E-15  1.165257E-15  1.133678E-15  1.114378E-15
  1.204971E-15  1.215689E-15  1.251114E-15  1.223257E-15  1.231075E-15  1.203156E-15  1.242162E-15  1.178058E-15
  1.119391E-15  1.067424E-15  9.643686E-16  8.073954E-16  6.656637E-16  5.238810E-16  3.874196E-16  2.581809E-16
  1.724232E-16  1.074414E-16  5.731102E-17  3.070945E-17  1.395102E-17  6.153335E-18  2.165845E-18  7.206364E-19
  2.089583E-19  5.383100E-20  1.312430E-20  3.536207E-21  1.119306E-21  3.765951E-22  1.175554E-22  3.639282E-23
  1.242083E-23  4.700044E-24  1.621471E-24  5.806577E-25  2.279458E-25  8.621914E-26  3.510701E-26  1.399584E-26
  5.890467E-27  2.525841E-27  1.046872E-27  4.730817E-28  2.090674E-28  9.827989E-29  4.363365E-29  2.102973E-29
  9.993589E-30  4.886770E-30  2.422848E-30  1.167984E-30  5.899681E-31  3.029661E-31  1.534219E-31  8.131243E-32
  4.227600E-32  2.286517E-32  1.209083E-32  6.439991E-33  3.516294E-33  1.972221E-33  1.086756E-33  6.040366E-34
  3.460070E-34  1.974494E-34  1.144873E-34  6.429627E-35  3.765222E-35  2.237269E-35  1.305493E-35  7.699580E-36
  4.677360E-36  2.797353E-36  1.716895E-36  1.012381E-36  6.322404E-37  3.896003E-37  2.397939E-37  1.487007E-37
  9.149217E-38  5.946806E-38  3.667502E-38  2.351942E-38  1.491140E-38  9.594464E-39  6.127663E-39  3.927447E-39
  2.587864E-39  1.691890E-39  1.118616E-39  7.187772E-40  4.825713E-40  3.192919E-40  2.093643E-40  1.403133E-40
  9.481889E-41  6.397257E-41  4.322325E-41  2.925584E-41  1.980025E-41  1.366746E-41  9.182729E-42  6.348302E-42
  4.379360E-42  3.054156E-42  2.103761E-42  1.456514E-42  1.027816E-42  7.114716E-43  5.018186E-43  3.496663E-43
  2.494430E-43  1.775940E-43  1.247646E-43  8.876782E-44  6.376270E-44  4.577189E-44  3.283009E-44  2.326160E-44
  1.684379E-44  1.235437E-44  8.915806E-45  6.430132E-45  4.671415E-45  3.429991E-45  2.503929E-45  1.818528E-45
  1.345717E-45  9.891746E-46  7.305426E-46  5.344249E-46  3.983405E-46  2.941409E-46  2.156372E-46  1.587039E-46
  1.174737E-46  8.643123E-47  6.221398E-47  4.588157E-47  3.270679E-47  2.375103E-47  1.669989E-47  1.180029E-47
  8.162176E-48  5.601676E-48  3.781967E-48  2.479584E-48  1.624821E-48  1.063108E-48  6.839083E-49  4.330546E-49
  2.750103E-49  1.735115E-49  1.103187E-49  6.878120E-50  4.367993E-50  2.723751E-50  1.734840E-50  1.096595E-50
  6.916983E-51  4.310374E-51  2.469208E-51  1.794210E-51  1.640611E-51  1.488102E-51  1.174384E-51  6.205050E-52
  6.265269E-52  6.598776E-52  4.550585E-52  9.322885E-52  1.456055E-51  1.482950E-51  9.295304E-52  8.310975E-52
  9.585059E-52  9.516531E-52  7.067010E-52  1.109725E-51  2.024975E-51  2.259165E-51  2.158803E-51  1.712647E-51
  1.488841E-51  1.571576E-51  1.490489E-51  1.881620E-51  2.722147E-51  3.289142E-51  2.746449E-51  1.944808E-51
  1.371846E-51  1.429933E-51  9.198995E-52  4.120388E-53 -8.642238E-52 -2.299172E-51 -3.118470E-51 -3.243251E-51
 -3.125639E-51 -2.500872E-51 -2.759151E-51 -3.494831E-51 -3.513012E-51 -4.013455E-51 -4.730509E-51 -4.524710E-51
 -4.551352E-51 -4.331910E-51 -4.030002E-51 -3.544677E-51 -3.380632E-51 -3.706180E-51 -3.436424E-51 -2.890151E-51
 -2.825687E-51 -2.501557E-51 -1.762499E-51 -1.676075E-51 -1.385254E-51 -1.118946E-51 -8.267032E-52 -4.715600E-52
 -6.182201E-52 -4.729989E-52 -2.429673E-52 -1.742490E-52 -4.381466E-53 -1.002070E-52  4.560162E-53  1.958120E-52
  0.579999999999996     
  0.000000E+00  4.015396E-18  8.514865E-18  4.037265E-17  9.227325E-17  1.956584E-16  3.027521E-16  4.585368E-16
  4.747406E-16  7.398817E-16  8.099126E-16  9.459623E-16  1.005268E-15  1.260576E-15  1.345603E-15  1.303187E-15
  1.538171E-15  1.528992E-15  1.619966E-15  1.566945E-15  1.675491E-15  1.724060E-15  1.676490E-15  1.647390E-15
  1.783567E-15  1.800517E-15  1.849813E-15  1.809399E-15  1.819671E-15  1.773006E-15  1.827995E-15  1.728284E-15
  1.635050E-15  1.547972E-15  1.386839E-15  1.148692E-15  9.362989E-16  7.269006E-16  5.290129E-16  3.464781E-16
  2.268575E-16  1.379779E-16  7.174622E-17  3.736158E-17  1.644451E-17  6.995240E-18  2.360634E-18  7.500550E-19
  2.078396E-19  5.165154E-20  1.265937E-20  3.577966E-21  1.171313E-21  3.867744E-22  1.178319E-22  3.694161E-23
  1.294010E-23  4.934788E-24  1.670490E-24  6.026675E-25  2.417423E-25  9.081435E-26  3.678984E-26  1.480982E-26
  6.280372E-27  2.675185E-27  1.126580E-27  5.078013E-28  2.259840E-28  1.058473E-28  4.710263E-29  2.278024E-29
  1.090168E-29  5.319135E-30  2.648069E-30  1.272089E-30  6.500961E-31  3.325018E-31  1.694269E-31  8.981829E-32
  4.670679E-32  2.536128E-32  1.341508E-32  7.168816E-33  3.918758E-33  2.195815E-33  1.211497E-33  6.724019E-34
  3.856036E-34  2.197307E-34  1.272343E-34  7.165509E-35  4.221206E-35  2.518368E-35  1.468533E-35  8.713918E-36
  5.225695E-36  3.158658E-36  1.947851E-36  1.148522E-36  7.095654E-37  4.377885E-37  2.714546E-37  1.676815E-37
  1.037830E-37  6.711381E-38  4.163958E-38  2.675199E-38  1.699963E-38  1.098457E-38  6.975219E-39  4.502522E-39
  2.938308E-39  1.941185E-39  1.272572E-39  8.240194E-40  5.498981E-40  3.641671E-40  2.387972E-40  1.610077E-40
  1.098014E-40  7.368956E-41  4.968330E-41  3.342237E-41  2.264903E-41  1.572752E-41  1.058170E-41  7.257699E-42
  5.022468E-42  3.510897E-42  2.409490E-42  1.671698E-42  1.185087E-42  8.187216E-43  5.745754E-43  4.017894E-43
  2.859306E-43  2.040249E-43  1.434206E-43  1.017786E-43  7.366963E-44  5.247058E-44  3.772904E-44  2.674907E-44
  1.962568E-44  1.419105E-44  1.032328E-44  7.435726E-45  5.414272E-45  3.978142E-45  2.889593E-45  2.110974E-45
  1.556933E-45  1.150289E-45  8.405029E-46  6.186150E-46  4.588575E-46  3.402617E-46  2.503912E-46  1.845929E-46
  1.356755E-46  1.008872E-46  7.218559E-47  5.312086E-47  3.774375E-47  2.738320E-47  1.922929E-47  1.356961E-47
  9.364564E-48  6.377112E-48  4.361175E-48  2.841827E-48  1.880103E-48  1.208168E-48  7.770873E-49  4.887457E-49
  3.128959E-49  1.982506E-49  1.249672E-49  7.864294E-50  4.914971E-50  3.087072E-50  1.973558E-50  1.189915E-50
  8.089801E-51  4.934912E-51  2.898796E-51  2.005613E-51  2.084694E-51  1.765673E-51  1.425307E-51  9.440978E-52
  9.894032E-52  1.002196E-51  5.968417E-52  1.238621E-51  2.156066E-51  1.900200E-51  1.326114E-51  1.178688E-51
  1.453937E-51  1.304807E-51  9.924068E-52  1.413584E-51  2.844966E-51  3.285883E-51  2.952278E-51  2.570721E-51
  2.341014E-51  2.286946E-51  2.251229E-51  2.776543E-51  3.992434E-51  4.525253E-51  4.022734E-51  2.761954E-51
  2.267681E-51  2.224704E-51  1.376852E-51  3.873913E-52 -1.270819E-51 -3.001669E-51 -4.276313E-51 -4.520816E-51
 -4.571000E-51 -3.624390E-51 -3.915623E-51 -5.078099E-51 -5.338947E-51 -6.025741E-51 -6.501541E-51 -6.687266E-51
 -6.504522E-51 -6.425486E-51 -5.568250E-51 -5.146350E-51 -4.869826E-51 -5.231025E-51 -5.010144E-51 -4.420252E-51
 -4.197676E-51 -3.888658E-51 -2.858179E-51 -2.403627E-51 -2.161821E-51 -1.859972E-51 -1.132596E-51 -6.968004E-52
 -9.320125E-52 -8.498154E-52 -4.935272E-52 -4.259623E-52 -2.064431E-52 -1.090632E-52  3.834937E-53  2.065124E-52
  0.589999999999996     
  0.000000E+00  6.014412E-18  1.342575E-17  6.112313E-17  1.391991E-16  2.935693E-16  4.536664E-16  6.875999E-16
  7.115316E-16  1.100298E-15  1.205829E-15  1.410640E-15  1.502205E-15  1.870513E-15  1.991631E-15  1.932868E-15
  2.283097E-15  2.261381E-15  2.392525E-15  2.315281E-15  2.478706E-15  2.543920E-15  2.472243E-15  2.428946E-15
  2.632457E-15  2.659436E-15  2.727627E-15  2.668890E-15  2.681986E-15  2.604971E-15  2.681194E-15  2.526905E-15
  2.379433E-15  2.235735E-15  1.985601E-15  1.626511E-15  1.310157E-15  1.002884E-15  7.180093E-16  4.618986E-16
  2.963442E-16  1.757882E-16  8.903140E-17  4.501319E-17  1.917370E-17  7.855382E-18  2.538246E-18  7.693885E-19
  2.041248E-19  4.936969E-20  1.237786E-20  3.668900E-21  1.222931E-21  3.931863E-22  1.179211E-22  3.786088E-23
  1.356646E-23  5.134517E-24  1.718079E-24  6.304827E-25  2.561578E-25  9.557110E-26  3.866074E-26  1.563638E-26
  6.690569E-27  2.839981E-27  1.214027E-27  5.444377E-28  2.432827E-28  1.141117E-28  5.109693E-29  2.462125E-29
  1.193352E-29  5.795520E-30  2.883348E-30  1.390875E-30  7.153936E-31  3.640932E-31  1.869698E-31  9.899877E-32
  5.177947E-32  2.802066E-32  1.488418E-32  7.991872E-33  4.387840E-33  2.444111E-33  1.352431E-33  7.583592E-34
  4.311265E-34  2.452493E-34  1.416718E-34  8.020826E-35  4.753465E-35  2.800890E-35  1.663173E-35  9.894024E-36
  5.880971E-36  3.590078E-36  2.187702E-36  1.307979E-36  8.002797E-37  4.932057E-37  3.074429E-37  1.892848E-37
  1.175984E-37  7.631660E-38  4.746241E-38  3.026548E-38  1.931092E-38  1.257514E-38  7.981976E-39  5.144263E-39
  3.364843E-39  2.213838E-39  1.451372E-39  9.499087E-40  6.318151E-40  4.153583E-40  2.718097E-40  1.846191E-40
  1.251955E-40  8.411685E-41  5.699671E-41  3.829760E-41  2.594614E-41  1.792136E-41  1.216940E-41  8.396830E-42
  5.792165E-42  4.059258E-42  2.788448E-42  1.918825E-42  1.367353E-42  9.409753E-43  6.651621E-43  4.661699E-43
  3.304861E-43  2.365789E-43  1.658411E-43  1.179387E-43  8.495260E-44  6.106107E-44  4.365842E-44  3.091333E-44
  2.261859E-44  1.645544E-44  1.190888E-44  8.630980E-45  6.296674E-45  4.612570E-45  3.363705E-45  2.438068E-45
  1.805958E-45  1.332028E-45  9.821706E-46  7.172667E-46  5.369338E-46  3.943481E-46  2.885458E-46  2.141827E-46
  1.580518E-46  1.160973E-46  8.342038E-47  6.138217E-47  4.369242E-47  3.172875E-47  2.218259E-47  1.562762E-47
  1.078861E-47  7.366986E-48  4.953849E-48  3.235742E-48  2.109115E-48  1.378357E-48  8.836230E-49  5.582077E-49
  3.547541E-49  2.236702E-49  1.421405E-49  8.927027E-50  5.604587E-50  3.573652E-50  2.222465E-50  1.358318E-50
  9.377904E-51  5.578269E-51  3.081965E-51  2.341739E-51  2.597892E-51  2.378849E-51  1.926428E-51  8.596729E-52
  1.479731E-51  1.276765E-51  1.109841E-51  1.970725E-51  3.248152E-51  2.793939E-51  2.052434E-51  2.054406E-51
  1.965049E-51  1.834426E-51  1.661504E-51  2.303796E-51  4.030430E-51  4.472996E-51  4.437298E-51  3.562346E-51
  3.090114E-51  3.113140E-51  3.122657E-51  3.894320E-51  5.935850E-51  6.912520E-51  5.886627E-51  4.104766E-51
  3.096618E-51  3.236558E-51  2.222250E-51  5.318755E-52 -1.494856E-51 -4.542627E-51 -6.014906E-51 -5.911757E-51
 -5.964163E-51 -5.162216E-51 -5.393354E-51 -7.161084E-51 -7.302260E-51 -8.279976E-51 -9.430070E-51 -9.501906E-51
 -9.427441E-51 -8.803708E-51 -8.011059E-51 -7.326748E-51 -7.029131E-51 -7.569134E-51 -7.432072E-51 -6.265373E-51
 -6.059460E-51 -5.310410E-51 -3.822931E-51 -3.567736E-51 -3.189372E-51 -2.899616E-51 -1.632873E-51 -1.033552E-51
 -1.270277E-51 -1.140043E-51 -5.838988E-52 -6.816293E-52 -4.444766E-52 -2.466701E-52  1.621515E-52  4.873796E-52
  0.599999999999996     
  0.000000E+00  8.903316E-18  2.110725E-17  9.222481E-17  2.093938E-16  4.393202E-16  6.780307E-16  1.028006E-15
  1.063496E-15  1.631981E-15  1.790188E-15  2.097306E-15  2.238752E-15  2.767740E-15  2.939449E-15  2.858835E-15
  3.378933E-15  3.335902E-15  3.523835E-15  3.411076E-15  3.657090E-15  3.743622E-15  3.635641E-15  3.572025E-15
  3.874420E-15  3.917524E-15  4.011277E-15  3.925688E-15  3.941679E-15  3.816000E-15  3.919583E-15  3.681994E-15
  3.449874E-15  3.215894E-15  2.830299E-15  2.292128E-15  1.823762E-15  1.375772E-15  9.686255E-16  6.116641E-16
  3.843209E-16  2.221630E-16  1.095007E-16  5.369673E-17  2.210918E-17  8.711527E-18  2.691932E-18  7.780163E-19
  1.983116E-19  4.724539E-20  1.230987E-20  3.794692E-21  1.268117E-21  3.962591E-22  1.183589E-22  3.913461E-23
  1.423950E-23  5.292227E-24  1.770506E-24  6.634472E-25  2.701011E-25  1.005264E-25  4.079351E-26  1.648068E-26
  7.117469E-27  3.028084E-27  1.305802E-27  5.831215E-28  2.610128E-28  1.232538E-28  5.565646E-29  2.661833E-29
  1.306504E-29  6.318405E-30  3.134658E-30  1.527108E-30  7.835235E-31  3.987634E-31  2.055197E-31  1.089545E-31
  5.737797E-32  3.085456E-32  1.649359E-32  8.868589E-33  4.894777E-33  2.719868E-33  1.508335E-33  8.551426E-34
  4.832596E-34  2.748552E-34  1.589567E-34  9.029832E-35  5.346852E-35  3.116083E-35  1.873960E-35  1.111021E-35
  6.664733E-36  4.050329E-36  2.449237E-36  1.473046E-36  9.094609E-37  5.607578E-37  3.475021E-37  2.149602E-37
  1.329775E-37  8.691975E-38  5.378903E-38  3.427883E-38  2.186656E-38  1.420202E-38  9.070800E-39  5.822548E-39
  3.844926E-39  2.508741E-39  1.661512E-39  1.075719E-39  7.204242E-40  4.758706E-40  3.118357E-40  2.100236E-40
  1.419554E-40  9.583307E-41  6.501957E-41  4.401558E-41  2.981515E-41  2.059639E-41  1.389510E-41  9.616561E-42
  6.646001E-42  4.638125E-42  3.195331E-42  2.216146E-42  1.566014E-42  1.086499E-42  7.655637E-43  5.344088E-43
  3.814458E-43  2.718832E-43  1.913787E-43  1.360636E-43  9.803222E-44  7.026905E-44  5.052313E-44  3.585859E-44
  2.604013E-44  1.906892E-44  1.383436E-44  9.930728E-45  7.223729E-45  5.315538E-45  3.875825E-45  2.827851E-45
  2.090279E-45  1.538424E-45  1.130726E-45  8.322243E-46  6.166578E-46  4.581033E-46  3.374608E-46  2.467788E-46
  1.818958E-46  1.349909E-46  9.669535E-47  7.110466E-47  5.040293E-47  3.640988E-47  2.553686E-47  1.796376E-47
  1.234434E-47  8.383134E-48  5.703549E-48  3.705251E-48  2.440204E-48  1.562267E-48  1.002336E-48  6.319647E-49
  4.039912E-49  2.557184E-49  1.614724E-49  1.022162E-49  6.364051E-50  3.966793E-50  2.549481E-50  1.558420E-50
  1.010025E-50  6.431771E-51  3.287091E-51  2.636209E-51  2.972201E-51  2.800825E-51  2.562068E-51  7.266190E-52
  1.517540E-51  1.485439E-51  9.133907E-52  2.632225E-51  4.183488E-51  3.872591E-51  2.835977E-51  2.904468E-51
  2.783296E-51  2.450899E-51  2.135467E-51  3.597628E-51  6.112978E-51  6.606670E-51  6.393047E-51  5.276578E-51
  4.478673E-51  4.569503E-51  4.644099E-51  5.894009E-51  8.205948E-51  9.854672E-51  8.111070E-51  6.030492E-51
  4.703078E-51  4.884606E-51  3.524560E-51  1.117058E-51 -1.346557E-51 -5.834392E-51 -8.531871E-51 -8.560128E-51
 -8.761906E-51 -7.035752E-51 -8.047291E-51 -1.027354E-50 -1.054273E-50 -1.221682E-50 -1.350171E-50 -1.345326E-50
 -1.343068E-50 -1.319147E-50 -1.192113E-50 -1.066512E-50 -1.001064E-50 -1.107081E-50 -1.036066E-50 -9.127906E-51
