 -0.885000000000000     
  0.000000E+00  8.340322-101 -7.020142-101 -3.556446-101 -4.780314-100  3.991812-100  1.854698-100  7.405457-100
  8.960154E-08  1.673703E-07  1.145897E-07  9.344992E-08  8.093641E-08  1.062834E-07  1.147457E-07  9.203620E-08
  7.827378E-08  7.339601E-08  8.369923E-08  8.161777E-08  8.205876E-08  6.349905E-08  6.761333E-08  7.020173E-08
  7.536017E-08  6.833733E-08  5.006001E-08  4.056407E-08  3.934280E-08  3.169096E-08  1.813651E-08  9.353778E-09
  5.243848E-09  3.122535E-09  1.373960E-09  3.726444E-10  9.740763E-11  2.950683E-11  7.482543E-12  1.224408E-12
  2.042831E-13  4.477050E-14  1.308474E-14  3.826985E-15  9.368180E-16  2.415484E-16  5.908161E-17  1.926984E-17
  8.095957E-18  2.603405E-18  1.003061E-18  3.489709E-19  1.167094E-19  4.985690E-20  2.482734E-20  3.010746E-21
 -6.709718E-22  2.733317E-22  8.524989E-22 -5.528595E-22 -9.421136E-23 -5.908988E-23 -5.088402E-23 -4.320767E-23
 -2.710706E-23 -1.621139E-23 -9.746390E-24 -7.048709E-24 -6.763422E-24 -5.044537E-24 -2.799546E-24 -1.585453E-24
 -1.797314E-24 -1.358359E-24 -9.789988E-25 -6.354599E-25 -2.297630E-25 -2.974200E-25 -2.192499E-25 -9.874991E-26
 -5.380117E-26 -2.328980E-26 -2.432125E-26 -1.385864E-26 -8.194532E-27 -4.244844E-27 -2.420244E-27 -1.290485E-27
 -8.438170E-28 -4.378216E-28 -1.417012E-28 -8.100315E-29 -4.800494E-29 -2.519788E-29 -1.476567E-29 -8.035663E-30
 -5.886317E-30 -4.509686E-30 -2.460732E-30 -2.019692E-30 -1.250889E-30 -8.964902E-31 -4.897979E-31 -2.307158E-31
 -3.118767E-31 -1.919388E-31 -1.611997E-31 -7.445960E-32 -4.880012E-32 -3.353746E-32 -2.532601E-32 -1.652049E-32
 -6.402272E-33 -2.264533E-33 -2.817583E-33 -1.495756E-33 -8.412202E-34 -2.823464E-34 -1.281645E-34 -1.049650E-34
 -9.326064E-35 -4.555624E-35 -1.794601E-35 -1.545700E-35 -9.294162E-36 -5.830933E-36 -3.864473E-36 -2.394715E-36
   4.76499999999996     
  0.000000E+00  8.042694E-08  6.739113E-08  6.107828E-08  8.276916E-08  1.093110E-07  9.310442E-08  9.681721E-08
  9.151308E-08  1.706909E-07  1.132249E-07  9.202948E-08  8.042160E-08  1.092100E-07  1.160402E-07  9.171988E-08
  7.314032E-08  7.506658E-08  8.785602E-08  8.361782E-08  7.895540E-08  6.068761E-08  6.906177E-08  7.568259E-08
  7.565594E-08  6.377133E-08  4.695378E-08  4.292662E-08  4.189716E-08  3.082162E-08  1.671598E-08  9.041046E-09
  5.753955E-09  3.357235E-09  1.279318E-09  3.314833E-10  1.044016E-10  3.359093E-11  7.412172E-12  1.063639E-12
  1.844268E-13  4.720155E-14  1.495576E-14  3.920568E-15  8.449092E-16  2.113790E-16  6.130134E-17  2.199913E-17
  8.595449E-18  2.517393E-18  8.850067E-19  3.940902E-19  1.218479E-19  3.453300E-20  2.463507E-20  8.772831E-21
  8.338780E-22  3.212742E-22  2.227487E-24 -2.897437E-22 -1.874669E-22 -1.033821E-22 -4.355529E-23 -4.948109E-23
 -3.655179E-23 -1.334839E-23 -1.196233E-23 -9.719801E-24 -5.907658E-24 -4.834148E-24 -2.626347E-24 -1.891348E-24
 -1.835272E-24 -9.771849E-25 -8.085030E-25 -4.574570E-25 -2.751848E-25 -2.908546E-25 -1.860935E-25 -7.063488E-26
 -4.965604E-26 -3.200771E-26 -2.463708E-26 -1.406176E-26 -6.487588E-27 -3.464781E-27 -3.005055E-27 -1.675394E-27
 -6.188526E-28 -2.992011E-28 -1.686111E-28 -7.512311E-29 -5.075631E-29 -1.998064E-29 -8.326973E-30 -7.362892E-30
 -4.875150E-30 -4.495711E-30 -2.773011E-30 -1.995727E-30 -1.441244E-30 -7.070418E-31 -6.868942E-31 -4.022773E-31
 -3.025038E-31 -2.467462E-31 -1.028768E-31 -7.695629E-32 -5.031353E-32 -4.105348E-32 -2.284283E-32 -1.375989E-32
 -8.045568E-33 -3.233864E-33 -2.435819E-33 -1.786865E-33 -8.462995E-34 -2.451359E-34 -2.050705E-34 -1.225098E-34
 -7.650702E-35 -4.530330E-35 -1.382075E-35 -1.317202E-35 -1.509136E-35 -7.298973E-36 -3.862808E-36 -2.488442E-36
   4.77499999999996     
  0.000000E+00  7.973414E-08  6.601575E-08  5.970403E-08  8.533035E-08  1.108427E-07  9.239688E-08  9.641731E-08
  9.386594E-08  1.726440E-07  1.116884E-07  9.105478E-08  8.126500E-08  1.118454E-07  1.158176E-07  9.059260E-08
  6.962484E-08  7.807586E-08  9.137907E-08  8.437614E-08  7.530278E-08  5.997718E-08  7.159254E-08  7.996391E-08
  7.366222E-08  5.947307E-08  4.632563E-08  4.628258E-08  4.302262E-08  2.872790E-08  1.580347E-08  9.479147E-09
  6.266730E-09  3.385166E-09  1.124625E-09  3.254417E-10  1.219484E-10  3.543101E-11  6.570519E-12  9.245591E-13
  1.886392E-13  5.429590E-14  1.577623E-14  3.618193E-15  7.452083E-16  2.110036E-16  6.891585E-17  2.389225E-17
  8.260156E-18  2.427942E-18  7.267139E-19  3.955817E-19  1.152873E-19  2.688132E-20  2.611084E-20  8.855353E-21
 -9.302231E-22 -4.560876E-22 -4.182206E-22  1.197255E-22 -3.833174E-22 -1.105164E-22 -7.834752E-23 -4.467176E-23
 -3.062964E-23 -1.186007E-23 -1.422283E-23 -8.196356E-24 -4.159476E-24 -3.357748E-24 -2.412092E-24 -2.236999E-24
 -2.081309E-24 -8.144447E-25 -5.611026E-25 -4.201797E-25 -3.037590E-25 -2.428351E-25 -1.047020E-25 -9.553082E-26
 -5.559360E-26 -4.020914E-26 -2.154310E-26 -1.268350E-26 -7.893163E-27 -4.369723E-27 -3.564298E-27 -1.473398E-27
 -5.667250E-28 -2.756996E-28 -2.101546E-28 -7.328240E-29 -3.310890E-29 -2.198818E-29 -1.222036E-29 -9.225151E-30
 -7.241098E-30 -5.146644E-30 -3.078338E-30 -2.062072E-30 -1.147486E-30 -6.958805E-31 -5.765889E-31 -4.573617E-31
 -3.170038E-31 -1.750777E-31 -8.516222E-32 -7.301267E-32 -5.810446E-32 -3.603445E-32 -1.445168E-32 -9.946873E-33
 -6.294867E-33 -5.481498E-33 -3.163132E-33 -9.456374E-34 -7.770775E-34 -4.575979E-34 -2.565638E-34 -1.334925E-34
 -4.688643E-35 -3.980174E-35 -2.761826E-35 -2.024161E-35 -9.231800E-36 -7.139932E-36 -4.908178E-36 -2.519001E-36
   4.78499999999996     
  0.000000E+00  7.902574E-08  6.465692E-08  5.838261E-08  8.792627E-08  1.122480E-07  9.180806E-08  9.637028E-08
  9.660229E-08  1.731586E-07  1.100464E-07  9.059359E-08  8.343650E-08  1.140016E-07  1.140732E-07  8.874727E-08
  6.811117E-08  8.209498E-08  9.378727E-08  8.374455E-08  7.168183E-08  6.153188E-08  7.474254E-08  8.211048E-08
  6.977651E-08  5.650251E-08  4.838973E-08  4.969190E-08  4.234204E-08  2.607145E-08  1.572612E-08  1.051858E-08
  6.581797E-09  3.191458E-09  9.771132E-10  3.575824E-10  1.415759E-10  3.408108E-11  5.408330E-12  8.857661E-13
  2.145579E-13  6.165630E-14  1.500675E-14  3.122935E-15  7.085174E-16  2.406931E-16  7.593820E-17  2.340987E-17
  7.365090E-18  2.424728E-18  6.772882E-19  3.510107E-19  1.060434E-19  3.073181E-20  2.799814E-20  3.539808E-21
 -3.833055E-21 -9.737989E-22  5.495930E-23  1.253159E-22 -4.212381E-22 -6.708045E-23 -1.122282E-22 -3.701368E-23
 -1.781630E-23 -1.412224E-23 -1.328803E-23 -4.847712E-24 -4.427572E-24 -3.076492E-24 -2.570054E-24 -2.022575E-24
 -2.119117E-24 -1.144765E-24 -7.055658E-25 -6.003988E-25 -2.577113E-25 -2.465111E-25 -1.390324E-25 -1.228318E-25
 -5.979578E-26 -2.969294E-26 -2.174664E-26 -1.265731E-26 -9.330126E-27 -5.004531E-27 -2.838804E-27 -1.162457E-27
 -8.140452E-28 -4.291678E-28 -1.698890E-28 -7.955842E-29 -4.088239E-29 -2.575046E-29 -1.672350E-29 -8.605270E-30
 -6.529578E-30 -4.822789E-30 -2.579378E-30 -1.985758E-30 -1.222365E-30 -9.212928E-31 -4.963860E-31 -2.216242E-31
 -3.001168E-31 -1.965609E-31 -1.600559E-31 -7.604069E-32 -4.870877E-32 -3.447432E-32 -2.740901E-32 -1.738496E-32
 -7.010907E-33 -1.476872E-33 -2.600532E-33 -1.857515E-33 -9.011001E-34 -2.163297E-34 -1.153094E-34 -1.041506E-34
 -1.108920E-34 -4.993502E-35 -1.047068E-35 -1.137394E-35 -1.307556E-35 -5.959957E-36 -3.244312E-36 -2.408172E-36
   4.79499999999996     
  0.000000E+00  7.830236E-08  6.331764E-08  5.711939E-08  9.053737E-08  1.135109E-07  9.135501E-08  9.668567E-08
  9.965263E-08  1.722108E-07  1.083722E-07  9.069035E-08  8.682607E-08  1.155189E-07  1.109247E-07  8.634976E-08
  6.878303E-08  8.667230E-08  9.474016E-08  8.178404E-08  6.868331E-08  6.511603E-08  7.791227E-08  8.162483E-08
  6.484032E-08  5.561166E-08  5.264096E-08  5.217708E-08  4.002802E-08  2.371213E-08  1.652809E-08  1.178368E-08
  6.571991E-09  2.853279E-09  9.015837E-10  4.133871E-10  1.537375E-10  3.022009E-11  4.550619E-12  9.697007E-13
  2.469232E-13  6.468542E-14  1.314137E-14  2.771449E-15  7.615182E-16  2.784012E-16  7.684790E-17  2.098333E-17
  6.651741E-18  2.510000E-18  7.787517E-19  3.023293E-19  1.021829E-19  3.687004E-20  2.863484E-20 -4.723949E-22
 -4.453224E-21 -3.439226E-22  8.340434E-22 -2.662604E-22 -2.653672E-22 -3.069494E-23 -1.036758E-22 -3.850727E-23
 -1.685270E-23 -1.671792E-23 -1.077633E-23 -4.923241E-24 -6.414160E-24 -4.501298E-24 -2.843509E-24 -1.619444E-24
 -1.879975E-24 -1.368616E-24 -9.819351E-25 -6.591340E-25 -2.186709E-25 -2.923125E-25 -2.208097E-25 -9.809004E-26
 -5.381241E-26 -2.236402E-26 -2.489173E-26 -1.414502E-26 -7.617053E-27 -3.967569E-27 -2.510257E-27 -1.473344E-27
 -7.760200E-28 -3.933038E-28 -1.511894E-28 -7.834305E-29 -5.492405E-29 -2.100548E-29 -1.007135E-29 -7.128073E-30
 -4.713747E-30 -4.357238E-30 -2.779065E-30 -1.956745E-30 -1.471146E-30 -7.240686E-31 -6.889644E-31 -3.866135E-31
 -2.997933E-31 -2.496297E-31 -9.682974E-32 -7.788230E-32 -5.107395E-32 -4.169555E-32 -2.033845E-32 -1.171312E-32
 -8.030265E-33 -4.356947E-33 -2.613018E-33 -1.523938E-33 -8.572668E-34 -3.524766E-34 -2.769116E-34 -1.377627E-34
 -4.747817E-35 -4.093614E-35 -2.383073E-35 -1.875529E-35 -1.325044E-35 -8.028377E-36 -5.008801E-36 -2.546764E-36
   4.80499999999996     
  0.000000E+00  7.756464E-08  6.200085E-08  5.591945E-08  9.314393E-08  1.146172E-07  9.105287E-08  9.736532E-08
  1.029376E-07  1.698246E-07  1.067425E-07  9.136289E-08  9.124934E-08  1.162771E-07  1.066043E-07  8.362382E-08
  7.160220E-08  9.128447E-08  9.408584E-08  7.876010E-08  6.681114E-08  7.012923E-08  8.048044E-08  7.856150E-08
  5.995687E-08  5.705381E-08  5.797815E-08  5.300397E-08  3.676093E-08  2.242929E-08  1.794905E-08  1.280841E-08
  6.234759E-09  2.509153E-09  9.319140E-10  4.673052E-10  1.524576E-10  2.581115E-11  4.460526E-12  1.129640E-12
  2.665598E-13  6.145955E-14  1.139063E-14  2.804825E-15  8.672057E-16  2.960128E-16  7.087148E-17  1.865577E-17
  6.718665E-18  2.612518E-18  9.271921E-19  2.964661E-19  1.044032E-19  3.525726E-20  2.764851E-20  2.295281E-21
 -2.061312E-21  8.831894E-22  9.623252E-22 -5.122866E-22 -1.496570E-22 -5.493306E-23 -6.742656E-23 -4.752718E-23
 -2.932785E-23 -1.580662E-23 -1.065124E-23 -8.369507E-24 -6.940873E-24 -5.330407E-24 -2.775261E-24 -1.724857E-24
 -1.804538E-24 -1.088123E-24 -8.728099E-25 -4.758192E-25 -2.596054E-25 -2.889642E-25 -1.865340E-25 -7.232515E-26
 -4.995159E-26 -3.430162E-26 -2.451821E-26 -1.385833E-26 -6.637327E-27 -3.613532E-27 -3.384721E-27 -1.673587E-27
 -5.553473E-28 -2.605876E-28 -2.011684E-28 -7.326104E-29 -4.034921E-29 -1.995943E-29 -9.685945E-30 -8.828533E-30
 -6.771202E-30 -4.902753E-30 -3.194203E-30 -2.075912E-30 -1.198268E-30 -6.416717E-31 -5.754799E-31 -4.654447E-31
 -3.260490E-31 -1.703867E-31 -8.845695E-32 -7.181854E-32 -5.840211E-32 -3.604614E-32 -1.562868E-32 -1.124644E-32
 -6.322438E-33 -4.676236E-33 -3.191832E-33 -1.075161E-33 -8.130394E-34 -4.193706E-34 -1.944202E-34 -1.229788E-34
 -8.168525E-35 -4.448840E-35 -2.151244E-35 -1.599011E-35 -9.264832E-36 -6.000683E-36 -3.944905E-36 -2.443165E-36
   4.81499999999996     
  0.000000E+00  7.681321E-08  6.070941E-08  5.478759E-08  9.572620E-08  1.155543E-07  9.091444E-08  9.840315E-08
  1.063702E-07  1.660716E-07  1.052338E-07  9.260049E-08  9.645767E-08  1.162059E-07  1.014417E-07  8.083007E-08
  7.630949E-08  9.539658E-08  9.188431E-08  7.510656E-08  6.639777E-08  7.570714E-08  8.192615E-08  7.352533E-08
  5.624389E-08  6.051276E-08  6.298979E-08  5.189885E-08  3.352882E-08  2.266389E-08  1.950822E-08  1.320831E-08
  5.695750E-09  2.302192E-09  1.055842E-09  4.944513E-10  1.382704E-10  2.310369E-11  5.189123E-12  1.275677E-12
  2.617404E-13  5.395212E-14  1.089583E-14  3.202781E-15  9.506332E-16  2.801975E-16  6.255200E-17  1.838656E-17
  7.518336E-18  2.656163E-18  9.755151E-19  3.413197E-19  1.074426E-19  2.772423E-20  2.610626E-20  9.809655E-21
  6.699777E-22  1.190996E-21  2.754911E-22 -2.442299E-22 -2.461923E-22 -1.117001E-22 -5.431990E-23 -5.126127E-23
 -3.691434E-23 -1.293445E-23 -1.313005E-23 -9.907415E-24 -5.029781E-24 -4.212775E-24 -2.522351E-24 -2.154863E-24
 -2.071647E-24 -8.162879E-25 -5.759969E-25 -3.866158E-25 -3.049594E-25 -2.437792E-25 -1.055699E-25 -9.747299E-26
 -5.664339E-26 -4.079047E-26 -2.176838E-26 -1.219130E-26 -8.727882E-27 -4.738312E-27 -3.494988E-27 -1.302342E-27
 -6.863631E-28 -3.565579E-28 -1.971263E-28 -7.751831E-29 -3.496241E-29 -2.543980E-29 -1.682274E-29 -8.947859E-30
 -7.215958E-30 -5.031014E-30 -2.687840E-30 -1.985054E-30 -1.213385E-30 -9.310097E-31 -4.814932E-31 -2.209485E-31
 -2.958645E-31 -1.987765E-31 -1.622034E-31 -7.719708E-32 -4.807490E-32 -3.598865E-32 -2.872700E-32 -1.790951E-32
 -7.723605E-33 -1.336487E-33 -2.451560E-33 -2.062516E-33 -9.251720E-34 -1.958631E-34 -1.591218E-34 -1.126565E-34
 -9.586379E-35 -4.943644E-35 -1.199856E-35 -1.304746E-35 -1.573593E-35 -7.256114E-36 -3.937409E-36 -2.502737E-36
   4.82499999999996     
  0.000000E+00  7.604873E-08  5.944615E-08  5.372824E-08  9.826452E-08  1.163114E-07  9.094989E-08  9.978518E-08
  1.098580E-07  1.610684E-07  1.039192E-07  9.436331E-08  1.021523E-07  1.152902E-07  9.583854E-08  7.824109E-08
  8.244837E-08  9.852450E-08  8.840276E-08  7.136306E-08  6.754573E-08  8.087098E-08  8.193446E-08  6.755199E-08
  5.457734E-08  6.517135E-08  6.632804E-08  4.913733E-08  3.132816E-08  2.436711E-08  2.066719E-08  1.282485E-08
  5.162143E-09  2.320517E-09  1.219875E-09  4.820984E-10  1.180062E-10  2.348565E-11  6.346394E-12  1.325255E-12
  2.351967E-13  4.682790E-14  1.198462E-14  3.695390E-15  9.521261E-16  2.424415E-16  5.822007E-17  2.042681E-17
  8.386395E-18  2.614000E-18  8.760937E-19  3.982024E-19  1.059153E-19  2.560453E-20  2.513332E-20  1.465524E-20
  8.861423E-22 -8.919088E-23 -3.857791E-22  2.511664E-22 -4.208528E-22 -1.253464E-22 -8.277448E-23 -4.403947E-23
 -2.796667E-23 -1.250383E-23 -1.433042E-23 -7.155763E-24 -3.592268E-24 -2.981772E-24 -2.562832E-24 -2.172557E-24
 -2.236944E-24 -1.047254E-24 -6.504788E-25 -5.604418E-25 -2.672136E-25 -2.465898E-25 -1.410329E-25 -1.220623E-25
 -6.105882E-26 -2.806555E-26 -2.274669E-26 -1.267629E-26 -9.370955E-27 -4.749767E-27 -2.577132E-27 -1.251408E-27
 -8.601790E-28 -4.514949E-28 -1.502661E-28 -8.166256E-29 -5.202817E-29 -2.309260E-29 -1.282001E-29 -6.921158E-30
 -5.147367E-30 -4.416049E-30 -2.677781E-30 -1.878594E-30 -1.500546E-30 -7.997244E-31 -6.952039E-31 -3.659788E-31
 -2.952969E-31 -2.526560E-31 -9.313054E-32 -7.810911E-32 -5.147324E-32 -4.229143E-32 -1.805280E-32 -1.058844E-32
 -7.787181E-33 -5.452902E-33 -2.905664E-33 -1.191522E-33 -8.365952E-34 -4.347265E-34 -3.022278E-34 -1.427244E-34
 -4.071011E-35 -3.856901E-35 -2.941381E-35 -2.091147E-35 -9.586970E-36 -7.156388E-36 -5.039381E-36 -2.545653E-36
   4.83499999999996     
  0.000000E+00  7.527189E-08  5.821383E-08  5.274550E-08  1.007394E-07  1.168800E-07  9.116647E-08  1.014897E-07
  1.133055E-07  1.549732E-07  1.028647E-07  9.658345E-08  1.080018E-07  1.135729E-07  9.023694E-08  7.611484E-08
  8.940946E-08  1.002921E-07  8.408306E-08  6.809512E-08  7.010561E-08  8.469986E-08  8.046406E-08  6.189451E-08
  5.538464E-08  6.990477E-08  6.707174E-08  4.547677E-08  3.085607E-08  2.700716E-08  2.101608E-08  1.178821E-08
  4.842983E-09  2.559699E-09  1.352378E-09  4.356539E-10  1.015043E-10  2.677136E-11  7.309909E-12  1.249864E-12
  2.025822E-13  4.454372E-14  1.395368E-14  3.945964E-15  8.701730E-16  2.107201E-16  6.113477E-17  2.311213E-17
  8.593560E-18  2.513839E-18  7.253131E-19  4.178192E-19  9.891577E-20  3.522480E-20  2.476620E-20  1.220553E-20
 -1.211730E-21 -1.790828E-21 -2.049755E-22  3.873425E-22 -4.203108E-22 -7.922984E-23 -1.137484E-22 -3.530121E-23
 -1.491485E-23 -1.504152E-23 -1.223344E-23 -4.232338E-24 -4.849621E-24 -3.661389E-24 -2.829683E-24 -1.771085E-24
 -1.996490E-24 -1.364173E-24 -9.704064E-25 -6.759470E-25 -2.141795E-25 -2.925401E-25 -2.227692E-25 -9.681336E-26
 -5.455776E-26 -2.317536E-26 -2.549335E-26 -1.426401E-26 -7.184189E-27 -3.560596E-27 -2.726046E-27 -1.654736E-27
 -6.715440E-28 -3.171255E-28 -1.778116E-28 -7.791111E-29 -4.810701E-29 -1.856119E-29 -8.024335E-30 -8.229867E-30
 -6.363772E-30 -4.696105E-30 -3.184720E-30 -2.004375E-30 -1.243448E-30 -6.560680E-31 -6.147945E-31 -4.745025E-31
 -3.381168E-31 -1.690361E-31 -9.462205E-32 -7.171761E-32 -5.858269E-32 -3.578952E-32 -1.774610E-32 -1.376692E-32
 -6.644547E-33 -3.603730E-33 -3.126614E-33 -1.362402E-33 -8.738731E-34 -3.175552E-34 -1.361939E-34 -1.111670E-34
 -1.110169E-34 -5.100000E-35 -1.236071E-35 -1.131932E-35 -1.297659E-35 -6.290568E-36 -3.379609E-36 -2.509148E-36
   4.84499999999996     
  0.000000E+00  7.448341E-08  5.701514E-08  5.184303E-08  1.031317E-07  1.172534E-07  9.156832E-08  1.034874E-07
  1.166173E-07  1.479807E-07  1.021258E-07  9.916747E-08  1.136611E-07  1.111530E-07  8.508458E-08  7.466921E-08
  9.649123E-08  1.004765E-07  7.948536E-08  6.580870E-08  7.369484E-08  8.649532E-08  7.776255E-08  5.775980E-08
  5.853646E-08  7.355278E-08  6.498055E-08  4.194836E-08  3.228931E-08  2.973524E-08  2.041882E-08  1.047338E-08
  4.867172E-09  2.923243E-09  1.394879E-09  3.763086E-10  9.683400E-11  3.129090E-11  7.559620E-12  1.091474E-12
  1.832449E-13  4.855818E-14  1.552283E-14  3.781250E-15  7.630856E-16  2.088224E-16  6.902350E-17  2.423796E-17
  7.965734E-18  2.412356E-18  6.697847E-19  3.860626E-19  9.051576E-20  4.899206E-20  2.431010E-20  5.706023E-21
 -2.823690E-21 -2.123984E-21  5.856641E-22  8.541675E-24 -2.310561E-22 -4.461925E-23 -1.036140E-22 -3.636176E-23
 -1.649246E-23 -1.655478E-23 -9.857262E-24 -5.411241E-24 -6.752157E-24 -5.144052E-24 -2.826122E-24 -1.678176E-24
 -1.761948E-24 -1.193326E-24 -9.465906E-25 -5.193467E-25 -2.472847E-25 -2.929887E-25 -1.880124E-25 -7.381477E-26
 -5.031050E-26 -3.718801E-26 -2.427158E-26 -1.341514E-26 -7.063852E-27 -3.854513E-27 -3.607043E-27 -1.577291E-27
 -5.820637E-28 -2.777665E-28 -2.141831E-28 -7.764494E-29 -3.441586E-29 -2.324754E-29 -1.502285E-29 -9.286321E-30
 -7.435553E-30 -5.190877E-30 -2.777787E-30 -2.001251E-30 -1.195442E-30 -9.205924E-31 -4.983480E-31 -2.394505E-31
 -3.052917E-31 -2.059159E-31 -1.672216E-31 -7.974629E-32 -4.891408E-32 -3.757967E-32 -2.947966E-32 -1.809503E-32
 -8.176921E-33 -2.007797E-33 -2.469204E-33 -2.018670E-33 -9.167100E-34 -2.297842E-34 -2.373705E-34 -1.308972E-34
 -6.195046E-35 -4.442294E-35 -2.155656E-35 -1.878515E-35 -1.371853E-35 -7.856960E-36 -5.052200E-36 -2.619140E-36
   4.85499999999996     
  0.000000E+00  7.368406E-08  5.585269E-08  5.102408E-08  1.054227E-07  1.174273E-07  9.215621E-08  1.057425E-07
  1.197001E-07  1.403157E-07  1.017449E-07  1.020003E-07  1.187924E-07  1.081802E-07  8.079856E-08  7.406001E-08
  1.029710E-07  9.903616E-08  7.521506E-08  6.487212E-08  7.775500E-08  8.590893E-08  7.432509E-08  5.605079E-08
  6.336401E-08  7.520488E-08  6.056999E-08  3.956605E-08  3.522020E-08  3.165877E-08  1.906574E-08  9.364500E-09
  5.231338E-09  3.261488E-09  1.327901E-09  3.313724E-10  1.063458E-10  3.473844E-11  6.958670E-12  9.392101E-13
  1.887469E-13  5.639846E-14  1.566746E-14  3.311472E-15  7.077305E-16  2.385677E-16  7.585346E-17  2.287526E-17
  7.044011E-18  2.366426E-18  7.668734E-19  3.363244E-19  8.666449E-20  5.313744E-20  2.348894E-20  2.591813E-21
 -1.938340E-21 -7.939762E-22  9.613333E-22 -4.260031E-22 -1.067336E-22 -8.267456E-23 -6.440206E-23 -4.510973E-23
 -3.019461E-23 -1.469322E-23 -1.073158E-23 -8.681799E-24 -6.232462E-24 -5.025956E-24 -2.525760E-24 -2.085691E-24
 -1.962112E-24 -8.437555E-25 -6.267009E-25 -3.883245E-25 -3.082303E-25 -2.492896E-25 -1.072383E-25 -9.986196E-26
 -5.711221E-26 -4.111427E-26 -2.180865E-26 -1.202006E-26 -9.347743E-27 -5.014929E-27 -3.188226E-27 -1.219914E-27
 -8.130548E-28 -4.270500E-28 -1.713379E-28 -8.120742E-29 -4.596186E-29 -2.512236E-29 -1.530066E-29 -7.048751E-30
 -5.429050E-30 -4.592391E-30 -2.530819E-30 -1.929396E-30 -1.520933E-30 -8.148114E-31 -7.002104E-31 -3.554406E-31
 -2.979678E-31 -2.598897E-31 -9.021023E-32 -7.833088E-32 -5.401528E-32 -4.304427E-32 -1.671865E-32 -1.021669E-32
 -7.297936E-33 -6.133184E-33 -3.203611E-33 -9.881685E-34 -8.235405E-34 -4.629283E-34 -2.646291E-34 -1.377747E-34
 -6.478417E-35 -4.261725E-35 -2.442342E-35 -1.693999E-35 -9.042310E-36 -6.097384E-36 -4.012201E-36 -2.591593E-36
   4.86499999999996     
  0.000000E+00  7.287465E-08  5.472900E-08  5.029145E-08  1.075944E-07  1.173995E-07  9.292754E-08  1.082126E-07
  1.224657E-07  1.322260E-07  1.017491E-07  1.049506E-07  1.230850E-07  1.048452E-07  7.773154E-08  7.436469E-08
  1.081788E-07  9.611757E-08  7.184280E-08  6.545750E-08  8.163911E-08  8.300924E-08  7.080333E-08  5.716925E-08
  6.880074E-08  7.442806E-08  5.498474E-08  3.903457E-08  3.877207E-08  3.213387E-08  1.741348E-08  8.876359E-09
  5.798685E-09  3.433257E-09  1.179889E-09  3.217020E-10  1.254863E-10  3.534882E-11  5.828525E-12  8.792181E-13
  2.159436E-13  6.318194E-14  1.428790E-14  2.856869E-15  7.444899E-16  2.781913E-16  7.643481E-17  2.013162E-17
  6.634279E-18  2.408771E-18  9.320354E-19  3.165156E-19  9.067310E-20  4.319463E-20  2.281009E-20  6.192041E-21
  4.244428E-22  5.563867E-22  3.595053E-22 -4.201975E-22 -2.199115E-22 -1.527178E-22 -4.947774E-23 -4.969207E-23
 -3.548718E-23 -1.221286E-23 -1.351964E-23 -8.971374E-24 -4.141125E-24 -3.589245E-24 -2.452612E-24 -2.315760E-24
 -2.257003E-24 -9.527503E-25 -6.162969E-25 -5.326653E-25 -2.822772E-25 -2.477070E-25 -1.427826E-25 -1.222469E-25
 -6.153530E-26 -2.683779E-26 -2.347064E-26 -1.344202E-26 -9.044287E-27 -4.469802E-27 -2.437086E-27 -1.435515E-27
 -8.248608E-28 -4.046200E-28 -1.546826E-28 -7.850065E-29 -5.244417E-29 -1.963441E-29 -7.812419E-30 -7.664979E-30
 -5.839302E-30 -4.513204E-30 -3.027587E-30 -2.037720E-30 -1.288506E-30 -6.600414E-31 -6.510323E-31 -4.685621E-31
 -3.377698E-31 -1.717900E-31 -9.663239E-32 -7.233745E-32 -5.939131E-32 -3.538137E-32 -2.096351E-32 -1.621069E-32
 -7.082484E-33 -2.394854E-33 -2.919924E-33 -1.764296E-33 -9.560762E-34 -2.223306E-34 -1.254766E-34 -1.098625E-34
 -1.110940E-34 -5.343897E-35 -1.086021E-35 -1.257516E-35 -1.586399E-35 -7.589359E-36 -4.149656E-36 -2.544126E-36
   4.87499999999996     
  0.000000E+00  7.205601E-08  5.364647E-08  4.964750E-08  1.096293E-07  1.171699E-07  9.387619E-08  1.108502E-07
  1.248334E-07  1.239739E-07  1.021485E-07  1.078764E-07  1.262746E-07  1.013679E-07  7.614259E-08  7.557340E-08
  1.115674E-07  9.204081E-08  6.982794E-08  6.751069E-08  8.471512E-08  7.827567E-08  6.788131E-08  6.092241E-08
  7.361839E-08  7.138007E-08  4.970100E-08  4.054093E-08  4.186177E-08  3.098112E-08  1.603086E-08  9.199045E-09
  6.350278E-09  3.364848E-09  1.015152E-09  3.520110E-10  1.449755E-10  3.280185E-11  4.777113E-12  9.459101E-13
  2.487693E-13  6.465711E-14  1.227840E-14  2.729541E-15  8.478882E-16  2.983059E-16  7.034981E-17  1.824227E-17
  7.118124E-18  2.525008E-18  1.019221E-18  3.424954E-19  1.000691E-19  2.904297E-20  2.282376E-20  1.215173E-20
  1.591874E-21  2.750314E-22 -5.959915E-22 -4.374233E-23 -4.204682E-22 -1.618544E-22 -8.231801E-23 -4.496185E-23
