 -0.885000000000000     
  0.000000E+00 -8.516877-101 -4.327017-101  2.746542-100  7.563043-100  5.615203-100  1.585824E-99  1.706970E-99
   3.47499999999999     
  0.000000E+00  1.314858E-09  4.137938E-08  7.726294E-08  9.824614E-08  1.186566E-07  9.660630E-08  1.204284E-07
  1.311564E-07  1.181212E-07  7.479419E-08  8.100631E-08  1.199434E-07  1.234290E-07  9.936210E-08  5.661629E-08
  8.033513E-08  9.125765E-08  1.003641E-07  7.322502E-08  5.887077E-08  6.545421E-08  7.956183E-08  7.943180E-08
  5.838056E-08  4.977473E-08  5.249669E-08  5.668095E-08  4.311393E-08  2.344340E-08  1.406931E-08  1.173057E-08
  7.786890E-09  3.014627E-09  9.312253E-10  3.606258E-10  1.555236E-10  4.121741E-11  5.999466E-12  7.497964E-13
  2.148701E-13  6.863627E-14  1.624447E-14  2.865244E-15  6.586838E-16  2.511398E-16  8.183284E-17  2.259514E-17
  5.701030E-18  1.743492E-18  8.465198E-19  3.203605E-19  1.013175E-19  4.544094E-20  2.217280E-20  1.881132E-21
  4.287314E-21  5.490360E-23  1.534564E-21 -3.136517E-22 -1.006717E-22 -1.547283E-22 -4.245043E-23 -4.418995E-23
 -1.625474E-23 -1.080297E-23 -1.035031E-23 -8.398326E-24 -3.296733E-24 -3.193711E-24 -2.733429E-24 -2.250464E-24
 -1.490061E-24 -8.814811E-25 -5.010910E-25 -3.100756E-25 -3.470097E-25 -1.648817E-25 -8.056747E-26 -6.952244E-26
 -4.799357E-26 -2.810507E-26 -1.297671E-26 -6.359424E-27 -5.283126E-27 -3.985139E-27 -1.970751E-27 -9.178934E-28
 -4.273378E-28 -2.577431E-28 -1.346598E-28 -6.012550E-29 -3.213908E-29 -1.792263E-29 -1.041081E-29 -4.083745E-30
 -3.203075E-30 -2.547858E-30 -1.783011E-30 -7.890250E-31 -1.740304E-31 -3.900384E-31 -3.573577E-31 -2.508953E-31
 -8.714438E-32 -7.056172E-32 -8.020911E-32 -5.021375E-32 -2.479051E-32 -1.202385E-32 -1.057871E-32 -6.389007E-33
 -3.617029E-33 -1.916400E-33 -1.276027E-33 -6.220863E-34 -5.168699E-34 -2.689467E-34 -1.584285E-34 -1.063373E-34
 -4.877830E-35 -2.429262E-35 -1.223720E-35 -6.545229E-36 -3.976009E-36 -2.225463E-36 -9.660803E-37 -6.205861E-37
 -4.330263E-37 -2.140720E-37 -1.367546E-37 -7.666768E-38 -7.654776E-38 -6.269796E-38 -4.279119E-38 -1.733336E-38
 -9.553249E-39 -1.262858E-38 -6.917684E-39 -1.901633E-39 -6.284733E-40 -8.898448E-40 -7.201268E-40 -2.730637E-40
 -1.999478E-40 -7.858191E-41 -2.695735E-41 -2.545857E-42 -6.819444E-42  2.411527E-42  6.575117E-42  8.717394E-42
  6.208065E-42  4.778757E-42  4.441197E-42  3.577345E-42  2.727376E-42  2.106227E-42  1.453399E-42  1.133288E-42
  8.581489E-43  6.370294E-43  4.283690E-43  3.263588E-43  2.154936E-43  1.306161E-43  1.019172E-43  7.756018E-44
  4.319320E-44  1.257625E-44  1.542959E-44 -5.262453E-45 -3.194786E-44 -5.038978E-44 -1.908251E-44  2.024999E-45
 -6.646290E-46  3.213004E-45 -6.056765E-45  3.973704E-45  2.533821E-45 -1.137915E-44 -4.750489E-45 -6.329307E-45
  2.555537E-47 -5.582806E-45 -4.980405E-45 -9.137753E-45  3.495490E-45  4.873678E-45  5.617866E-45  2.701117E-46
  1.786305E-44  4.141656E-45  7.151201E-45  1.911861E-44  2.504204E-44  2.297748E-44  1.487889E-44  1.621620E-44
  1.643605E-44  2.419211E-44  1.224917E-44  2.742538E-44  3.187695E-44  5.434455E-44  4.206379E-44  3.002439E-44
  2.604631E-44  3.006590E-44  3.650506E-44  5.405904E-44  6.991933E-44  4.945291E-44  4.009255E-44  3.734094E-44
  3.329764E-44  2.891431E-44  2.207260E-44  1.816730E-44  2.162139E-44  1.432937E-44  1.066625E-44  8.221744E-45
  3.456292E-45 -6.878684E-45 -7.938378E-45  2.227321E-46 -6.702135E-45 -2.433262E-44 -4.031559E-44 -2.397853E-44
 -1.444918E-44 -3.156583E-44 -4.801609E-44 -6.972710E-44 -4.691805E-44 -5.268315E-44 -7.919964E-44 -9.247290E-44
 -6.893625E-44 -4.081223E-44 -3.898578E-44 -4.495024E-44 -3.904654E-44 -2.209967E-44 -1.060853E-44 -1.890751E-44
 -2.629234E-44 -1.313933E-44 -4.562210E-45 -1.229326E-45 -5.503912E-45 -6.434618E-45 -4.680292E-46 -7.793886E-47
   3.48499999999999     
  0.000000E+00  8.734559E-10  4.040627E-08  7.691062E-08  1.000875E-07  1.221128E-07  9.389784E-08  1.150453E-07
  1.316315E-07  1.208256E-07  7.888685E-08  7.772647E-08  1.144141E-07  1.229454E-07  1.049021E-07  6.214147E-08
  7.610196E-08  8.525419E-08  1.006338E-07  8.035347E-08  6.217376E-08  6.069175E-08  7.314990E-08  8.239732E-08
  6.631600E-08  5.141301E-08  4.709957E-08  5.272565E-08  4.581154E-08  2.683625E-08  1.375507E-08  1.022564E-08
  7.463840E-09  3.471414E-09  1.073230E-09  3.067652E-10  1.305019E-10  4.164766E-11  7.722305E-12  8.872804E-13
  1.700415E-13  5.956723E-14  1.727947E-14  3.602112E-15  6.962557E-16  2.086083E-16  7.285421E-17  2.552329E-17
  6.880647E-18  1.588244E-18  6.989567E-19  3.193204E-19  9.838051E-20  4.364203E-20  2.519979E-20  3.339533E-21
  3.950573E-21  6.875267E-22  3.433436E-22 -2.353112E-22  2.068389E-24 -1.594328E-22 -6.557354E-23 -2.056200E-23
 -1.042845E-23 -9.075154E-24 -8.982628E-24 -9.944910E-24 -4.864786E-24 -3.006842E-24 -1.770031E-24 -1.824013E-24
 -1.849978E-24 -1.101080E-24 -3.911568E-25 -2.714356E-25 -2.966695E-25 -2.016267E-25 -1.194102E-25 -5.604275E-26
 -3.420840E-26 -3.265421E-26 -1.715280E-26 -8.433790E-27 -4.338181E-27 -2.967966E-27 -2.065840E-27 -1.145923E-27
 -4.586912E-28 -1.838206E-28 -1.228480E-28 -6.845214E-29 -3.599687E-29 -1.731474E-29 -1.025527E-29 -5.678022E-30
 -2.592439E-30 -1.759022E-30 -1.792294E-30 -9.579911E-31 -5.119897E-31 -2.764076E-31 -2.043205E-31 -2.666090E-31
 -1.735366E-31 -8.577758E-32 -4.835325E-32 -2.935438E-32 -3.388079E-32 -1.572992E-32 -8.186009E-33 -4.547916E-33
 -3.594920E-33 -2.833849E-33 -1.189111E-33 -6.297788E-34 -4.146920E-34 -2.906866E-34 -1.945127E-34 -9.310887E-35
 -4.425935E-35 -2.283389E-35 -1.347359E-35 -5.759552E-36 -3.416769E-36 -2.245294E-36 -1.296824E-36 -4.688652E-37
 -1.518402E-37 -3.748444E-37 -2.250400E-37 -1.302688E-37 -8.919696E-38 -3.970248E-38 -3.990449E-38 -3.296158E-38
 -1.772487E-38 -3.334138E-39 -4.904905E-39 -3.770333E-39 -2.889107E-39 -8.700677E-40 -4.939334E-40 -2.975764E-40
 -2.236891E-40 -1.131260E-40 -5.481954E-41 -2.783330E-42 -2.233053E-42  3.485296E-42  5.751716E-42  4.496521E-42
  5.646179E-42  5.142866E-42  4.964503E-42  3.202492E-42  2.532422E-42  2.065159E-42  1.602221E-42  1.116302E-42
  8.251713E-43  6.332886E-43  4.601968E-43  3.172888E-43  2.159614E-43  1.496234E-43  1.064705E-43  6.739681E-44
  4.014112E-44  2.173906E-44  1.502616E-44 -1.840233E-44 -5.169612E-44 -2.099928E-44 -1.288073E-44 -1.951699E-44
 -9.597588E-45 -8.891848E-46 -1.215922E-45  6.036764E-45 -1.893446E-44 -1.646161E-44 -5.565148E-45 -2.666211E-45
 -2.917559E-45 -9.397298E-45 -9.421304E-45 -4.883025E-45  1.068351E-45  1.430991E-45 -3.117182E-45  1.793833E-47
  1.228868E-44  8.033506E-45  1.184598E-44  2.028482E-44  2.239453E-44  1.472954E-44  2.204617E-44  1.995235E-44
  2.437794E-44  1.491325E-44  1.406947E-44  2.125961E-44  4.840261E-44  5.346939E-44  3.099510E-44  2.648178E-44
  2.920570E-44  3.472224E-44  4.327546E-44  3.948003E-44  4.252364E-44  6.754601E-44  4.024972E-44  2.989245E-44
  2.704585E-44  2.531792E-44  2.625137E-44  2.234734E-44  2.082639E-44  9.410324E-45  1.004688E-44  8.538520E-45
 -2.073174E-45 -3.356567E-46  1.095689E-46 -4.064145E-45 -2.476671E-44 -3.048231E-44 -1.954882E-44 -7.862904E-45
 -2.992369E-44 -4.724646E-44 -5.722222E-44 -4.050846E-44 -4.188036E-44 -8.757216E-44 -9.496724E-44 -6.847944E-44
 -4.553616E-44 -5.702755E-44 -5.345497E-44 -4.366700E-44 -2.515104E-44 -1.838893E-44 -1.849367E-44 -2.578543E-44
 -2.194232E-44 -8.089449E-45 -5.117294E-45 -5.912776E-45 -9.418499E-45 -5.382714E-45  1.935272E-47 -1.307861E-45
   3.49499999999999     
  0.000000E+00  4.133710E-10  3.945322E-08  7.644318E-08  1.017980E-07  1.256849E-07  9.165718E-08  1.097164E-07
  1.312646E-07  1.232356E-07  8.382537E-08  7.594884E-08  1.086384E-07  1.207630E-07  1.093325E-07  6.967182E-08
  7.343422E-08  7.903680E-08  9.863814E-08  8.599570E-08  6.783744E-08  5.843805E-08  6.612483E-08  8.207566E-08
  7.359735E-08  5.583508E-08  4.452652E-08  4.712994E-08  4.592855E-08  3.019732E-08  1.489133E-08  9.111593E-09
  6.647907E-09  3.705560E-09  1.273712E-09  3.104938E-10  1.051291E-10  3.702173E-11  8.852056E-12  1.166840E-12
  1.624619E-13  4.872040E-14  1.579571E-14  4.144613E-15  8.578480E-16  1.965907E-16  6.084280E-17  2.507509E-17
  7.960878E-18  1.896662E-18  6.543059E-19  2.928312E-19  1.235685E-19  3.734394E-20  2.135040E-20  3.642070E-21
  3.153762E-21  6.591701E-22 -7.349554E-22 -3.994643E-23  1.805681E-22 -1.114340E-22 -6.398213E-23 -2.588562E-23
 -1.217519E-23 -1.065067E-23 -6.794683E-24 -8.493195E-24 -4.652183E-24 -3.870789E-24 -1.868516E-24 -1.325172E-24
 -1.431612E-24 -1.026609E-24 -5.291318E-25 -4.110976E-25 -2.258550E-25 -1.719974E-25 -1.400142E-25 -7.056018E-26
 -3.670082E-26 -2.573146E-26 -1.602292E-26 -1.111487E-26 -5.443686E-27 -2.691108E-27 -1.300253E-27 -1.146558E-27
 -5.688404E-28 -2.476882E-28 -1.121775E-28 -6.617713E-29 -3.666934E-29 -1.855813E-29 -9.066953E-30 -6.469234E-30
 -3.646606E-30 -1.519946E-30 -1.402271E-30 -8.668235E-31 -7.264791E-31 -4.840219E-31 -2.306695E-31 -1.757972E-31
 -1.208159E-31 -1.208324E-31 -7.609360E-32 -2.851526E-32 -2.016486E-32 -1.661272E-32 -1.303502E-32 -6.058597E-33
 -2.830556E-33 -2.080888E-33 -1.396012E-33 -7.083271E-34 -4.343204E-34 -2.498033E-34 -1.674512E-34 -1.028484E-34
 -4.659741E-35 -2.263949E-35 -1.296582E-35 -6.338937E-36 -3.436576E-36 -2.232154E-36 -1.319231E-36 -7.937815E-37
 -4.467336E-37 -1.272493E-37 -1.414276E-37 -1.036456E-37 -7.902586E-38 -5.883932E-38 -2.920208E-38 -1.675678E-38
 -1.319059E-38 -1.432925E-38 -5.424573E-39 -1.202271E-39 -1.309319E-39 -1.176058E-39 -6.760803E-40 -2.276989E-40
 -1.908893E-40 -9.837915E-41 -2.171361E-41 -6.201402E-42 -6.037914E-42  3.152330E-42  6.053478E-42  8.591044E-42
  6.367685E-42  4.687433E-42  4.421192E-42  3.568794E-42  2.716861E-42  2.119802E-42  1.451024E-42  1.134974E-42
  8.585920E-43  6.454976E-43  4.281614E-43  3.236510E-43  2.178614E-43  1.318811E-43  9.921763E-44  7.514770E-44
  4.660447E-44  1.315202E-44  1.616211E-44 -9.993439E-45 -2.440345E-44 -4.692694E-44 -2.371086E-44 -1.197883E-45
  2.877237E-46  2.631232E-45 -4.564419E-45  2.602777E-45 -9.228825E-45 -1.134166E-44 -2.276222E-45 -5.637787E-45
 -1.146171E-45 -9.950422E-45 -2.516202E-45 -2.912416E-45  9.827259E-46  5.374191E-45  5.756789E-45  6.401809E-45
  1.703467E-44  3.906948E-45  8.345565E-45  1.412991E-44  1.758155E-44  2.169116E-44  1.564744E-44  1.553122E-44
  1.330505E-44  2.420456E-44  1.425100E-44  3.553541E-44  4.785710E-44  4.142184E-44  4.020055E-44  3.187143E-44
  3.528187E-44  3.338152E-44  3.225952E-44  4.069854E-44  7.330902E-44  7.128564E-44  3.670081E-44  2.871381E-44
  2.916165E-44  3.364788E-44  2.202363E-44  1.555870E-44  1.577519E-44  1.493132E-44  1.713225E-44  1.227802E-44
  7.735190E-45  5.794854E-45 -5.632704E-45 -1.826398E-44 -2.089604E-44 -1.169216E-44 -1.360618E-44 -2.679763E-44
 -5.019258E-44 -4.658759E-44 -3.576507E-44 -4.043539E-44 -7.603154E-44 -1.006773E-43 -6.854950E-44 -4.545796E-44
 -6.739771E-44 -7.735801E-44 -4.771101E-44 -2.854599E-44 -2.014675E-44 -2.833786E-44 -2.670010E-44 -2.158320E-44
 -1.183982E-44 -1.095001E-44 -7.779783E-45 -1.223892E-44 -8.183439E-45 -4.843843E-45 -7.509993E-46 -1.235725E-45
   3.50499999999999     
  0.000000E+00 -6.516022E-11  3.852234E-08  7.586357E-08  1.033656E-07  1.293254E-07  8.990430E-08  1.045553E-07
  1.300850E-07  1.252838E-07  8.938968E-08  7.572300E-08  1.029660E-07  1.170796E-07  1.123344E-07  7.848957E-08
  7.253825E-08  7.333470E-08  9.471625E-08  8.938222E-08  7.489534E-08  5.899175E-08  5.984324E-08  7.864562E-08
  7.861531E-08  6.186306E-08  4.535624E-08  4.151327E-08  4.351964E-08  3.245022E-08  1.704343E-08  8.775611E-09
  5.667742E-09  3.628502E-09  1.445063E-09  3.688876E-10  9.156596E-11  2.977604E-11  8.794665E-12  1.429290E-12
  1.960035E-13  4.280419E-14  1.279512E-14  4.129300E-15  1.026777E-15  2.231253E-16  5.505266E-17  2.164559E-17
  8.062710E-18  2.409014E-18  7.625340E-19  2.629311E-19  1.519636E-19  3.305528E-20  1.305880E-20  3.291948E-21
  2.898519E-21 -8.755255E-23 -4.411690E-22  2.803388E-23  1.914132E-22 -6.878840E-23 -3.981394E-23 -5.385633E-23
 -1.929794E-23 -1.304857E-23 -6.986837E-24 -6.371769E-24 -3.054103E-24 -4.454547E-24 -2.867500E-24 -1.596881E-24
 -9.715622E-25 -8.119851E-25 -6.704531E-25 -4.652951E-25 -2.675585E-25 -1.378785E-25 -1.025127E-25 -8.417547E-26
 -4.975452E-26 -2.175999E-26 -1.200858E-26 -8.703234E-27 -6.169559E-27 -3.790452E-27 -1.438416E-27 -9.363626E-28
 -5.012405E-28 -2.957492E-28 -1.286091E-28 -6.013212E-29 -3.296428E-29 -1.883115E-29 -1.021562E-29 -4.458032E-30
 -3.568742E-30 -2.477851E-30 -1.689272E-30 -7.964581E-31 -1.924676E-31 -4.136017E-31 -3.485518E-31 -2.489818E-31
 -9.260894E-32 -6.995183E-32 -7.945221E-32 -5.085710E-32 -2.719130E-32 -1.229823E-32 -9.935767E-33 -6.019139E-33
 -3.867971E-33 -2.137530E-33 -1.211735E-33 -6.061483E-34 -5.169315E-34 -2.886558E-34 -1.728604E-34 -1.034479E-34
 -4.869675E-35 -2.507577E-35 -1.295533E-35 -6.530379E-36 -4.079376E-36 -2.277220E-36 -9.746227E-37 -4.001738E-37
 -2.253137E-37 -3.873625E-37 -1.940369E-37 -9.754368E-38 -8.863931E-38 -4.692774E-38 -5.281146E-38 -3.207203E-38
 -1.436058E-38 -3.853599E-39 -6.823411E-39 -4.290967E-39 -2.217459E-39 -6.801430E-40 -6.086580E-40 -3.443647E-40
 -2.449093E-40 -9.674405E-41 -6.155841E-41 -7.810872E-43 -3.121222E-42  2.177811E-42  5.680047E-42  4.344978E-42
  5.311538E-42  5.137895E-42  4.944231E-42  3.188457E-42  2.526736E-42  2.059136E-42  1.598510E-42  1.118165E-42
  8.263352E-43  6.256082E-43  4.608133E-43  3.201782E-43  2.137502E-43  1.474854E-43  1.084286E-43  6.963279E-44
  3.688349E-44  2.056691E-44  1.424375E-44 -1.303248E-44 -5.664350E-44 -2.710010E-44 -9.586504E-45 -1.401875E-44
 -9.165292E-45  2.379698E-46 -3.308591E-45  6.761813E-45 -5.183931E-45 -1.529405E-44 -7.159983E-45 -4.189848E-45
 -1.273541E-45 -5.224164E-45 -9.590693E-45 -1.037703E-44  3.533645E-45  2.447343E-45  4.449289E-46 -3.232447E-45
  1.533864E-44  6.242401E-45  8.852656E-45  2.189174E-44  2.697197E-44  2.016326E-44  1.732947E-44  1.775181E-44
  1.976730E-44  2.155278E-44  1.219377E-44  2.452205E-44  3.214468E-44  5.585486E-44  4.076730E-44  2.963294E-44
  2.592380E-44  3.013546E-44  3.611653E-44  5.387188E-44  7.296409E-44  5.044284E-44  3.944334E-44  3.698579E-44
  3.373466E-44  3.130001E-44  2.086795E-44  1.578710E-44  1.958302E-44  1.663829E-44  1.401751E-44  1.015484E-44
  8.740737E-45 -3.298176E-45 -1.150450E-44 -9.160229E-45 -4.041739E-45 -1.035675E-44 -3.550991E-44 -3.957908E-44
 -3.207425E-44 -3.103545E-44 -2.762743E-44 -6.935436E-44 -8.199348E-44 -6.710435E-44 -5.017236E-44 -6.562881E-44
 -9.440185E-44 -6.592655E-44 -3.205934E-44 -2.525423E-44 -3.209240E-44 -3.576044E-44 -2.235903E-44 -1.289069E-44
 -1.112574E-44 -1.742864E-44 -8.746569E-45 -1.147072E-44 -3.517933E-45 -5.487308E-45 -1.774335E-45  6.119555E-47
   3.51499999999999     
  0.000000E+00 -5.618719E-10  3.761564E-08  7.517513E-08  1.047797E-07  1.329864E-07  8.865125E-08  9.966995E-08
  1.281428E-07  1.269205E-07  9.533914E-08  7.701999E-08  9.772841E-08  1.121901E-07  1.137139E-07  8.777364E-08
  7.343026E-08  6.879265E-08  8.944260E-08  9.009071E-08  8.219243E-08  6.215106E-08  5.547383E-08  7.291812E-08
  8.031822E-08  6.797492E-08  4.924882E-08  3.744556E-08  3.939448E-08  3.291395E-08  1.944661E-08  9.309502E-09
  4.905132E-09  3.280137E-09  1.514731E-09  4.542717E-10  9.605733E-11  2.362897E-11  7.596877E-12  1.527530E-12
  2.502320E-13  4.534284E-14  1.024441E-14  3.575498E-15  1.083291E-15  2.677810E-16  5.971030E-17  1.800483E-17
  7.122136E-18  2.685940E-18  9.258621E-19  2.524561E-19  1.549438E-19  3.522607E-20  7.121306E-21  3.706089E-21
  3.698384E-21 -7.996963E-22  8.797800E-22 -1.220980E-22  7.752809E-24 -7.909756E-23 -2.654562E-23 -6.576281E-23
 -2.209080E-23 -1.258256E-23 -9.168447E-24 -6.948270E-24 -2.663719E-24 -3.856397E-24 -3.107685E-24 -2.168043E-24
 -1.277823E-24 -8.472857E-25 -5.674632E-25 -3.396913E-25 -3.435060E-25 -1.669611E-25 -8.178000E-26 -6.989076E-26
 -4.672426E-26 -2.925389E-26 -1.366894E-26 -6.573803E-27 -4.974742E-27 -3.785600E-27 -2.154113E-27 -1.019852E-27
 -4.223560E-28 -2.145970E-28 -1.331094E-28 -6.564166E-29 -3.462542E-29 -1.753988E-29 -1.090347E-29 -5.068127E-30
 -2.670756E-30 -2.001595E-30 -1.844592E-30 -9.721850E-31 -4.288273E-31 -2.761595E-31 -2.169853E-31 -2.760038E-31
 -1.769085E-31 -8.904096E-32 -5.006430E-32 -2.770103E-32 -3.345843E-32 -1.681817E-32 -9.048062E-33 -4.754720E-33
 -3.461990E-33 -2.870969E-33 -1.246651E-33 -6.699812E-34 -3.959865E-34 -2.846075E-34 -1.958493E-34 -9.431977E-35
 -4.482648E-35 -2.253805E-35 -1.399548E-35 -6.013492E-36 -3.079043E-36 -2.273771E-36 -1.524193E-36 -7.164603E-37
 -3.066493E-37 -1.859218E-37 -1.899663E-37 -1.358685E-37 -8.603363E-38 -5.058553E-38 -2.309700E-38 -2.247161E-38
 -1.837692E-38 -1.288407E-38 -4.329681E-39 -1.435754E-39 -2.272556E-39 -1.386789E-39 -6.364574E-40 -2.291607E-40
 -1.986302E-40 -1.279700E-40 -2.311430E-41 -1.216297E-41 -6.712030E-42  2.805507E-42  5.016547E-42  8.079940E-42
  6.406240E-42  4.535362E-42  4.383559E-42  3.559381E-42  2.704897E-42  2.139920E-42  1.448808E-42  1.134754E-42
  8.575602E-43  6.525273E-43  4.284637E-43  3.194042E-43  2.194326E-43  1.335765E-43  9.667984E-44  7.200686E-44
  4.906908E-44  1.455196E-44  1.664525E-44 -1.565774E-44 -2.251776E-44 -3.892248E-44 -2.533452E-44 -8.253688E-45
 -1.486040E-45  1.124870E-45 -2.265587E-45  2.669796E-45 -2.210463E-44 -1.340112E-44 -1.945583E-45 -3.728620E-45
 -2.784525E-45 -1.261125E-44 -4.670684E-45 -6.792605E-47 -5.298271E-46  3.218320E-45 -3.754619E-47  5.366978E-45
  1.321562E-44  6.879104E-45  1.160562E-44  1.675788E-44  1.846411E-44  1.547773E-44  2.140634E-44  1.914520E-44
  2.235871E-44  1.569281E-44  1.464471E-44  2.356873E-44  5.093360E-44  5.123100E-44  3.119546E-44  2.678185E-44
  2.957686E-44  3.455691E-44  4.334301E-44  4.052718E-44  4.278082E-44  6.453619E-44  4.042079E-44  3.160209E-44
  2.830599E-44  2.472568E-44  2.578057E-44  2.237220E-44  2.234897E-44  1.021129E-44  8.605339E-45  7.396373E-45
 -1.580624E-45 -5.622571E-45 -3.541115E-45  1.926638E-45 -1.289968E-44 -2.941474E-44 -3.672041E-44 -1.846448E-44
 -1.432713E-44 -3.293221E-44 -4.944652E-44 -6.910695E-44 -4.837828E-44 -5.187259E-44 -7.417409E-44 -9.128222E-44
 -7.783508E-44 -4.352336E-44 -3.363194E-44 -3.908127E-44 -4.108717E-44 -2.882319E-44 -1.246879E-44 -1.304376E-44
 -2.072902E-44 -1.803712E-44 -6.697180E-45 -4.715821E-45 -1.717110E-45 -6.445744E-45 -1.728002E-45  9.751357E-46
   3.52499999999999     
  0.000000E+00 -1.076457E-09  3.673502E-08  7.438163E-08  1.060310E-07  1.366199E-07  8.790218E-08  9.516059E-08
  1.255079E-07  1.281138E-07  1.014228E-07  7.973566E-08  9.322013E-08  1.064644E-07  1.134143E-07  9.667601E-08
  7.594236E-08  6.589821E-08  8.354418E-08  8.809742E-08  8.857376E-08  6.726726E-08  5.378034E-08  6.614742E-08
  7.843091E-08  7.268810E-08  5.506754E-08  3.600880E-08  3.484792E-08  3.150733E-08  2.127754E-08  1.048789E-08
  4.646357E-09  2.808937E-09  1.455869E-09  5.273307E-10  1.160714E-10  2.167331E-11  5.912271E-12  1.408939E-12
  2.928506E-13  5.458456E-14  9.786315E-15  2.865697E-15  9.894580E-16  2.973546E-16  7.095417E-17  1.704536E-17
  5.915915E-18  2.487766E-18  9.982359E-19  2.704037E-19  1.305491E-19  4.150835E-20  8.389079E-21  4.755185E-21
  4.774724E-21 -7.643803E-22  1.683720E-21 -3.015118E-22 -1.377354E-22 -1.259232E-22 -4.169024E-23 -4.473550E-23
 -1.722056E-23 -1.001400E-23 -1.009150E-23 -9.386780E-24 -4.078930E-24 -3.047381E-24 -2.205338E-24 -2.089391E-24
 -1.827315E-24 -1.051836E-24 -4.147429E-25 -2.762484E-25 -3.155127E-25 -2.032417E-25 -1.192050E-25 -5.674346E-26
 -3.475372E-26 -3.288275E-26 -1.752138E-26 -9.368530E-27 -4.501876E-27 -2.717095E-27 -1.802306E-27 -1.215228E-27
 -5.195124E-28 -2.043171E-28 -1.166220E-28 -6.915426E-29 -3.782310E-29 -1.815174E-29 -9.431442E-30 -6.699199E-30
 -3.512809E-30 -1.417582E-30 -1.462985E-30 -9.229293E-31 -7.612337E-31 -4.743462E-31 -2.366443E-31 -1.867974E-31
 -1.256657E-31 -1.227251E-31 -7.871349E-32 -3.224234E-32 -1.984231E-32 -1.687638E-32 -1.361178E-32 -6.436197E-33
 -3.068297E-33 -1.921758E-33 -1.443830E-33 -7.035878E-34 -4.894047E-34 -2.604278E-34 -1.632977E-34 -1.103799E-34
 -4.925331E-35 -2.471321E-35 -1.281335E-35 -6.738219E-36 -4.067094E-36 -2.342673E-36 -9.588636E-37 -5.935720E-37
 -3.928186E-37 -2.755707E-37 -1.487659E-37 -7.868621E-38 -8.459944E-38 -5.837380E-38 -5.536062E-38 -2.708900E-38
 -1.179662E-38 -7.482538E-39 -8.346834E-39 -4.151207E-39 -1.483768E-39 -6.614401E-40 -7.368565E-40 -3.795913E-40
 -2.649683E-40 -8.334227E-41 -6.843933E-41 -2.137380E-42 -4.975313E-42  3.604923E-43  5.309785E-42  4.133073E-42
  4.909723E-42  5.118025E-42  4.916289E-42  3.162496E-42  2.520291E-42  2.045142E-42  1.592442E-42  1.117656E-42
  8.252168E-43  6.159242E-43  4.595559E-43  3.218711E-43  2.112292E-43  1.441723E-43  1.095909E-43  7.196670E-44
  3.443308E-44  1.858069E-44  1.366776E-44 -7.654701E-45 -5.539160E-44 -3.624249E-44 -9.827978E-45 -6.289055E-45
 -6.300986E-45  1.862599E-45 -5.412291E-45  5.919647E-45  4.151482E-45 -1.285766E-44 -6.163920E-45 -5.939948E-45
 -1.101662E-46 -4.895897E-45 -5.846773E-45 -9.588268E-45  3.548873E-45  4.915572E-45  6.061407E-45  1.600562E-45
  1.814682E-44  3.536735E-45  7.004055E-45  1.649176E-44  2.122325E-44  2.340467E-44  1.407910E-44  1.508699E-44
  1.261708E-44  2.583757E-44  1.357583E-44  3.564321E-44  4.466190E-44  4.249185E-44  4.124339E-44  3.192668E-44
  3.501891E-44  3.348335E-44  3.257734E-44  3.991645E-44  7.006342E-44  7.288108E-44  3.716085E-44  2.771254E-44
  2.780275E-44  3.170656E-44  2.351768E-44  1.790715E-44  1.690369E-44  1.219420E-44  1.455134E-44  1.087480E-44
  2.203752E-45  4.429526E-45 -6.858270E-46 -1.093061E-44 -2.707143E-44 -2.588758E-44 -1.470182E-44 -9.384983E-45
 -3.473702E-44 -4.826560E-44 -5.649816E-44 -4.048869E-44 -4.151546E-44 -8.399871E-44 -9.486215E-44 -7.526874E-44
 -4.826315E-44 -4.981087E-44 -4.936447E-44 -4.647040E-44 -3.242673E-44 -1.889755E-44 -1.260640E-44 -2.166938E-44
 -2.618839E-44 -1.199264E-44 -4.597873E-45 -1.326348E-45 -5.156405E-45 -6.485770E-45 -6.734619E-46  3.505994E-46
   3.53499999999999     
  0.000000E+00 -1.608562E-09  3.588226E-08  7.348717E-08  1.071117E-07  1.401789E-07  8.765346E-08  9.111747E-08
  1.222667E-07  1.288509E-07  1.073902E-07  8.369775E-08  8.968175E-08  1.003191E-07  1.115162E-07  1.043991E-07
  7.974739E-08  6.492979E-08  7.780083E-08  8.376948E-08  9.306711E-08  7.337480E-08  5.498932E-08  5.975725E-08
  7.349206E-08  7.491879E-08  6.120782E-08  3.751081E-08  3.125412E-08  2.875246E-08  2.193618E-08  1.186192E-08
  4.975045E-09  2.408715E-09  1.297445E-09  5.552023E-10  1.417043E-10  2.482212E-11  4.644671E-12  1.143422E-12
  2.989279E-13  6.470050E-14  1.168257E-14  2.481320E-15  8.144650E-16  2.905360E-16  8.001765E-17  1.947551E-17
  5.406938E-18  1.983061E-18  9.245883E-19  3.052255E-19  1.049619E-19  4.487118E-20  1.540716E-20  5.063107E-21
  5.014827E-21 -8.677541E-23  1.068548E-21 -2.771371E-22 -5.376922E-23 -1.560803E-22 -6.256002E-23 -2.027393E-23
