7928, 1.882637348883341, 0.002070587887777, 2.181692617653947e-18, 0.3159 
1.211949081820221e+02 1.583575139746404e-18 8.198932966693421e-03 4.756566129882557e-19 
1.217741093609675e+02 1.591095431041273e-18 8.160186334374443e-03 4.731434396110095e-19 
1.223560785935442e+02 1.598651655914148e-18 8.121619934026882e-03 4.730984587975492e-19 
1.229408291085253e+02 1.606243963052934e-18 8.083233066106494e-03 4.734681540328210e-19 
1.235283741979051e+02 1.613872554144654e-18 8.045024769842630e-03 4.723628233991426e-19 
1.241187272172014e+02 1.621537602893720e-18 8.006994235990370e-03 4.697814818437109e-19 
1.247119015857602e+02 1.629239283561223e-18 7.969140660146128e-03 4.653499488746559e-19 
1.253079107870585e+02 1.636977771209302e-18 7.931463241504086e-03 4.599824055497616e-19 
1.259067683690127e+02 1.644753241851198e-18 7.893961182136450e-03 4.553892911560700e-19 
1.265084879442857e+02 1.652565872084411e-18 7.856633688765180e-03 4.581167293460143e-19 
1.271130831905966e+02 1.660415839272585e-18 7.819479971853298e-03 4.486281429177727e-19 
1.277205678510313e+02 1.668303319266924e-18 7.782499256171333e-03 4.506891024136629e-19 
1.283309557343553e+02 1.676228500796390e-18 7.745706832672404e-03 4.526676490245930e-19 
1.289442607153277e+02 1.684191554208285e-18 7.709095156793946e-03 4.486699773000559e-19 
1.295604967350158e+02 1.692192663659120e-18 7.672653851748581e-03 4.471467258462022e-19 
1.301796778011128e+02 1.700232011099575e-18 7.636382145703171e-03 4.459563232818818e-19 
1.308018179882557e+02 1.708309779286033e-18 7.600279270429473e-03 4.402666381088738e-19 
1.314269314383457e+02 1.716426151841227e-18 7.564344461027789e-03 4.371713846240484e-19 
1.320550323608691e+02 1.724581313214412e-18 7.528576956105173e-03 4.377825366324294e-19 
1.326861350332205e+02 1.732775448850918e-18 7.492975997036692e-03 4.363346866338284e-19 
1.333202538010282e+02 1.741008744858044e-18 7.457540829426595e-03 4.322174519793765e-19 
1.339574030784786e+02 1.749281388602865e-18 7.422270700531847e-03 4.304429500665272e-19 
1.345975973486454e+02 1.757593568342216e-18 7.387164860899632e-03 4.311038516015407e-19 
1.352408511638178e+02 1.765945472477411e-18 7.352222567465951e-03 4.290971711542537e-19 
1.358871791458319e+02 1.774337290991482e-18 7.317443077493828e-03 4.255966780359657e-19 
1.365365959864026e+02 1.782769214593626e-18 7.282825652203350e-03 4.246931560793976e-19 
1.371891164474578e+02 1.791241435416933e-18 7.248369553928427e-03 4.254710523222179e-19 
1.378447553614748e+02 1.799754145980259e-18 7.214076127199591e-03 4.160432570324773e-19 
1.385035276318155e+02 1.808307539252556e-18 7.179964105542896e-03 4.174056555547867e-19 
1.391654482330668e+02 1.816901809973282e-18 7.146010968367344e-03 4.138679028263167e-19 
1.398305322113805e+02 1.825537153439867e-18 7.112215994874271e-03 4.144560686524465e-19 
1.404987946848150e+02 1.834213765989325e-18 7.078578466953956e-03 4.137035702071125e-19 
1.411702508436797e+02 1.842931844833443e-18 7.045097669842863e-03 4.105281999907712e-19 
1.418449159508791e+02 1.851691588137152e-18 7.011772891819311e-03 4.083102668899646e-19 
1.425228053422615e+02 1.860493195024628e-18 6.978603424187770e-03 4.055190834560288e-19 
1.432039344269658e+02 1.869336865571344e-18 6.945588561315753e-03 4.016912595643721e-19 
1.438883186877727e+02 1.878222800717274e-18 6.912727600957892e-03 4.001008378190619e-19 
1.445759736814566e+02 1.887151202544131e-18 6.880019843234631e-03 4.012437884116934e-19 
1.452669150391390e+02 1.896122274172837e-18 6.847464591040095e-03 4.015811096703991e-19 
1.459611584666439e+02 1.905136219296152e-18 6.815061151727206e-03 3.990477158192169e-19 
1.466587197448549e+02 1.914193242807391e-18 6.782808834820035e-03 3.941193215021633e-19 
1.473596147300735e+02 1.923293550635910e-18 6.750706952634646e-03 3.946429325294330e-19 
1.480638593543807e+02 1.932437349617242e-18 6.718754820743159e-03 3.909154109662832e-19 
1.487714696259976e+02 1.941624847658363e-18 6.686961662250267e-03 3.872244876266207e-19 
1.494824616296501e+02 1.950856253533190e-18 6.655328702541779e-03 3.880270093644379e-19 
1.501968515269345e+02 1.960131777121948e-18 6.623843222777885e-03 3.848211105222898e-19 
1.509146555566849e+02 1.969451629276068e-18 6.592504552156575e-03 3.811887887888980e-19 
1.516358900353422e+02 1.978816021800063e-18 6.561312022965746e-03 3.810015584592468e-19 
1.523605713573244e+02 1.988225167575680e-18 6.530264970170194e-03 3.802982752817300e-19 
1.530887159954013e+02 1.997679280532594e-18 6.499362731522465e-03 3.775290400487973e-19 
1.538203405010662e+02 2.007178575503751e-18 6.468604648038575e-03 3.751771748520070e-19 
1.545554615049139e+02 2.016723268450214e-18 6.437990063265472e-03 3.727336665754131e-19 
1.552940957170183e+02 2.026313576332859e-18 6.407518323707150e-03 3.728158254738069e-19 
1.560362599273122e+02 2.035949717121084e-18 6.377188778796504e-03 3.732584820235592e-19 
1.567819710059690e+02 2.045631909915785e-18 6.347000780514459e-03 3.679456111491076e-19 
1.575312459037858e+02 2.055360374613137e-18 6.316953684438507e-03 3.681653095072247e-19 
1.582841016525701e+02 2.065135332210743e-18 6.287046848779142e-03 3.664303739493925e-19 
1.590405553655247e+02 2.074957005545464e-18 6.257279632176566e-03 3.631414948353470e-19 
1.598006242376384e+02 2.084825618208069e-18 6.227651397049867e-03 3.616914905625775e-19 
1.605643255460766e+02 2.094741393287449e-18 6.198176215962084e-03 3.582761091153286e-19 
1.613316766505733e+02 2.104704556267861e-18 6.168844035137870e-03 3.548936190677247e-19 
1.621026949938267e+02 2.114715334847131e-18 6.139648726899860e-03 3.584495418597385e-19 
1.628773981018946e+02 2.124773955561978e-18 6.110589670436701e-03 3.565142916682275e-19 
1.636558035845943e+02 2.134880647218845e-18 6.081666244160029e-03 3.531475464331920e-19 
1.644379291359012e+02 2.145035639659302e-18 6.052877829370201e-03 3.511018341368199e-19 
1.652237925343520e+02 2.155239163702041e-18 6.024223810413801e-03 3.496723575214783e-19 
1.660134116434485e+02 2.165491451273542e-18 5.995703574308424e-03 3.472262699267500e-19 
1.668068044120640e+02 2.175792735447922e-18 5.967316510637968e-03 3.457015447067453e-19 
1.676039888748508e+02 2.186143250367024e-18 5.939062011778747e-03 3.446126803051736e-19 
1.684049831526502e+02 2.196543231281729e-18 5.910939472785904e-03 3.425900402755195e-19 
1.692098054529056e+02 2.206992914662332e-18 5.882948291102340e-03 3.424635971718911e-19 
1.700184740700743e+02 2.217492538045696e-18 5.855087866977512e-03 3.410109631290348e-19 
1.708310073860448e+02 2.228042339976556e-18 5.827357603615455e-03 3.393105340203814e-19 
1.716474238705544e+02 2.238642560414756e-18 5.799756906111175e-03 3.361034908405558e-19 
1.724677420816087e+02 2.249293440209936e-18 5.772285182831588e-03 3.329446088490410e-19 
1.732919806659037e+02 2.259995221316086e-18 5.744958980608643e-03 3.332308878212038e-19 
1.741201583592494e+02 2.270748147179112e-18 5.717761846511686e-03 3.334820311688122e-19 
1.749522939869968e+02 2.281552462639678e-18 5.690691727223504e-03 3.322358634262027e-19 
1.757884064644639e+02 2.292408412762222e-18 5.663748044108441e-03 3.294290514365292e-19 
1.766285147973671e+02 2.303316244336808e-18 5.636930219662102e-03 3.275287280859646e-19 
1.774726380822526e+02 2.314276205375678e-18 5.610237678806447e-03 3.249812556234476e-19 
1.783207955069309e+02 2.325288545040013e-18 5.583669849074409e-03 3.219106798426464e-19 
1.791730063509127e+02 2.336353513640209e-18 5.557226160608152e-03 3.205750050091829e-19 
1.800292899858471e+02 2.347471362694388e-18 5.530906046019647e-03 3.207282705774693e-19 
1.808896658759617e+02 2.358642344935784e-18 5.504708940378173e-03 3.195988175737145e-19 
1.817541535785064e+02 2.369866714302664e-18 5.478634281238437e-03 3.170934531680652e-19 
1.826227727441960e+02 2.381144723227642e-18 5.452681514834987e-03 3.164579950737017e-19 
1.834955431176579e+02 2.392476627295627e-18 5.426850085240325e-03 3.171606466776641e-19 
1.843724845378812e+02 2.403862702648310e-18 5.401139395638273e-03 3.141622040838401e-19 
1.852536169386670e+02 2.415303184114428e-18 5.375548947596616e-03 3.113840326599676e-19 
1.861389603490817e+02 2.426798340627323e-18 5.350078771803653e-03 3.114202594497090e-19 
1.870285348939124e+02 2.438348433483474e-18 5.324744268675627e-03 3.084853162937813e-19 
1.879223607941250e+02 2.449953725340797e-18 5.299528159734083e-03 3.069285476648057e-19 
1.888204583673224e+02 2.461614479681922e-18 5.274429904215627e-03 3.054751365176316e-19 
1.897228480282074e+02 2.473330962106700e-18 5.249448961885311e-03 3.051604070153846e-19 
1.906295502890464e+02 2.485103435043390e-18 5.224584804271999e-03 3.030513419456209e-19 
1.915405857601358e+02 2.496932174740377e-18 5.199836878770648e-03 3.020435905135251e-19 
1.924559751502705e+02 2.508817445368037e-18 5.175204663426706e-03 3.003235668256054e-19 
1.933757392672139e+02 2.520759514818443e-18 5.150687633248917e-03 2.989364973700483e-19 
1.942998990181730e+02 2.532758656466411e-18 5.126285256911329e-03 2.975902337059467e-19 
1.952284754102708e+02 2.544815143057574e-18 5.101997009425734e-03 2.958398285935892e-19 
1.961614895510259e+02 2.556929248729577e-18 5.077822367940086e-03 2.957269374848749e-19 
1.970989626488313e+02 2.569101248733771e-18 5.053760812296245e-03 2.949001498149271e-19 
1.980409160134369e+02 2.581331419810287e-18 5.029811824284794e-03 2.923658746390936e-19 
1.989873710564337e+02 2.593620039954033e-18 5.005974888114870e-03 2.909058448820492e-19 
1.999383492917402e+02 2.605967388467343e-18 4.982249490310064e-03 2.895260539107458e-19 
2.008938723360933e+02 2.618373746105523e-18 4.958636295537488e-03 2.893486662012530e-19 
2.018539619095365e+02 2.630839394728379e-18 4.935148262957463e-03 2.866270714834669e-19 
2.028186398359161e+02 2.643364617911361e-18 4.911770072216832e-03 2.839183201889043e-19 
2.037879280433764e+02 2.655949700185871e-18 4.888501220505857e-03 2.844424076093681e-19 
2.047618485648581e+02 2.668594927670171e-18 4.865341206806604e-03 2.825188453020542e-19 
2.057404235385994e+02 2.681300587801130e-18 4.842289532402217e-03 2.807337361882345e-19 
2.067236752086387e+02 2.694066969412062e-18 4.819345700735709e-03 2.784920326248346e-19 
2.077116259253218e+02 2.706894362677091e-18 4.796509217513349e-03 2.786947383324823e-19 
2.087042981458075e+02 2.719783059127367e-18 4.773779590675277e-03 2.789342721186910e-19 
2.097017144345799e+02 2.732733351684084e-18 4.751156330338149e-03 2.769324726481922e-19 
2.107038974639607e+02 2.745745534667989e-18 4.728638948781160e-03 2.747706075709624e-19 
2.117108700146244e+02 2.758819902971162e-18 4.706226961858733e-03 2.729488795236851e-19 
2.127226549761169e+02 2.771956574910257e-18 4.683920187496079e-03 2.709618758760967e-19 
2.137392753473742e+02 2.785155795534773e-18 4.661718224527348e-03 2.706623742530473e-19 
2.147607542372481e+02 2.798419107462764e-18 4.639618529793396e-03 2.700563587759655e-19 
2.157871148650279e+02 2.811745212009852e-18 4.617623292973985e-03 2.675712252021453e-19 
2.168183805609706e+02 2.825135000657002e-18 4.595731689444400e-03 2.661400645573380e-19 
2.178545747668306e+02 2.838588779672271e-18 4.573956581490840e-03 2.636275830132340e-19 
2.188957210363924e+02 2.852106855732769e-18 4.552283370218714e-03 2.641429520135805e-19 
2.199418430360061e+02 2.865689535734640e-18 4.530711588800764e-03 2.620852764837609e-19 
2.209929645451256e+02 2.879337128466965e-18 4.509240771787255e-03 2.612915665923129e-19 
2.220491094568481e+02 2.893049944270120e-18 4.487870455673571e-03 2.601530508146397e-19 
2.231103017784596e+02 2.906828294821742e-18 4.466600179237783e-03 2.587313983747290e-19 
2.241765656319778e+02 2.920672493310474e-18 4.445429483266930e-03 2.579263541492560e-19 
2.252479252547019e+02 2.934582854116193e-18 4.424357911043151e-03 2.575251421406568e-19 
2.263244049997634e+02 2.948559694024030e-18 4.403385006510907e-03 2.561729388763996e-19 
2.274060293366794e+02 2.962603330916095e-18 4.382510316280394e-03 2.541470947744587e-19 
2.284928228519092e+02 2.976714083244852e-18 4.361733390368256e-03 2.527337034172001e-19 
2.295848102494125e+02 2.990892272032205e-18 4.341053779235430e-03 2.515847960032620e-19 
2.306820163512125e+02 3.005138219730652e-18 4.320471035498846e-03 2.511492002162332e-19 
2.317844660979581e+02 3.019452250076184e-18 4.299984714134487e-03 2.504408191957760e-19 
2.328921845494919e+02 3.033834688373342e-18 4.279594372060581e-03 2.481366063637003e-19 
2.340051968854197e+02 3.048285861323949e-18 4.259299568379425e-03 2.467403171194968e-19 
2.351235284056831e+02 3.062806098339859e-18 4.239112627223161e-03 2.472124437319093e-19 
2.362472045311342e+02 3.077395728535920e-18 4.219020928407890e-03 2.433159103595508e-19 
2.373762508041131e+02 3.092055081685501e-18 4.199023316135790e-03 2.439688076182989e-19 
2.385106928890304e+02 3.106784496844491e-18 4.179119350189838e-03 2.431073519224322e-19 
2.396505565729480e+02 3.121584304321739e-18 4.159308606395531e-03 2.417086479332983e-19 
2.407958677661666e+02 3.136454840767721e-18 4.139590655978237e-03 2.409125362094819e-19 
2.419466525028147e+02 3.151396444766430e-18 4.119965071654259e-03 2.393336447435543e-19 
2.431029369414402e+02 3.166409456065084e-18 4.100431428651638e-03 2.380114617024133e-19 
2.442647473656050e+02 3.181494215926213e-18 4.080989304230524e-03 2.370851116827501e-19 
2.454321101844820e+02 3.196651067120876e-18 4.061638277686682e-03 2.357012159482843e-19 
2.466050519334572e+02 3.211880354232924e-18 4.042377929963399e-03 2.340325128760018e-19 
2.477835992747302e+02 3.227182423507668e-18 4.023207843852821e-03 2.322813046394336e-19 
2.489677789979221e+02 3.242557622673900e-18 4.004127604217861e-03 2.317538556364610e-19 
2.501576180206840e+02 3.258006301215117e-18 3.985136797652880e-03 2.310964566937984e-19 
2.513531433893087e+02 3.273528810122905e-18 3.966235012788886e-03 2.297289762835785e-19 
2.525543822793458e+02 3.289125503092270e-18 3.947421838858038e-03 2.283777674472117e-19 
2.537613619962186e+02 3.304796733774789e-18 3.928706688763763e-03 2.278245863424228e-19 
2.549741099758470e+02 3.320542858625592e-18 3.910081850960217e-03 2.272613562278132e-19 
2.561926537852681e+02 3.336364235575109e-18 3.891544275112685e-03 2.252996810579660e-19 
2.574170211232648e+02 3.352261224277895e-18 3.873093559779741e-03 2.244405820464049e-19 
2.586472398209949e+02 3.368234186104679e-18 3.854729305311818e-03 2.238646864860550e-19 
2.598833378426238e+02 3.384283484129559e-18 3.836451113867436e-03 2.222342750514380e-19 
2.611253432859601e+02 3.400409483119255e-18 3.818258589425761e-03 2.215346518884721e-19 
2.623732843830937e+02 3.416612549695367e-18 3.800151337605517e-03 2.204537526689137e-19 
2.636271895010399e+02 3.432893052143843e-18 3.782128965882904e-03 2.194502735427262e-19 
2.648870871423809e+02 3.449251360128832e-18 3.764191083900393e-03 2.186608415051766e-19 
2.661530059459156e+02 3.465687845883233e-18 3.746337302162726e-03 2.171079548432327e-19 
2.674249746873103e+02 3.482202884042586e-18 3.728567232260067e-03 2.162934022102266e-19 
2.687030222797529e+02 3.498796849139664e-18 3.710880489552466e-03 2.152831907438340e-19 
2.699871777746098e+02 3.515470117671281e-18 3.693276690906132e-03 2.148182776651270e-19 
2.712774703620866e+02 3.532223069228381e-18 3.675755453533914e-03 2.117669628173185e-19 
2.725739293718908e+02 3.549056084594792e-18 3.658316397015536e-03 2.124949029801739e-19 
2.738765842739010e+02 3.565969546465602e-18 3.640965732243105e-03 2.111745947903983e-19 
2.751854646788329e+02 3.582963839216459e-18 3.623701309399678e-03 2.111756313369125e-19 
2.765006003389155e+02 3.600039349251986e-18 3.606517814840287e-03 2.093899768866862e-19 
2.778220211485661e+02 3.617196464567619e-18 3.589414876002248e-03 2.085217064674407e-19 
2.791497571450699e+02 3.634435575372084e-18 3.572392121628601e-03 2.073706353050141e-19 
2.804838385092631e+02 3.651757073348809e-18 3.555449182507967e-03 2.060667805429166e-19 
2.818242955662183e+02 3.669161352277046e-18 3.538585690857239e-03 2.051808484979503e-19 
2.831711587859358e+02 3.686648807844629e-18 3.521801280513161e-03 2.045312923860703e-19 
2.845244587840332e+02 3.704219837527189e-18 3.505095587049427e-03 2.038756575289894e-19 
2.858842263224433e+02 3.721874840683858e-18 3.488468247683657e-03 2.032141143652867e-19 
2.872504923101131e+02 3.739614218606706e-18 3.471918901232387e-03 2.025468307131120e-19 
2.886232878037058e+02 3.757438374568646e-18 3.455447188069806e-03 2.014951593370711e-19 
2.900026440083075e+02 3.775347713832587e-18 3.439052750123893e-03 1.997350855008669e-19 
2.913885922781353e+02 3.793342643448512e-18 3.422735231063218e-03 1.983481781274977e-19 
2.927811641172530e+02 3.811423572332681e-18 3.406494276221062e-03 1.966690621645799e-19 
2.941803911802830e+02 3.829590911542270e-18 3.390329532351326e-03 1.966046956392007e-19 
2.955863052731286e+02 3.847845073822176e-18 3.374243871170684e-03 1.965236465788609e-19 
2.969989383536965e+02 3.866186470851973e-18 3.358241053323397e-03 1.946996547326309e-19 
2.984183225326228e+02 3.884615529219919e-18 3.342313278922488e-03 1.933889237308867e-19 
2.998444900740034e+02 3.903132660764944e-18 3.326460208174994e-03 1.926237062562620e-19 
3.012774733961264e+02 3.921738286191877e-18 3.310681496781923e-03 1.919425719510379e-19 
3.027173050722117e+02 3.940432828614035e-18 3.294976801647885e-03 1.912570747015812e-19 
3.041640178311476e+02 3.959216714482067e-18 3.279345780129245e-03 1.898385577188402e-19 
3.056176445582374e+02 3.978090370738949e-18 3.263788092425776e-03 1.886909020372011e-19 
3.070782182959458e+02 3.997054225658999e-18 3.248303400835355e-03 1.880043494520830e-19 
3.085457722446508e+02 4.016108710185042e-18 3.232891368650714e-03 1.873138803230955e-19 
3.100203397633976e+02 4.035254257783016e-18 3.217551660302284e-03 1.866196280852181e-19 
3.115019543706569e+02 4.054491303770970e-18 3.202283941907157e-03 1.860949995639809e-19 
3.129906497450889e+02 4.073820285212449e-18 3.187087881344691e-03 1.855095486174310e-19 
3.144864597263050e+02 4.093241639991556e-18 3.171963148959046e-03 1.838548998825710e-19 
3.159894183156400e+02 4.112755806817293e-18 3.156909417507930e-03 1.828359673266134e-19 
3.174995596769240e+02 4.132363247011141e-18 3.141926345623668e-03 1.830624538046517e-19 
3.190169181372590e+02 4.152064385239628e-18 3.127013623009438e-03 1.818379803317713e-19 
3.205415281877994e+02 4.171859677150977e-18 3.112180524554040e-03 1.801172206780515e-19 
3.220734244845350e+02 4.191749572434277e-18 3.097417182196789e-03 1.788798884026746e-19 
3.236126418490818e+02 4.211734523298178e-18 3.082723110327941e-03 1.789726984367029e-19 
3.251592152694693e+02 4.231814983758674e-18 3.068097989425751e-03 1.780581063925150e-19 
3.267131799009387e+02 4.251991410775726e-18 3.053541500839791e-03 1.768584283818130e-19 
3.282745710667409e+02 4.272264262820700e-18 3.039053327840903e-03 1.759890382711800e-19 
3.298434242589400e+02 4.292634000498272e-18 3.024633155159501e-03 1.755658005017190e-19 
3.314197751392199e+02 4.313101086935939e-18 3.010280668712984e-03 1.745526609908911e-19 
