 -0.885000000000000     
  0.000000E+00  3.970820-100  9.352098-100  1.729766E-99  4.087155E-99  6.209900E-99  8.127177E-99  1.012316E-98
  2.642401E-27  2.349871E-27  1.927027E-27  1.628453E-27  1.345787E-27  1.053017E-27  8.241446E-28  5.952896E-28
  4.515616E-28  3.275020E-28  2.210735E-28  1.483294E-28  9.265821E-29  5.956315E-29  3.600468E-29  2.012725E-29
  1.135881E-29  5.962117E-30  3.128166E-30  1.454382E-30  6.690058E-31  2.900159E-31  1.176307E-31  4.758138E-32
  1.860725E-32  7.633805E-33  3.296233E-33  1.537555E-33  7.502017E-34  3.711568E-34  1.750367E-34  7.993068E-35
  3.746774E-35  1.793388E-35  8.963469E-36  4.488550E-36  2.334693E-36  1.191166E-36  5.977480E-37  3.048816E-37
  1.632363E-37  8.716118E-38  4.840158E-38  2.565463E-38  1.390385E-38  7.631374E-39  4.213739E-39  2.395127E-39
  1.340767E-39  7.939826E-40  4.415755E-40  2.576654E-40  1.516617E-40  8.937369E-41  5.243067E-41  3.129784E-41
  1.885940E-41  1.129612E-41  6.964532E-42  4.207786E-42  2.606473E-42  1.626970E-42  9.916552E-43  6.231969E-43
  3.982190E-43  2.497222E-43  1.588195E-43  1.015004E-43  6.515017E-44  4.253305E-44  2.686778E-44  1.773066E-44
  1.155248E-44  7.633101E-45  4.979914E-45  3.297710E-45  2.225700E-45  1.454061E-45  9.872099E-46  6.591374E-46
  4.523680E-46  3.072800E-46  2.057593E-46  1.399832E-46  9.642509E-47  6.587918E-47  4.599430E-47  3.127346E-47
  2.189202E-47  1.537495E-47  1.070103E-47  7.446098E-48  5.249044E-48  3.709801E-48  2.608670E-48  1.849639E-48
  1.317417E-48  9.392950E-49  6.726170E-49  4.782875E-49  3.434464E-49  2.491123E-49  1.790721E-49  1.291327E-49
  9.439021E-50  6.851810E-50  4.959924E-50  3.657499E-50  2.653704E-50  1.966060E-50  1.426713E-50  1.061133E-50
  7.723963E-51  5.668515E-51  4.244944E-51  3.062044E-51  2.247997E-51  1.663429E-51  1.214400E-51  8.795799E-52
  6.399878E-52  4.607957E-52  3.280368E-52  2.312030E-52  1.624350E-52  1.127521E-52  7.752034E-53  5.249338E-53
  3.541171E-53  2.365789E-53  1.544626E-53  1.007426E-53  6.529925E-54  4.174168E-54  2.636880E-54  1.685327E-54
  1.064145E-54  6.653073E-55  4.229609E-55  2.663555E-55  1.681897E-55  1.056288E-55  6.679531E-56  4.247923E-56
  2.718897E-56  1.745858E-56  1.110701E-56  7.088136E-57  4.574559E-57  2.969659E-57  1.905295E-57  1.245970E-57
  8.117988E-58  5.318824E-58  3.457488E-58  2.266035E-58  1.502713E-58  9.956793E-59  6.561698E-59  4.361515E-59
  2.923932E-59  1.972898E-59  1.329557E-59  9.131998E-60  6.306407E-60  4.426661E-60  3.122520E-60  2.291789E-60
  1.702058E-60  1.308541E-60  1.041604E-60  8.504058E-61  7.254483E-61  6.429518E-61  5.820846E-61  5.428774E-61
  5.089844E-61  4.843918E-61  4.663548E-61  4.468263E-61  4.405508E-61  4.359457E-61  4.282014E-61  4.192648E-61
  4.080286E-61  3.998569E-61  3.987213E-61  3.924842E-61  3.871850E-61  3.821302E-61  3.717268E-61  3.707071E-61
  3.630950E-61  3.560769E-61  3.582625E-61  3.548796E-61  3.485792E-61  3.412053E-61  3.408171E-61  3.433556E-61
 -1.000000000000207E-002
  0.000000E+00  4.828130E-29  1.423822E-28  2.496076E-28  4.711004E-28  6.488700E-28  8.485179E-28  1.233350E-27
  1.379098E-27  2.013096E-27  2.156991E-27  2.507883E-27  3.095042E-27  3.612790E-27  3.781145E-27  4.022766E-27
  4.899839E-27  5.111995E-27  5.483857E-27  5.531208E-27  5.962795E-27  6.639483E-27  6.459609E-27  6.739069E-27
  6.980276E-27  7.531601E-27  7.417048E-27  7.387073E-27  8.045529E-27  7.828088E-27  7.958850E-27  8.434316E-27
  8.159707E-27  8.564348E-27  8.508887E-27  8.316681E-27  8.858276E-27  8.656764E-27  8.857300E-27  8.788934E-27
  9.138304E-27  9.233976E-27  9.139683E-27  9.236360E-27  9.129826E-27  9.491792E-27  9.205797E-27  8.906913E-27
  8.864947E-27  8.722210E-27  8.529798E-27  7.835483E-27  7.334139E-27  6.789152E-27  6.042452E-27  5.433740E-27
  4.713668E-27  4.141476E-27  3.348923E-27  2.788699E-27  2.271682E-27  1.744549E-27  1.341743E-27  9.508294E-28
  7.061767E-28  5.007905E-28  3.297879E-28  2.155746E-28  1.309516E-28  8.172481E-29  4.778312E-29  2.578506E-29
  1.401442E-29  7.058736E-30  3.543647E-30  1.572723E-30  6.885670E-31  2.856782E-31  1.113671E-31  4.427435E-32
  1.754837E-32  7.594731E-33  3.444938E-33  1.667198E-33  8.023636E-34  3.857475E-34  1.772198E-34  8.045340E-35
  3.830747E-35  1.898550E-35  9.655505E-36  4.826914E-36  2.466705E-36  1.251591E-36  6.301482E-37  3.272561E-37
  1.778816E-37  9.590718E-38  5.288845E-38  2.782517E-38  1.519064E-38  8.439116E-39  4.671583E-39  2.665351E-39
  1.484292E-39  8.837909E-40  4.956041E-40  2.895024E-40  1.711976E-40  1.010571E-40  5.941354E-41  3.559994E-41
  2.158598E-41  1.298114E-41  8.012270E-42  4.845668E-42  3.029085E-42  1.873609E-42  1.158524E-42  7.266090E-43
  4.632517E-43  2.919051E-43  1.861640E-43  1.188134E-43  7.619282E-44  5.020387E-44  3.175658E-44  2.100693E-44
  1.371679E-44  9.067453E-45  5.946608E-45  3.937671E-45  2.647841E-45  1.751476E-45  1.183050E-45  7.923607E-46
  5.395375E-46  3.698784E-46  2.466881E-46  1.688942E-46  1.161358E-46  8.002611E-47  5.573567E-47  3.764008E-47
  2.649603E-47  1.861579E-47  1.300407E-47  9.083684E-48  6.394756E-48  4.526362E-48  3.192654E-48  2.252766E-48
  1.606052E-48  1.152217E-48  8.265958E-49  5.827143E-49  4.247649E-49  3.086979E-49  2.191262E-49  1.596024E-49
  1.166733E-49  8.537138E-50  6.130122E-50  4.515263E-50  3.276404E-50  2.432605E-50  1.769774E-50  1.309324E-50
  9.631652E-51  7.052720E-51  5.230077E-51  3.811304E-51  2.807076E-51  2.062704E-51  1.498556E-51  1.079121E-51
  7.876344E-52  5.631773E-52  4.012494E-52  2.831252E-52  1.978017E-52  1.362493E-52  9.326703E-53  6.349138E-53
  4.230507E-53  2.802547E-53  1.835586E-53  1.190165E-53  7.685975E-54  4.885204E-54  3.108058E-54  1.977793E-54
  1.243030E-54  7.793709E-55  4.957720E-55  3.090891E-55  1.956933E-55  1.241201E-55  7.848208E-56  4.970063E-56
  3.187222E-56  2.048937E-56  1.303513E-56  8.348705E-57  5.406757E-57  3.505995E-57  2.252127E-57  1.475409E-57
  9.601704E-58  6.303402E-58  4.100196E-58  2.701511E-58  1.786719E-58  1.179946E-58  7.847053E-59  5.224373E-59
  3.521682E-59  2.402046E-59  1.625338E-59  1.127567E-59  7.872137E-60  5.642773E-60  4.101944E-60  3.095594E-60
  2.378375E-60  1.889810E-60  1.567370E-60  1.331533E-60  1.176412E-60  1.079694E-60  1.001384E-60  9.514128E-61
  9.022063E-61  8.717551E-61  8.496741E-61  8.162317E-61  8.065186E-61  7.970250E-61  7.870378E-61  7.815985E-61
  7.549178E-61  7.386554E-61  7.361990E-61  7.274412E-61  7.153309E-61  7.003374E-61  6.868845E-61  6.838909E-61
  6.711194E-61  6.584076E-61  6.603924E-61  6.544188E-61  6.412865E-61  6.306400E-61  6.300726E-61  6.309832E-61
 -2.073211394226782E-015
  0.000000E+00  9.094348E-29  2.811722E-28  4.811066E-28  9.180635E-28  1.264980E-27  1.648156E-27  2.402059E-27
  2.679999E-27  3.920927E-27  4.189630E-27  4.879593E-27  6.003681E-27  7.004513E-27  7.344621E-27  7.790473E-27
  9.479499E-27  9.912180E-27  1.056801E-26  1.067968E-26  1.151251E-26  1.282989E-26  1.245489E-26  1.297838E-26
  1.341792E-26  1.447130E-26  1.426571E-26  1.418723E-26  1.545083E-26  1.499321E-26  1.523796E-26  1.615801E-26
  1.562964E-26  1.638049E-26  1.627779E-26  1.592660E-26  1.696675E-26  1.654046E-26  1.696658E-26  1.680201E-26
  1.746000E-26  1.763439E-26  1.745920E-26  1.761149E-26  1.738287E-26  1.806231E-26  1.745033E-26  1.681433E-26
  1.668190E-26  1.633137E-26  1.587295E-26  1.449203E-26  1.345466E-26  1.235057E-26  1.087072E-26  9.677461E-27
  8.300203E-27  7.201227E-27  5.738017E-27  4.705102E-27  3.775157E-27  2.843328E-27  2.147117E-27  1.491542E-27
  1.083585E-27  7.504802E-28  4.815895E-28  3.062953E-28  1.806756E-28  1.092853E-28  6.169249E-29  3.207336E-29
  1.675300E-29  8.076993E-30  3.871535E-30  1.638106E-30  6.829998E-31  2.729320E-31  1.037666E-31  4.153972E-32
  1.718927E-32  7.924797E-33  3.691256E-33  1.796144E-33  8.374320E-34  3.908014E-34  1.777851E-34  8.234873E-35
  4.026690E-35  2.041654E-35  1.037812E-35  5.117208E-36  2.583818E-36  1.317732E-36  6.761133E-37  3.572122E-37
  1.946943E-37  1.053168E-37  5.736481E-38  3.020215E-38  1.670919E-38  9.387753E-39  5.204764E-39  2.949701E-39
  1.650071E-39  9.850082E-40  5.550973E-40  3.261043E-40  1.929744E-40  1.145036E-40  6.742629E-41  4.050147E-41
  2.466377E-41  1.492058E-41  9.181394E-42  5.596802E-42  3.537311E-42  2.173306E-42  1.346686E-42  8.472075E-43
  5.424280E-43  3.422753E-43  2.181279E-43  1.393428E-43  8.989045E-44  5.884550E-44  3.761212E-44  2.471575E-44
  1.616331E-44  1.079304E-44  7.063697E-45  4.687289E-45  3.148533E-45  2.093195E-45  1.418190E-45  9.468011E-46
  6.485915E-46  4.415532E-46  2.962091E-46  2.021700E-46  1.396725E-46  9.629880E-47  6.718574E-47  4.537445E-47
  3.217498E-47  2.260918E-47  1.582501E-47  1.104576E-47  7.758576E-48  5.527035E-48  3.884815E-48  2.749466E-48
  1.969269E-48  1.412018E-48  1.009815E-48  7.179612E-49  5.180865E-49  3.776744E-49  2.700714E-49  1.949247E-49
  1.429863E-49  1.050047E-49  7.538322E-50  5.545379E-50  4.047802E-50  3.010317E-50  2.180005E-50  1.626668E-50
  1.184783E-50  8.694331E-51  6.492323E-51  4.690678E-51  3.434232E-51  2.534454E-51  1.848925E-51  1.333416E-51
  9.655572E-52  6.889528E-52  4.898928E-52  3.436504E-52  2.393984E-52  1.652952E-52  1.123770E-52  7.549885E-53
  5.044735E-53  3.347104E-53  2.164956E-53  1.399885E-53  9.028627E-54  5.750644E-54  3.614729E-54  2.304586E-54
  1.452054E-54  9.075737E-55  5.769820E-55  3.632949E-55  2.303118E-55  1.444262E-55  9.144098E-56  5.829715E-56
  3.741999E-56  2.408617E-56  1.534181E-56  9.821833E-57  6.347702E-57  4.127802E-57  2.657836E-57  1.741066E-57
  1.136867E-57  7.469809E-58  4.870142E-58  3.201591E-58  2.131541E-58  1.418975E-58  9.409300E-59  6.298847E-59
  4.266745E-59  2.925256E-59  2.002205E-59  1.411715E-59  1.007650E-59  7.385618E-60  5.528370E-60  4.342587E-60
  3.460313E-60  2.853760E-60  2.454574E-60  2.161237E-60  1.967771E-60  1.842892E-60  1.736395E-60  1.683508E-60
  1.620577E-60  1.562466E-60  1.535464E-60  1.486789E-60  1.471156E-60  1.452458E-60  1.435441E-60  1.420595E-60
  1.374865E-60  1.346527E-60  1.348519E-60  1.322025E-60  1.309710E-60  1.281124E-60  1.256724E-60  1.250338E-60
  1.223753E-60  1.200295E-60  1.205573E-60  1.198728E-60  1.179002E-60  1.153958E-60  1.153179E-60  1.158494E-60
  9.999999999997925E-003
  0.000000E+00  5.041775E-29  5.504574E-28  9.193636E-28  1.774768E-27  2.448880E-27  3.177285E-27  4.643124E-27
  5.170355E-27  7.582644E-27  8.078805E-27  9.423115E-27  1.155893E-26  1.348198E-26  1.416211E-26  1.497363E-26
  1.819955E-26  1.907336E-26  2.021624E-26  2.046481E-26  2.205966E-26  2.460659E-26  2.383607E-26  2.480796E-26
  2.559878E-26  2.759409E-26  2.724286E-26  2.705407E-26  2.944939E-26  2.850809E-26  2.896388E-26  3.072872E-26
  2.971911E-26  3.110623E-26  3.091761E-26  3.028291E-26  3.226285E-26  3.138082E-26  3.227095E-26  3.188920E-26
  3.311906E-26  3.343186E-26  3.310373E-26  3.332745E-26  3.283936E-26  3.409289E-26  3.280208E-26  3.146721E-26
  3.111154E-26  3.029010E-26  2.924491E-26  2.652783E-26  2.441670E-26  2.221379E-26  1.932646E-26  1.702277E-26
  1.442653E-26  1.235274E-26  9.692104E-27  7.820484E-27  6.175629E-27  4.558296E-27  3.376610E-27  2.297362E-27
  1.630980E-27  1.101840E-27  6.881640E-28  4.252489E-28  2.432175E-28  1.423276E-28  7.742209E-29  3.870039E-29
  1.938504E-29  8.924726E-30  4.077877E-30  1.645165E-30  6.558238E-31  2.556379E-31  9.705009E-32  4.018375E-32
  1.764442E-32  8.517929E-33  3.957366E-33  1.888831E-33  8.515775E-34  3.913825E-34  1.803548E-34  8.652760E-35
  4.316692E-35  2.191429E-35  1.101149E-35  5.372147E-36  2.726624E-36  1.407876E-36  7.368993E-37  3.914050E-37
  2.119280E-37  1.147920E-37  6.230570E-38  3.311851E-38  1.848518E-38  1.043211E-38  5.807540E-39  3.273287E-39
  1.853330E-39  1.104605E-39  6.234952E-40  3.686240E-40  2.179650E-40  1.303787E-40  7.671713E-41  4.622505E-41
  2.819179E-41  1.713459E-41  1.053228E-41  6.465948E-42  4.073084E-42  2.536403E-42  1.554932E-42  9.865532E-43
  6.339849E-43  4.000557E-43  2.553429E-43  1.636225E-43  1.061938E-43  6.904442E-44  4.435246E-44  2.910493E-44
  1.907203E-44  1.277207E-44  8.349923E-45  5.559163E-45  3.754537E-45  2.475513E-45  1.688540E-45  1.128764E-45
  7.804467E-46  5.290021E-46  3.571790E-46  2.431323E-46  1.683526E-46  1.156501E-46  8.095990E-47  5.522933E-47
  3.889604E-47  2.739607E-47  1.910662E-47  1.334648E-47  9.439192E-48  6.707528E-48  4.721890E-48  3.360795E-48
  2.402010E-48  1.714786E-48  1.232550E-48  8.797535E-49  6.336904E-49  4.608738E-49  3.316333E-49  2.403098E-49
  1.761335E-49  1.278672E-49  9.286574E-50  6.869553E-50  4.988541E-50  3.699170E-50  2.690861E-50  1.997871E-50
  1.463213E-50  1.072379E-50  7.994637E-51  5.785683E-51  4.254071E-51  3.129188E-51  2.270889E-51  1.627246E-51
  1.182739E-51  8.450310E-52  5.966537E-52  4.170336E-52  2.898918E-52  1.980435E-52  1.347028E-52  9.068437E-53
  6.001032E-53  3.939745E-53  2.561337E-53  1.649771E-53  1.059569E-53  6.691994E-54  4.242963E-54  2.692490E-54
  1.692735E-54  1.060151E-54  6.748701E-55  4.219011E-55  2.668812E-55  1.697772E-55  1.077681E-55  6.828517E-56
  4.385860E-56  2.826541E-56  1.803493E-56  1.156341E-56  7.501940E-57  4.875888E-57  3.140391E-57  2.064285E-57
  1.346100E-57  8.858957E-58  5.783475E-58  3.824081E-58  2.540539E-58  1.688368E-58  1.131091E-58  7.606900E-59
  5.206510E-59  3.607493E-59  2.513104E-59  1.805217E-59  1.318185E-59  9.985275E-60  7.767530E-60  6.328891E-60
  5.216499E-60  4.472465E-60  3.975072E-60  3.588228E-60  3.346869E-60  3.208930E-60  3.081074E-60  2.988143E-60
  2.907362E-60  2.819671E-60  2.758025E-60  2.680430E-60  2.676736E-60  2.643975E-60  2.616613E-60  2.577884E-60
  2.508454E-60  2.467576E-60  2.438364E-60  2.406536E-60  2.383266E-60  2.329356E-60  2.285216E-60  2.278712E-60
  2.219222E-60  2.191028E-60  2.198658E-60  2.179433E-60  2.139594E-60  2.099962E-60  2.101053E-60  2.118237E-60
  1.999999999999793E-002
  0.000000E+00  9.803694E-29  1.068593E-27  1.742298E-27  3.404305E-27  4.708281E-27  6.080453E-27  8.909687E-27
  9.904724E-27  1.456194E-26  1.546836E-26  1.806376E-26  2.209236E-26  2.576578E-26  2.711197E-26  2.856886E-26
  3.468045E-26  3.642728E-26  3.839589E-26  3.892626E-26  4.195733E-26  4.684613E-26  4.528414E-26  4.707425E-26
  4.847875E-26  5.222499E-26  5.166124E-26  5.123156E-26  5.571845E-26  5.382129E-26  5.466636E-26  5.802181E-26
  5.610479E-26  5.865810E-26  5.831427E-26  5.717911E-26  6.091478E-26  5.912594E-26  6.095495E-26  6.009597E-26
  6.237714E-26  6.292870E-26  6.230667E-26  6.259802E-26  6.156290E-26  6.383246E-26  6.114692E-26  5.838239E-26
  5.750524E-26  5.565003E-26  5.334781E-26  4.805897E-26  4.383116E-26  3.950100E-26  3.395343E-26  2.957213E-26
  2.474857E-26  2.090197E-26  1.613727E-26  1.280405E-26  9.943142E-27  7.186861E-27  5.217400E-27  3.473579E-27
  2.407354E-27  1.584288E-27  9.618114E-28  5.765974E-28  3.192397E-28  1.803831E-28  9.435790E-29  4.525630E-29
  2.169289E-29  9.517913E-30  4.143440E-30  1.598335E-30  6.150730E-31  2.387417E-31  9.320285E-32  4.060127E-32
  1.876892E-32  9.184085E-33  4.171253E-33  1.930904E-33  8.531382E-34  3.956704E-34  1.876089E-34  9.263634E-35
  4.636260E-35  2.323963E-35  1.156804E-35  5.660983E-36  2.930201E-36  1.527848E-36  8.062521E-37  4.259243E-37
  2.293165E-37  1.245670E-37  6.824651E-38  3.670527E-38  2.049079E-38  1.155749E-38  6.476385E-39  3.668934E-39
  2.094796E-39  1.245289E-39  7.049145E-40  4.177158E-40  2.476465E-40  1.488151E-40  8.760281E-41  5.297332E-41
  3.233197E-41  1.970497E-41  1.217447E-41  7.450942E-42  4.658512E-42  2.946505E-42  1.801064E-42  1.146691E-42
  7.372885E-43  4.666615E-43  2.990552E-43  1.917337E-43  1.245715E-43  8.167205E-44  5.214435E-44  3.452025E-44
  2.269175E-44  1.507178E-44  9.914439E-45  6.618163E-45  4.481266E-45  2.958343E-45  2.012623E-45  1.355231E-45
  9.302283E-46  6.366756E-46  4.285797E-46  2.937508E-46  2.025447E-46  1.401193E-46  9.783936E-47  6.660058E-47
  4.674764E-47  3.306050E-47  2.315832E-47  1.625578E-47  1.145981E-47  8.143827E-48  5.763377E-48  4.077208E-48
  2.920566E-48  2.098465E-48  1.513796E-48  1.068989E-48  7.803171E-49  5.694076E-49  4.045532E-49  2.950943E-49
  2.162106E-49  1.595760E-49  1.144727E-49  8.426799E-50  6.133227E-50  4.572676E-50  3.323494E-50  2.463132E-50
  1.811121E-50  1.326914E-50  9.848244E-51  7.138794E-51  5.241059E-51  3.843952E-51  2.787844E-51  1.999687E-51
  1.446063E-51  1.022983E-51  7.244508E-52  5.066516E-52  3.493756E-52  2.393593E-52  1.612908E-52  1.079390E-52
  7.119094E-53  4.684895E-53  3.014326E-53  1.933150E-53  1.241036E-53  7.877054E-54  4.944302E-54  3.142678E-54
  1.976665E-54  1.238082E-54  7.876388E-55  4.949468E-55  3.150062E-55  1.976889E-55  1.252787E-55  8.003472E-56
  5.150747E-56  3.321734E-56  2.120048E-56  1.361284E-56  8.810406E-57  5.737212E-57  3.709599E-57  2.434180E-57
  1.592684E-57  1.050454E-57  6.874581E-58  4.541959E-58  3.040252E-58  2.036160E-58  1.367189E-58  9.270275E-59
  6.398737E-59  4.519387E-59  3.190784E-59  2.361997E-59  1.780186E-59  1.399548E-59  1.132194E-59  9.584950E-60
  8.159390E-60  7.210349E-60  6.617368E-60  6.108382E-60  5.785585E-60  5.597136E-60  5.443611E-60  5.340785E-60
  5.185345E-60  5.063632E-60  4.984989E-60  4.855322E-60  4.817283E-60  4.754952E-60  4.715871E-60  4.663654E-60
  4.525979E-60  4.431682E-60  4.411203E-60  4.354118E-60  4.283020E-60  4.177852E-60  4.103144E-60  4.100165E-60
  4.019854E-60  3.967335E-60  3.961969E-60  3.949708E-60  3.871718E-60  3.805009E-60  3.785250E-60  3.835887E-60
  2.999999999999793E-002
  0.000000E+00  1.697248E-28  2.057487E-27  3.275461E-27  6.481003E-27  8.991126E-27  1.155415E-26  1.697584E-26
  1.884456E-26  2.777420E-26  2.941346E-26  3.437867E-26  4.192396E-26  4.890074E-26  5.153826E-26  5.411743E-26
  6.560432E-26  6.906074E-26  7.241382E-26  7.350822E-26  7.922584E-26  8.854059E-26  8.541381E-26  8.868853E-26
  9.115024E-26  9.812075E-26  9.729327E-26  9.635393E-26  1.046618E-25  1.009083E-25  1.024693E-25  1.087920E-25
  1.051730E-25  1.098595E-25  1.092369E-25  1.072269E-25  1.142132E-25  1.106512E-25  1.143502E-25  1.124671E-25
  1.166649E-25  1.176197E-25  1.164230E-25  1.167104E-25  1.145317E-25  1.185560E-25  1.130416E-25  1.073902E-25
  1.053423E-25  1.012787E-25  9.635061E-26  8.616619E-26  7.783032E-26  6.944277E-26  5.894376E-26  5.073335E-26
  4.190078E-26  3.488485E-26  2.648199E-26  2.064703E-26  1.575413E-26  1.114189E-26  7.919112E-27  5.154193E-27
  3.483325E-27  2.230034E-27  1.314202E-27  7.630830E-28  4.082845E-28  2.222893E-28  1.115735E-28  5.124586E-29
  2.346237E-29  9.799031E-30  4.070770E-30  1.512524E-30  5.719420E-31  2.270644E-31  9.338712E-32  4.264615E-32
  2.020846E-32  9.725362E-33  4.298424E-33  1.935902E-33  8.581250E-34  4.104998E-34  1.998317E-34  9.937221E-35
  4.922379E-35  2.440771E-35  1.217686E-35  6.051730E-36  3.194661E-36  1.668055E-36  8.770998E-37  4.604125E-37
  2.485878E-37  1.355146E-37  7.534615E-38  4.082406E-38  2.272162E-38  1.281658E-38  7.215236E-39  4.141195E-39
  2.360788E-39  1.406534E-39  8.007282E-40  4.737346E-40  2.827086E-40  1.696196E-40  1.004266E-40  6.081058E-41
  3.720664E-41  2.271292E-41  1.413526E-41  8.590351E-42  5.411973E-42  3.398372E-42  2.104114E-42  1.333585E-42
  8.585904E-43  5.461006E-43  3.505365E-43  2.248228E-43  1.461284E-43  9.660212E-44  6.150935E-44  4.092367E-44
  2.691457E-44  1.787051E-44  1.181646E-44  7.884836E-45  5.333379E-45  3.553982E-45  2.412130E-45  1.623741E-45
  1.111271E-45  7.617646E-46  5.118096E-46  3.521354E-46  2.431895E-46  1.686878E-46  1.180810E-46  8.000075E-47
  5.662926E-47  4.007821E-47  2.815614E-47  1.975032E-47  1.386343E-47  9.914221E-48  6.992943E-48  4.968242E-48
  3.565884E-48  2.562481E-48  1.839715E-48  1.313265E-48  9.475560E-49  6.938640E-49  4.979899E-49  3.595213E-49
  2.646619E-49  1.937823E-49  1.400877E-49  1.034588E-49  7.557148E-50  5.621865E-50  4.068898E-50  3.047106E-50
  2.214961E-50  1.628199E-50  1.213939E-50  8.749639E-51  6.397695E-51  4.707201E-51  3.419094E-51  2.439112E-51
  1.761061E-51  1.252095E-51  8.797490E-52  6.089658E-52  4.209629E-52  2.858264E-52  1.928407E-52  1.281724E-52
  8.441241E-53  5.506723E-53  3.549205E-53  2.271412E-53  1.453907E-53  9.144077E-54  5.769997E-54  3.660192E-54
  2.302392E-54  1.441302E-54  9.180186E-55  5.763056E-55  3.644161E-55  2.321619E-55  1.479666E-55  9.385086E-56
  6.037394E-56  3.899634E-56  2.495647E-56  1.602035E-56  1.040991E-56  6.781596E-57  4.378771E-57  2.888779E-57
  1.890200E-57  1.247627E-57  8.186802E-58  5.438898E-58  3.640939E-58  2.449019E-58  1.661670E-58  1.139509E-58
  7.990155E-59  5.734176E-59  4.201167E-59  3.186331E-59  2.490131E-59  2.038876E-59  1.713461E-59  1.515804E-59
  1.326350E-59  1.198149E-59  1.122948E-59  1.053577E-59  1.012876E-59  9.896625E-60  9.640627E-60  9.554241E-60
  9.306331E-60  9.069217E-60  8.919283E-60  8.679867E-60  8.646765E-60  8.563265E-60  8.433959E-60  8.390529E-60
  8.130628E-60  7.954794E-60  7.938231E-60  7.801438E-60  7.687568E-60  7.526707E-60  7.387702E-60  7.355321E-60
  7.205456E-60  7.120795E-60  7.130046E-60  7.072576E-60  6.944121E-60  6.818502E-60  6.805885E-60  6.874433E-60
  3.999999999999793E-002
  0.000000E+00  2.815089E-28  3.930003E-27  6.110278E-27  1.224874E-26  1.705542E-26  2.180520E-26  3.212191E-26
  3.561487E-26  5.261895E-26  5.555580E-26  6.496782E-26  7.900326E-26  9.217953E-26  9.729598E-26  1.017968E-25
  1.232188E-25  1.299885E-25  1.356386E-25  1.378347E-25  1.485402E-25  1.661535E-25  1.599681E-25  1.659246E-25
  1.701817E-25  1.830332E-25  1.819942E-25  1.800044E-25  1.952138E-25  1.879136E-25  1.907881E-25  2.025941E-25
  1.957991E-25  2.043817E-25  2.032615E-25  1.997355E-25  2.126861E-25  2.057125E-25  2.130799E-25  2.090447E-25
  2.167063E-25  2.183256E-25  2.159862E-25  2.160140E-25  2.114664E-25  2.184359E-25  2.072543E-25  1.958468E-25
  1.912510E-25  1.825819E-25  1.722898E-25  1.528891E-25  1.367007E-25  1.206873E-25  1.011106E-25  8.594781E-26
  7.000748E-26  5.742047E-26  4.282798E-26  3.278732E-26  2.455949E-26  1.698149E-26  1.180428E-26  7.503274E-27
  4.939158E-27  3.071555E-27  1.754605E-27  9.850518E-28  5.084021E-28  2.661189E-28  1.278798E-28  5.615060E-29
  2.452340E-29  9.754297E-30  3.887458E-30  1.411100E-30  5.382709E-31  2.239513E-31  9.755976E-32  4.568371E-32
  2.153508E-32  1.002071E-32  4.356420E-33  1.938573E-33  8.815670E-34  4.375597E-34  2.149393E-34  1.054641E-34
  5.160552E-35  2.567042E-35  1.297517E-35  6.554789E-36  3.486063E-36  1.813673E-36  9.485596E-37  4.985691E-37
  2.720686E-37  1.485475E-37  8.343797E-38  4.527144E-38  2.523434E-38  1.428762E-38  8.048903E-39  4.663762E-39
  2.644017E-39  1.588310E-39  9.090889E-40  5.375817E-40  3.223243E-40  1.930890E-40  1.152595E-40  6.976181E-41
  4.286066E-41  2.618776E-41  1.633682E-41  9.955164E-42  6.365567E-42  3.936067E-42  2.462305E-42  1.557982E-42
  1.005140E-42  6.403965E-43  4.111110E-43  2.648064E-43  1.725090E-43  1.134034E-43  7.280974E-44  4.819499E-44
  3.168927E-44  2.126977E-44  1.403477E-44  9.362920E-45  6.335330E-45  4.222041E-45  2.880888E-45  1.931590E-45
  1.337689E-45  9.100080E-46  6.162717E-46  4.217374E-46  2.926442E-46  2.022440E-46  1.419872E-46  9.700289E-47
  6.872682E-47  4.854314E-47  3.392906E-47  2.379225E-47  1.686322E-47  1.202893E-47  8.482108E-48  6.051406E-48
  4.343178E-48  3.103993E-48  2.243587E-48  1.602350E-48  1.160082E-48  8.454155E-49  6.076618E-49  4.430658E-49
  3.252281E-49  2.373965E-49  1.722810E-49  1.275122E-49  9.266393E-50  6.888519E-50  5.026367E-50  3.713905E-50
  2.738905E-50  2.001703E-50  1.487296E-50  1.076456E-50  7.915245E-51  5.783000E-51  4.176536E-51  2.972902E-51
  2.145456E-51  1.512569E-51  1.061765E-51  7.388149E-52  5.053750E-52  3.430387E-52  2.292770E-52  1.529273E-52
  9.965662E-53  6.499563E-53  4.166455E-53  2.656795E-53  1.698062E-53  1.073193E-53  6.744670E-54  4.274293E-54
  2.685379E-54  1.687183E-54  1.074729E-54  6.740005E-55  4.303814E-55  2.706382E-55  1.717732E-55  1.099034E-55
  7.088372E-56  4.579580E-56  2.930545E-56  1.886602E-56  1.223084E-56  7.976209E-57  5.180626E-57  3.407670E-57
  2.233963E-57  1.481624E-57  9.747901E-58  6.500892E-58  4.384981E-58  2.975801E-58  2.043770E-58  1.419324E-58
  1.015826E-58  7.508032E-59  5.617192E-59  4.457484E-59  3.615785E-59  3.074983E-59  2.688586E-59  2.442403E-59
