#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m-----hhTpt-----hhXpt-----hhTp2-----hhXp2------bxpt-------bypt-------bzpt-------bxp2-------byp2-------bzp2-------uxpt-------uypt-------uzpt-------uxp2-------uyp2-------uzp2----
  440   1.0095  2.24E-05 8.365E-03 6.839E-02 1.999E-09 1.470E-06 1.278E-01 3.698E-01 5.479E-01 9.363E-01 8.522E+04 6.859E+03 2.01E-07 -8.224E-17 1.166E-16 -1.308E-15 -5.957E-15  5.905E-02  8.568E-02  7.617E-02  9.753E-02  -1.928E-01  3.007E-01  3.426E-03  -4.588E-02  -3.353E-02  -9.393E-03  -3.031E-02  2.251E-02
  460   1.0100  2.27E-05 8.286E-03 6.772E-02 2.001E-09 1.502E-06 1.272E-01 3.680E-01 5.261E-01 9.242E-01 8.226E+04 6.489E+03 2.01E-07 6.846E-18 1.213E-17 1.217E-15 -1.898E-15  6.009E-02  8.591E-02  8.021E-02  1.057E-01  -1.982E-01  2.958E-01  -1.566E-02  -4.884E-02  -5.160E-02  -3.333E-03  -4.058E-02  1.339E-02
  480   1.0104  2.27E-05 8.205E-03 6.706E-02 2.012E-09 1.534E-06 1.265E-01 3.662E-01 5.356E-01 9.200E-01 7.947E+04 6.137E+03 2.02E-07 1.090E-16 -1.258E-16 4.719E-15 4.225E-15  6.225E-02  8.656E-02  8.842E-02  1.150E-01  -1.999E-01  2.935E-01  -3.916E-02  -3.147E-02  -2.092E-02  3.533E-03  -3.682E-02  3.986E-03
  500   1.0109  2.27E-05 8.123E-03 6.643E-02 2.015E-09 1.564E-06 1.259E-01 3.645E-01 5.396E-01 9.207E-01 7.687E+04 5.815E+03 2.03E-07 1.053E-16 -1.401E-16 7.100E-15 8.931E-15  6.349E-02  8.422E-02  9.252E-02  1.279E-01  -2.016E-01  2.920E-01  -2.392E-02  -1.443E-02  3.744E-03  1.997E-02  -2.828E-02  1.167E-02
  520   1.0113  2.25E-05 8.042E-03 6.582E-02 2.008E-09 1.594E-06 1.252E-01 3.628E-01 5.473E-01 9.321E-01 7.442E+04 5.529E+03 2.02E-07 1.356E-17 -3.723E-17 8.609E-15 1.247E-14  6.497E-02  8.031E-02  9.556E-02  1.461E-01  -2.096E-01  2.924E-01  -9.503E-03  -1.406E-02  -7.640E-03  5.300E-02  -2.600E-02  1.423E-02
  540   1.0118  2.24E-05 7.961E-03 6.523E-02 2.000E-09 1.623E-06 1.246E-01 3.612E-01 5.448E-01 9.229E-01 7.215E+04 5.265E+03 2.01E-07 -6.440E-17 6.210E-17 8.995E-15 1.389E-14  7.295E-02  8.056E-02  1.004E-01  1.653E-01  -2.132E-01  2.795E-01  -5.738E-03  -1.444E-02  -2.720E-02  7.250E-02  -2.901E-02  -5.372E-03
  560   1.0122  2.24E-05 7.882E-03 6.466E-02 1.991E-09 1.651E-06 1.240E-01 3.596E-01 5.460E-01 9.034E-01 7.000E+04 5.011E+03 2.00E-07 -1.173E-16 1.401E-16 8.858E-15 1.476E-14  8.610E-02  8.500E-02  1.065E-01  1.785E-01  -2.146E-01  2.582E-01  9.195E-04  -4.924E-03  -3.977E-02  6.914E-02  -3.659E-02  -2.669E-02
  580   1.0127  2.24E-05 7.805E-03 6.411E-02 1.988E-09 1.677E-06 1.233E-01 3.581E-01 5.439E-01 9.016E-01 6.799E+04 4.791E+03 2.00E-07 -1.120E-16 1.459E-16 8.377E-15 1.474E-14  9.918E-02  8.987E-02  1.101E-01  1.832E-01  -2.184E-01  2.421E-01  4.513E-03  4.984E-03  -3.391E-02  5.108E-02  -5.183E-02  -4.550E-02
  600   1.0131  2.30E-05 7.728E-03 6.357E-02 1.987E-09 1.703E-06 1.227E-01 3.566E-01 5.063E-01 8.995E-01 6.606E+04 4.582E+03 2.00E-07 -2.601E-17 5.225E-17 6.634E-15 1.316E-14  1.090E-01  9.185E-02  1.100E-01  1.827E-01  -2.240E-01  2.363E-01  1.269E-02  8.048E-03  -1.600E-02  2.756E-02  -6.888E-02  -5.768E-02
  620   1.0136  2.31E-05 7.649E-03 6.304E-02 1.985E-09 1.728E-06 1.221E-01 3.551E-01 4.824E-01 8.875E-01 6.419E+04 4.371E+03 2.00E-07 1.176E-16 -1.407E-16 1.492E-15 6.181E-15  1.196E-01  9.511E-02  1.131E-01  1.778E-01  -2.254E-01  2.359E-01  2.602E-02  2.874E-03  -1.520E-03  9.485E-03  -6.983E-02  -7.130E-02
