 -0.885000000000000     
  0.000000E+00  1.433565-101  3.376341-101  6.244888-101  1.475565-100  2.241929-100  2.934114-100  3.654713-100
  2.137156E-44  2.206615E-44  2.291628E-44  2.280639E-44  2.219996E-44  2.153522E-44  2.111219E-44  2.128490E-44
  1.959782E-44  1.927285E-44  1.851180E-44  1.911579E-44  1.931612E-44  1.936237E-44  1.928893E-44  1.886991E-44
  1.803049E-44  1.806208E-44  1.880335E-44  1.847669E-44  1.783326E-44  1.739996E-44  1.784618E-44  1.827641E-44
  1.788771E-44  1.786308E-44  1.750691E-44  1.744522E-44  1.783825E-44  1.875650E-44  1.783299E-44  1.734202E-44
  1.674422E-44  1.700005E-44  1.741915E-44  1.777542E-44  1.775839E-44  1.693152E-44  1.675203E-44  1.664340E-44
  1.635299E-44  1.599014E-44  1.500851E-44  1.500212E-44  1.488368E-44  1.483830E-44  1.470416E-44  1.435310E-44
  1.377810E-44  1.418108E-44  1.501617E-44  1.564350E-44  1.535290E-44  1.521267E-44  1.558462E-44  1.650583E-44
  1.728255E-44  1.797514E-44  1.786872E-44  1.730903E-44  1.752444E-44  1.889949E-44  1.973920E-44  1.906077E-44
  1.740013E-44  1.718350E-44  1.764319E-44  1.730900E-44  1.652510E-44  1.587654E-44  1.557798E-44  1.596797E-44
  1.608453E-44  1.558622E-44  1.520637E-44  1.500460E-44  1.498566E-44  1.555399E-44  1.527182E-44  1.504288E-44
   3.57499999999999     
  0.000000E+00  3.539810E-09  5.606012E-09  6.678058E-09  7.248179E-09  8.212023E-09  4.705428E-09  3.951666E-09
  4.917923E-09  5.439406E-09  5.109534E-09  4.116274E-09  3.358735E-09  3.023536E-09  3.485831E-09  4.157957E-09
  3.598997E-09  2.839903E-09  2.484919E-09  2.151935E-09  3.099918E-09  3.169000E-09  2.748733E-09  2.062910E-09
  1.832131E-09  2.180674E-09  2.314191E-09  1.977084E-09  1.346466E-09  8.107508E-10  5.559891E-10  4.297727E-10
  2.724602E-10  1.140355E-10  3.743289E-11  1.158378E-11  4.568720E-12  1.431736E-12  3.045160E-13  4.051654E-14
  6.053570E-15  1.712979E-15  5.220204E-16  1.496607E-16  3.579277E-17  8.042446E-18  1.984387E-18  7.429593E-19
  2.905735E-19  9.511789E-20  2.701099E-20  7.642244E-21  2.914617E-21  1.246966E-21  5.429355E-22  2.000787E-22
  6.879474E-23  2.632650E-23  1.184735E-23  5.764320E-24  2.618525E-24  1.039634E-24  4.103941E-25  1.822353E-25
  1.008408E-25  5.204920E-26  2.340209E-26  1.023273E-26  4.508292E-27  2.471249E-27  1.348469E-27  7.101609E-28
  3.435711E-28  1.613059E-28  8.617938E-29  4.827187E-29  2.834399E-29  1.499409E-29  7.353175E-30  3.853619E-30
  2.222168E-30  1.370550E-30  7.842964E-31  4.189999E-31  2.207340E-31  1.307540E-31  7.884798E-32  4.956281E-32
  2.866686E-32  1.567174E-32  9.068110E-33  5.477972E-33  3.618324E-33  2.210027E-33  1.303991E-33  7.479799E-34
  4.643037E-34  3.052188E-34  1.994931E-34  1.204752E-34  7.249936E-35  4.425550E-35  2.889257E-35  1.953796E-35
  1.266719E-35  8.086733E-36  4.865768E-36  3.150467E-36  2.175277E-36  1.492326E-36  9.654589E-37  6.027177E-37
  3.863008E-37  2.647348E-37  1.870351E-37  1.273123E-37  8.356647E-38  5.365764E-38  3.561815E-38  2.553332E-38
  1.823999E-38  1.248486E-38  8.165422E-39  5.424786E-39  3.823236E-39  2.820689E-39  1.966436E-39  1.332552E-39
  9.000805E-40  6.329794E-40  4.565216E-40  3.339994E-40  2.380166E-40  1.602189E-40  1.122203E-40  7.982051E-41
  6.072828E-41  4.414537E-41  3.074929E-41  2.116621E-41  1.545569E-41  1.159527E-41  8.719595E-42  6.260577E-42
  4.436441E-42  3.192041E-42  2.387491E-42  1.832189E-42  1.380464E-42  1.008973E-42  7.173817E-43  5.352751E-43
  4.139727E-43  3.225292E-43  2.467602E-43  1.783668E-43  1.335131E-43  1.055583E-43  8.546150E-44  6.989397E-44
  5.443915E-44  4.484875E-44  3.685228E-44  3.332865E-44  3.059067E-44  2.839125E-44  2.612492E-44  2.459069E-44
  2.354326E-44  2.337946E-44  2.494297E-44  2.564371E-44  2.459207E-44  2.332887E-44  2.297201E-44  2.321289E-44
  2.296770E-44  2.195617E-44  2.129302E-44  2.120979E-44  2.249340E-44  2.357236E-44  2.143713E-44  1.998780E-44
  1.894821E-44  1.922690E-44  1.957397E-44  1.985271E-44  1.922873E-44  1.827309E-44  1.858347E-44  1.917776E-44
  1.879617E-44  1.846791E-44  1.807996E-44  1.769878E-44  1.789505E-44  1.830117E-44  1.867295E-44  1.813627E-44
  1.714229E-44  1.713339E-44  1.772026E-44  1.830388E-44  1.834898E-44  1.785010E-44  1.716317E-44  1.741891E-44
  1.763995E-44  1.753842E-44  1.725309E-44  1.689652E-44  1.683774E-44  1.764427E-44  1.756351E-44  1.673716E-44
  1.562580E-44  1.524894E-44  1.532337E-44  1.546999E-44  1.489941E-44  1.447221E-44  1.412349E-44  1.406437E-44
  1.435460E-44  1.459069E-44  1.519090E-44  1.491014E-44  1.462754E-44  1.526072E-44  1.643957E-44  1.749038E-44
  1.725494E-44  1.698663E-44  1.686554E-44  1.783807E-44  1.863267E-44  1.946764E-44  1.869371E-44  1.770550E-44
  1.775320E-44  1.828510E-44  1.796698E-44  1.690266E-44  1.588243E-44  1.584853E-44  1.617393E-44  1.653433E-44
  1.582883E-44  1.522889E-44  1.501492E-44  1.532844E-44  1.538946E-44  1.562319E-44  1.485620E-44  1.478103E-44
   3.58499999999999     
  0.000000E+00  3.629682E-09  5.560052E-09  6.593537E-09  7.264134E-09  8.322026E-09  4.807446E-09  3.893060E-09
  4.704869E-09  5.395601E-09  5.199489E-09  4.350382E-09  3.448873E-09  2.931191E-09  3.296443E-09  4.004315E-09
  3.711715E-09  3.031484E-09  2.566901E-09  2.030562E-09  2.873346E-09  3.102616E-09  2.892862E-09  2.253371E-09
  1.832660E-09  2.016933E-09  2.127316E-09  2.006887E-09  1.486912E-09  8.842401E-10  5.225364E-10  3.850508E-10
  2.606279E-10  1.264660E-10  4.335870E-11  1.150544E-11  3.770576E-12  1.228884E-12  3.191559E-13  4.986772E-14
  7.257970E-15  1.581503E-15  4.187751E-16  1.371179E-16  3.871345E-17  9.550009E-18  2.169565E-18  6.380927E-19
  2.527973E-19  9.437864E-20  3.069025E-20  9.006709E-21  2.827898E-21  1.090021E-21  4.845394E-22  2.108968E-22
  8.009863E-23  2.836382E-23  1.079106E-23  5.031762E-24  2.532704E-24  1.130187E-24  4.655593E-25  1.853145E-25
  8.843087E-26  4.759298E-26  2.384621E-26  1.149717E-26  4.999902E-27  2.335863E-27  1.185811E-27  6.739819E-28
  3.656923E-28  1.832903E-28  8.870673E-29  4.386431E-29  2.548207E-29  1.499445E-29  8.157862E-30  4.163530E-30
  2.158247E-30  1.238442E-30  7.339557E-31  4.389336E-31  2.449344E-31  1.347488E-31  7.331785E-32  4.433077E-32
  2.829059E-32  1.693150E-32  9.766069E-33  5.454799E-33  3.295010E-33  2.078857E-33  1.342620E-33  8.158906E-34
  4.809395E-34  2.865780E-34  1.831676E-34  1.173126E-34  7.756508E-35  4.799844E-35  2.884635E-35  1.799522E-35
  1.178673E-35  8.248933E-36  5.328933E-36  3.319522E-36  2.061685E-36  1.368895E-36  9.302210E-37  6.449574E-37
  4.233623E-37  2.684729E-37  1.751162E-37  1.180252E-37  8.479459E-38  5.817999E-38  3.776460E-38  2.473108E-38
  1.685795E-38  1.202095E-38  8.538053E-39  5.897335E-39  3.905044E-39  2.649035E-39  1.829274E-39  1.342298E-39
  9.620207E-40  6.691186E-40  4.520783E-40  3.090954E-40  2.286738E-40  1.659224E-40  1.200578E-40  8.284341E-41
  5.726473E-41  4.153550E-41  3.048758E-41  2.273749E-41  1.636466E-41  1.149661E-41  8.213708E-42  5.923646E-42
  4.596015E-42  3.439378E-42  2.461879E-42  1.754369E-42  1.290014E-42  9.907752E-43  7.562612E-43  5.665243E-43
  4.116231E-43  3.049175E-43  2.306640E-43  1.820556E-43  1.436282E-43  1.100905E-43  8.311680E-44  6.513846E-44
  5.366668E-44  4.551616E-44  3.999851E-44  3.397219E-44  2.920577E-44  2.664507E-44  2.529386E-44  2.585791E-44
  2.475374E-44  2.474887E-44  2.332434E-44  2.320803E-44  2.406704E-44  2.580433E-44  2.400966E-44  2.256528E-44
  2.118535E-44  2.140345E-44  2.242930E-44  2.306498E-44  2.328831E-44  2.187981E-44  2.039026E-44  2.078851E-44
  1.977420E-44  1.975046E-44  1.885535E-44  1.871656E-44  1.887593E-44  1.926282E-44  1.954733E-44  1.959856E-44
  1.786701E-44  1.755026E-44  1.821670E-44  1.870630E-44  1.856710E-44  1.790551E-44  1.757662E-44  1.749209E-44
  1.786083E-44  1.805028E-44  1.807184E-44  1.746129E-44  1.734332E-44  1.785334E-44  1.800401E-44  1.819581E-44
  1.704307E-44  1.677932E-44  1.671340E-44  1.732210E-44  1.797848E-44  1.809145E-44  1.685749E-44  1.595212E-44
  1.596792E-44  1.585150E-44  1.579283E-44  1.528366E-44  1.441434E-44  1.428789E-44  1.430568E-44  1.487090E-44
  1.450974E-44  1.423824E-44  1.459608E-44  1.464788E-44  1.517351E-44  1.608295E-44  1.693766E-44  1.666324E-44
  1.642037E-44  1.660703E-44  1.748475E-44  1.886013E-44  1.877707E-44  1.823779E-44  1.763457E-44  1.822600E-44
  1.894012E-44  1.842570E-44  1.718809E-44  1.637170E-44  1.602913E-44  1.646776E-44  1.657758E-44  1.634448E-44
  1.529620E-44  1.496619E-44  1.534334E-44  1.561346E-44  1.540857E-44  1.521379E-44  1.464991E-44  1.486409E-44
   3.59499999999999     
  0.000000E+00  3.723012E-09  5.519773E-09  6.501679E-09  7.268898E-09  8.417330E-09  4.926655E-09  3.867210E-09
  4.493829E-09  5.342544E-09  5.244666E-09  4.566521E-09  3.573293E-09  2.893462E-09  3.128501E-09  3.776783E-09
  3.776220E-09  3.208857E-09  2.702000E-09  1.993530E-09  2.646819E-09  2.966087E-09  2.953602E-09  2.468671E-09
  1.943809E-09  1.924527E-09  1.930912E-09  1.942938E-09  1.581901E-09  9.847301E-10  5.331756E-10  3.485517E-10
  2.345135E-10  1.305278E-10  4.937662E-11  1.326130E-11  3.406307E-12  9.867487E-13  2.915412E-13  5.426332E-14
  9.103539E-15  1.731095E-15  3.599350E-16  1.134364E-16  3.651127E-17  1.063115E-17  2.586859E-18  6.559234E-19
  2.146565E-19  8.281629E-20  3.105949E-20  1.053537E-20  3.284229E-21  1.053198E-21  4.120332E-22  1.920069E-22
  8.444492E-23  3.248705E-23  1.160690E-23  4.628878E-24  2.218513E-24  1.062127E-24  5.039918E-25  2.148700E-25
  8.928530E-26  4.262860E-26  2.116810E-26  1.148587E-26  5.619535E-27  2.577637E-27  1.161093E-27  5.945538E-28
  3.407958E-28  1.910191E-28  9.923921E-29  4.717673E-29  2.377914E-29  1.331687E-29  7.826297E-30  4.472994E-30
  2.408985E-30  1.262641E-30  6.776014E-31  4.004799E-31  2.453088E-31  1.448914E-31  8.019081E-32  4.302373E-32
  2.555692E-32  1.598438E-32  1.015136E-32  6.076959E-33  3.433419E-33  1.973691E-33  1.223926E-33  7.864219E-34
  5.192085E-34  3.153149E-34  1.870300E-34  1.098294E-34  7.149459E-35  4.830453E-35  3.127178E-35  1.945207E-35
  1.159761E-35  7.583147E-36  5.032988E-36  3.432583E-36  2.267215E-36  1.430650E-36  8.905825E-37  5.831498E-37
  4.089719E-37  2.837996E-37  1.877462E-37  1.199571E-37  7.871198E-38  5.409223E-38  3.778935E-38  2.662389E-38
  1.793867E-38  1.180701E-38  7.950021E-39  5.606475E-39  4.049542E-39  2.853831E-39  1.901318E-39  1.275660E-39
  8.966670E-40  6.554063E-40  4.735910E-40  3.329543E-40  2.296441E-40  1.561848E-40  1.133058E-40  8.261287E-41
  6.171918E-41  4.342047E-41  2.984426E-41  2.109526E-41  1.573412E-41  1.183841E-41  8.729458E-42  6.159200E-42
  4.377535E-42  3.207508E-42  2.425448E-42  1.848211E-42  1.375926E-42  9.980390E-43  7.132241E-43  5.382238E-43
  4.173929E-43  3.229053E-43  2.459281E-43  1.778727E-43  1.336559E-43  1.056496E-43  8.532812E-44  6.978257E-44
  5.462760E-44  4.512507E-44  3.692306E-44  3.302577E-44  3.030157E-44  2.844690E-44  2.648073E-44  2.504459E-44
  2.325927E-44  2.291555E-44  2.453828E-44  2.574905E-44  2.541353E-44  2.360011E-44  2.252504E-44  2.255074E-44
  2.288949E-44  2.251137E-44  2.197242E-44  2.132038E-44  2.159403E-44  2.284727E-44  2.188112E-44  2.068334E-44
  1.901604E-44  1.892445E-44  1.900079E-44  1.984232E-44  1.952072E-44  1.876225E-44  1.874471E-44  1.865392E-44
  1.851914E-44  1.850812E-44  1.872410E-44  1.803082E-44  1.756823E-44  1.756294E-44  1.823379E-44  1.847129E-44
  1.766382E-44  1.762639E-44  1.744107E-44  1.762222E-44  1.800011E-44  1.873369E-44  1.773945E-44  1.730197E-44
  1.678386E-44  1.699937E-44  1.738615E-44  1.778994E-44  1.787742E-44  1.701764E-44  1.664057E-44  1.646789E-44
  1.641805E-44  1.616070E-44  1.517330E-44  1.494474E-44  1.468575E-44  1.474676E-44  1.478563E-44  1.476981E-44
  1.387523E-44  1.397405E-44  1.463427E-44  1.545758E-44  1.573795E-44  1.583727E-44  1.598539E-44  1.582465E-44
  1.654361E-44  1.761803E-44  1.845796E-44  1.833337E-44  1.768849E-44  1.758388E-44  1.854233E-44  1.964187E-44
  1.881946E-44  1.737888E-44  1.666376E-44  1.660231E-44  1.670961E-44  1.673470E-44  1.616445E-44  1.569829E-44
  1.527918E-44  1.517165E-44  1.572115E-44  1.547354E-44  1.502568E-44  1.486086E-44  1.490659E-44  1.518345E-44
   3.60499999999998     
  0.000000E+00  3.819716E-09  5.485264E-09  6.402924E-09  7.262642E-09  8.496751E-09  5.060742E-09  3.873980E-09
  4.290340E-09  5.283126E-09  5.244353E-09  4.754479E-09  3.723128E-09  2.911163E-09  2.994810E-09  3.497471E-09
  3.788360E-09  3.351804E-09  2.870574E-09  2.043462E-09  2.455971E-09  2.786293E-09  2.922707E-09  2.663794E-09
  2.136738E-09  1.922523E-09  1.777244E-09  1.806768E-09  1.605001E-09  1.078960E-09  5.826000E-10  3.329586E-10
  2.045876E-10  1.248407E-10  5.292364E-11  1.601773E-11  3.640369E-12  8.283551E-13  2.369080E-13  5.131589E-14
  1.049442E-14  2.063657E-15  3.827129E-16  9.476707E-17  3.084647E-17  1.050506E-17  2.911828E-18  7.796178E-19
  2.076156E-19  7.061336E-20  2.787330E-20  1.080648E-20  3.832953E-21  1.169584E-21  4.004899E-22  1.642259E-22
  7.724572E-23  3.397822E-23  1.329037E-23  5.031622E-24  2.072326E-24  9.272376E-25  4.756895E-25  2.300763E-25
  1.018627E-25  4.424468E-26  1.938566E-26  1.025576E-26  5.404714E-27  2.803602E-27  1.310355E-27  6.050408E-28
  3.126614E-28  1.714739E-28  9.884054E-29  5.195510E-29  2.636302E-29  1.319070E-29  7.035139E-30  4.173000E-30
  2.459717E-30  1.388197E-30  7.331358E-31  3.874650E-31  2.218286E-31  1.386885E-31  8.361506E-32  4.853130E-32
  2.690068E-32  1.514283E-32  9.313337E-33  5.804294E-33  3.675760E-33  2.157545E-33  1.256265E-33  7.394124E-34
  4.779276E-34  3.132655E-34  1.998987E-34  1.186436E-34  7.151013E-35  4.443291E-35  2.918852E-35  1.960744E-35
  1.262702E-35  8.079735E-36  4.886179E-36  3.150926E-36  2.154710E-36  1.480830E-36  9.700123E-37  6.153091E-37
  3.905329E-37  2.611756E-37  1.832118E-37  1.264098E-37  8.561638E-38  5.528557E-38  3.568780E-38  2.471897E-38
  1.771260E-38  1.256657E-38  8.467863E-39  5.591506E-39  3.747074E-39  2.698956E-39  1.919039E-39  1.373696E-39
  9.437914E-40  6.433684E-40  4.418109E-40  3.164319E-40  2.369722E-40  1.675864E-40  1.175950E-40  8.010528E-41
  5.709673E-41  4.253985E-41  3.126858E-41  2.258747E-41  1.602268E-41  1.129797E-41  8.251910E-42  6.040074E-42
  4.637136E-42  3.410392E-42  2.423397E-42  1.742928E-42  1.297273E-42  1.001479E-42  7.593703E-43  5.632293E-43
  4.083747E-43  3.046928E-43  2.315328E-43  1.825239E-43  1.434789E-43  1.099998E-43  8.324749E-44  6.525665E-44
  5.348782E-44  4.524337E-44  3.989557E-44  3.425274E-44  2.951185E-44  2.664009E-44  2.498599E-44  2.537526E-44
  2.495713E-44  2.509552E-44  2.380729E-44  2.331314E-44  2.338671E-44  2.531225E-44  2.426848E-44  2.320972E-44
  2.151048E-44  2.104338E-44  2.168254E-44  2.261333E-44  2.381016E-44  2.280962E-44  2.032553E-44  2.008319E-44
  1.949009E-44  1.978668E-44  1.946330E-44  1.912333E-44  1.884206E-44  1.858775E-44  1.904266E-44  1.968214E-44
  1.844224E-44  1.799626E-44  1.785788E-44  1.800841E-44  1.830280E-44  1.841810E-44  1.843004E-44  1.782284E-44
  1.722037E-44  1.724986E-44  1.785559E-44  1.825349E-44  1.823261E-44  1.774470E-44  1.721132E-44  1.748442E-44
  1.763095E-44  1.752647E-44  1.727804E-44  1.694659E-44  1.684085E-44  1.749154E-44  1.750349E-44  1.683864E-44
  1.575117E-44  1.534836E-44  1.512565E-44  1.533480E-44  1.499624E-44  1.467602E-44  1.436139E-44  1.402005E-44
  1.400037E-44  1.442442E-44  1.521122E-44  1.545591E-44  1.503621E-44  1.508073E-44  1.568458E-44  1.678361E-44
  1.735813E-44  1.791099E-44  1.780231E-44  1.732646E-44  1.750329E-44  1.874925E-44  1.968736E-44  1.934553E-44
  1.763392E-44  1.700386E-44  1.728548E-44  1.719245E-44  1.680207E-44  1.623053E-44  1.559309E-44  1.558382E-44
  1.578989E-44  1.554530E-44  1.561949E-44  1.511167E-44  1.475539E-44  1.501779E-44  1.529267E-44  1.534815E-44
   3.61499999999998     
  0.000000E+00  3.919706E-09  5.456598E-09  6.297737E-09  7.245633E-09  8.559322E-09  5.207243E-09  3.912524E-09
  4.099604E-09  5.220288E-09  5.199722E-09  4.905745E-09  3.888318E-09  2.981250E-09  2.904920E-09  3.192749E-09
  3.749615E-09  3.444928E-09  3.049507E-09  2.170285E-09  2.329474E-09  2.596532E-09  2.809783E-09  2.799692E-09
  2.365298E-09  2.007156E-09  1.705129E-09  1.639199E-09  1.552323E-09  1.137130E-09  6.526366E-10  3.429110E-10
  1.824143E-10  1.119829E-10  5.256964E-11  1.850776E-11  4.348406E-12  8.321339E-13  1.846576E-13  4.278938E-14
  1.061995E-14  2.371486E-15  4.709925E-16  9.358939E-17  2.578493E-17  9.291552E-18  2.898324E-18  9.083485E-19
  2.367687E-19  6.825885E-20  2.405319E-20  9.594438E-21  3.944703E-21  1.319833E-21  4.603055E-22  1.573226E-22
  6.671259E-23  3.122607E-23  1.385316E-23  5.732851E-24  2.270567E-24  9.002692E-25  4.198049E-25  2.106879E-25
  1.083942E-25  4.994335E-26  2.109009E-26  9.690997E-27  4.709859E-27  2.657771E-27  1.386731E-27  6.854158E-28
  3.289645E-28  1.594295E-28  8.856866E-29  4.947543E-29  2.831582E-29  1.480869E-29  7.327421E-30  3.873359E-30
  2.214864E-30  1.354864E-30  7.806456E-31  4.267127E-31  2.261169E-31  1.304253E-31  7.601848E-32  4.805594E-32
  2.906643E-32  1.638375E-32  9.300259E-33  5.331318E-33  3.419910E-33  2.158939E-33  1.351580E-33  7.970381E-34
  4.679855E-34  2.869356E-34  1.867709E-34  1.190487E-34  7.734256E-35  4.738406E-35  2.867523E-35  1.806020E-35
  1.183445E-35  8.234154E-36  5.320449E-36  3.337054E-36  2.077542E-36  1.365534E-36  9.171220E-37  6.372103E-37
  4.268531E-37  2.744941E-37  1.768304E-37  1.161565E-37  8.231313E-38  5.760494E-38  3.857444E-38  2.558957E-38
  1.699796E-38  1.165981E-38  8.261350E-39  5.895313E-39  4.074642E-39  2.743990E-39  1.821374E-39  1.279987E-39
  9.296875E-40  6.764135E-40  4.743906E-40  3.215048E-40  2.234818E-40  1.571836E-40  1.165717E-40  8.477481E-41
  6.106155E-41  4.231109E-41  2.929701E-41  2.143930E-41  1.609672E-41  1.197338E-41  8.648700E-42  6.037539E-42
  4.356525E-42  3.247803E-42  2.462468E-42  1.854734E-42  1.366295E-42  9.878579E-43  7.111935E-43  5.417966E-43
  4.204361E-43  3.229820E-43  2.450278E-43  1.774308E-43  1.338113E-43  1.057397E-43  8.520018E-44  6.965800E-44
  5.479644E-44  4.539226E-44  3.705627E-44  3.277130E-44  2.998542E-44  2.840226E-44  2.673063E-44  2.553478E-44
  2.314419E-44  2.270656E-44  2.401322E-44  2.544556E-44  2.589091E-44  2.425623E-44  2.247952E-44  2.200907E-44
  2.237065E-44  2.262263E-44  2.265190E-44  2.201841E-44  2.155455E-44  2.193162E-44  2.156153E-44  2.121119E-44
  1.942685E-44  1.916002E-44  1.856010E-44  1.919191E-44  1.928930E-44  1.935078E-44  1.936979E-44  1.904135E-44
  1.792428E-44  1.780789E-44  1.861438E-44  1.870072E-44  1.825822E-44  1.758666E-44  1.752160E-44  1.771065E-44
  1.797729E-44  1.813859E-44  1.797395E-44  1.734881E-44  1.731832E-44  1.799337E-44  1.804185E-44  1.816577E-44
  1.701394E-44  1.679215E-44  1.672207E-44  1.726161E-44  1.785793E-44  1.813672E-44  1.701517E-44  1.604600E-44
  1.581151E-44  1.561285E-44  1.576280E-44  1.542319E-44  1.454969E-44  1.426591E-44  1.410373E-44  1.447956E-44
  1.456936E-44  1.450750E-44  1.496808E-44  1.465563E-44  1.467534E-44  1.550660E-44  1.669359E-44  1.745602E-44
  1.714232E-44  1.688455E-44  1.685989E-44  1.785071E-44  1.857126E-44  1.948360E-44  1.892523E-44  1.790377E-44
  1.752647E-44  1.794363E-44  1.796431E-44  1.715233E-44  1.616756E-44  1.577339E-44  1.575544E-44  1.616678E-44
  1.606217E-44  1.555149E-44  1.519099E-44  1.502597E-44  1.495271E-44  1.547422E-44  1.532072E-44  1.516334E-44
   3.62499999999998     
  0.000000E+00  4.022891E-09  5.433836E-09  6.186602E-09  7.218222E-09  8.604306E-09  5.363585E-09  3.981324E-09
  3.926356E-09  5.156892E-09  5.113738E-09  5.013891E-09  4.058263E-09  3.097155E-09  2.864452E-09  2.890760E-09
  3.666665E-09  3.479299E-09  3.215366E-09  2.353091E-09  2.284742E-09  2.430377E-09  2.639749E-09  2.851075E-09
  2.577030E-09  2.153797E-09  1.730167E-09  1.488146E-09  1.442742E-09  1.142310E-09  7.189061E-10  3.737101E-10
  1.761866E-10  9.732953E-11  4.858822E-11  1.961307E-11  5.182943E-12  9.931850E-13  1.625410E-13  3.354539E-14
  9.426517E-15  2.466939E-15  5.666795E-16  1.103804E-16  2.488047E-17  7.902161E-18  2.564661E-18  9.394696E-19
  2.772640E-19  7.754012E-20  2.300932E-20  8.053769E-21  3.521835E-21  1.354517E-21  5.281097E-22  1.781309E-22
  6.449297E-23  2.745710E-23  1.267073E-23  5.880614E-24  2.557436E-24  1.012596E-24  4.105254E-25  1.839477E-25
  9.998285E-26  5.148909E-26  2.368317E-26  1.061734E-26  4.622669E-27  2.381513E-27  1.268715E-27  7.002280E-28
  3.605429E-28  1.755863E-28  8.694831E-29  4.446608E-29  2.603350E-29  1.505353E-29  8.103768E-30  4.163277E-30
  2.176497E-30  1.236428E-30  7.212854E-31  4.329351E-31  2.479626E-31  1.382830E-31  7.482832E-32  4.284820E-32
  2.699171E-32  1.670813E-32  1.011330E-32  5.819081E-33  3.314921E-33  1.980929E-33  1.264732E-33  8.063899E-34
  5.144820E-34  3.072726E-34  1.840094E-34  1.102642E-34  7.263048E-35  4.864716E-35  3.113378E-35  1.932501E-35
  1.159172E-35  7.605044E-36  5.022064E-36  3.413601E-36  2.269817E-36  1.445436E-36  9.012678E-37  5.801325E-37
  4.006364E-37  2.797383E-37  1.892351E-37  1.232576E-37  8.003456E-38  5.330622E-38  3.660030E-38  2.619307E-38
  1.824418E-38  1.225759E-38  8.072048E-39  5.448567E-39  3.861110E-39  2.822425E-39  1.959567E-39  1.336411E-39
  9.074580E-40  6.333911E-40  4.503300E-40  3.287982E-40  2.395442E-40  1.642533E-40  1.142483E-40  7.891269E-41
  5.843544E-41  4.356881E-41  3.151012E-41  2.210154E-41  1.568325E-41  1.123846E-41  8.365934E-42  6.157069E-42
  4.637242E-42  3.361624E-42  2.389689E-42  1.741434E-42  1.308855E-42  1.010869E-42  7.603169E-43  5.594500E-43
  4.055667E-43  3.047595E-43  2.324596E-43  1.829388E-43  1.433176E-43  1.099103E-43  8.337262E-44  6.538717E-44
  5.332936E-44  4.498376E-44  3.973427E-44  3.447788E-44  2.983107E-44  2.673194E-44  2.480190E-44  2.489881E-44
  2.498076E-44  2.515505E-44  2.433597E-44  2.378685E-44  2.315401E-44  2.456453E-44  2.410147E-44  2.357907E-44
  2.214264E-44  2.119269E-44  2.119036E-44  2.181048E-44  2.336714E-44  2.350056E-44  2.093962E-44  1.986821E-44
  1.907586E-44  1.935929E-44  1.959459E-44  1.978219E-44  1.924258E-44  1.831709E-44  1.856870E-44  1.900842E-44
  1.877662E-44  1.859254E-44  1.836630E-44  1.773634E-44  1.759915E-44  1.788330E-44  1.854577E-44  1.849259E-44
  1.743960E-44  1.740145E-44  1.742658E-44  1.780431E-44  1.814301E-44  1.867939E-44  1.765184E-44  1.727011E-44
  1.682273E-44  1.699801E-44  1.735306E-44  1.779635E-44  1.798147E-44  1.712886E-44  1.657126E-44  1.629525E-44
  1.641249E-44  1.623020E-44  1.538695E-44  1.499018E-44  1.451176E-44  1.455908E-44  1.465371E-44  1.500151E-44
  1.419768E-44  1.403181E-44  1.448141E-44  1.491507E-44  1.547397E-44  1.615496E-44  1.678664E-44  1.639382E-44
  1.635763E-44  1.667844E-44  1.755089E-44  1.884315E-44  1.879646E-44  1.838791E-44  1.771176E-44  1.797461E-44
  1.866721E-44  1.852435E-44  1.753799E-44  1.656395E-44  1.585639E-44  1.609084E-44  1.638484E-44  1.655176E-44
  1.570087E-44  1.518627E-44  1.504119E-44  1.532419E-44  1.534722E-44  1.563789E-44  1.496467E-44  1.486023E-44
   3.63499999999998     
  0.000000E+00  4.129179E-09  5.417019E-09  6.070027E-09  7.180846E-09  8.631207E-09  5.527131E-09  4.078233E-09
  3.774748E-09  5.095599E-09  4.990989E-09  5.074840E-09  4.222501E-09  3.249352E-09  2.874775E-09  2.618832E-09
  3.550440E-09  3.453274E-09  3.347457E-09  2.563524E-09  2.325598E-09  2.315750E-09  2.447439E-09  2.811049E-09
  2.725194E-09  2.323931E-09  1.841539E-09  1.394929E-09  1.311288E-09  1.095285E-09  7.593035E-10  4.134350E-10
  1.877142E-10  8.680701E-11  4.278401E-11  1.886522E-11  5.743843E-12  1.227344E-12  1.819336E-13  2.877185E-14
  7.636635E-15  2.296640E-15  6.079246E-16  1.335178E-16  2.868208E-17  7.355607E-18  2.173185E-18  8.503042E-19
  2.954846E-19  9.022172E-20  2.559885E-20  7.619562E-21  2.982380E-21  1.242622E-21  5.338934E-22  2.038537E-22
  7.279596E-23  2.695388E-23  1.117096E-23  5.312824E-24  2.574873E-24  1.116301E-24  4.586216E-25  1.863179E-25
  8.869788E-26  4.680772E-26  2.333670E-26  1.159826E-26  5.261703E-27  2.414298E-27  1.153115E-27  6.268446E-28
  3.535114E-28  1.910344E-28  9.656661E-29  4.609843E-29  2.387218E-29  1.350339E-29  7.849814E-30  4.453543E-30
  2.414897E-30  1.277848E-30  6.827722E-31  3.940601E-31  2.395153E-31  1.443627E-31  8.249313E-32  4.495878E-32
