 -0.885000000000000     
  0.000000E+00 -3.074805-102 -1.562161-102  9.915702-102  2.730447-101  2.027229-101  5.725222-101  6.162590-101
  2.231514E-09  4.132419E-09  5.025573E-09  4.242595E-09  2.688318E-09  3.364325E-09  4.388523E-09  3.102633E-09
  2.350272E-09  3.023579E-09  3.850913E-09  2.460718E-09  1.961446E-09  2.936273E-09  3.198882E-09  1.958000E-09
  1.727696E-09  2.694815E-09  2.553613E-09  1.265812E-09  1.113330E-09  1.235466E-09  7.296428E-10  2.882252E-10
  2.096364E-10  1.418172E-10  4.343561E-11  1.001655E-11  5.123852E-12  1.562403E-12  1.958420E-13  2.686518E-14
  1.022502E-14  2.506896E-15  3.719726E-16  9.667284E-17  3.924650E-17  1.012964E-17  1.888962E-18  7.380858E-19
  3.144757E-19  8.219062E-20  2.102388E-20  9.647337E-21  4.161487E-21  1.123556E-21  3.748901E-22  2.048481E-22
  8.524860E-23  2.631124E-23  1.105289E-23  6.101957E-24  2.516817E-24  8.505539E-25  4.356095E-25  2.407017E-25
  9.660815E-26  4.010364E-26  2.229957E-26  1.214480E-26  4.785517E-27  2.266486E-27  1.372976E-27  7.136552E-28
  3.074688E-28  1.618206E-28  1.034254E-28  5.053638E-29  2.281477E-29  1.375679E-29  8.494947E-30  4.128361E-30
  2.048997E-30  1.349613E-30  8.076103E-31  3.925447E-31  2.144195E-31  1.455880E-31  8.459919E-32  4.170728E-32
  2.584830E-32  1.733982E-32  9.871681E-33  5.146511E-33  3.470822E-33  2.275603E-33  1.272153E-33  7.153254E-34
  5.091287E-34  3.284895E-34  1.827130E-34  1.081291E-34  7.786751E-35  4.907853E-35  2.764972E-35  1.828389E-35
  1.293211E-35  8.123525E-36  4.675682E-36  3.305107E-36  2.336783E-36  1.404658E-36  8.602225E-37  6.333283E-37
  4.343328E-37  2.601105E-37  1.741079E-37  1.280714E-37  8.571644E-38  5.213224E-38  3.622202E-38  2.719934E-38
  1.773975E-38  1.128361E-38  8.316477E-39  6.056177E-39  3.837887E-39  2.599725E-39  1.947262E-39  1.384377E-39
  8.887616E-40  6.305899E-40  4.811410E-40  3.316269E-40  2.181655E-40  1.593301E-40  1.224220E-40  8.244937E-41
  5.566561E-41  4.320450E-41  3.207689E-41  2.120556E-41  1.517922E-41  1.193943E-41  8.754239E-42  5.794171E-42
  4.353726E-42  3.455827E-42  2.445732E-42  1.676442E-42  1.286993E-42  1.016698E-42  7.064770E-43  4.969349E-43
  3.940412E-43  3.028862E-43  2.092225E-43  1.490476E-43  1.200199E-43  8.838102E-44  5.938937E-44  4.404119E-44
  3.509145E-44  2.510006E-44  1.652957E-44  1.265227E-44  8.363522E-45  5.359152E-45  3.660462E-45  2.976042E-45
  1.185578E-45  5.646049E-46  6.060720E-46 -1.447897E-46 -2.314981E-45 -9.781705E-46 -4.631862E-46 -6.021985E-46
 -7.271533E-47  2.901577E-47 -1.265082E-46 -9.334652E-47 -7.918217E-46 -3.889756E-46 -2.219873E-46 -9.593700E-47
  4.503994E-47 -6.100749E-47 -2.370458E-46 -3.351017E-46  1.846367E-48  2.737874E-46  1.760237E-46 -5.476990E-47
  2.091405E-46  2.478943E-46  4.440186E-46  6.666711E-46  5.960897E-46  9.237965E-46  7.618273E-46  3.281182E-46
  4.281101E-46  9.122157E-46  5.515707E-46  7.842103E-46  1.132525E-45  2.160823E-45  1.298288E-45  9.675752E-46
  1.108618E-45  1.389801E-45  1.461349E-45  1.169242E-45  2.058229E-45  2.821049E-45  1.313717E-45  8.167348E-46
  1.232612E-45  1.340975E-45  6.864446E-46  6.644953E-46  6.658524E-46  5.594125E-46  2.934829E-46  2.314746E-46
 -1.814011E-47 -1.688829E-46  4.336375E-47 -6.007937E-47 -1.079507E-45 -6.383672E-46 -3.389876E-46 -1.142772E-45
 -1.657189E-45 -1.128306E-45 -8.226645E-46 -2.316810E-45 -3.102022E-45 -1.759969E-45 -2.382485E-45 -3.338213E-45
 -2.425719E-45 -1.174693E-45 -1.862010E-45 -1.827976E-45 -8.651979E-46 -5.879562E-46 -8.812369E-46 -9.639592E-46
 -5.247869E-46 -3.542950E-46 -5.279105E-46 -2.500031E-46 -7.541710E-47 -3.042685E-46 -2.366868E-46  9.124857E-47
   3.31499999999999     
  0.000000E+00  1.474359E-10  2.071392E-09  2.437509E-09  2.318046E-09  3.882842E-09  5.874162E-09  4.952454E-09
  2.295395E-09  3.979464E-09  4.917049E-09  4.525924E-09  2.746796E-09  3.075989E-09  4.286241E-09  3.496832E-09
  2.353836E-09  2.728383E-09  3.822828E-09  2.797810E-09  1.927465E-09  2.608255E-09  3.239337E-09  2.277341E-09
  1.580269E-09  2.402873E-09  2.671516E-09  1.497283E-09  9.723160E-10  1.109157E-09  8.184071E-10  3.304927E-10
  1.694348E-10  1.348264E-10  5.226978E-11  1.058731E-11  3.967393E-12  1.542931E-12  2.658970E-13  2.591558E-14
  7.990391E-15  2.642011E-15  4.954920E-16  8.307171E-17  3.227962E-17  1.132515E-17  2.356278E-18  5.945847E-19
  2.850749E-19  9.825943E-20  2.341585E-20  7.578322E-21  3.970689E-21  1.352324E-21  3.883127E-22  1.654014E-22
  8.762842E-23  3.208278E-23  1.019068E-23  5.153147E-24  2.747502E-24  1.022702E-24  3.814935E-25  2.110419E-25
  1.122013E-25  4.417930E-26  1.866484E-26  1.145425E-26  5.739473E-27  2.341514E-27  1.142932E-27  7.193639E-28
  3.619727E-28  1.542264E-28  8.834601E-29  5.372863E-29  2.674913E-29  1.239720E-29  7.538581E-30  4.620672E-30
  2.283668E-30  1.178062E-30  7.496601E-31  4.512717E-31  2.226403E-31  1.271744E-31  8.353859E-32  4.951969E-32
  2.523273E-32  1.518658E-32  1.040945E-32  6.018557E-33  3.181442E-33  2.037664E-33  1.392142E-33  7.887483E-34
  4.455632E-34  3.073327E-34  2.055686E-34  1.136129E-34  6.786986E-35  4.860337E-35  3.174492E-35  1.816547E-35
  1.128022E-35  8.410784E-36  5.320029E-36  3.089184E-36  2.093637E-36  1.525196E-36  9.523002E-37  5.638123E-37
  4.032916E-37  2.917620E-37  1.815892E-37  1.126376E-37  8.418388E-38  5.924790E-38  3.616503E-38  2.407140E-38
  1.819414E-38  1.269427E-38  7.896381E-39  5.448010E-39  4.148214E-39  2.829524E-39  1.778365E-39  1.299572E-39
  9.805484E-40  6.608724E-40  4.311799E-40  3.227160E-40  2.449017E-40  1.597095E-40  1.101272E-40  8.364945E-41
  6.243172E-41  4.131521E-41  2.896610E-41  2.285540E-41  1.648718E-41  1.107758E-41  8.233669E-42  6.332538E-42
  4.521296E-42  3.104657E-42  2.387566E-42  1.856889E-42  1.306945E-42  9.159532E-43  7.128051E-43  5.486224E-43
  3.783144E-43  2.751546E-43  2.189146E-43  1.631558E-43  1.108635E-43  8.191185E-44  6.463665E-44  4.734760E-44
  3.170443E-44  2.378299E-44  1.898644E-44  1.232019E-44  7.655315E-45  5.618525E-45  3.989463E-45  2.675350E-45
  1.456671E-45  6.518531E-46  8.034332E-46 -8.705769E-46 -6.700231E-46 -1.613563E-45 -9.275550E-46  5.624419E-48
 -1.448103E-46  1.436663E-47 -2.411318E-46  3.968738E-47  6.097220E-47 -5.470151E-46 -2.728180E-46  1.920037E-46
  1.759212E-46 -4.484716E-46 -1.605859E-46 -4.807266E-47 -1.571397E-46  1.413258E-46  8.628700E-47  3.611597E-46
  3.286599E-46  1.475669E-46  4.197483E-46  4.825993E-46  8.718118E-46  9.841426E-46  5.341341E-46  5.130225E-46
  8.663275E-46  5.925645E-46  4.786040E-46  7.304822E-46  2.160183E-45  1.731232E-45  1.146871E-45  1.161362E-45
  1.389743E-45  1.092087E-45  1.114626E-45  1.787528E-45  2.898079E-45  1.771673E-45  1.288374E-45  1.278541E-45
  1.446390E-45  9.375682E-46  8.182734E-46  7.414047E-46  7.423476E-46  4.619348E-46  3.981383E-46  3.844267E-46
  6.267270E-47  1.058031E-46 -2.505683E-47 -7.473061E-46 -6.651036E-46 -2.537109E-46 -9.847001E-46 -1.489901E-45
 -1.095213E-45 -8.489255E-46 -1.887202E-45 -2.578886E-45 -1.874746E-45 -2.181894E-45 -3.420984E-45 -2.700793E-45
 -1.572680E-45 -2.249090E-45 -2.080053E-45 -1.220649E-45 -6.816465E-46 -9.878874E-46 -8.455504E-46 -6.340985E-46
 -4.406081E-46 -6.356082E-46 -4.571381E-46 -3.509170E-47 -9.356577E-47 -3.910695E-46 -6.488239E-47  9.913794E-47
   3.32499999999999     
  0.000000E+00  1.435000E-10  2.037520E-09  2.490032E-09  2.378811E-09  3.794741E-09  5.771672E-09  5.119864E-09
  2.392366E-09  3.841734E-09  4.761126E-09  4.769887E-09  2.867706E-09  2.825279E-09  4.114268E-09  3.847754E-09
  2.446972E-09  2.466374E-09  3.689857E-09  3.095533E-09  2.033144E-09  2.301658E-09  3.135119E-09  2.615536E-09
  1.603751E-09  2.090284E-09  2.625907E-09  1.771997E-09  9.495446E-10  9.445015E-10  8.471276E-10  3.978220E-10
  1.506493E-10  1.164560E-10  5.731263E-11  1.341938E-11  3.159870E-12  1.320581E-12  3.211769E-13  3.364297E-14
  6.020097E-15  2.399209E-15  6.100800E-16  9.492909E-17  2.490965E-17  1.078975E-17  2.908792E-18  6.100299E-19
  2.281740E-19  9.970851E-20  2.904001E-20  7.074326E-21  3.222069E-21  1.430629E-21  4.857359E-22  1.458561E-22
  7.490741E-23  3.564161E-23  1.191390E-23  4.390306E-24  2.471464E-24  1.172649E-24  4.247880E-25  1.735797E-25
  1.072224E-25  5.242228E-26  1.963841E-26  9.597759E-27  5.663658E-27  2.781967E-27  1.122304E-27  6.044749E-28
  3.747352E-28  1.839698E-28  8.242281E-29  4.643835E-29  2.931370E-29  1.433567E-29  6.691419E-30  4.203380E-30
  2.573376E-30  1.288487E-30  6.522800E-31  4.239507E-31  2.561000E-31  1.324645E-31  7.168736E-32  4.902120E-32
  2.940776E-32  1.505659E-32  9.090086E-33  6.133029E-33  3.636530E-33  1.931651E-33  1.224689E-33  8.353867E-34
  4.993165E-34  2.780830E-34  1.866904E-34  1.246706E-34  7.415218E-35  4.309849E-35  2.992808E-35  2.052113E-35
  1.182023E-35  7.382720E-36  5.226777E-36  3.527023E-36  2.075562E-36  1.340282E-36  9.671650E-37  6.496993E-37
  3.866185E-37  2.592705E-37  1.920842E-37  1.262611E-37  7.740226E-38  5.410919E-38  3.944553E-38  2.594842E-38
  1.648596E-38  1.197732E-38  8.764738E-39  5.677707E-39  3.657820E-39  2.784854E-39  2.001254E-39  1.294003E-39
  8.768944E-40  6.714054E-40  4.848831E-40  3.118394E-40  2.207501E-40  1.677258E-40  1.207479E-40  7.847922E-41
  5.722596E-41  4.459323E-41  3.118939E-41  2.069385E-41  1.563717E-41  1.215425E-41  8.528587E-42  5.711823E-42
  4.474416E-42  3.466253E-42  2.388335E-42  1.677415E-42  1.311753E-42  1.013973E-42  6.955648E-43  4.997548E-43
  3.981719E-43  3.014756E-43  2.079377E-43  1.496958E-43  1.201317E-43  8.827906E-44  5.952379E-44  4.391177E-44
  3.498161E-44  2.525021E-44  1.666163E-44  1.246241E-44  8.441043E-45  5.464382E-45  3.651956E-45  2.911517E-45
  1.361173E-45  5.527667E-46  6.472655E-46  5.614764E-47 -2.150184E-45 -1.238974E-45 -3.975687E-46 -5.209663E-46
 -7.475160E-47 -1.254591E-46 -1.005144E-46 -8.383195E-47 -7.545784E-46 -5.309563E-46 -8.267608E-47 -1.774279E-46
 -1.547892E-47 -2.445290E-46 -6.381222E-47 -2.868814E-46  3.830186E-47  3.135393E-46  3.894919E-46  3.901510E-47
  3.092628E-46  2.903641E-46  4.684034E-46  8.543123E-46  8.137648E-46  8.257448E-46  8.381089E-46  6.505615E-46
  7.967128E-46  5.618421E-46  6.909189E-46  1.170299E-45  1.448033E-45  1.453863E-45  1.570516E-45  1.211170E-45
  8.743150E-46  9.616559E-46  1.535193E-45  1.972445E-45  1.699255E-45  1.984059E-45  1.804747E-45  1.239780E-45
  8.656396E-46  9.835172E-46  9.280313E-46  7.323183E-46  4.030864E-46  4.296393E-46  5.122429E-46  5.294916E-46
  3.088425E-46  6.970759E-47 -3.244410E-46 -3.479465E-46 -2.169841E-46 -7.581071E-46 -1.505175E-45 -6.423836E-46
 -4.345148E-46 -1.636365E-45 -2.224694E-45 -1.430330E-45 -1.536095E-45 -3.702679E-45 -2.872238E-45 -1.663742E-45
 -2.481517E-45 -2.787965E-45 -1.412801E-45 -7.005768E-46 -1.190596E-45 -1.183687E-45 -5.298756E-46 -4.462505E-46
 -6.502087E-46 -6.153891E-46 -2.731710E-46 -4.648089E-47 -2.359155E-46 -3.208550E-46  2.701713E-47  8.816328E-47
   3.33499999999999     
  0.000000E+00  1.388287E-10  2.003045E-09  2.539150E-09  2.444847E-09  3.721623E-09  5.651364E-09  5.262044E-09
  2.519232E-09  3.723207E-09  4.565056E-09  4.963340E-09  3.042270E-09  2.628339E-09  3.888081E-09  4.124519E-09
  2.617431E-09  2.266806E-09  3.472067E-09  3.312154E-09  2.258239E-09  2.068992E-09  2.909965E-09  2.902597E-09
  1.788580E-09  1.833432E-09  2.433360E-09  2.011702E-09  1.048602E-09  7.956168E-10  8.076121E-10  4.649895E-10
  1.600220E-10  9.447888E-11  5.647704E-11  1.717371E-11  3.083737E-12  1.012059E-12  3.323204E-13  4.556282E-14
  5.476199E-15  1.936500E-15  6.414325E-16  1.237628E-16  2.237803E-17  8.954235E-18  3.118745E-18  7.690510E-19
  1.916966E-19  8.558333E-20  3.277454E-20  8.577285E-21  2.651013E-21  1.283715E-21  5.643371E-22  1.667638E-22
  6.149280E-23  3.297853E-23  1.413509E-23  4.735519E-24  2.045653E-24  1.107335E-24  5.058423E-25  1.796547E-25
  8.909585E-26  5.288764E-26  2.367991E-26  9.415184E-27  4.697522E-27  2.878147E-27  1.339984E-27  5.638085E-28
  3.250513E-28  1.981425E-28  9.602334E-29  4.224667E-29  2.574750E-29  1.579793E-29  7.600057E-30  3.726770E-30
  2.329706E-30  1.445831E-30  7.214366E-31  3.713026E-31  2.411616E-31  1.490421E-31  7.612102E-32  4.153732E-32
  2.848478E-32  1.720460E-32  9.146355E-33  5.226377E-33  3.683653E-33  2.222288E-33  1.207470E-33  7.344093E-34
  5.254902E-34  3.193890E-34  1.784783E-34  1.107029E-34  7.876216E-35  4.824128E-35  2.754828E-35  1.846063E-35
  1.291395E-35  8.121982E-36  4.694400E-36  3.273881E-36  2.332605E-36  1.430792E-36  8.602473E-37  6.153549E-37
  4.373183E-37  2.691079E-37  1.713928E-37  1.234434E-37  8.798816E-38  5.421207E-38  3.491715E-38  2.632085E-38
  1.852391E-38  1.166394E-38  7.868376E-39  5.919543E-39  4.117729E-39  2.631713E-39  1.808795E-39  1.385705E-39
  9.581309E-40  6.244030E-40  4.428113E-40  3.391189E-40  2.364380E-40  1.533524E-40  1.139735E-40  8.653501E-41
  5.999556E-41  4.048919E-41  3.015224E-41  2.307168E-41  1.594284E-41  1.097913E-41  8.479680E-42  6.363915E-42
  4.400578E-42  3.115901E-42  2.443553E-42  1.848493E-42  1.283003E-42  9.212260E-43  7.230859E-43  5.451204E-43
  3.744977E-43  2.767159E-43  2.201232E-43  1.624935E-43  1.107618E-43  8.201345E-44  6.450294E-44  4.746828E-44
  3.182208E-44  2.364690E-44  1.883504E-44  1.250759E-44  7.591688E-45  5.511631E-45  3.987536E-45  2.747158E-45
  1.275378E-45  6.587260E-46  7.526524E-46 -9.979152E-46 -9.683255E-46 -1.320391E-45 -9.320883E-46 -1.416108E-46
 -1.333042E-46  1.479754E-46 -2.428238E-46  7.144365E-48 -1.451878E-46 -4.032724E-46 -3.646654E-46  1.765460E-46
  1.811142E-46 -2.024066E-46 -2.990875E-46 -1.779517E-46 -1.219667E-46  1.704665E-46 -1.365806E-49  1.250566E-46
  2.206226E-46  1.758714E-46  4.177649E-46  5.010336E-46  6.251557E-46  9.818656E-46  6.477842E-46  2.847722E-46
  4.520191E-46  9.171408E-46  4.994415E-46  6.962618E-46  1.264708E-45  2.185918E-45  1.247784E-45  9.701753E-46
  1.133250E-45  1.384602E-45  1.471808E-45  1.189575E-45  1.941721E-45  2.829591E-45  1.405435E-45  8.146326E-46
  1.091058E-45  1.350130E-45  7.240638E-46  6.613835E-46  5.326847E-46  5.446849E-46  3.481052E-46  3.056331E-46
  1.129919E-46 -1.909323E-46 -1.422089E-46  2.037592E-46 -7.634938E-46 -1.012345E-45 -7.501103E-46 -4.459559E-46
 -1.083519E-45 -1.840974E-45 -1.148924E-45 -1.185658E-45 -2.742160E-45 -3.387718E-45 -1.796402E-45 -2.139440E-45
 -3.486253E-45 -1.846561E-45 -1.027448E-45 -1.142711E-45 -1.542613E-45 -8.637978E-46 -4.353462E-46 -6.871415E-46
 -8.377239E-46 -3.281520E-46 -2.383231E-46 -2.664306E-46 -3.101819E-46 -1.877558E-46 -7.813913E-47  7.172366E-47
   3.34499999999999     
  0.000000E+00  1.334249E-10  1.968049E-09  2.584685E-09  2.515546E-09  3.664174E-09  5.515413E-09  5.376438E-09
  2.672067E-09  3.627032E-09  4.337578E-09  5.097864E-09  3.258811E-09  2.497268E-09  3.627062E-09  4.303436E-09
  2.845487E-09  2.150926E-09  3.199819E-09  3.418558E-09  2.564240E-09  1.948405E-09  2.609971E-09  3.080974E-09
  2.089248E-09  1.692862E-09  2.148690E-09  2.150109E-09  1.236300E-09  7.099819E-10  7.152502E-10  5.075759E-10
  1.932182E-10  7.795129E-11  5.027069E-11  2.011663E-11  3.761299E-12  7.758988E-13  2.939887E-13  5.489415E-14
  6.658648E-15  1.544620E-15  5.705480E-16  1.497230E-16  2.639350E-17  7.200037E-18  2.831172E-18  9.412959E-19
  2.055763E-19  6.843669E-20  3.130782E-20  1.064659E-20  2.806758E-21  1.063677E-21  5.429233E-22  2.048914E-22
  6.224632E-23  2.727463E-23  1.422809E-23  5.744617E-24  2.006180E-24  9.158904E-25  5.163763E-25  2.200473E-25
  8.347660E-26  4.509234E-26  2.474760E-26  1.114205E-26  4.363875E-27  2.485332E-27  1.435272E-27  6.636756E-28
  2.993976E-28  1.722970E-28  1.043578E-28  4.874772E-29  2.285105E-29  1.400536E-29  8.453557E-30  4.137621E-30
  2.059258E-30  1.324395E-30  8.073480E-31  4.068410E-31  2.116248E-31  1.398390E-31  8.640614E-32  4.445245E-32
  2.474657E-32  1.646787E-32  1.040555E-32  5.551031E-33  3.216144E-33  2.164244E-33  1.380717E-33  7.528555E-34
  4.555791E-34  3.187287E-34  2.029389E-34  1.108386E-34  6.888402E-35  4.923411E-35  3.142879E-35  1.806752E-35
  1.134077E-35  8.390346E-36  5.330731E-36  3.115285E-36  2.069628E-36  1.509085E-36  9.695085E-37  5.723164E-37
  3.916439E-37  2.884371E-37  1.876484E-37  1.138583E-37  8.041368E-38  5.907806E-38  3.804908E-38  2.396127E-38
  1.722835E-38  1.282440E-38  8.370877E-39  5.325669E-39  3.880985E-39  2.916461E-39  1.899884E-39  1.242248E-39
  9.253131E-40  6.924758E-40  4.616042E-40  3.030823E-40  2.328508E-40  1.706530E-40  1.155937E-40  7.720250E-41
  6.008801E-41  4.473913E-41  2.988316E-41  2.079428E-41  1.620215E-41  1.212917E-41  8.285224E-42  5.732622E-42
  4.586743E-42  3.434535E-42  2.336523E-42  1.692693E-42  1.334095E-42  1.006363E-42  6.861130E-43  5.038652E-43
  4.016389E-43  2.997792E-43  2.068087E-43  1.503703E-43  1.202232E-43  8.817783E-44  5.965669E-44  4.379988E-44
  3.485679E-44  2.537171E-44  1.683040E-44  1.227982E-44  8.489924E-45  5.570454E-45  3.663890E-45  2.835107E-45
  1.539779E-45  5.513926E-46  7.037103E-46  9.998862E-47 -1.746805E-45 -1.534412E-45 -4.537809E-46 -3.265210E-46
 -9.377294E-47 -2.171391E-46 -1.233357E-46 -3.432987E-47 -4.221789E-46 -6.432035E-46 -6.023564E-47 -6.962536E-47
  3.528443E-47 -4.771384E-46 -4.278145E-48 -1.210522E-46 -5.632620E-47  2.273873E-46  3.124637E-46  3.122581E-46
  3.746743E-46  2.045446E-46  4.463464E-46  6.430276E-46  9.466300E-46  9.223479E-46  6.071341E-46  6.351363E-46
  9.674203E-46  4.955273E-46  5.272039E-46  8.291247E-46  2.181863E-45  1.628684E-45  1.193019E-45  1.177856E-45
  1.372296E-45  1.090585E-45  1.119368E-45  1.737000E-45  2.908828E-45  1.893637E-45  1.228766E-45  1.187664E-45
  1.496427E-45  1.042387E-45  7.543218E-46  7.135463E-46  7.920464E-46  5.126326E-46  3.218861E-46  2.686338E-46
 -4.330656E-47 -4.597951E-47  8.790249E-47 -3.822634E-46 -1.048417E-45 -4.458830E-46 -3.936951E-46 -1.322338E-45
 -1.656768E-45 -1.045495E-45 -8.708283E-46 -2.326974E-45 -3.115657E-45 -1.866164E-45 -2.222461E-45 -3.227747E-45
 -2.774700E-45 -1.113862E-45 -1.585512E-45 -1.789183E-45 -1.159542E-45 -5.500952E-46 -7.065364E-46 -9.832696E-46
 -7.259409E-46 -1.969146E-46 -3.997903E-46 -3.891767E-46 -2.178915E-46 -1.665735E-46 -2.446508E-46  6.968222E-47
   3.35499999999999     
  0.000000E+00  1.272920E-10  1.932618E-09  2.626475E-09  2.590272E-09  3.622881E-09  5.366182E-09  5.461121E-09
  2.846331E-09  3.555457E-09  4.088538E-09  5.168133E-09  3.503517E-09  2.439379E-09  3.352855E-09  4.370024E-09
  3.106186E-09  2.129720E-09  2.909562E-09  3.402143E-09  2.900922E-09  1.957456E-09  2.294190E-09  3.117069E-09
  2.435432E-09  1.699036E-09  1.849430E-09  2.151205E-09  1.453707E-09  7.133077E-10  6.030847E-10  5.108375E-10
  2.367882E-10  7.348220E-11  4.151024E-11  2.092019E-11  4.851242E-12  7.310185E-13  2.273726E-13  5.641653E-14
  8.841338E-15  1.464380E-15  4.451442E-16  1.552561E-16  3.398465E-17  6.819632E-18  2.277794E-18  9.882770E-19
  2.572256E-19  6.317438E-20  2.607146E-20  1.133978E-20  3.524468E-21  9.920464E-22  4.457597E-22  2.190287E-22
  7.602422E-23  2.510433E-23  1.213230E-23  6.177753E-24  2.393442E-24  8.481986E-25  4.441138E-25  2.388654E-25
  9.794240E-26  4.043278E-26  2.132994E-26  1.211719E-26  5.168704E-27  2.240282E-27  1.255552E-27  7.339348E-28
  3.409209E-28  1.525790E-28  9.266214E-29  5.379901E-29  2.601877E-29  1.245298E-29  7.592389E-30  4.598906E-30
  2.310543E-30  1.181905E-30  7.288247E-31  4.521533E-31  2.322839E-31  1.260128E-31  7.913769E-32  5.082887E-32
  2.701043E-32  1.467442E-32  9.798183E-33  6.279700E-33  3.411201E-33  1.913488E-33  1.294481E-33  8.394445E-34
  4.766597E-34  2.789285E-34  1.927632E-34  1.243216E-34  7.245410E-35  4.338150E-35  3.030686E-35  2.043818E-35
  1.178021E-35  7.404957E-36  5.197446E-36  3.529646E-36  2.105908E-36  1.333014E-36  9.471911E-37  6.571176E-37
  3.979494E-37  2.546770E-37  1.869683E-37  1.291687E-37  8.024283E-38  5.231608E-38  3.808266E-38  2.696111E-38
  1.712522E-38  1.141513E-38  8.487197E-39  5.998045E-39  3.800462E-39  2.616752E-39  1.941489E-39  1.385783E-39
  9.003071E-40  6.247590E-40  4.707916E-40  3.381062E-40  2.237817E-40  1.544295E-40  1.193205E-40  8.599939E-41
  5.722165E-41  4.102829E-41  3.138694E-41  2.267538E-41  1.542364E-41  1.112191E-41  8.698268E-42  6.293906E-42
  4.304256E-42  3.165701E-42  2.488701E-42  1.827149E-42  1.262970E-42  9.309041E-43  7.315329E-43  5.404832E-43
  3.714114E-43  2.785312E-43  2.211695E-43  1.618086E-43  1.106804E-43  8.211430E-44  6.437091E-44  4.757134E-44
  3.195341E-44  2.354043E-44  1.865100E-44  1.268313E-44  7.558151E-45  5.408797E-45  3.966317E-45  2.825379E-45
  1.107782E-45  6.543498E-46  6.947537E-46 -9.549784E-46 -1.439014E-45 -1.052428E-45 -8.223691E-46 -3.585919E-46
 -1.096818E-46  1.831002E-46 -1.994997E-46 -5.008475E-47 -5.349996E-46 -3.480611E-46 -3.128353E-46  5.102653E-48
  8.968958E-47 -5.495339E-47 -2.618931E-46 -3.221889E-46 -2.114702E-48  2.790272E-46  2.081703E-46 -6.412705E-47
  2.278799E-46  2.770575E-46  4.541978E-46  7.866789E-46  6.803306E-46  8.539138E-46  8.511832E-46  5.310199E-46
  6.421027E-46  6.804563E-46  6.821196E-46  1.139096E-45  1.292292E-45  1.545580E-45  1.568489E-45  1.191029E-45
  8.682246E-46  9.683034E-46  1.520233E-45  1.999433E-45  1.804894E-45  1.870844E-45  1.763810E-45  1.313427E-45
  9.681928E-46  8.994563E-46  9.343432E-46  7.524948E-46  5.056011E-46  4.159853E-46  4.984461E-46  5.112676E-46
  2.263383E-46  1.551370E-46 -1.818098E-46 -7.352642E-46 -4.185355E-46 -3.371437E-46 -1.222483E-45 -1.364057E-45
 -9.324385E-46 -9.151712E-46 -1.954609E-45 -2.554636E-45 -1.931582E-45 -2.075132E-45 -3.322053E-45 -2.918870E-45
 -1.656533E-45 -1.882437E-45 -2.107590E-45 -1.548323E-45 -6.838757E-46 -7.465153E-46 -9.106767E-46 -8.799926E-46
 -4.859362E-46 -4.102108E-46 -5.259537E-46 -2.459881E-46 -8.489000E-47 -2.832137E-46 -2.590809E-46  8.438592E-47
   3.36499999999999     
  0.000000E+00  1.204338E-10  1.896837E-09  2.664373E-09  2.668368E-09  3.598025E-09  5.206176E-09  5.514828E-09
  3.037008E-09  3.509777E-09  3.828461E-09  5.172108E-09  3.761308E-09  2.456818E-09  3.087578E-09  4.320173E-09
  3.372058E-09  2.202925E-09  2.638967E-09  3.268249E-09  3.214569E-09  2.090658E-09  2.023031E-09  3.007496E-09
  2.748418E-09  1.845848E-09  1.614735E-09  2.018539E-09  1.634633E-09  8.018812E-10  5.100003E-10  4.747820E-10
  2.736117E-10  8.259683E-11  3.404395E-11  1.926045E-11  5.820472E-12  8.969112E-13  1.684797E-13  4.938833E-14
  1.071782E-14  1.738826E-15  3.475462E-16  1.369665E-16  3.969745E-17  8.064864E-18  1.890422E-18  8.746803E-19
  3.029052E-19  7.410145E-20  2.184823E-20  1.003555E-20  4.098843E-21  1.136810E-21  3.752044E-22  1.945252E-22
  8.729758E-23  2.885851E-23  1.036432E-23  5.522651E-24  2.713233E-24  9.887510E-25  3.867359E-25  2.108814E-25
  1.118073E-25  4.552434E-26  1.857753E-26  1.088358E-26  5.835166E-27  2.529071E-27  1.100416E-27  6.578487E-28
  3.769502E-28  1.733403E-28  8.233395E-29  4.819961E-29  2.919582E-29  1.409552E-29  6.734246E-30  4.194854E-30
  2.561751E-30  1.312628E-30  6.553323E-31  4.098778E-31  2.568069E-31  1.383244E-31  7.119507E-32  4.591181E-32
  2.983207E-32  1.611066E-32  8.839937E-33  5.612459E-33  3.765784E-33  2.109002E-33  1.177188E-33  7.668008E-34
  5.307953E-34  3.076723E-34  1.765402E-34  1.136771E-34  7.915487E-35  4.738513E-35  2.752236E-35  1.863285E-35
  1.289248E-35  8.119764E-36  4.714340E-36  3.245696E-36  2.322788E-36  1.454641E-36  8.666545E-37  5.982099E-37
  4.348292E-37  2.780958E-37  1.720557E-37  1.184412E-37  8.785427E-38  5.683330E-38  3.498811E-38  2.498443E-38
  1.853556E-38  1.236801E-38  7.824365E-39  5.548869E-39  4.156526E-39  2.812073E-39  1.786166E-39  1.292543E-39
  9.733119E-40  6.714049E-40  4.370193E-40  3.133412E-40  2.429257E-40  1.659233E-40  1.111785E-40  7.940212E-41
  6.228784E-41  4.362047E-41  2.889657E-41  2.142719E-41  1.661627E-41  1.188655E-41  8.110646E-42  5.845040E-42
