#--it-----t--------dt-------EEK-------EEM-------EEGW------hrms------urms------brms------umax------bmax------o2m------divu2m----gg2m-----hhTpt-----hhXpt-----hhTp2-----hhXp2------bxpt-------bypt-------bzpt-------bxp2-------byp2-------bzp2-------uxpt-------uypt-------uzpt-------uxp2-------uyp2-------uzp2----
  640   1.2416  3.63E-04 8.373E-04 5.654E-03 6.237E-10 1.073E-05 4.089E-02 1.063E-01 2.358E-01 3.479E-01 1.195E+03 3.530E+00 6.27E-08 -9.598E-16 -6.280E-16 5.952E-15 2.317E-14  6.422E-02  7.407E-02  -1.701E-02  2.864E-02  -1.292E-02  7.937E-02  6.807E-02  -2.936E-02  1.294E-02  -4.167E-03  -5.066E-03  -4.822E-03
  660   1.2487  3.59E-04 8.351E-04 5.634E-03 6.317E-10 1.072E-05 4.084E-02 1.061E-01 2.276E-01 3.490E-01 1.185E+03 3.476E+00 6.35E-08 -9.746E-16 -2.207E-16 -5.161E-14 -8.426E-14  6.378E-02  6.512E-02  -1.636E-02  3.714E-02  -4.021E-03  8.018E-02  6.838E-02  -1.997E-02  1.808E-02  3.408E-03  -5.020E-03  -1.932E-03
  680   1.2559  3.57E-04 8.327E-04 5.614E-03 6.352E-10 1.070E-05 4.078E-02 1.060E-01 2.287E-01 3.448E-01 1.176E+03 3.424E+00 6.39E-08 -3.306E-16 -1.863E-15 -3.841E-14 -8.663E-14  6.575E-02  5.656E-02  -1.128E-02  4.181E-02  -1.063E-03  8.335E-02  6.521E-02  -1.844E-02  2.656E-02  1.128E-02  -7.361E-03  2.978E-03
  700   1.2631  3.63E-04 8.301E-04 5.595E-03 6.301E-10 1.066E-05 4.071E-02 1.058E-01 2.142E-01 3.332E-01 1.166E+03 3.374E+00 6.33E-08 -8.703E-16 -5.082E-16 3.471E-14 2.803E-14  7.432E-02  5.491E-02  -9.617E-03  4.729E-02  -4.613E-03  8.464E-02  5.943E-02  -1.962E-02  3.159E-02  1.553E-02  -5.647E-03  6.108E-03
  720   1.2704  3.70E-04 8.273E-04 5.576E-03 6.254E-10 1.061E-05 4.064E-02 1.056E-01 2.084E-01 3.300E-01 1.157E+03 3.321E+00 6.29E-08 1.699E-16 -1.261E-15 2.305E-14 -1.274E-14  8.112E-02  5.621E-02  -1.341E-03  5.240E-02  -9.939E-03  8.325E-02  4.293E-02  -2.643E-02  3.347E-02  2.645E-02  -1.748E-02  3.253E-04
  740   1.2779  3.69E-04 8.243E-04 5.557E-03 6.248E-10 1.054E-05 4.057E-02 1.054E-01 2.084E-01 3.446E-01 1.148E+03 3.272E+00 6.28E-08 4.063E-16 -1.963E-15 -1.669E-14 -1.009E-13  7.619E-02  5.165E-02  1.652E-02  5.214E-02  -1.392E-02  8.500E-02  3.162E-02  -3.198E-02  2.639E-02  3.411E-02  -2.489E-02  2.989E-04
  760   1.2852  3.68E-04 8.213E-04 5.539E-03 6.193E-10 1.045E-05 4.050E-02 1.052E-01 2.087E-01 3.462E-01 1.139E+03 3.225E+00 6.23E-08 -6.926E-16 -5.505E-16 5.977E-14 3.431E-14  5.674E-02  4.042E-02  3.098E-02  4.957E-02  -1.860E-02  8.814E-02  2.476E-02  -3.242E-02  2.904E-02  4.626E-02  -2.325E-02  -5.861E-04
  780   1.2926  3.66E-04 8.182E-04 5.521E-03 6.149E-10 1.032E-05 4.042E-02 1.051E-01 2.143E-01 3.380E-01 1.130E+03 3.178E+00 6.18E-08 -8.565E-16 8.693E-16 2.769E-14 -2.034E-14  3.407E-02  3.119E-02  3.442E-02  5.109E-02  -2.653E-02  8.522E-02  1.346E-02  -3.955E-02  2.557E-02  4.466E-02  -1.941E-02  2.279E-03
  800   1.2999  3.64E-04 8.150E-04 5.503E-03 6.171E-10 1.016E-05 4.034E-02 1.049E-01 2.197E-01 3.335E-01 1.122E+03 3.133E+00 6.20E-08 7.358E-16 -5.027E-16 -1.006E-14 -7.699E-14  1.875E-02  2.767E-02  3.031E-02  5.395E-02  -3.838E-02  7.669E-02  4.822E-03  -3.848E-02  2.962E-02  3.982E-02  -1.234E-02  4.290E-03
  820   1.3071  3.64E-04 8.116E-04 5.486E-03 6.182E-10 9.959E-06 4.026E-02 1.047E-01 2.148E-01 3.262E-01 1.113E+03 3.091E+00 6.22E-08 4.714E-16 -4.099E-16 4.797E-14 4.884E-14  1.209E-02  2.823E-02  2.419E-02  5.595E-02  -4.671E-02  6.807E-02  1.662E-03  -4.258E-02  3.145E-02  2.815E-02  -1.048E-02  6.128E-03
  840   1.3144  3.63E-04 8.082E-04 5.469E-03 6.461E-10 9.731E-06 4.017E-02 1.046E-01 2.187E-01 3.204E-01 1.105E+03 3.052E+00 6.49E-08 -4.603E-16 3.875E-16 2.314E-14 3.976E-14  1.298E-02  3.148E-02  2.068E-02  5.516E-02  -4.977E-02  6.413E-02  -6.689E-04  -3.753E-02  3.296E-02  2.091E-02  -8.720E-03  4.411E-03
  860   1.3217  3.65E-04 8.046E-04 5.452E-03 6.686E-10 9.504E-06 4.008E-02 1.044E-01 2.157E-01 3.124E-01 1.097E+03 3.012E+00 6.72E-08 9.544E-16 -7.684E-16 -5.183E-14 -7.099E-14  1.576E-02  3.403E-02  1.951E-02  5.268E-02  -5.280E-02  6.486E-02  3.685E-03  -3.099E-02  3.038E-02  2.107E-02  -8.422E-03  -9.779E-04
  880   1.3290  3.65E-04 8.010E-04 5.436E-03 6.573E-10 9.304E-06 3.999E-02 1.043E-01 2.320E-01 3.123E-01 1.089E+03 2.972E+00 6.61E-08 7.203E-16 1.313E-17 1.793E-15 2.986E-14  1.809E-02  3.750E-02  1.982E-02  5.120E-02  -5.813E-02  6.688E-02  1.049E-03  -2.364E-02  2.636E-02  2.039E-02  -7.686E-03  -1.541E-03
  900   1.3363  3.64E-04 7.973E-04 5.420E-03 6.541E-10 9.125E-06 3.990E-02 1.041E-01 2.152E-01 3.107E-01 1.081E+03 2.935E+00 6.58E-08 -4.888E-16 1.227E-15 3.830E-14 8.362E-14  2.026E-02  4.217E-02  1.894E-02  5.216E-02  -6.340E-02  7.194E-02  3.610E-03  -2.196E-02  2.347E-02  1.267E-02  -7.717E-03  -2.395E-03
  920   1.3436  3.60E-04 7.936E-04 5.405E-03 6.499E-10 8.966E-06 3.980E-02 1.040E-01 2.197E-01 3.075E-01 1.073E+03 2.899E+00 6.53E-08 4.297E-17 -7.462E-16 -1.569E-14 -3.644E-14  2.280E-02  4.829E-02  1.633E-02  4.905E-02  -6.683E-02  7.727E-02  5.672E-03  -1.952E-02  2.378E-02  6.856E-03  -3.525E-03  -5.110E-03
  940   1.3507  3.58E-04 7.898E-04 5.389E-03 6.449E-10 8.821E-06 3.971E-02 1.038E-01 2.297E-01 3.100E-01 1.065E+03 2.866E+00 6.48E-08 -6.380E-16 5.160E-16 -8.287E-15 -3.199E-14  2.536E-02  5.342E-02  1.352E-02  4.269E-02  -7.295E-02  7.897E-02  6.958E-03  -1.255E-02  1.466E-02  9.731E-03  -1.484E-03  2.299E-03
  960   1.3579  3.62E-04 7.861E-04 5.374E-03 6.484E-10 8.684E-06 3.962E-02 1.037E-01 2.426E-01 3.091E-01 1.057E+03 2.834E+00 6.52E-08 6.637E-17 3.392E-16 4.572E-14 7.866E-14  2.836E-02  5.528E-02  1.317E-02  3.947E-02  -8.420E-02  7.885E-02  1.248E-02  -9.880E-03  1.300E-02  8.568E-03  -1.068E-03  9.238E-03
  980   1.3651  3.63E-04 7.822E-04 5.360E-03 6.518E-10 8.558E-06 3.952E-02 1.035E-01 2.455E-01 3.083E-01 1.050E+03 2.800E+00 6.55E-08 8.348E-16 -4.460E-16 2.914E-14 6.517E-14  2.970E-02  5.362E-02  1.527E-02  3.986E-02  -9.630E-02  7.845E-02  1.429E-02  -1.331E-02  1.198E-02  6.863E-03  4.720E-03  7.791E-03
 1000   1.3724  3.67E-04 7.783E-04 5.345E-03 6.523E-10 8.450E-06 3.942E-02 1.034E-01 2.465E-01 3.082E-01 1.042E+03 2.767E+00 6.56E-08 -1.669E-16 1.115E-15 -3.931E-14 -4.560E-14  2.894E-02  5.041E-02  2.012E-02  3.922E-02  -1.009E-01  8.324E-02  1.180E-02  -1.747E-02  1.395E-02  -1.308E-03  -2.536E-04  2.775E-03
 1020   1.3797  3.68E-04 7.744E-04 5.330E-03 6.463E-10 8.361E-06 3.932E-02 1.032E-01 2.448E-01 3.071E-01 1.035E+03 2.736E+00 6.50E-08 4.470E-16 2.733E-16 7.877E-15 5.599E-14  2.709E-02  4.628E-02  2.613E-02  3.886E-02  -9.956E-02  9.225E-02  9.455E-03  -2.098E-02  1.288E-02  -3.799E-03  -6.609E-03  4.158E-03
 1040   1.3871  3.68E-04 7.705E-04 5.315E-03 6.387E-10 8.283E-06 3.922E-02 1.031E-01 2.378E-01 3.096E-01 1.027E+03 2.706E+00 6.42E-08 1.590E-15 -1.119E-15 7.444E-15 6.523E-14  2.585E-02  4.311E-02  3.115E-02  3.873E-02  -9.246E-02  9.827E-02  7.242E-03  -2.097E-02  1.518E-02  -2.894E-03  -1.230E-02  3.738E-03
 1060   1.3945  3.67E-04 7.665E-04 5.301E-03 6.314E-10 8.206E-06 3.912E-02 1.030E-01 2.348E-01 3.124E-01 1.020E+03 2.674E+00 6.35E-08 1.148E-15 -4.024E-16 -5.247E-14 -5.843E-14  2.719E-02  4.194E-02  3.570E-02  3.856E-02  -8.414E-02  1.012E-01  8.921E-03  -2.204E-02  1.423E-02  -1.745E-03  -1.619E-02  1.059E-02
 1080   1.4018  3.64E-04 7.625E-04 5.287E-03 6.302E-10 8.122E-06 3.902E-02 1.028E-01 2.312E-01 3.166E-01 1.013E+03 2.645E+00 6.34E-08 4.880E-17 8.680E-16 1.901E-14 4.057E-14  2.959E-02  3.977E-02  3.893E-02  3.846E-02  -7.813E-02  1.013E-01  9.050E-03  -2.163E-02  1.266E-02  1.773E-03  -1.872E-02  1.030E-02
 1100   1.4090  3.61E-04 7.586E-04 5.273E-03 6.391E-10 8.030E-06 3.892E-02 1.027E-01 2.129E-01 3.164E-01 1.006E+03 2.618E+00 6.42E-08 6.940E-16 -6.849E-16 4.455E-14 6.997E-14  3.116E-02  3.806E-02  4.163E-02  3.922E-02  -7.532E-02  9.973E-02  7.475E-03  -2.244E-02  1.132E-02  6.310E-03  -1.630E-02  1.475E-02
 1120   1.4163  3.65E-04 7.547E-04 5.260E-03 6.351E-10 7.940E-06 3.882E-02 1.026E-01 2.129E-01 3.169E-01 9.985E+02 2.588E+00 6.39E-08 1.507E-16 1.616E-16 -2.004E-14 -4.629E-14  2.924E-02  3.841E-02  4.227E-02  4.292E-02  -7.340E-02  9.725E-02  9.486E-03  -1.970E-02  8.886E-03  7.362E-03  -9.990E-03  1.713E-02
 1140   1.4236  3.66E-04 7.507E-04 5.246E-03 6.258E-10 7.850E-06 3.871E-02 1.024E-01 2.080E-01 3.190E-01 9.914E+02 2.563E+00 6.29E-08 -5.040E-16 1.313E-15 2.976E-15 -3.596E-15  2.551E-02  4.119E-02  4.035E-02  4.856E-02  -7.398E-02  9.494E-02  6.492E-03  -1.475E-02  9.168E-03  5.600E-03  -8.358E-03  5.349E-03
 1160   1.4309  3.64E-04 7.468E-04 5.233E-03 6.151E-10 7.748E-06 3.861E-02 1.023E-01 2.176E-01 3.239E-01 9.845E+02 2.538E+00 6.18E-08 6.917E-16 -6.127E-16 5.631E-14 6.913E-14  2.342E-02  4.489E-02  3.713E-02  5.217E-02  -7.468E-02  9.034E-02  6.348E-03  -9.591E-03  5.165E-03  4.017E-03  -5.050E-03  -1.035E-03
 1180   1.4382  3.64E-04 7.428E-04 5.220E-03 6.044E-10 7.618E-06 3.851E-02 1.022E-01 2.138E-01 3.336E-01 9.776E+02 2.510E+00 6.08E-08 6.371E-16 -6.144E-16 -1.813E-15 -6.243E-14  2.635E-02  4.862E-02  3.415E-02  5.478E-02  -7.418E-02  8.531E-02  1.534E-02  -2.795E-03  3.661E-04  -1.035E-03  -6.263E-03  -6.911E-03
 1200   1.4455  3.69E-04 7.389E-04 5.206E-03 6.384E-10 7.448E-06 3.841E-02 1.020E-01 2.146E-01 3.244E-01 9.708E+02 2.485E+00 6.42E-08 -4.044E-16 1.131E-15 -1.178E-14 -6.757E-14  3.335E-02  5.272E-02  3.426E-02  5.650E-02  -7.399E-02  7.985E-02  2.343E-02  -1.855E-03  -5.674E-04  2.937E-03  -4.881E-03  -6.705E-03
 1220   1.4529  3.68E-04 7.350E-04 5.193E-03 6.545E-10 7.275E-06 3.831E-02 1.019E-01 2.225E-01 3.281E-01 9.641E+02 2.461E+00 6.58E-08 -1.295E-16 7.374E-16 3.568E-14 5.027E-14  3.964E-02  5.632E-02  3.708E-02  5.783E-02  -7.442E-02  7.383E-02  2.643E-02  1.042E-03  2.530E-03  3.862E-03  -9.079E-03  -1.163E-02
 1240   1.4603  3.72E-04 7.311E-04 5.180E-03 6.461E-10 7.129E-06 3.821E-02 1.018E-01 2.217E-01 3.376E-01 9.574E+02 2.437E+00 6.50E-08 5.348E-16 -4.103E-16 -4.371E-14 -7.188E-14  4.124E-02  5.936E-02  4.103E-02  5.872E-02  -7.467E-02  7.046E-02  2.749E-02  3.595E-03  -1.589E-03  4.619E-03  -6.407E-03  -1.313E-02
